"ref_area","source","indicator","classif1","time","obs_value","note_source"
"AFG","GA:2272","CPI_XCPI_COI_RT","COI_COICOP_CP02","2023",166.95,"R1:3139"
"AFG","GA:2272","CPI_XCPI_COI_RT","COI_COICOP_CP03","2023",156.73,"R1:3139"
"AFG","GA:2272","CPI_XCPI_COI_RT","COI_COICOP_CP04","2023",101.85,"R1:3139"
"AFG","GA:2272","CPI_XCPI_COI_RT","COI_COICOP_CP05","2023",140.28,"R1:3139"
"AFG","GA:2272","CPI_XCPI_COI_RT","COI_COICOP_CP06","2023",147.6,"R1:3139"
"AFG","GA:2272","CPI_XCPI_COI_RT","COI_COICOP_CP07","2023",144.67,"R1:3139"
"AFG","GA:2272","CPI_XCPI_COI_RT","COI_COICOP_CP08","2023",96.1,"R1:3139"
"AFG","GA:2272","CPI_XCPI_COI_RT","COI_COICOP_CP09","2023",112.21,"R1:3139"
"AFG","GA:2272","CPI_XCPI_COI_RT","COI_COICOP_CP10","2023",141.61,"R1:3139"
"AFG","GA:2272","CPI_XCPI_COI_RT","COI_COICOP_CP11","2023",112.92,"R1:3139"
"AFG","GA:2272","CPI_XCPI_COI_RT","COI_COICOP_CP12","2023",157.22,"R1:3139"
"AFG","GA:2272","CPI_XCPI_COI_RT","COI_COICOP_CP01T12","2022",144.25,"R1:3139"
"AFG","GA:2272","CPI_XCPI_COI_RT","COI_COICOP_CP01","2022",161.39,"R1:3139"
"AFG","GA:2272","CPI_XCPI_COI_RT","COI_COICOP_CP02","2022",166.79,"R1:3139"
"AFG","GA:2272","CPI_XCPI_COI_RT","COI_COICOP_CP03","2022",155.24,"R1:3139"
"AFG","GA:2272","CPI_XCPI_COI_RT","COI_COICOP_CP04","2022",106.31,"R1:3139"
"AFG","GA:2272","CPI_XCPI_COI_RT","COI_COICOP_CP05","2022",139.65,"R1:3139"
"AFG","GA:2272","CPI_XCPI_COI_RT","COI_COICOP_CP06","2022",138.78,"R1:3139"
"AFG","GA:2272","CPI_XCPI_COI_RT","COI_COICOP_CP07","2022",162.17,"R1:3139"
"AFG","GA:2272","CPI_XCPI_COI_RT","COI_COICOP_CP08","2022",93.96,"R1:3139"
"AFG","GA:2272","CPI_XCPI_COI_RT","COI_COICOP_CP09","2022",110.78,"R1:3139"
"AFG","GA:2272","CPI_XCPI_COI_RT","COI_COICOP_CP10","2022",143.53,"R1:3139"
"AFG","GA:2272","CPI_XCPI_COI_RT","COI_COICOP_CP11","2022",112.48,"R1:3139"
"AFG","GA:2272","CPI_XCPI_COI_RT","COI_COICOP_CP12","2022",157.85,"R1:3139"
"AFG","GA:2272","CPI_XCPI_COI_RT","COI_COICOP_CP01T12","2021",126.86,"R1:3139"
"AFG","GA:2272","CPI_XCPI_COI_RT","COI_COICOP_CP01","2021",135.75,"R1:3139"
"AFG","GA:2272","CPI_XCPI_COI_RT","COI_COICOP_CP02","2021",145.37,"R1:3139"
"AFG","GA:2272","CPI_XCPI_COI_RT","COI_COICOP_CP03","2021",142.44,"R1:3139"
"AFG","GA:2272","CPI_XCPI_COI_RT","COI_COICOP_CP04","2021",108.46,"R1:3139"
"AFG","GA:2272","CPI_XCPI_COI_RT","COI_COICOP_CP05","2021",126.86,"R1:3139"
"AFG","GA:2272","CPI_XCPI_COI_RT","COI_COICOP_CP06","2021",122.23,"R1:3139"
"AFG","GA:2272","CPI_XCPI_COI_RT","COI_COICOP_CP07","2021",115.96,"R1:3139"
"AFG","GA:2272","CPI_XCPI_COI_RT","COI_COICOP_CP08","2021",90.45,"R1:3139"
"AFG","GA:2272","CPI_XCPI_COI_RT","COI_COICOP_CP09","2021",105.93,"R1:3139"
"AFG","GA:2272","CPI_XCPI_COI_RT","COI_COICOP_CP10","2021",133.56,"R1:3139"
"AFG","GA:2272","CPI_XCPI_COI_RT","COI_COICOP_CP11","2021",111.94,"R1:3139"
"AFG","GA:2272","CPI_XCPI_COI_RT","COI_COICOP_CP12","2021",144.56,"R1:3139"
"AFG","GA:2272","CPI_XCPI_COI_RT","COI_COICOP_CP01T12","2020",120.67,"R1:3139"
"AFG","GA:2272","CPI_XCPI_COI_RT","COI_COICOP_CP01","2020",128.64,"R1:3139"
"AFG","GA:2272","CPI_XCPI_COI_RT","COI_COICOP_CP02","2020",134.62,"R1:3139"
"AFG","GA:2272","CPI_XCPI_COI_RT","COI_COICOP_CP03","2020",133.27,"R1:3139"
"AFG","GA:2272","CPI_XCPI_COI_RT","COI_COICOP_CP04","2020",105.95,"R1:3139"
"AFG","GA:2272","CPI_XCPI_COI_RT","COI_COICOP_CP05","2020",119.28,"R1:3139"
"AFG","GA:2272","CPI_XCPI_COI_RT","COI_COICOP_CP06","2020",119.06,"R1:3139"
"AFG","GA:2272","CPI_XCPI_COI_RT","COI_COICOP_CP07","2020",101.87,"R1:3139"
"AFG","GA:2272","CPI_XCPI_COI_RT","COI_COICOP_CP08","2020",90.08,"R1:3139"
"AFG","GA:2272","CPI_XCPI_COI_RT","COI_COICOP_CP09","2020",104.87,"R1:3139"
"AFG","GA:2272","CPI_XCPI_COI_RT","COI_COICOP_CP10","2020",127.18,"R1:3139"
"AFG","GA:2272","CPI_XCPI_COI_RT","COI_COICOP_CP11","2020",110.64,"R1:3139"
"AFG","GA:2272","CPI_XCPI_COI_RT","COI_COICOP_CP12","2020",137.83,"R1:3139"
"AFG","GA:2272","CPI_XCPI_COI_RT","COI_COICOP_CP01T12","2019",114.26,"R1:3139"
"AFG","GA:2272","CPI_XCPI_COI_RT","COI_COICOP_CP01","2019",116.93,"R1:3139"
"AFG","GA:2272","CPI_XCPI_COI_RT","COI_COICOP_CP02","2019",132.27,"R1:3139"
"AFG","GA:2272","CPI_XCPI_COI_RT","COI_COICOP_CP03","2019",123.65,"R1:3139"
"AFG","GA:2272","CPI_XCPI_COI_RT","COI_COICOP_CP04","2019",106.89,"R1:3139"
"AFG","GA:2272","CPI_XCPI_COI_RT","COI_COICOP_CP05","2019",116.56,"R1:3139"
"AFG","GA:2272","CPI_XCPI_COI_RT","COI_COICOP_CP06","2019",111.53,"R1:3139"
"AFG","GA:2272","CPI_XCPI_COI_RT","COI_COICOP_CP07","2019",112.84,"R1:3139"
"AFG","GA:2272","CPI_XCPI_COI_RT","COI_COICOP_CP08","2019",92.18,"R1:3139"
"AFG","GA:2272","CPI_XCPI_COI_RT","COI_COICOP_CP09","2019",102.75,"R1:3139"
"AFG","GA:2272","CPI_XCPI_COI_RT","COI_COICOP_CP10","2019",123.75,"R1:3139"
"AFG","GA:2272","CPI_XCPI_COI_RT","COI_COICOP_CP11","2019",108.81,"R1:3139"
"AFG","GA:2272","CPI_XCPI_COI_RT","COI_COICOP_CP12","2019",123.91,"R1:3139"
"AFG","GA:2272","CPI_XCPI_COI_RT","COI_COICOP_CP01T12","2018",111.69,"R1:3139"
"AFG","GA:2272","CPI_XCPI_COI_RT","COI_COICOP_CP01","2018",112.68,"R1:3139"
"AFG","GA:2272","CPI_XCPI_COI_RT","COI_COICOP_CP02","2018",129.68,"R1:3139"
"AFG","GA:2272","CPI_XCPI_COI_RT","COI_COICOP_CP03","2018",117.15,"R1:3139"
"AFG","GA:2272","CPI_XCPI_COI_RT","COI_COICOP_CP04","2018",109.63,"R1:3139"
"AFG","GA:2272","CPI_XCPI_COI_RT","COI_COICOP_CP05","2018",113.35,"R1:3139"
"AFG","GA:2272","CPI_XCPI_COI_RT","COI_COICOP_CP06","2018",106.7,"R1:3139"
"AFG","GA:2272","CPI_XCPI_COI_RT","COI_COICOP_CP07","2018",112.67,"R1:3139"
"AFG","GA:2272","CPI_XCPI_COI_RT","COI_COICOP_CP08","2018",96.4,"R1:3139"
"AFG","GA:2272","CPI_XCPI_COI_RT","COI_COICOP_CP09","2018",100.65,"R1:3139"
"AFG","GA:2272","CPI_XCPI_COI_RT","COI_COICOP_CP10","2018",121.24,"R1:3139"
"AFG","GA:2272","CPI_XCPI_COI_RT","COI_COICOP_CP11","2018",105.51,"R1:3139"
"AFG","GA:2272","CPI_XCPI_COI_RT","COI_COICOP_CP12","2018",119.35,"R1:3139"
"AFG","GA:2272","CPI_XCPI_COI_RT","COI_COICOP_CP01T12","2017",111,"R1:3139"
"AFG","GA:2272","CPI_XCPI_COI_RT","COI_COICOP_CP01","2017",113.93,"R1:3139"
"AFG","GA:2272","CPI_XCPI_COI_RT","COI_COICOP_CP02","2017",124.55,"R1:3139"
"AFG","GA:2272","CPI_XCPI_COI_RT","COI_COICOP_CP03","2017",113.19,"R1:3139"
"AFG","GA:2272","CPI_XCPI_COI_RT","COI_COICOP_CP04","2017",108.04,"R1:3139"
"AFG","GA:2272","CPI_XCPI_COI_RT","COI_COICOP_CP05","2017",110.28,"R1:3139"
"AFG","GA:2272","CPI_XCPI_COI_RT","COI_COICOP_CP06","2017",105.94,"R1:3139"
"AFG","GA:2272","CPI_XCPI_COI_RT","COI_COICOP_CP07","2017",105.72,"R1:3139"
"AFG","GA:2272","CPI_XCPI_COI_RT","COI_COICOP_CP08","2017",96.89,"R1:3139"
"AFG","GA:2272","CPI_XCPI_COI_RT","COI_COICOP_CP09","2017",101.68,"R1:3139"
"AFG","GA:2272","CPI_XCPI_COI_RT","COI_COICOP_CP10","2017",114.63,"R1:3139"
"AFG","GA:2272","CPI_XCPI_COI_RT","COI_COICOP_CP11","2017",103.15,"R1:3139"
"AFG","GA:2272","CPI_XCPI_COI_RT","COI_COICOP_CP12","2017",115.84,"R1:3139"
"AFG","GA:2272","CPI_XCPI_COI_RT","COI_COICOP_CP01T12","2016",105.74,"R1:3139"
"AFG","GA:2272","CPI_XCPI_COI_RT","COI_COICOP_CP01","2016",106.54,"R1:3139"
"AFG","GA:2272","CPI_XCPI_COI_RT","COI_COICOP_CP02","2016",115.85,"R1:3139"
"AFG","GA:2272","CPI_XCPI_COI_RT","COI_COICOP_CP03","2016",110.17,"R1:3139"
"AFG","GA:2272","CPI_XCPI_COI_RT","COI_COICOP_CP04","2016",103.45,"R1:3139"
"AFG","GA:2272","CPI_XCPI_COI_RT","COI_COICOP_CP05","2016",107.51,"R1:3139"
"AFG","GA:2272","CPI_XCPI_COI_RT","COI_COICOP_CP06","2016",103.95,"R1:3139"
"AFG","GA:2272","CPI_XCPI_COI_RT","COI_COICOP_CP07","2016",100.75,"R1:3139"
"AFG","GA:2272","CPI_XCPI_COI_RT","COI_COICOP_CP08","2016",99.57,"R1:3139"
"AFG","GA:2272","CPI_XCPI_COI_RT","COI_COICOP_CP09","2016",105.64,"R1:3139"
"AFG","GA:2272","CPI_XCPI_COI_RT","COI_COICOP_CP10","2016",106.14,"R1:3139"
"AFG","GA:2272","CPI_XCPI_COI_RT","COI_COICOP_CP11","2016",102.59,"R1:3139"
"AFG","GA:2272","CPI_XCPI_COI_RT","COI_COICOP_CP12","2016",110.84,"R1:3139"
"AFG","GA:2272","CPI_XCPI_COI_RT","COI_COICOP_CP01T12","2015",101.3,"R1:3139"
"AFG","GA:2272","CPI_XCPI_COI_RT","COI_COICOP_CP01","2015",100.82,"R1:3139"
"AFG","GA:2272","CPI_XCPI_COI_RT","COI_COICOP_CP02","2015",104.04,"R1:3139"
"AFG","GA:2272","CPI_XCPI_COI_RT","COI_COICOP_CP03","2015",102.64,"R1:3139"
"AFG","GA:2272","CPI_XCPI_COI_RT","COI_COICOP_CP04","2015",101.35,"R1:3139"
"AFG","GA:2272","CPI_XCPI_COI_RT","COI_COICOP_CP05","2015",102.09,"R1:3139"
"AFG","GA:2272","CPI_XCPI_COI_RT","COI_COICOP_CP06","2015",100.64,"R1:3139"
"AFG","GA:2272","CPI_XCPI_COI_RT","COI_COICOP_CP07","2015",102.34,"R1:3139"
"AFG","GA:2272","CPI_XCPI_COI_RT","COI_COICOP_CP08","2015",100.15,"R1:3139"
"AFG","GA:2272","CPI_XCPI_COI_RT","COI_COICOP_CP09","2015",102.9,"R1:3139"
"AFG","GA:2272","CPI_XCPI_COI_RT","COI_COICOP_CP10","2015",97.37,"R1:3139"
"AFG","GA:2272","CPI_XCPI_COI_RT","COI_COICOP_CP11","2015",101.24,"R1:3139"
"AFG","GA:2272","CPI_XCPI_COI_RT","COI_COICOP_CP12","2015",103.37,"R1:3139"
"AFG","GA:2272","CPI_XCPI_COI_RT","COI_COICOP_CP01T12","2014",101.97,"R1:3139"
"AFG","GA:2272","CPI_XCPI_COI_RT","COI_COICOP_CP01","2014",101.68,"R1:3139"
"AFG","GA:2272","CPI_XCPI_COI_RT","COI_COICOP_CP02","2014",93.61,"R1:3139"
"AFG","GA:2272","CPI_XCPI_COI_RT","COI_COICOP_CP03","2014",98.74,"R1:3139"
"AFG","GA:2272","CPI_XCPI_COI_RT","COI_COICOP_CP04","2014",105.84,"R1:3139"
"AFG","GA:2272","CPI_XCPI_COI_RT","COI_COICOP_CP05","2014",98.15,"R1:3139"
"AFG","GA:2272","CPI_XCPI_COI_RT","COI_COICOP_CP06","2014",94.88,"R1:3139"
"AFG","GA:2272","CPI_XCPI_COI_RT","COI_COICOP_CP07","2014",110.89,"R1:3139"
"AFG","GA:2272","CPI_XCPI_COI_RT","COI_COICOP_CP08","2014",103.38,"R1:3139"
"AFG","GA:2272","CPI_XCPI_COI_RT","COI_COICOP_CP09","2014",99.48,"R1:3139"
"AFG","GA:2272","CPI_XCPI_COI_RT","COI_COICOP_CP10","2014",98.92,"R1:3139"
"AFG","GA:2272","CPI_XCPI_COI_RT","COI_COICOP_CP11","2014",100.6,"R1:3139"
"AFG","GA:2272","CPI_XCPI_COI_RT","COI_COICOP_CP12","2014",96.2,"R1:3139"
"AFG","GA:2272","CPI_XCPI_COI_RT","COI_COICOP_CP01T12","2013",97.42,"R1:3139"
"AFG","GA:2272","CPI_XCPI_COI_RT","COI_COICOP_CP01","2013",94.38,"R1:3139"
"AFG","GA:2272","CPI_XCPI_COI_RT","COI_COICOP_CP02","2013",88.88,"R1:3139"
"AFG","GA:2272","CPI_XCPI_COI_RT","COI_COICOP_CP03","2013",92.42,"R1:3139"
"AFG","GA:2272","CPI_XCPI_COI_RT","COI_COICOP_CP04","2013",114.78,"R1:3139"
"AFG","GA:2272","CPI_XCPI_COI_RT","COI_COICOP_CP05","2013",89.85,"R1:3139"
"AFG","GA:2272","CPI_XCPI_COI_RT","COI_COICOP_CP06","2013",86.86,"R1:3139"
"AFG","GA:2272","CPI_XCPI_COI_RT","COI_COICOP_CP07","2013",94.41,"R1:3139"
"AFG","GA:2272","CPI_XCPI_COI_RT","COI_COICOP_CP08","2013",105.57,"R1:3139"
"AFG","GA:2272","CPI_XCPI_COI_RT","COI_COICOP_CP09","2013",96.3,"R1:3139"
"AFG","GA:2272","CPI_XCPI_COI_RT","COI_COICOP_CP10","2013",93.06,"R1:3139"
"AFG","GA:2272","CPI_XCPI_COI_RT","COI_COICOP_CP11","2013",97.71,"R1:3139"
"AFG","GA:2272","CPI_XCPI_COI_RT","COI_COICOP_CP12","2013",88.48,"R1:3139"
"AFG","GA:2272","CPI_XCPI_COI_RT","COI_COICOP_CP01T12","2012",90.72,"R1:3139"
"AFG","GA:2272","CPI_XCPI_COI_RT","COI_COICOP_CP01","2012",87.73,"R1:3139"
"AFG","GA:2272","CPI_XCPI_COI_RT","COI_COICOP_CP02","2012",78.23,"R1:3139"
"AFG","GA:2272","CPI_XCPI_COI_RT","COI_COICOP_CP03","2012",84.6,"R1:3139"
"AFG","GA:2272","CPI_XCPI_COI_RT","COI_COICOP_CP04","2012",105.5,"R1:3139"
"AFG","GA:2272","CPI_XCPI_COI_RT","COI_COICOP_CP05","2012",84.89,"R1:3139"
"AFG","GA:2272","CPI_XCPI_COI_RT","COI_COICOP_CP06","2012",78.52,"R1:3139"
"AFG","GA:2272","CPI_XCPI_COI_RT","COI_COICOP_CP07","2012",94.14,"R1:3139"
"AFG","GA:2272","CPI_XCPI_COI_RT","COI_COICOP_CP08","2012",111.2,"R1:3139"
"AFG","GA:2272","CPI_XCPI_COI_RT","COI_COICOP_CP09","2012",92.62,"R1:3139"
"AFG","GA:2272","CPI_XCPI_COI_RT","COI_COICOP_CP10","2012",90.31,"R1:3139"
"AFG","GA:2272","CPI_XCPI_COI_RT","COI_COICOP_CP11","2012",94.67,"R1:3139"
"AFG","GA:2272","CPI_XCPI_COI_RT","COI_COICOP_CP12","2012",83.27,"R1:3139"
"AFG","GA:2272","CPI_XCPI_COI_RT","COI_COICOP_CP01T12","2011",85.23,"R1:3139"
"AFG","GA:2272","CPI_XCPI_COI_RT","COI_COICOP_CP01","2011",83.77,"R1:3139"
"AFG","GA:2272","CPI_XCPI_COI_RT","COI_COICOP_CP02","2011",73.79,"R1:3139"
"AFG","GA:2272","CPI_XCPI_COI_RT","COI_COICOP_CP03","2011",75.43,"R1:3139"
"AFG","GA:2272","CPI_XCPI_COI_RT","COI_COICOP_CP04","2011",94.35,"R1:3139"
"AFG","GA:2272","CPI_XCPI_COI_RT","COI_COICOP_CP05","2011",86.71,"R1:3139"
"AFG","GA:2272","CPI_XCPI_COI_RT","COI_COICOP_CP06","2011",75.47,"R1:3139"
"AFG","GA:2272","CPI_XCPI_COI_RT","COI_COICOP_CP07","2011",87.11,"R1:3139"
"AFG","GA:2272","CPI_XCPI_COI_RT","COI_COICOP_CP08","2011",111.41,"R1:3139"
"AFG","GA:2272","CPI_XCPI_COI_RT","COI_COICOP_CP10","2011",81.81,"R1:3139"
"AFG","GA:2272","CPI_XCPI_COI_RT","COI_COICOP_CP12","2011",71.02,"R1:3139"
"AFG","GA:2272","CPI_XCPI_COI_RT","COI_COICOP_CP01T12","2010",76.23,"R1:3139"
"AFG","GA:2272","CPI_XCPI_COI_RT","COI_COICOP_CP01","2010",75.69,"R1:3139"
"AFG","GA:2272","CPI_XCPI_COI_RT","COI_COICOP_CP02","2010",69.19,"R1:3139"
"AFG","GA:2272","CPI_XCPI_COI_RT","COI_COICOP_CP03","2010",68.08,"R1:3139"
"AFG","GA:2272","CPI_XCPI_COI_RT","COI_COICOP_CP04","2010",83.97,"R1:3139"
"AFG","GA:2272","CPI_XCPI_COI_RT","COI_COICOP_CP05","2010",70.37,"R1:3139"
"AFG","GA:2272","CPI_XCPI_COI_RT","COI_COICOP_CP06","2010",73.67,"R1:3139"
"AFG","GA:2272","CPI_XCPI_COI_RT","COI_COICOP_CP07","2010",73.29,"R1:3139"
"AFG","GA:2272","CPI_XCPI_COI_RT","COI_COICOP_CP08","2010",110.06,"R1:3139"
"AFG","GA:2272","CPI_XCPI_COI_RT","COI_COICOP_CP10","2010",71.3,"R1:3139"
"AFG","GA:2272","CPI_XCPI_COI_RT","COI_COICOP_CP12","2010",62.86,"R1:3139"
"AFG","GA:2272","CPI_XCPI_COI_RT","COI_COICOP_CP01T12","2009",74.6,"R1:3139"
"AFG","GA:2272","CPI_XCPI_COI_RT","COI_COICOP_CP01","2009",75.91,"R1:3139"
"AFG","GA:2272","CPI_XCPI_COI_RT","COI_COICOP_CP02","2009",67.74,"R1:3139"
"AFG","GA:2272","CPI_XCPI_COI_RT","COI_COICOP_CP03","2009",66.47,"R1:3139"
"AFG","GA:2272","CPI_XCPI_COI_RT","COI_COICOP_CP04","2009",77.28,"R1:3139"
"AFG","GA:2272","CPI_XCPI_COI_RT","COI_COICOP_CP05","2009",69.13,"R1:3139"
"AFG","GA:2272","CPI_XCPI_COI_RT","COI_COICOP_CP06","2009",75.11,"R1:3139"
"AFG","GA:2272","CPI_XCPI_COI_RT","COI_COICOP_CP07","2009",67.82,"R1:3139"
"AFG","GA:2272","CPI_XCPI_COI_RT","COI_COICOP_CP08","2009",111.2,"R1:3139"
"AFG","GA:2272","CPI_XCPI_COI_RT","COI_COICOP_CP10","2009",72.55,"R1:3139"
"AFG","GA:2272","CPI_XCPI_COI_RT","COI_COICOP_CP12","2009",60.3,"R1:3139"
"AFG","GA:2272","CPI_XCPI_COI_RT","COI_COICOP_CP01T12","2008",80.06,"R1:3139"
"AFG","GA:2272","CPI_XCPI_COI_RT","COI_COICOP_CP01","2008",87.6,"R1:3139"
"AFG","GA:2272","CPI_XCPI_COI_RT","COI_COICOP_CP02","2008",61.67,"R1:3139"
"AFG","GA:2272","CPI_XCPI_COI_RT","COI_COICOP_CP03","2008",61.59,"R1:3139"
"AFG","GA:2272","CPI_XCPI_COI_RT","COI_COICOP_CP04","2008",75.41,"R1:3139"
"AFG","GA:2272","CPI_XCPI_COI_RT","COI_COICOP_CP05","2008",65.92,"R1:3139"
"AFG","GA:2272","CPI_XCPI_COI_RT","COI_COICOP_CP06","2008",68.34,"R1:3139"
"AFG","GA:2272","CPI_XCPI_COI_RT","COI_COICOP_CP07","2008",74.48,"R1:3139"
"AFG","GA:2272","CPI_XCPI_COI_RT","COI_COICOP_CP08","2008",111.26,"R1:3139"
"AFG","GA:2272","CPI_XCPI_COI_RT","COI_COICOP_CP10","2008",71.61,"R1:3139"
"AFG","GA:2272","CPI_XCPI_COI_RT","COI_COICOP_CP12","2008",54.45,"R1:3139"
"AFG","GA:2272","CPI_XCPI_COI_RT","COI_COICOP_CP01T12","2007",63.33,"R1:3139"
"AFG","GA:2272","CPI_XCPI_COI_RT","COI_COICOP_CP01","2007",62.1,"R1:3139"
"AFG","GA:2272","CPI_XCPI_COI_RT","COI_COICOP_CP02","2007",58.11,"R1:3139"
"AFG","GA:2272","CPI_XCPI_COI_RT","COI_COICOP_CP03","2007",57.21,"R1:3139"
"AFG","GA:2272","CPI_XCPI_COI_RT","COI_COICOP_CP04","2007",69.57,"R1:3139"
"AFG","GA:2272","CPI_XCPI_COI_RT","COI_COICOP_CP05","2007",62.12,"R1:3139"
"AFG","GA:2272","CPI_XCPI_COI_RT","COI_COICOP_CP06","2007",63.03,"R1:3139"
"AFG","GA:2272","CPI_XCPI_COI_RT","COI_COICOP_CP07","2007",59.7,"R1:3139"
"AFG","GA:2272","CPI_XCPI_COI_RT","COI_COICOP_CP08","2007",108.85,"R1:3139"
"AFG","GA:2272","CPI_XCPI_COI_RT","COI_COICOP_CP10","2007",69.73,"R1:3139"
"AFG","GA:2272","CPI_XCPI_COI_RT","COI_COICOP_CP12","2007",45.44,"R1:3139"
"AFG","GA:2272","CPI_XCPI_COI_RT","COI_COICOP_CP01T12","2006",58.27,"R1:3139"
"AFG","GA:2272","CPI_XCPI_COI_RT","COI_COICOP_CP01","2006",55.28,"R1:3139"
"AFG","GA:2272","CPI_XCPI_COI_RT","COI_COICOP_CP02","2006",55.89,"R1:3139"
"AFG","GA:2272","CPI_XCPI_COI_RT","COI_COICOP_CP03","2006",55.51,"R1:3139"
"AFG","GA:2272","CPI_XCPI_COI_RT","COI_COICOP_CP04","2006",67.34,"R1:3139"
"AFG","GA:2272","CPI_XCPI_COI_RT","COI_COICOP_CP05","2006",59.95,"R1:3139"
"AFG","GA:2272","CPI_XCPI_COI_RT","COI_COICOP_CP06","2006",58.55,"R1:3139"
"AFG","GA:2272","CPI_XCPI_COI_RT","COI_COICOP_CP07","2006",52.27,"R1:3139"
"AFG","GA:2272","CPI_XCPI_COI_RT","COI_COICOP_CP08","2006",106.13,"R1:3139"
"AFG","GA:2272","CPI_XCPI_COI_RT","COI_COICOP_CP10","2006",69.46,"R1:3139"
"AFG","GA:2272","CPI_XCPI_COI_RT","COI_COICOP_CP12","2006",41.66,"R1:3139"
"AFG","GA:2272","CPI_XCPI_COI_RT","COI_COICOP_CP01T12","2005",54.57,"R1:3139"
"AFG","GA:2272","CPI_XCPI_COI_RT","COI_COICOP_CP01","2005",52.02,"R1:3139"
"AFG","GA:2272","CPI_XCPI_COI_RT","COI_COICOP_CP02","2005",53.84,"R1:3139"
"AFG","GA:2272","CPI_XCPI_COI_RT","COI_COICOP_CP03","2005",54.19,"R1:3139"
"AFG","GA:2272","CPI_XCPI_COI_RT","COI_COICOP_CP04","2005",60.96,"R1:3139"
"AFG","GA:2272","CPI_XCPI_COI_RT","COI_COICOP_CP05","2005",57.61,"R1:3139"
"AFG","GA:2272","CPI_XCPI_COI_RT","COI_COICOP_CP06","2005",53.06,"R1:3139"
"AFG","GA:2272","CPI_XCPI_COI_RT","COI_COICOP_CP07","2005",42.83,"R1:3139"
"AFG","GA:2272","CPI_XCPI_COI_RT","COI_COICOP_CP08","2005",106.27,"R1:3139"
"AFG","GA:2272","CPI_XCPI_COI_RT","COI_COICOP_CP10","2005",69.63,"R1:3139"
"AFG","GA:2272","CPI_XCPI_COI_RT","COI_COICOP_CP12","2005",38.15,"R1:3139"
"AGO","GA:2319","CPI_XCPI_COI_RT","COI_COICOP_CP01T12","2025",241.6,"R1:3139"
"AGO","GA:2319","CPI_XCPI_COI_RT","COI_COICOP_CP01","2025",263.41,"R1:3139"
"AGO","GA:2319","CPI_XCPI_COI_RT","COI_COICOP_CP02","2025",226.76,"R1:3139"
"AGO","GA:2319","CPI_XCPI_COI_RT","COI_COICOP_CP03","2025",276.8,"R1:3139"
"AGO","GA:2319","CPI_XCPI_COI_RT","COI_COICOP_CP04","2025",173.92,"R1:3139"
"AGO","GA:2319","CPI_XCPI_COI_RT","COI_COICOP_CP05","2025",207.35,"R1:3139"
"AGO","GA:2319","CPI_XCPI_COI_RT","COI_COICOP_CP06","2025",307.62,"R1:3139"
"AGO","GA:2319","CPI_XCPI_COI_RT","COI_COICOP_CP07","2025",186.5,"R1:3139"
"AGO","GA:2319","CPI_XCPI_COI_RT","COI_COICOP_CP08","2025",139.63,"R1:3139"
"AGO","GA:2319","CPI_XCPI_COI_RT","COI_COICOP_CP09","2025",190.55,"R1:3139"
"AGO","GA:2319","CPI_XCPI_COI_RT","COI_COICOP_CP10","2025",155.6,"R1:3139"
"AGO","GA:2319","CPI_XCPI_COI_RT","COI_COICOP_CP11","2025",236.2,"R1:3139"
"AGO","GA:2319","CPI_XCPI_COI_RT","COI_COICOP_CP12","2025",261.85,"R1:3139"
"AGO","GA:2319","CPI_XCPI_COI_RT","COI_COICOP_CP01T12","2024",201.06,"R1:3139"
"AGO","GA:2319","CPI_XCPI_COI_RT","COI_COICOP_CP01","2024",217.48,"R1:3139"
"AGO","GA:2319","CPI_XCPI_COI_RT","COI_COICOP_CP02","2024",187.6,"R1:3139"
"AGO","GA:2319","CPI_XCPI_COI_RT","COI_COICOP_CP03","2024",227.35,"R1:3139"
"AGO","GA:2319","CPI_XCPI_COI_RT","COI_COICOP_CP04","2024",149.75,"R1:3139"
"AGO","GA:2319","CPI_XCPI_COI_RT","COI_COICOP_CP05","2024",176.58,"R1:3139"
"AGO","GA:2319","CPI_XCPI_COI_RT","COI_COICOP_CP06","2024",244.25,"R1:3139"
"AGO","GA:2319","CPI_XCPI_COI_RT","COI_COICOP_CP07","2024",158.35,"R1:3139"
"AGO","GA:2319","CPI_XCPI_COI_RT","COI_COICOP_CP08","2024",133.77,"R1:3139"
"AGO","GA:2319","CPI_XCPI_COI_RT","COI_COICOP_CP09","2024",165.21,"R1:3139"
"AGO","GA:2319","CPI_XCPI_COI_RT","COI_COICOP_CP10","2024",136.15,"R1:3139"
"AGO","GA:2319","CPI_XCPI_COI_RT","COI_COICOP_CP11","2024",193.74,"R1:3139"
"AGO","GA:2319","CPI_XCPI_COI_RT","COI_COICOP_CP12","2024",216.21,"R1:3139"
"AGO","GA:2319","CPI_XCPI_COI_RT","COI_COICOP_CP01T12","2023",156.79,"R1:3139"
"AGO","GA:2319","CPI_XCPI_COI_RT","COI_COICOP_CP01","2023",164.72,"R1:3139"
"AGO","GA:2319","CPI_XCPI_COI_RT","COI_COICOP_CP02","2023",157.69,"R1:3139"
"AGO","GA:2319","CPI_XCPI_COI_RT","COI_COICOP_CP03","2023",172.93,"R1:3139"
"AGO","GA:2319","CPI_XCPI_COI_RT","COI_COICOP_CP04","2023",128.9,"R1:3139"
