country_iso3,category,commodity,unit,year,value,flag,source_yearbook_edition
ARG,INDUSTRIAL MINERALS,"Stone, crushed, Dolomite, calcareous","Metric tons, gross weight",2013,1209097,,MYB3-2016
ARG,INDUSTRIAL MINERALS,"Stone, crushed, Dolomite, calcareous","Metric tons, gross weight",2014,1280570,r,MYB3-2016
ARG,INDUSTRIAL MINERALS,"Stone, crushed, Dolomite, calcareous","Metric tons, gross weight",2015,1616428,r,MYB3-2016
ARG,INDUSTRIAL MINERALS,"Stone, crushed, Dolomite, calcareous","Metric tons, gross weight",2016,2730786,,MYB3-2016
ARG,INDUSTRIAL MINERALS,"Stone, crushed, Granite, block","Metric tons, gross weight",2012,72913,,MYB3-2016
ARG,INDUSTRIAL MINERALS,"Stone, crushed, Granite, block","Metric tons, gross weight",2013,54844,,MYB3-2016
ARG,INDUSTRIAL MINERALS,"Stone, crushed, Granite, block","Metric tons, gross weight",2014,30808,r,MYB3-2016
ARG,INDUSTRIAL MINERALS,"Stone, crushed, Granite, block","Metric tons, gross weight",2015,39353,r,MYB3-2016
ARG,INDUSTRIAL MINERALS,"Stone, crushed, Granite, block","Metric tons, gross weight",2016,11768,,MYB3-2016
ARG,INDUSTRIAL MINERALS,"Stone, crushed, Limestone, calcareous","Metric tons, gross weight",2012,19855622,,MYB3-2016
ARG,INDUSTRIAL MINERALS,"Stone, crushed, Limestone, calcareous","Metric tons, gross weight",2013,18611879,r,MYB3-2016
ARG,INDUSTRIAL MINERALS,"Stone, crushed, Limestone, calcareous","Metric tons, gross weight",2014,20220775,r,MYB3-2016
ARG,INDUSTRIAL MINERALS,"Stone, crushed, Limestone, calcareous","Metric tons, gross weight",2015,21543473,r,MYB3-2016
ARG,INDUSTRIAL MINERALS,"Stone, crushed, Limestone, calcareous","Metric tons, gross weight",2016,19798241,,MYB3-2016
ARG,INDUSTRIAL MINERALS,"Stone, crushed, Quartz, crushed","Metric tons, gross weight",2012,216697,,MYB3-2016
ARG,INDUSTRIAL MINERALS,"Stone, crushed, Quartz, crushed","Metric tons, gross weight",2013,216224,,MYB3-2016
ARG,INDUSTRIAL MINERALS,"Stone, crushed, Quartz, crushed","Metric tons, gross weight",2014,181070,,MYB3-2016
ARG,INDUSTRIAL MINERALS,"Stone, crushed, Quartz, crushed","Metric tons, gross weight",2015,182000,,MYB3-2016
ARG,INDUSTRIAL MINERALS,"Stone, crushed, Quartz, crushed","Metric tons, gross weight",2016,180000,e,MYB3-2016
ARG,INDUSTRIAL MINERALS,"Stone, crushed, Quartzite, crushed","Metric tons, gross weight",2012,1370053,,MYB3-2016
ARG,INDUSTRIAL MINERALS,"Stone, crushed, Quartzite, crushed","Metric tons, gross weight",2013,1475547,,MYB3-2016
ARG,INDUSTRIAL MINERALS,"Stone, crushed, Quartzite, crushed","Metric tons, gross weight",2014,1564080,,MYB3-2016
ARG,INDUSTRIAL MINERALS,"Stone, crushed, Quartzite, crushed","Metric tons, gross weight",2015,1570000,,MYB3-2016
ARG,INDUSTRIAL MINERALS,"Stone, crushed, Quartzite, crushed","Metric tons, gross weight",2016,1500000,e,MYB3-2016
ARG,INDUSTRIAL MINERALS,"Stone, crushed, Serpentine","Metric tons, gross weight",2012,237000,,MYB3-2016
ARG,INDUSTRIAL MINERALS,"Stone, crushed, Serpentine","Metric tons, gross weight",2013,335500,,MYB3-2016
ARG,INDUSTRIAL MINERALS,"Stone, crushed, Serpentine","Metric tons, gross weight",2014,346800,,MYB3-2016
ARG,INDUSTRIAL MINERALS,"Stone, crushed, Serpentine","Metric tons, gross weight",2015,361800,r,MYB3-2016
ARG,INDUSTRIAL MINERALS,"Stone, crushed, Serpentine","Metric tons, gross weight",2016,210000,,MYB3-2016
ARG,INDUSTRIAL MINERALS,"Stone, crushed, Shell, calcareous","Metric tons, gross weight",2012,487633,,MYB3-2016
ARG,INDUSTRIAL MINERALS,"Stone, crushed, Shell, calcareous","Metric tons, gross weight",2013,541273,,MYB3-2016
ARG,INDUSTRIAL MINERALS,"Stone, crushed, Shell, calcareous","Metric tons, gross weight",2014,573749,,MYB3-2016
ARG,INDUSTRIAL MINERALS,"Stone, crushed, Shell, calcareous","Metric tons, gross weight",2015,590962,r,MYB3-2016
ARG,INDUSTRIAL MINERALS,"Stone, crushed, Shell, calcareous","Metric tons, gross weight",2016,608691,,MYB3-2016
ARG,INDUSTRIAL MINERALS,"Stone, crushed, Unspecified","Metric tons, gross weight",2012,28836324,,MYB3-2016
ARG,INDUSTRIAL MINERALS,"Stone, crushed, Unspecified","Metric tons, gross weight",2013,29399326,,MYB3-2016
ARG,INDUSTRIAL MINERALS,"Stone, crushed, Unspecified","Metric tons, gross weight",2014,29518229,,MYB3-2016
ARG,INDUSTRIAL MINERALS,"Stone, crushed, Unspecified","Metric tons, gross weight",2015,29600000,e,MYB3-2016
ARG,INDUSTRIAL MINERALS,"Stone, crushed, Unspecified","Metric tons, gross weight",2016,29800000,e,MYB3-2016
ARG,INDUSTRIAL MINERALS,"Stone, dimension, flagstone","Metric tons, gross weight",2012,189493,,MYB3-2016
ARG,INDUSTRIAL MINERALS,"Stone, dimension, flagstone","Metric tons, gross weight",2013,123769,r,MYB3-2016
ARG,INDUSTRIAL MINERALS,"Stone, dimension, flagstone","Metric tons, gross weight",2014,142749,r,MYB3-2016
ARG,INDUSTRIAL MINERALS,"Stone, dimension, flagstone","Metric tons, gross weight",2015,121524,r,MYB3-2016
ARG,INDUSTRIAL MINERALS,"Stone, dimension, flagstone","Metric tons, gross weight",2016,92458,,MYB3-2016
ARG,INDUSTRIAL MINERALS,"Stone, sand and gravel, construction, Sand and gravel, Construction","Metric tons, gross weight",2014,42748291,,MYB3-2017-18
ARG,INDUSTRIAL MINERALS,"Stone, sand and gravel, construction, Sand and gravel, Construction","Metric tons, gross weight",2015,43531705,,MYB3-2017-18
ARG,INDUSTRIAL MINERALS,"Stone, sand and gravel, construction, Sand and gravel, Construction","Metric tons, gross weight",2016,37149385,,MYB3-2017-18
ARG,INDUSTRIAL MINERALS,"Stone, sand and gravel, construction, Sand and gravel, Construction","Metric tons, gross weight",2017,39902023,,MYB3-2017-18
ARG,INDUSTRIAL MINERALS,"Stone, sand and gravel, construction, Sand and gravel, Construction","Metric tons, gross weight",2018,22975589,,MYB3-2017-18
ARG,INDUSTRIAL MINERALS,"Stone, sand and gravel, construction, Sand and gravel, Gravel","Metric tons, gross weight",2014,29963911,,MYB3-2017-18
ARG,INDUSTRIAL MINERALS,"Stone, sand and gravel, construction, Sand and gravel, Gravel","Metric tons, gross weight",2015,28014042,,MYB3-2019
ARG,INDUSTRIAL MINERALS,"Stone, sand and gravel, construction, Sand and gravel, Gravel","Metric tons, gross weight",2016,18578513,,MYB3-2019
ARG,INDUSTRIAL MINERALS,"Stone, sand and gravel, construction, Sand and gravel, Gravel","Metric tons, gross weight",2017,17560089,,MYB3-2020-21
ARG,INDUSTRIAL MINERALS,"Stone, sand and gravel, construction, Sand and gravel, Gravel","Metric tons, gross weight",2018,16221770,,MYB3-2020-21
ARG,INDUSTRIAL MINERALS,"Stone, sand and gravel, construction, Sand and gravel, Gravel","Metric tons, gross weight",2019,17000000,e,MYB3-2020-21
ARG,INDUSTRIAL MINERALS,"Stone, sand and gravel, construction, Sand and gravel, Gravel","Metric tons, gross weight",2020,3932821,,MYB3-2020-21
ARG,INDUSTRIAL MINERALS,"Stone, sand and gravel, construction, Sand and gravel, Gravel","Metric tons, gross weight",2021,17000000,e,MYB3-2020-21
ARG,INDUSTRIAL MINERALS,"Stone, sand and gravel, construction, Sand and gravel, Sand","Metric tons, gross weight",2015,43531705,,MYB3-2019
ARG,INDUSTRIAL MINERALS,"Stone, sand and gravel, construction, Sand and gravel, Sand","Metric tons, gross weight",2016,37149385,,MYB3-2019
ARG,INDUSTRIAL MINERALS,"Stone, sand and gravel, construction, Sand and gravel, Sand","Metric tons, gross weight",2017,39902023,,MYB3-2020-21
ARG,INDUSTRIAL MINERALS,"Stone, sand and gravel, construction, Sand and gravel, Sand","Metric tons, gross weight",2018,22975589,,MYB3-2020-21
ARG,INDUSTRIAL MINERALS,"Stone, sand and gravel, construction, Sand and gravel, Sand","Metric tons, gross weight",2019,21027517,r,MYB3-2020-21
ARG,INDUSTRIAL MINERALS,"Stone, sand and gravel, construction, Sand and gravel, Sand","Metric tons, gross weight",2020,14802117,,MYB3-2020-21
ARG,INDUSTRIAL MINERALS,"Stone, sand and gravel, construction, Sand and gravel, Sand","Metric tons, gross weight",2021,15000000,e,MYB3-2020-21
ARG,INDUSTRIAL MINERALS,"Stone, sand and gravel, construction, Stone, Crushed, Basalt","Metric tons, gross weight",2014,1826751,,MYB3-2017-18
ARG,INDUSTRIAL MINERALS,"Stone, sand and gravel, construction, Stone, Crushed, Basalt","Metric tons, gross weight",2015,2120290,,MYB3-2019
ARG,INDUSTRIAL MINERALS,"Stone, sand and gravel, construction, Stone, Crushed, Basalt","Metric tons, gross weight",2016,1639955,,MYB3-2019
ARG,INDUSTRIAL MINERALS,"Stone, sand and gravel, construction, Stone, Crushed, Basalt","Metric tons, gross weight",2017,2766811,,MYB3-2020-21
ARG,INDUSTRIAL MINERALS,"Stone, sand and gravel, construction, Stone, Crushed, Basalt","Metric tons, gross weight",2018,1390000,e,MYB3-2020-21
ARG,INDUSTRIAL MINERALS,"Stone, sand and gravel, construction, Stone, Crushed, Basalt","Metric tons, gross weight",2019,1072094,r,MYB3-2020-21
ARG,INDUSTRIAL MINERALS,"Stone, sand and gravel, construction, Stone, Crushed, Basalt","Metric tons, gross weight",2020,974161,,MYB3-2020-21
ARG,INDUSTRIAL MINERALS,"Stone, sand and gravel, construction, Stone, Crushed, Basalt","Metric tons, gross weight",2021,1000000,e,MYB3-2020-21
ARG,INDUSTRIAL MINERALS,"Stone, sand and gravel, construction, Stone, Crushed, Dolomite, calcareous","Metric tons, gross weight",2014,1280570,,MYB3-2017-18
ARG,INDUSTRIAL MINERALS,"Stone, sand and gravel, construction, Stone, Crushed, Dolomite, calcareous","Metric tons, gross weight",2015,1616428,,MYB3-2019
ARG,INDUSTRIAL MINERALS,"Stone, sand and gravel, construction, Stone, Crushed, Dolomite, calcareous","Metric tons, gross weight",2016,2730786,,MYB3-2019
ARG,INDUSTRIAL MINERALS,"Stone, sand and gravel, construction, Stone, Crushed, Dolomite, calcareous","Metric tons, gross weight",2017,1790178,,MYB3-2020-21
ARG,INDUSTRIAL MINERALS,"Stone, sand and gravel, construction, Stone, Crushed, Dolomite, calcareous","Metric tons, gross weight",2018,2351264,,MYB3-2020-21
ARG,INDUSTRIAL MINERALS,"Stone, sand and gravel, construction, Stone, Crushed, Dolomite, calcareous","Metric tons, gross weight",2019,920602,r,MYB3-2020-21
ARG,INDUSTRIAL MINERALS,"Stone, sand and gravel, construction, Stone, Crushed, Dolomite, calcareous","Metric tons, gross weight",2020,577794,,MYB3-2020-21
ARG,INDUSTRIAL MINERALS,"Stone, sand and gravel, construction, Stone, Crushed, Dolomite, calcareous","Metric tons, gross weight",2021,700000,e,MYB3-2020-21
ARG,INDUSTRIAL MINERALS,"Stone, sand and gravel, construction, Stone, Crushed, Granite, block","Metric tons, gross weight",2014,30808,,MYB3-2017-18
ARG,INDUSTRIAL MINERALS,"Stone, sand and gravel, construction, Stone, Crushed, Granite, block","Metric tons, gross weight",2015,39353,,MYB3-2019
ARG,INDUSTRIAL MINERALS,"Stone, sand and gravel, construction, Stone, Crushed, Granite, block","Metric tons, gross weight",2016,11768,,MYB3-2019
ARG,INDUSTRIAL MINERALS,"Stone, sand and gravel, construction, Stone, Crushed, Granite, block","Metric tons, gross weight",2017,41680,,MYB3-2019
ARG,INDUSTRIAL MINERALS,"Stone, sand and gravel, construction, Stone, Crushed, Granite, block","Metric tons, gross weight",2018,40000,e,MYB3-2019
ARG,INDUSTRIAL MINERALS,"Stone, sand and gravel, construction, Stone, Crushed, Granite, block","Metric tons, gross weight",2019,31146,,MYB3-2019
ARG,INDUSTRIAL MINERALS,"Stone, sand and gravel, construction, Stone, Crushed, Limestone, calcareous","Metric tons, gross weight",2014,20220775,,MYB3-2017-18
ARG,INDUSTRIAL MINERALS,"Stone, sand and gravel, construction, Stone, Crushed, Limestone, calcareous","Metric tons, gross weight",2015,21543473,,MYB3-2019
ARG,INDUSTRIAL MINERALS,"Stone, sand and gravel, construction, Stone, Crushed, Limestone, calcareous","Metric tons, gross weight",2016,19798241,,MYB3-2019
ARG,INDUSTRIAL MINERALS,"Stone, sand and gravel, construction, Stone, Crushed, Limestone, calcareous","Metric tons, gross weight",2017,20649475,,MYB3-2020-21
ARG,INDUSTRIAL MINERALS,"Stone, sand and gravel, construction, Stone, Crushed, Limestone, calcareous","Metric tons, gross weight",2018,19797787,,MYB3-2020-21
ARG,INDUSTRIAL MINERALS,"Stone, sand and gravel, construction, Stone, Crushed, Limestone, calcareous","Metric tons, gross weight",2019,5494773,r,MYB3-2020-21
ARG,INDUSTRIAL MINERALS,"Stone, sand and gravel, construction, Stone, Crushed, Limestone, calcareous","Metric tons, gross weight",2020,3930767,,MYB3-2020-21
ARG,INDUSTRIAL MINERALS,"Stone, sand and gravel, construction, Stone, Crushed, Limestone, calcareous","Metric tons, gross weight",2021,5000000,e,MYB3-2020-21
ARG,INDUSTRIAL MINERALS,"Stone, sand and gravel, construction, Stone, Crushed, Serpentine","Metric tons, gross weight",2014,346800,,MYB3-2017-18
ARG,INDUSTRIAL MINERALS,"Stone, sand and gravel, construction, Stone, Crushed, Serpentine","Metric tons, gross weight",2015,361800,,MYB3-2019
ARG,INDUSTRIAL MINERALS,"Stone, sand and gravel, construction, Stone, Crushed, Serpentine","Metric tons, gross weight",2016,210000,,MYB3-2019
ARG,INDUSTRIAL MINERALS,"Stone, sand and gravel, construction, Stone, Crushed, Serpentine","Metric tons, gross weight",2017,52000,,MYB3-2020-21
ARG,INDUSTRIAL MINERALS,"Stone, sand and gravel, construction, Stone, Crushed, Serpentine","Metric tons, gross weight",2018,25000,,MYB3-2020-21
ARG,INDUSTRIAL MINERALS,"Stone, sand and gravel, construction, Stone, Crushed, Serpentine","Metric tons, gross weight",2019,12000,r,MYB3-2020-21
ARG,INDUSTRIAL MINERALS,"Stone, sand and gravel, construction, Stone, Crushed, Serpentine","Metric tons, gross weight",2020,100000,,MYB3-2020-21
ARG,INDUSTRIAL MINERALS,"Stone, sand and gravel, construction, Stone, Crushed, Serpentine","Metric tons, gross weight",2021,100000,e,MYB3-2020-21
ARG,INDUSTRIAL MINERALS,"Stone, sand and gravel, construction, Stone, Crushed, Shell, calcareous","Metric tons, gross weight",2014,573749,,MYB3-2017-18
ARG,INDUSTRIAL MINERALS,"Stone, sand and gravel, construction, Stone, Crushed, Shell, calcareous","Metric tons, gross weight",2015,590962,,MYB3-2019
ARG,INDUSTRIAL MINERALS,"Stone, sand and gravel, construction, Stone, Crushed, Shell, calcareous","Metric tons, gross weight",2016,608691,,MYB3-2019
ARG,INDUSTRIAL MINERALS,"Stone, sand and gravel, construction, Stone, Crushed, Shell, calcareous","Metric tons, gross weight",2017,610000,,MYB3-2020-21
ARG,INDUSTRIAL MINERALS,"Stone, sand and gravel, construction, Stone, Crushed, Shell, calcareous","Metric tons, gross weight",2018,177976,,MYB3-2020-21
ARG,INDUSTRIAL MINERALS,"Stone, sand and gravel, construction, Stone, Crushed, Shell, calcareous","Metric tons, gross weight",2019,232742,,MYB3-2020-21
ARG,INDUSTRIAL MINERALS,"Stone, sand and gravel, construction, Stone, Crushed, Shell, calcareous","Metric tons, gross weight",2020,159977,,MYB3-2020-21
ARG,INDUSTRIAL MINERALS,"Stone, sand and gravel, construction, Stone, Crushed, Shell, calcareous","Metric tons, gross weight",2021,190000,e,MYB3-2020-21
ARG,INDUSTRIAL MINERALS,"Stone, sand and gravel, construction, Stone, Crushed, Unspecified, other","Metric tons, gross weight",2014,29518229,,MYB3-2017-18
ARG,INDUSTRIAL MINERALS,"Stone, sand and gravel, construction, Stone, Crushed, Unspecified, other","Metric tons, gross weight",2015,29600000,e,MYB3-2017-18
ARG,INDUSTRIAL MINERALS,"Stone, sand and gravel, construction, Stone, Crushed, Unspecified, other","Metric tons, gross weight",2016,29800000,e,MYB3-2017-18
ARG,INDUSTRIAL MINERALS,"Stone, sand and gravel, construction, Stone, Crushed, Unspecified, other","Metric tons, gross weight",2017,39557384,r,MYB3-2020-21
ARG,INDUSTRIAL MINERALS,"Stone, sand and gravel, construction, Stone, Crushed, Unspecified, other","Metric tons, gross weight",2018,30456618,r,MYB3-2020-21
ARG,INDUSTRIAL MINERALS,"Stone, sand and gravel, construction, Stone, Crushed, Unspecified, other","Metric tons, gross weight",2019,22750278,r,MYB3-2020-21
ARG,INDUSTRIAL MINERALS,"Stone, sand and gravel, construction, Stone, Crushed, Unspecified, other","Metric tons, gross weight",2020,13759192,,MYB3-2020-21
ARG,INDUSTRIAL MINERALS,"Stone, sand and gravel, construction, Stone, Crushed, Unspecified, other","Metric tons, gross weight",2021,15000000,e,MYB3-2020-21
ARG,INDUSTRIAL MINERALS,"Stone, sand and gravel, construction, Stone, Crushed, Unspecified, othere","Metric tons, gross weight",2015,29600000,,MYB3-2019
ARG,INDUSTRIAL MINERALS,"Stone, sand and gravel, construction, Stone, Crushed, Unspecified, othere","Metric tons, gross weight",2016,29800000,,MYB3-2019
ARG,INDUSTRIAL MINERALS,"Stone, sand and gravel, construction, Stone, Crushed, Unspecified, othere","Metric tons, gross weight",2017,30000000,,MYB3-2019
ARG,INDUSTRIAL MINERALS,"Stone, sand and gravel, construction, Stone, Crushed, Unspecified, othere","Metric tons, gross weight",2018,30000000,,MYB3-2019
ARG,INDUSTRIAL MINERALS,"Stone, sand and gravel, construction, Stone, Crushed, Unspecified, othere","Metric tons, gross weight",2019,30000000,,MYB3-2019
ARG,INDUSTRIAL MINERALS,"Stone, sand and gravel, construction, Stone, Dimension, Flagstone","Metric tons, gross weight",2017,49414,,MYB3-2020-21
ARG,INDUSTRIAL MINERALS,"Stone, sand and gravel, construction, Stone, Dimension, Flagstone","Metric tons, gross weight",2018,43844,,MYB3-2020-21
ARG,INDUSTRIAL MINERALS,"Stone, sand and gravel, construction, Stone, Dimension, Flagstone","Metric tons, gross weight",2019,7799,r,MYB3-2020-21
ARG,INDUSTRIAL MINERALS,"Stone, sand and gravel, construction, Stone, Dimension, Flagstone","Metric tons, gross weight",2020,8388,,MYB3-2020-21
ARG,INDUSTRIAL MINERALS,"Stone, sand and gravel, construction, Stone, Dimension, Flagstone","Metric tons, gross weight",2021,9000,e,MYB3-2020-21
ARG,INDUSTRIAL MINERALS,"Stone, sand and gravel, construction, Stone, Dimension, Granite, block","Metric tons, gross weight",2017,41680,,MYB3-2020-21
ARG,INDUSTRIAL MINERALS,"Stone, sand and gravel, construction, Stone, Dimension, Granite, block","Metric tons, gross weight",2018,40000,e,MYB3-2020-21
ARG,INDUSTRIAL MINERALS,"Stone, sand and gravel, construction, Stone, Dimension, Granite, block","Metric tons, gross weight",2019,31146,,MYB3-2020-21
ARG,INDUSTRIAL MINERALS,"Stone, sand and gravel, construction, Stone, Dimension, Granite, block","Metric tons, gross weight",2020,23844,,MYB3-2020-21
ARG,INDUSTRIAL MINERALS,"Stone, sand and gravel, construction, Stone, Dimension, Granite, block","Metric tons, gross weight",2021,30000,e,MYB3-2020-21
ARG,INDUSTRIAL MINERALS,"Stone, sand and gravel, construction, Stone, Dimension, flagstone","Metric tons, gross weight",2014,142749,,MYB3-2017-18
ARG,INDUSTRIAL MINERALS,"Stone, sand and gravel, construction, Stone, Dimension, flagstone","Metric tons, gross weight",2015,121524,,MYB3-2019
ARG,INDUSTRIAL MINERALS,"Stone, sand and gravel, construction, Stone, Dimension, flagstone","Metric tons, gross weight",2016,92458,,MYB3-2019
ARG,INDUSTRIAL MINERALS,"Stone, sand and gravel, construction, Stone, Dimension, flagstone","Metric tons, gross weight",2017,49414,r,MYB3-2019
ARG,INDUSTRIAL MINERALS,"Stone, sand and gravel, construction, Stone, Dimension, flagstone","Metric tons, gross weight",2018,43844,r,MYB3-2019
ARG,INDUSTRIAL MINERALS,"Stone, sand and gravel, construction, Stone, Dimension, flagstone","Metric tons, gross weight",2019,45000,e,MYB3-2019
ARG,INDUSTRIAL MINERALS,"Stone, sand and gravel, construction, Stone, Other, size and shape unspecified, calcareous, Calcite","Metric tons, gross weight",2014,196789,,MYB3-2017-18
ARG,INDUSTRIAL MINERALS,"Stone, sand and gravel, construction, Stone, Other, size and shape unspecified, calcareous, Calcite","Metric tons, gross weight",2015,358067,,MYB3-2019
ARG,INDUSTRIAL MINERALS,"Stone, sand and gravel, construction, Stone, Other, size and shape unspecified, calcareous, Calcite","Metric tons, gross weight",2016,406461,,MYB3-2019
ARG,INDUSTRIAL MINERALS,"Stone, sand and gravel, construction, Stone, Other, size and shape unspecified, calcareous, Calcite","Metric tons, gross weight",2017,425000,,MYB3-2020-21
ARG,INDUSTRIAL MINERALS,"Stone, sand and gravel, construction, Stone, Other, size and shape unspecified, calcareous, Calcite","Metric tons, gross weight",2018,280000,,MYB3-2020-21
ARG,INDUSTRIAL MINERALS,"Stone, sand and gravel, construction, Stone, Other, size and shape unspecified, calcareous, Calcite","Metric tons, gross weight",2019,55000,r,MYB3-2020-21
ARG,INDUSTRIAL MINERALS,"Stone, sand and gravel, construction, Stone, Other, size and shape unspecified, calcareous, Calcite","Metric tons, gross weight",2020,115000,,MYB3-2020-21
ARG,INDUSTRIAL MINERALS,"Stone, sand and gravel, construction, Stone, Other, size and shape unspecified, calcareous, Calcite","Metric tons, gross weight",2021,130000,e,MYB3-2020-21
ARG,INDUSTRIAL MINERALS,"Stone, sand and gravel, construction, Stone, Other, size and shape unspecified, calcareous, Marble, onyx, travertine","Metric tons, gross weight",2014,187108,r,MYB3-2017-18
ARG,INDUSTRIAL MINERALS,"Stone, sand and gravel, construction, Stone, Other, size and shape unspecified, calcareous, Marble, onyx, travertine","Metric tons, gross weight",2015,194072,,MYB3-2019
ARG,INDUSTRIAL MINERALS,"Stone, sand and gravel, construction, Stone, Other, size and shape unspecified, calcareous, Marble, onyx, travertine","Metric tons, gross weight",2016,192422,,MYB3-2019
ARG,INDUSTRIAL MINERALS,"Stone, sand and gravel, construction, Stone, Other, size and shape unspecified, calcareous, Marble, onyx, travertine","Metric tons, gross weight",2017,10000,e,MYB3-2020-21
ARG,INDUSTRIAL MINERALS,"Stone, sand and gravel, construction, Stone, Other, size and shape unspecified, calcareous, Marble, onyx, travertine","Metric tons, gross weight",2018,7440,,MYB3-2020-21
ARG,INDUSTRIAL MINERALS,"Stone, sand and gravel, construction, Stone, Other, size and shape unspecified, calcareous, Marble, onyx, travertine","Metric tons, gross weight",2019,10000,e,MYB3-2020-21
