country_iso3,indicator_id,year,value,unit,source_dataset,source_commodity_label,source_unit,flag
ESP,mining__lead_mine_production_pb_content,2014,1223.0,metric tons,usgs-minerals-yearbook/MYB3-2017-18,"Lead, Mine, concentrate, Pb content","Metric tons, gross weight",r
ESP,mining__lead_mine_production_pb_content,2015,1598.0,metric tons,usgs-minerals-yearbook/MYB3-2019,"Lead, Mine, concentrate, Pb content","Metric tons, gross weight",r
ESP,mining__lead_mine_production_pb_content,2016,4946.0,metric tons,usgs-minerals-yearbook/MYB3-2019,"Lead, Mine, concentrate, Pb content","Metric tons, gross weight",
ESP,mining__lead_mine_production_pb_content,2017,3268.0,metric tons,usgs-minerals-yearbook/MYB3-2020-21,"Lead, Mine, concentrate, Pb content","Metric tons, gross weight",
ESP,mining__lead_mine_production_pb_content,2018,9936.0,metric tons,usgs-minerals-yearbook/MYB3-2022,"Lead, Mine, Pb content","Metric tons, gross weight",
ESP,mining__lead_mine_production_pb_content,2019,11390.0,metric tons,usgs-minerals-yearbook/MYB3-2022,"Lead, Mine, Pb content","Metric tons, gross weight",
ESP,mining__lead_mine_production_pb_content,2020,11397.0,metric tons,usgs-minerals-yearbook/MYB3-2022,"Lead, Mine, Pb content","Metric tons, gross weight",
ESP,mining__lead_mine_production_pb_content,2021,11000.0,metric tons,usgs-minerals-yearbook/MYB3-2022,"Lead, Mine, Pb content","Metric tons, gross weight",
ESP,mining__lead_mine_production_pb_content,2022,9000.0,metric tons,usgs-minerals-yearbook/MYB3-2022,"Lead, Mine, Pb content","Metric tons, gross weight",
IRN,mining__lead_mine_production_pb_content,2014,44000.0,metric tons,usgs-minerals-yearbook/MYB3-2017-18,"Lead, Pb content","Metric tons, gross weight",
IRN,mining__lead_mine_production_pb_content,2015,40800.0,metric tons,usgs-minerals-yearbook/MYB3-2017-18,"Lead, Pb content","Metric tons, gross weight",
IRN,mining__lead_mine_production_pb_content,2016,47000.0,metric tons,usgs-minerals-yearbook/MYB3-2017-18,"Lead, Pb content","Metric tons, gross weight",r
IRN,mining__lead_mine_production_pb_content,2017,48000.0,metric tons,usgs-minerals-yearbook/MYB3-2017-18,"Lead, Pb content","Metric tons, gross weight",
IRN,mining__lead_mine_production_pb_content,2018,48000.0,metric tons,usgs-minerals-yearbook/MYB3-2017-18,"Lead, Pb content","Metric tons, gross weight",
IRN,mining__lead_mine_production_pb_content,2019,52000.0,metric tons,usgs-minerals-yearbook/MYB3-2023,"Lead, Pb content","Metric tons, gross weight",r
IRN,mining__lead_mine_production_pb_content,2020,52000.0,metric tons,usgs-minerals-yearbook/MYB3-2023,"Lead, Pb content","Metric tons, gross weight",
IRN,mining__lead_mine_production_pb_content,2021,58000.0,metric tons,usgs-minerals-yearbook/MYB3-2023,"Lead, Pb content","Metric tons, gross weight",r
IRN,mining__lead_mine_production_pb_content,2022,58000.0,metric tons,usgs-minerals-yearbook/MYB3-2023,"Lead, Pb content","Metric tons, gross weight",r
IRN,mining__lead_mine_production_pb_content,2023,60000.0,metric tons,usgs-minerals-yearbook/MYB3-2023,"Lead, Pb content","Metric tons, gross weight",
KOR,mining__lead_mine_production_pb_content,2014,2764.0,metric tons,usgs-minerals-yearbook/MYB3-2017-18,"Lead, Mine, Pb content","Metric tons, gross weight",
KOR,mining__lead_mine_production_pb_content,2015,2921.0,metric tons,usgs-minerals-yearbook/MYB3-2019,"Lead, Mine, Pb content","Metric tons, gross weight",
KOR,mining__lead_mine_production_pb_content,2016,2839.0,metric tons,usgs-minerals-yearbook/MYB3-2019,"Lead, Mine, Pb content","Metric tons, gross weight",
KOR,mining__lead_mine_production_pb_content,2017,3762.0,metric tons,usgs-minerals-yearbook/MYB3-2020-21,"Lead, Mine, Pb content","Metric tons, gross weight",
KOR,mining__lead_mine_production_pb_content,2018,2341.0,metric tons,usgs-minerals-yearbook/MYB3-2020-21,"Lead, Mine, Pb content","Metric tons, gross weight",
KOR,mining__lead_mine_production_pb_content,2019,1933.0,metric tons,usgs-minerals-yearbook/MYB3-2020-21,"Lead, Mine, Pb content","Metric tons, gross weight",
KOR,mining__lead_mine_production_pb_content,2020,1681.0,metric tons,usgs-minerals-yearbook/MYB3-2020-21,"Lead, Mine, Pb content","Metric tons, gross weight",
KOR,mining__lead_mine_production_pb_content,2021,1528.0,metric tons,usgs-minerals-yearbook/MYB3-2020-21,"Lead, Mine, Pb content","Metric tons, gross weight",
RUS,mining__lead_mine_production_pb_content,2014,239000.0,metric tons,usgs-minerals-yearbook/MYB3-2017-18,"Lead, Mine, recoverable, Pb content","Metric tons, gross weight",
RUS,mining__lead_mine_production_pb_content,2015,171200.0,metric tons,usgs-minerals-yearbook/MYB3-2019,"Lead, Mine, recoverable, Pb content","Metric tons, gross weight",
RUS,mining__lead_mine_production_pb_content,2016,204300.0,metric tons,usgs-minerals-yearbook/MYB3-2019,"Lead, Mine, recoverable, Pb content","Metric tons, gross weight",
RUS,mining__lead_mine_production_pb_content,2017,210800.0,metric tons,usgs-minerals-yearbook/MYB3-2020-21,"Lead, Mine, recoverable, Pb content","Metric tons, gross weight",
RUS,mining__lead_mine_production_pb_content,2018,206100.0,metric tons,usgs-minerals-yearbook/MYB3-2022,"Lead, Mine, recoverable, Pb content","Metric tons, gross weight",
RUS,mining__lead_mine_production_pb_content,2019,207900.0,metric tons,usgs-minerals-yearbook/MYB3-2022,"Lead, Mine, recoverable, Pb content","Metric tons, gross weight",
RUS,mining__lead_mine_production_pb_content,2020,200700.0,metric tons,usgs-minerals-yearbook/MYB3-2022,"Lead, Mine, recoverable, Pb content","Metric tons, gross weight",
RUS,mining__lead_mine_production_pb_content,2021,212300.0,metric tons,usgs-minerals-yearbook/MYB3-2022,"Lead, Mine, recoverable, Pb content","Metric tons, gross weight",r
RUS,mining__lead_mine_production_pb_content,2022,210000.0,metric tons,usgs-minerals-yearbook/MYB3-2022,"Lead, Mine, recoverable, Pb content","Metric tons, gross weight",
TUR,mining__lead_mine_production_pb_content,2012,47350.0,metric tons,usgs-minerals-yearbook/MYB3-2016,"Lead, Mine production, Concentrate, Pb content","Metric tons, gross weight",
TUR,mining__lead_mine_production_pb_content,2013,65630.0,metric tons,usgs-minerals-yearbook/MYB3-2016,"Lead, Mine production, Concentrate, Pb content","Metric tons, gross weight",
TUR,mining__lead_mine_production_pb_content,2014,65000.0,metric tons,usgs-minerals-yearbook/MYB3-2017-18,"Lead, Mine, Pb contente","Metric tons, gross weight","r, e"
TUR,mining__lead_mine_production_pb_content,2015,74000.0,metric tons,usgs-minerals-yearbook/MYB3-2019,"Lead, Mine, Concentrate, Pb content","Metric tons, gross weight",e
TUR,mining__lead_mine_production_pb_content,2016,76827.0,metric tons,usgs-minerals-yearbook/MYB3-2019,"Lead, Mine, Concentrate, Pb content","Metric tons, gross weight",
TUR,mining__lead_mine_production_pb_content,2017,92539.0,metric tons,usgs-minerals-yearbook/MYB3-2020-21,"Lead, Mine, Concentrate, Pb content","Metric tons, gross weight",
TUR,mining__lead_mine_production_pb_content,2018,76000.0,metric tons,usgs-minerals-yearbook/MYB3-2022,"Lead, Mine, Concentrate, Pb content","Metric tons, gross weight",e
TUR,mining__lead_mine_production_pb_content,2019,71000.0,metric tons,usgs-minerals-yearbook/MYB3-2022,"Lead, Mine, Concentrate, Pb content","Metric tons, gross weight",e
TUR,mining__lead_mine_production_pb_content,2020,75000.0,metric tons,usgs-minerals-yearbook/MYB3-2022,"Lead, Mine, Concentrate, Pb content","Metric tons, gross weight",
TUR,mining__lead_mine_production_pb_content,2021,86000.0,metric tons,usgs-minerals-yearbook/MYB3-2022,"Lead, Mine, Concentrate, Pb content","Metric tons, gross weight",
TUR,mining__lead_mine_production_pb_content,2022,67000.0,metric tons,usgs-minerals-yearbook/MYB3-2022,"Lead, Mine, Concentrate, Pb content","Metric tons, gross weight",
IRN,mining__manganese_ore_production_gross_weight,2018,129000.0,metric tons,usgs-minerals-yearbook/MYB3-2022,"Manganese, mine, concentrate, Gross weight","Metric tons, gross weight",e
IRN,mining__manganese_ore_production_gross_weight,2019,131000.0,metric tons,usgs-minerals-yearbook/MYB3-2023,"Manganese, mine, Gross weight","Metric tons, gross weight",e
IRN,mining__manganese_ore_production_gross_weight,2020,25000.0,metric tons,usgs-minerals-yearbook/MYB3-2023,"Manganese, mine, Gross weight","Metric tons, gross weight",
IRN,mining__manganese_ore_production_gross_weight,2021,106000.0,metric tons,usgs-minerals-yearbook/MYB3-2023,"Manganese, mine, Gross weight","Metric tons, gross weight",
IRN,mining__manganese_ore_production_gross_weight,2022,77000.0,metric tons,usgs-minerals-yearbook/MYB3-2023,"Manganese, mine, Gross weight","Metric tons, gross weight",
IRN,mining__manganese_ore_production_gross_weight,2023,193000.0,metric tons,usgs-minerals-yearbook/MYB3-2023,"Manganese, mine, Gross weight","Metric tons, gross weight",
RUS,mining__manganese_ore_production_gross_weight,2015,9000.0,metric tons,usgs-minerals-yearbook/MYB3-2019,"Manganese, mine, concentrate, marketable, Gross weight","Metric tons, gross weight",
RUS,mining__manganese_ore_production_gross_weight,2017,1000.0,metric tons,usgs-minerals-yearbook/MYB3-2019,"Manganese, mine, concentrate, marketable, Gross weight","Metric tons, gross weight",
RUS,mining__manganese_ore_production_gross_weight,2018,57000.0,metric tons,usgs-minerals-yearbook/MYB3-2019,"Manganese, mine, concentrate, marketable, Gross weight","Metric tons, gross weight",
RUS,mining__manganese_ore_production_gross_weight,2019,57000.0,metric tons,usgs-minerals-yearbook/MYB3-2019,"Manganese, mine, concentrate, marketable, Gross weight","Metric tons, gross weight",e
TUR,mining__manganese_ore_production_gross_weight,2012,192756.0,metric tons,usgs-minerals-yearbook/MYB3-2016,"Manganese, mine production, Gross weight","Metric tons, gross weight",
TUR,mining__manganese_ore_production_gross_weight,2013,321785.0,metric tons,usgs-minerals-yearbook/MYB3-2016,"Manganese, mine production, Gross weight","Metric tons, gross weight",
TUR,mining__manganese_ore_production_gross_weight,2014,245830.0,metric tons,usgs-minerals-yearbook/MYB3-2017-18,"Manganese, mine, Gross weight","Metric tons, gross weight",
TUR,mining__manganese_ore_production_gross_weight,2015,142809.0,metric tons,usgs-minerals-yearbook/MYB3-2019,"Manganese, mine, Gross weight","Metric tons, gross weight",
TUR,mining__manganese_ore_production_gross_weight,2016,150000.0,metric tons,usgs-minerals-yearbook/MYB3-2019,"Manganese, mine, Gross weight","Metric tons, gross weight",e
TUR,mining__manganese_ore_production_gross_weight,2017,39780.0,metric tons,usgs-minerals-yearbook/MYB3-2020-21,"Manganese, mine, Gross weight","Metric tons, gross weight",
TUR,mining__manganese_ore_production_gross_weight,2018,40800.0,metric tons,usgs-minerals-yearbook/MYB3-2022,"Manganese, mine, Gross weight","Metric tons, gross weight",
TUR,mining__manganese_ore_production_gross_weight,2019,45000.0,metric tons,usgs-minerals-yearbook/MYB3-2022,"Manganese, mine, Gross weight","Metric tons, gross weight",
TUR,mining__manganese_ore_production_gross_weight,2020,40000.0,metric tons,usgs-minerals-yearbook/MYB3-2022,"Manganese, mine, Gross weight","Metric tons, gross weight",
TUR,mining__manganese_ore_production_gross_weight,2021,41000.0,metric tons,usgs-minerals-yearbook/MYB3-2022,"Manganese, mine, Gross weight","Metric tons, gross weight",
TUR,mining__manganese_ore_production_gross_weight,2022,45000.0,metric tons,usgs-minerals-yearbook/MYB3-2022,"Manganese, mine, Gross weight","Metric tons, gross weight",
ARG,mining__pig_iron_production,2012,2073000.0,metric tons,usgs-minerals-yearbook/MYB3-2016,"Iron and steel, Pig iron",thousand metric tons,
ARG,mining__pig_iron_production,2013,2650000.0,metric tons,usgs-minerals-yearbook/MYB3-2016,"Iron and steel, Pig iron",thousand metric tons,
ARG,mining__pig_iron_production,2014,2766000.0,metric tons,usgs-minerals-yearbook/MYB3-2017-18,"Iron and steel, Pig iron",thousand metric tons,
ARG,mining__pig_iron_production,2015,2685000.0,metric tons,usgs-minerals-yearbook/MYB3-2019,"Iron and steel, Pig iron",thousand metric tons,
ARG,mining__pig_iron_production,2016,2141000.0,metric tons,usgs-minerals-yearbook/MYB3-2019,"Iron and steel, Pig iron",thousand metric tons,
ARG,mining__pig_iron_production,2017,2171000.0,metric tons,usgs-minerals-yearbook/MYB3-2020-21,"Iron and steel, Pig iron",thousand metric tons,
ARG,mining__pig_iron_production,2018,2184000.0,metric tons,usgs-minerals-yearbook/MYB3-2020-21,"Iron and steel, Pig iron",thousand metric tons,
ARG,mining__pig_iron_production,2019,1964000.0,metric tons,usgs-minerals-yearbook/MYB3-2020-21,"Iron and steel, Pig iron",thousand metric tons,
ARG,mining__pig_iron_production,2020,1930000.0,metric tons,usgs-minerals-yearbook/MYB3-2020-21,"Iron and steel, Pig iron",thousand metric tons,
ARG,mining__pig_iron_production,2021,2142000.0,metric tons,usgs-minerals-yearbook/MYB3-2020-21,"Iron and steel, Pig iron",thousand metric tons,
ESP,mining__pig_iron_production,2014,3958000.0,metric tons,usgs-minerals-yearbook/MYB3-2017-18,"Iron and steel, Pig iron",thousand metric tons,
ESP,mining__pig_iron_production,2015,4450000.0,metric tons,usgs-minerals-yearbook/MYB3-2019,"Iron and steel, Pig iron",thousand metric tons,
ESP,mining__pig_iron_production,2016,4116000.0,metric tons,usgs-minerals-yearbook/MYB3-2019,"Iron and steel, Pig iron",thousand metric tons,r
ESP,mining__pig_iron_production,2017,4462000.0,metric tons,usgs-minerals-yearbook/MYB3-2020-21,"Iron and steel, Pig iron",thousand metric tons,
ESP,mining__pig_iron_production,2018,4521000.0,metric tons,usgs-minerals-yearbook/MYB3-2022,"Iron and steel, Pig iron",thousand metric tons,
ESP,mining__pig_iron_production,2019,3880000.0,metric tons,usgs-minerals-yearbook/MYB3-2022,"Iron and steel, Pig iron",thousand metric tons,
ESP,mining__pig_iron_production,2020,2850000.0,metric tons,usgs-minerals-yearbook/MYB3-2022,"Iron and steel, Pig iron",thousand metric tons,
ESP,mining__pig_iron_production,2021,4049000.0,metric tons,usgs-minerals-yearbook/MYB3-2022,"Iron and steel, Pig iron",thousand metric tons,
ESP,mining__pig_iron_production,2022,3399000.0,metric tons,usgs-minerals-yearbook/MYB3-2022,"Iron and steel, Pig iron",thousand metric tons,
IRN,mining__pig_iron_production,2014,2782000.0,metric tons,usgs-minerals-yearbook/MYB3-2017-18,"Iron and steel, Pig iron",thousand metric tons,
IRN,mining__pig_iron_production,2015,2459000.0,metric tons,usgs-minerals-yearbook/MYB3-2019,"Iron and steel, Pig iron",thousand metric tons,
IRN,mining__pig_iron_production,2016,2251000.0,metric tons,usgs-minerals-yearbook/MYB3-2019,"Iron and steel, Pig iron",thousand metric tons,
IRN,mining__pig_iron_production,2017,2293000.0,metric tons,usgs-minerals-yearbook/MYB3-2020-21,"Iron and steel, Pig iron",thousand metric tons,
IRN,mining__pig_iron_production,2018,2362000.0,metric tons,usgs-minerals-yearbook/MYB3-2022,"Iron and steel, Pig iron",thousand metric tons,
IRN,mining__pig_iron_production,2019,2530000.0,metric tons,usgs-minerals-yearbook/MYB3-2023,"Iron and steel, Pig iron",thousand metric tons,
IRN,mining__pig_iron_production,2020,2466000.0,metric tons,usgs-minerals-yearbook/MYB3-2023,"Iron and steel, Pig iron",thousand metric tons,
IRN,mining__pig_iron_production,2021,3200000.0,metric tons,usgs-minerals-yearbook/MYB3-2023,"Iron and steel, Pig iron",thousand metric tons,r
IRN,mining__pig_iron_production,2022,3500000.0,metric tons,usgs-minerals-yearbook/MYB3-2023,"Iron and steel, Pig iron",thousand metric tons,"r, e"
IRN,mining__pig_iron_production,2023,3540000.0,metric tons,usgs-minerals-yearbook/MYB3-2023,"Iron and steel, Pig iron",thousand metric tons,e
ITA,mining__pig_iron_production,2014,6371000.0,metric tons,usgs-minerals-yearbook/MYB3-2017-18,"Iron and steel, Pig iron",thousand metric tons,
ITA,mining__pig_iron_production,2015,5051000.0,metric tons,usgs-minerals-yearbook/MYB3-2019,"Iron and steel, Pig iron",thousand metric tons,
ITA,mining__pig_iron_production,2016,6048000.0,metric tons,usgs-minerals-yearbook/MYB3-2019,"Iron and steel, Pig iron",thousand metric tons,
ITA,mining__pig_iron_production,2017,5052000.0,metric tons,usgs-minerals-yearbook/MYB3-2019,"Iron and steel, Pig iron",thousand metric tons,
ITA,mining__pig_iron_production,2018,4836000.0,metric tons,usgs-minerals-yearbook/MYB3-2022,"Iron and steel, Pig iron",thousand metric tons,
ITA,mining__pig_iron_production,2019,4607000.0,metric tons,usgs-minerals-yearbook/MYB3-2022,"Iron and steel, Pig iron",thousand metric tons,
ITA,mining__pig_iron_production,2020,3405000.0,metric tons,usgs-minerals-yearbook/MYB3-2022,"Iron and steel, Pig iron",thousand metric tons,
ITA,mining__pig_iron_production,2021,3925000.0,metric tons,usgs-minerals-yearbook/MYB3-2022,"Iron and steel, Pig iron",thousand metric tons,
ITA,mining__pig_iron_production,2022,3464000.0,metric tons,usgs-minerals-yearbook/MYB3-2022,"Iron and steel, Pig iron",thousand metric tons,
KOR,mining__pig_iron_production,2014,46909000.0,metric tons,usgs-minerals-yearbook/MYB3-2017-18,"Iron and steel, Pig iron",thousand metric tons,
KOR,mining__pig_iron_production,2015,47639000.0,metric tons,usgs-minerals-yearbook/MYB3-2019,"Iron and steel, Pig iron",thousand metric tons,
KOR,mining__pig_iron_production,2016,46336000.0,metric tons,usgs-minerals-yearbook/MYB3-2019,"Iron and steel, Pig iron",thousand metric tons,
KOR,mining__pig_iron_production,2017,47071000.0,metric tons,usgs-minerals-yearbook/MYB3-2020-21,"Iron and steel, Pig iron",thousand metric tons,
KOR,mining__pig_iron_production,2018,47124000.0,metric tons,usgs-minerals-yearbook/MYB3-2020-21,"Iron and steel, Pig iron",thousand metric tons,
KOR,mining__pig_iron_production,2019,47521000.0,metric tons,usgs-minerals-yearbook/MYB3-2020-21,"Iron and steel, Pig iron",thousand metric tons,r
KOR,mining__pig_iron_production,2020,45360000.0,metric tons,usgs-minerals-yearbook/MYB3-2020-21,"Iron and steel, Pig iron",thousand metric tons,
KOR,mining__pig_iron_production,2021,46441000.0,metric tons,usgs-minerals-yearbook/MYB3-2020-21,"Iron and steel, Pig iron",thousand metric tons,
RUS,mining__pig_iron_production,2014,51460000.0,metric tons,usgs-minerals-yearbook/MYB3-2017-18,"Iron and steel, Pig iron","Metric tons, gross weight",
RUS,mining__pig_iron_production,2015,52411000.0,metric tons,usgs-minerals-yearbook/MYB3-2019,"Iron and steel, Pig iron","Metric tons, gross weight",
RUS,mining__pig_iron_production,2016,51874000.0,metric tons,usgs-minerals-yearbook/MYB3-2019,"Iron and steel, Pig iron","Metric tons, gross weight",
RUS,mining__pig_iron_production,2017,52127000.0,metric tons,usgs-minerals-yearbook/MYB3-2020-21,"Iron and steel, Pig iron",thousand metric tons,
RUS,mining__pig_iron_production,2018,51797000.0,metric tons,usgs-minerals-yearbook/MYB3-2022,"Iron and steel, Pig iron","Metric tons, gross weight",
RUS,mining__pig_iron_production,2019,51184000.0,metric tons,usgs-minerals-yearbook/MYB3-2022,"Iron and steel, Pig iron","Metric tons, gross weight",
RUS,mining__pig_iron_production,2020,52003000.0,metric tons,usgs-minerals-yearbook/MYB3-2022,"Iron and steel, Pig iron","Metric tons, gross weight",
RUS,mining__pig_iron_production,2021,53785000.0,metric tons,usgs-minerals-yearbook/MYB3-2022,"Iron and steel, Pig iron","Metric tons, gross weight",
RUS,mining__pig_iron_production,2022,51586000.0,metric tons,usgs-minerals-yearbook/MYB3-2022,"Iron and steel, Pig iron","Metric tons, gross weight",
TUR,mining__pig_iron_production,2012,8613.0,metric tons,usgs-minerals-yearbook/MYB3-2016,"Iron and steel, Pig iron","Metric tons, gross weight",
TUR,mining__pig_iron_production,2013,9180.0,metric tons,usgs-minerals-yearbook/MYB3-2016,"Iron and steel, Pig iron","Metric tons, gross weight",
TUR,mining__pig_iron_production,2014,9364000.0,metric tons,usgs-minerals-yearbook/MYB3-2017-18,"Iron and steel, Pig iron",thousand metric tons,
TUR,mining__pig_iron_production,2015,10184000.0,metric tons,usgs-minerals-yearbook/MYB3-2019,"Iron and steel, Pig iron",thousand metric tons,
TUR,mining__pig_iron_production,2016,10304000.0,metric tons,usgs-minerals-yearbook/MYB3-2019,"Iron and steel, Pig iron",thousand metric tons,
TUR,mining__pig_iron_production,2017,10589000.0,metric tons,usgs-minerals-yearbook/MYB3-2020-21,"Iron and steel, Pig iron",thousand metric tons,
TUR,mining__pig_iron_production,2018,10536000.0,metric tons,usgs-minerals-yearbook/MYB3-2022,"Iron and steel, Pig iron",thousand metric tons,
TUR,mining__pig_iron_production,2019,9869000.0,metric tons,usgs-minerals-yearbook/MYB3-2022,"Iron and steel, Pig iron",thousand metric tons,
TUR,mining__pig_iron_production,2020,9971000.0,metric tons,usgs-minerals-yearbook/MYB3-2022,"Iron and steel, Pig iron",thousand metric tons,
TUR,mining__pig_iron_production,2021,10449000.0,metric tons,usgs-minerals-yearbook/MYB3-2022,"Iron and steel, Pig iron",thousand metric tons,
TUR,mining__pig_iron_production,2022,9067000.0,metric tons,usgs-minerals-yearbook/MYB3-2022,"Iron and steel, Pig iron",thousand metric tons,
ARG,mining__salt_production,2012,1843975.0,metric tons,usgs-minerals-yearbook/MYB3-2016,"Salt, common","Metric tons, gross weight",
ARG,mining__salt_production,2013,1669323.0,metric tons,usgs-minerals-yearbook/MYB3-2016,"Salt, common","Metric tons, gross weight",r
ARG,mining__salt_production,2014,1537478.0,metric tons,usgs-minerals-yearbook/MYB3-2017-18,"Salt, common","Metric tons, gross weight",
ARG,mining__salt_production,2015,1400762.0,metric tons,usgs-minerals-yearbook/MYB3-2019,"Salt, common","Metric tons, gross weight",
ARG,mining__salt_production,2016,1812191.0,metric tons,usgs-minerals-yearbook/MYB3-2019,"Salt, common","Metric tons, gross weight",
ARG,mining__salt_production,2017,1461065.0,metric tons,usgs-minerals-yearbook/MYB3-2020-21,"Salt, common","Metric tons, gross weight",
ARG,mining__salt_production,2018,1405893.0,metric tons,usgs-minerals-yearbook/MYB3-2020-21,"Salt, common","Metric tons, gross weight",
ARG,mining__salt_production,2019,1412251.0,metric tons,usgs-minerals-yearbook/MYB3-2020-21,"Salt, common","Metric tons, gross weight",r
ARG,mining__salt_production,2020,1256963.0,metric tons,usgs-minerals-yearbook/MYB3-2020-21,"Salt, common","Metric tons, gross weight",
ARG,mining__salt_production,2021,1300000.0,metric tons,usgs-minerals-yearbook/MYB3-2020-21,"Salt, common","Metric tons, gross weight",e
IRN,mining__salt_production,2014,3940000.0,metric tons,usgs-minerals-yearbook/MYB3-2017-18,Salt,thousand metric tons,
IRN,mining__salt_production,2015,4450000.0,metric tons,usgs-minerals-yearbook/MYB3-2019,Salt,thousand metric tons,
IRN,mining__salt_production,2016,3000000.0,metric tons,usgs-minerals-yearbook/MYB3-2019,Salt,thousand metric tons,e
IRN,mining__salt_production,2017,2800000.0,metric tons,usgs-minerals-yearbook/MYB3-2020-21,Salt,thousand metric tons,e
IRN,mining__salt_production,2018,2800000.0,metric tons,usgs-minerals-yearbook/MYB3-2022,Salt,thousand metric tons,e
IRN,mining__salt_production,2019,2700000.0,metric tons,usgs-minerals-yearbook/MYB3-2023,Salt,thousand metric tons,
IRN,mining__salt_production,2020,3200000.0,metric tons,usgs-minerals-yearbook/MYB3-2023,Salt,thousand metric tons,e
IRN,mining__salt_production,2021,2700000.0,metric tons,usgs-minerals-yearbook/MYB3-2023,Salt,thousand metric tons,e
IRN,mining__salt_production,2022,2700000.0,metric tons,usgs-minerals-yearbook/MYB3-2023,Salt,thousand metric tons,e
IRN,mining__salt_production,2023,2700000.0,metric tons,usgs-minerals-yearbook/MYB3-2023,Salt,thousand metric tons,e
IRQ,mining__salt_production,2014,200000.0,metric tons,usgs-minerals-yearbook/MYB3-2017-18,Salt,"Thousand metric tons, gross weight",
IRQ,mining__salt_production,2015,209000.0,metric tons,usgs-minerals-yearbook/MYB3-2019,Salt,"Thousand metric tons, gross weight",
IRQ,mining__salt_production,2016,200000.0,metric tons,usgs-minerals-yearbook/MYB3-2019,Salt,"Thousand metric tons, gross weight",e
IRQ,mining__salt_production,2017,240000.0,metric tons,usgs-minerals-yearbook/MYB3-2020-21,Salte,"Thousand metric tons, gross weight",
IRQ,mining__salt_production,2018,272000.0,metric tons,usgs-minerals-yearbook/MYB3-2022,Salt,"Thousand metric tons, gross weight",r
IRQ,mining__salt_production,2019,270000.0,metric tons,usgs-minerals-yearbook/MYB3-2023,Salt,"Thousand metric tons, gross weight",
IRQ,mining__salt_production,2020,300000.0,metric tons,usgs-minerals-yearbook/MYB3-2023,Salt,"Thousand metric tons, gross weight",
IRQ,mining__salt_production,2021,300000.0,metric tons,usgs-minerals-yearbook/MYB3-2023,Salt,"Thousand metric tons, gross weight",
IRQ,mining__salt_production,2022,400000.0,metric tons,usgs-minerals-yearbook/MYB3-2023,Salt,"Thousand metric tons, gross weight",e
IRQ,mining__salt_production,2023,400000.0,metric tons,usgs-minerals-yearbook/MYB3-2023,Salt,"Thousand metric tons, gross weight",
RUS,mining__salt_production,2014,5600000.0,metric tons,usgs-minerals-yearbook/MYB3-2017-18,"Salt, all types",thousand metric tons,
RUS,mining__salt_production,2015,5600000.0,metric tons,usgs-minerals-yearbook/MYB3-2019,"Salt, all types",thousand metric tons,
RUS,mining__salt_production,2016,6887000.0,metric tons,usgs-minerals-yearbook/MYB3-2019,"Salt, all types",thousand metric tons,
RUS,mining__salt_production,2017,7073000.0,metric tons,usgs-minerals-yearbook/MYB3-2020-21,"Salt, all types",thousand metric tons,
RUS,mining__salt_production,2018,6710000.0,metric tons,usgs-minerals-yearbook/MYB3-2022,"Salt, all types",thousand metric tons,
RUS,mining__salt_production,2019,8175000.0,metric tons,usgs-minerals-yearbook/MYB3-2022,"Salt, all types",thousand metric tons,
RUS,mining__salt_production,2020,6026000.0,metric tons,usgs-minerals-yearbook/MYB3-2022,"Salt, all types",thousand metric tons,
RUS,mining__salt_production,2021,8242000.0,metric tons,usgs-minerals-yearbook/MYB3-2022,"Salt, all types",thousand metric tons,
RUS,mining__salt_production,2022,8186000.0,metric tons,usgs-minerals-yearbook/MYB3-2022,"Salt, all types",thousand metric tons,
SAU,mining__salt_production,2014,1990000.0,metric tons,usgs-minerals-yearbook/MYB3-2017-18,Salt,"Thousand metric tons, gross weight",
SAU,mining__salt_production,2015,2000000.0,metric tons,usgs-minerals-yearbook/MYB3-2019,Salt,"Thousand metric tons, gross weight",
SAU,mining__salt_production,2016,2400000.0,metric tons,usgs-minerals-yearbook/MYB3-2019,Salt,"Thousand metric tons, gross weight",
SAU,mining__salt_production,2017,2520000.0,metric tons,usgs-minerals-yearbook/MYB3-2020-21,Salt,"Thousand metric tons, gross weight",
SAU,mining__salt_production,2018,2646000.0,metric tons,usgs-minerals-yearbook/MYB3-2022,Salt,"Thousand metric tons, gross weight",
SAU,mining__salt_production,2019,2778000.0,metric tons,usgs-minerals-yearbook/MYB3-2023,Salt,"Thousand metric tons, gross weight",
SAU,mining__salt_production,2020,2220000.0,metric tons,usgs-minerals-yearbook/MYB3-2023,Salt,"Thousand metric tons, gross weight",
SAU,mining__salt_production,2021,2331000.0,metric tons,usgs-minerals-yearbook/MYB3-2023,Salt,"Thousand metric tons, gross weight",
SAU,mining__salt_production,2022,2342000.0,metric tons,usgs-minerals-yearbook/MYB3-2023,Salt,"Thousand metric tons, gross weight",r
SAU,mining__salt_production,2023,2500000.0,metric tons,usgs-minerals-yearbook/MYB3-2023,Salt,"Thousand metric tons, gross weight",e
TUR,mining__salt_production,2012,5378.0,metric tons,usgs-minerals-yearbook/MYB3-2016,"Salt, all types","Metric tons, gross weight",
TUR,mining__salt_production,2013,5614.0,metric tons,usgs-minerals-yearbook/MYB3-2016,"Salt, all types","Metric tons, gross weight",
