country_iso3,indicator_id,item,element,crop_slug,year,value,unit,source_dataset,source_edition,source_column,notes
IRN,wheat__production,Wheat,Production,wheat,2001,9453000.0,t,cbi-annual-review-crop-table,cbi_annual_review_1380_2001-02,current,"Value revised across editions: cbi_annual_review_1380_2001-02[current]=area5547.0,prod9453.0; cbi_annual_review_1381_2002-03[prior]=area5553.0,prod9459.0"
IRN,wheat__area_harvested,Wheat,Area harvested,wheat,2002,6241000.0,ha,cbi-annual-review-crop-table,cbi_annual_review_1381_2002-03,current,
IRN,wheat__production,Wheat,Production,wheat,2002,12450000.0,t,cbi-annual-review-crop-table,cbi_annual_review_1381_2002-03,current,
IRN,wheat__production,Wheat,Production,wheat,2003,13500000.0,t,cbi-annual-review-crop-table,cbi_annual_review_1382_2003-04,current,"Value revised across editions: cbi_annual_review_1382_2003-04[current]=areaNone,prod13500.0; cbi_annual_review_1383_2004-05[prior]=area6409.0,prod13440.0"
IRN,wheat__production,Wheat,Production,wheat,2004,14000000.0,t,cbi-annual-review-crop-table,cbi_annual_review_1383_2004-05,current,"Value revised across editions: cbi_annual_review_1383_2004-05[current]=areaNone,prod14000.0; cbi_annual_review_1384_2005-06[prior]=area6605.0,prod14568.0"
IRN,wheat__production,Wheat,Production,wheat,2005,15000000.0,t,cbi-annual-review-crop-table,cbi_annual_review_1384_2005-06,current,"Value revised across editions: cbi_annual_review_1384_2005-06[current]=areaNone,prod15000.0; cbi_annual_review_1385_2006-07[prior]=area6951.0,prod14308.0"
IRN,wheat__area_harvested,Wheat,Area harvested,wheat,2006,6879000.0,ha,cbi-annual-review-crop-table,cbi_annual_review_1385_2006-07,current,
IRN,wheat__production,Wheat,Production,wheat,2006,14664000.0,t,cbi-annual-review-crop-table,cbi_annual_review_1385_2006-07,current,
IRN,wheat__production,Wheat,Production,wheat,2007,15886000.0,t,cbi-annual-review-crop-table,cbi_annual_review_1386_2007-08,current,"Value revised across editions: cbi_annual_review_1386_2007-08[current]=areaNone,prod15886.0; cbi_annual_review_1387_2008-09[prior]=area7222.3,prod15886.6"
IRN,wheat__area_harvested,Wheat,Area harvested,wheat,2008,5250200.0,ha,cbi-annual-review-crop-table,cbi_annual_review_1387_2008-09,current,"Value revised across editions: cbi_annual_review_1387_2008-09[current]=area5250.2,prod7956.6; cbi_annual_review_1388_2009-10[prior]=area5250.2,prod7956.6; cbi_annual_review_1389_2010-11[prior]=area6647.0,prod13484.0"
IRN,wheat__production,Wheat,Production,wheat,2008,7956600.0,t,cbi-annual-review-crop-table,cbi_annual_review_1387_2008-09,current,"Value revised across editions: cbi_annual_review_1387_2008-09[current]=area5250.2,prod7956.6; cbi_annual_review_1388_2009-10[prior]=area5250.2,prod7956.6; cbi_annual_review_1389_2010-11[prior]=area6647.0,prod13484.0"
IRN,wheat__production,Wheat,Production,wheat,2009,13484500.0,t,cbi-annual-review-crop-table,cbi_annual_review_1388_2009-10,current,"Value revised across editions: cbi_annual_review_1388_2009-10[current]=areaNone,prod13484.5; cbi_annual_review_1389_2010-11[current]=area7035.0,prod15029.0"
IRN,wheat__area_harvested,Wheat,Area harvested,wheat,2010,7035000.0,ha,cbi-annual-review-crop-table,cbi_annual_review_1390_2011-12,prior,
IRN,wheat__production,Wheat,Production,wheat,2010,13500000.0,t,cbi-annual-review-crop-table,cbi_annual_review_1390_2011-12,prior,
IRN,wheat__production,Wheat,Production,wheat,2011,15098000.0,t,cbi-annual-review-crop-table,cbi_annual_review_1390_2011-12,current,"Value revised across editions: cbi_annual_review_1390_2011-12[current]=areaNone,prod15098.0; cbi_annual_review_1391_2012-13[prior]=area6376.0,prod12339.0"
IRN,wheat__area_harvested,Wheat,Area harvested,wheat,2012,6538000.0,ha,cbi-annual-review-crop-table,cbi_annual_review_1391_2012-13,current,"Value revised across editions: cbi_annual_review_1391_2012-13[current]=area6538.0,prod13205.0; cbi_annual_review_1392_2013-14[prior]=area6390.0,prod8816.0; cbi_annual_review_1393_2014-15[prior]=area6400.0,prod9304.0"
IRN,wheat__production,Wheat,Production,wheat,2012,13205000.0,t,cbi-annual-review-crop-table,cbi_annual_review_1391_2012-13,current,"Value revised across editions: cbi_annual_review_1391_2012-13[current]=area6538.0,prod13205.0; cbi_annual_review_1392_2013-14[prior]=area6390.0,prod8816.0; cbi_annual_review_1393_2014-15[prior]=area6400.0,prod9304.0"
IRN,wheat__area_harvested,Wheat,Area harvested,wheat,2013,6400000.0,ha,cbi-annual-review-crop-table,cbi_annual_review_1392_2013-14,current,"Value revised across editions: cbi_annual_review_1392_2013-14[current]=area6400.0,prod9304.0; cbi_annual_review_1393_2014-15[current]=area6061.0,prod10579.0; cbi_annual_review_1394_2015-16[prior]=area6061.0,prod10579.0"
IRN,wheat__production,Wheat,Production,wheat,2013,9304000.0,t,cbi-annual-review-crop-table,cbi_annual_review_1392_2013-14,current,"Value revised across editions: cbi_annual_review_1392_2013-14[current]=area6400.0,prod9304.0; cbi_annual_review_1393_2014-15[current]=area6061.0,prod10579.0; cbi_annual_review_1394_2015-16[prior]=area6061.0,prod10579.0"
IRN,wheat__area_harvested,Wheat,Area harvested,wheat,2014,5716000.0,ha,cbi-annual-review-crop-table,cbi_annual_review_1394_2015-16,current,
IRN,wheat__production,Wheat,Production,wheat,2014,11522000.0,t,cbi-annual-review-crop-table,cbi_annual_review_1394_2015-16,current,
IRN,wheat__area_harvested,Wheat,Area harvested,wheat,2015,5929000.0,ha,cbi-annual-review-crop-table,cbi_annual_review_1395_2016-17,current,
IRN,wheat__production,Wheat,Production,wheat,2015,14592000.0,t,cbi-annual-review-crop-table,cbi_annual_review_1395_2016-17,current,
IRN,wheat__area_harvested,Wheat,Area harvested,wheat,2016,5438000.0,ha,cbi-annual-review-crop-table,cbi_annual_review_1396_2016-17,current,
IRN,wheat__production,Wheat,Production,wheat,2016,12400000.0,t,cbi-annual-review-crop-table,cbi_annual_review_1396_2016-17,current,
IRN,wheat__area_harvested,Wheat,Area harvested,wheat,2017,5400000.0,ha,cbi-annual-review-crop-table,cbi_annual_review_1397_2018-19,current,
IRN,wheat__production,Wheat,Production,wheat,2017,13300000.0,t,cbi-annual-review-crop-table,cbi_annual_review_1397_2018-19,current,
IRN,wheat__area_harvested,Wheat,Area harvested,wheat,2018,5865000.0,ha,cbi-annual-review-crop-table,cbi_annual_review_1398_2019-20,current,
IRN,wheat__production,Wheat,Production,wheat,2018,13715000.0,t,cbi-annual-review-crop-table,cbi_annual_review_1398_2019-20,current,
IRN,wheat__area_harvested,Wheat,Area harvested,wheat,2019,6005000.0,ha,cbi-annual-review-crop-table,cbi_annual_review_1399_2020-21,current,
IRN,wheat__production,Wheat,Production,wheat,2019,13541000.0,t,cbi-annual-review-crop-table,cbi_annual_review_1399_2020-21,current,
IRN,wheat__area_harvested,Wheat,Area harvested,wheat,2020,6269000.0,ha,cbi-annual-review-crop-table,cbi_annual_review_1400_2021-22,current,
IRN,wheat__production,Wheat,Production,wheat,2020,11132000.0,t,cbi-annual-review-crop-table,cbi_annual_review_1400_2021-22,current,
IRN,wheat__area_harvested,Wheat,Area harvested,wheat,2021,6909000.0,ha,cbi-annual-review-crop-table,cbi_annual_review_1401_2022-23,current,
IRN,wheat__production,Wheat,Production,wheat,2021,13284000.0,t,cbi-annual-review-crop-table,cbi_annual_review_1401_2022-23,current,
