country_iso3,category,commodity,unit,year,value,flag,source_yearbook_edition
ARG,INDUSTRIAL MINERALS,"Stone, sand and gravel, construction, Stone, Crushed, Serpentine","metric tons, gross weight",2019,12000,r,MYB3-2020-21
ARG,INDUSTRIAL MINERALS,"Stone, sand and gravel, construction, Stone, Crushed, Serpentine","metric tons, gross weight",2020,100000,,MYB3-2020-21
ARG,INDUSTRIAL MINERALS,"Stone, sand and gravel, construction, Stone, Crushed, Serpentine","metric tons, gross weight",2021,100000,e,MYB3-2020-21
ARG,INDUSTRIAL MINERALS,"Stone, sand and gravel, construction, Stone, Crushed, Shell, calcareous","metric tons, gross weight",2014,573749,,MYB3-2017-18
ARG,INDUSTRIAL MINERALS,"Stone, sand and gravel, construction, Stone, Crushed, Shell, calcareous","metric tons, gross weight",2015,590962,,MYB3-2019
ARG,INDUSTRIAL MINERALS,"Stone, sand and gravel, construction, Stone, Crushed, Shell, calcareous","metric tons, gross weight",2016,608691,,MYB3-2019
ARG,INDUSTRIAL MINERALS,"Stone, sand and gravel, construction, Stone, Crushed, Shell, calcareous","metric tons, gross weight",2017,610000,,MYB3-2020-21
ARG,INDUSTRIAL MINERALS,"Stone, sand and gravel, construction, Stone, Crushed, Shell, calcareous","metric tons, gross weight",2018,177976,,MYB3-2020-21
ARG,INDUSTRIAL MINERALS,"Stone, sand and gravel, construction, Stone, Crushed, Shell, calcareous","metric tons, gross weight",2019,232742,,MYB3-2020-21
ARG,INDUSTRIAL MINERALS,"Stone, sand and gravel, construction, Stone, Crushed, Shell, calcareous","metric tons, gross weight",2020,159977,,MYB3-2020-21
ARG,INDUSTRIAL MINERALS,"Stone, sand and gravel, construction, Stone, Crushed, Shell, calcareous","metric tons, gross weight",2021,190000,e,MYB3-2020-21
ARG,INDUSTRIAL MINERALS,"Stone, sand and gravel, construction, Stone, Crushed, Unspecified, other","metric tons, gross weight",2014,29518229,,MYB3-2017-18
ARG,INDUSTRIAL MINERALS,"Stone, sand and gravel, construction, Stone, Crushed, Unspecified, other","metric tons, gross weight",2015,29600000,e,MYB3-2017-18
ARG,INDUSTRIAL MINERALS,"Stone, sand and gravel, construction, Stone, Crushed, Unspecified, other","metric tons, gross weight",2016,29800000,e,MYB3-2017-18
ARG,INDUSTRIAL MINERALS,"Stone, sand and gravel, construction, Stone, Crushed, Unspecified, other","metric tons, gross weight",2017,39557384,r,MYB3-2020-21
ARG,INDUSTRIAL MINERALS,"Stone, sand and gravel, construction, Stone, Crushed, Unspecified, other","metric tons, gross weight",2018,30456618,r,MYB3-2020-21
ARG,INDUSTRIAL MINERALS,"Stone, sand and gravel, construction, Stone, Crushed, Unspecified, other","metric tons, gross weight",2019,22750278,r,MYB3-2020-21
ARG,INDUSTRIAL MINERALS,"Stone, sand and gravel, construction, Stone, Crushed, Unspecified, other","metric tons, gross weight",2020,13759192,,MYB3-2020-21
ARG,INDUSTRIAL MINERALS,"Stone, sand and gravel, construction, Stone, Crushed, Unspecified, other","metric tons, gross weight",2021,15000000,e,MYB3-2020-21
ARG,INDUSTRIAL MINERALS,"Stone, sand and gravel, construction, Stone, Crushed, Unspecified, othere","metric tons, gross weight",2015,29600000,,MYB3-2019
ARG,INDUSTRIAL MINERALS,"Stone, sand and gravel, construction, Stone, Crushed, Unspecified, othere","metric tons, gross weight",2016,29800000,,MYB3-2019
ARG,INDUSTRIAL MINERALS,"Stone, sand and gravel, construction, Stone, Crushed, Unspecified, othere","metric tons, gross weight",2017,30000000,,MYB3-2019
ARG,INDUSTRIAL MINERALS,"Stone, sand and gravel, construction, Stone, Crushed, Unspecified, othere","metric tons, gross weight",2018,30000000,,MYB3-2019
ARG,INDUSTRIAL MINERALS,"Stone, sand and gravel, construction, Stone, Crushed, Unspecified, othere","metric tons, gross weight",2019,30000000,,MYB3-2019
ARG,INDUSTRIAL MINERALS,"Stone, sand and gravel, construction, Stone, Dimension, Flagstone","metric tons, gross weight",2017,49414,,MYB3-2020-21
ARG,INDUSTRIAL MINERALS,"Stone, sand and gravel, construction, Stone, Dimension, Flagstone","metric tons, gross weight",2018,43844,,MYB3-2020-21
ARG,INDUSTRIAL MINERALS,"Stone, sand and gravel, construction, Stone, Dimension, Flagstone","metric tons, gross weight",2019,7799,r,MYB3-2020-21
ARG,INDUSTRIAL MINERALS,"Stone, sand and gravel, construction, Stone, Dimension, Flagstone","metric tons, gross weight",2020,8388,,MYB3-2020-21
ARG,INDUSTRIAL MINERALS,"Stone, sand and gravel, construction, Stone, Dimension, Flagstone","metric tons, gross weight",2021,9000,e,MYB3-2020-21
ARG,INDUSTRIAL MINERALS,"Stone, sand and gravel, construction, Stone, Dimension, Granite, block","metric tons, gross weight",2017,41680,,MYB3-2020-21
ARG,INDUSTRIAL MINERALS,"Stone, sand and gravel, construction, Stone, Dimension, Granite, block","metric tons, gross weight",2018,40000,e,MYB3-2020-21
ARG,INDUSTRIAL MINERALS,"Stone, sand and gravel, construction, Stone, Dimension, Granite, block","metric tons, gross weight",2019,31146,,MYB3-2020-21
ARG,INDUSTRIAL MINERALS,"Stone, sand and gravel, construction, Stone, Dimension, Granite, block","metric tons, gross weight",2020,23844,,MYB3-2020-21
ARG,INDUSTRIAL MINERALS,"Stone, sand and gravel, construction, Stone, Dimension, Granite, block","metric tons, gross weight",2021,30000,e,MYB3-2020-21
ARG,INDUSTRIAL MINERALS,"Stone, sand and gravel, construction, Stone, Dimension, flagstone","metric tons, gross weight",2014,142749,,MYB3-2017-18
ARG,INDUSTRIAL MINERALS,"Stone, sand and gravel, construction, Stone, Dimension, flagstone","metric tons, gross weight",2015,121524,,MYB3-2019
ARG,INDUSTRIAL MINERALS,"Stone, sand and gravel, construction, Stone, Dimension, flagstone","metric tons, gross weight",2016,92458,,MYB3-2019
ARG,INDUSTRIAL MINERALS,"Stone, sand and gravel, construction, Stone, Dimension, flagstone","metric tons, gross weight",2017,49414,r,MYB3-2019
ARG,INDUSTRIAL MINERALS,"Stone, sand and gravel, construction, Stone, Dimension, flagstone","metric tons, gross weight",2018,43844,r,MYB3-2019
ARG,INDUSTRIAL MINERALS,"Stone, sand and gravel, construction, Stone, Dimension, flagstone","metric tons, gross weight",2019,45000,e,MYB3-2019
ARG,INDUSTRIAL MINERALS,"Stone, sand and gravel, construction, Stone, Other, size and shape unspecified, calcareous, Calcite","metric tons, gross weight",2014,196789,,MYB3-2017-18
ARG,INDUSTRIAL MINERALS,"Stone, sand and gravel, construction, Stone, Other, size and shape unspecified, calcareous, Calcite","metric tons, gross weight",2015,358067,,MYB3-2019
ARG,INDUSTRIAL MINERALS,"Stone, sand and gravel, construction, Stone, Other, size and shape unspecified, calcareous, Calcite","metric tons, gross weight",2016,406461,,MYB3-2019
ARG,INDUSTRIAL MINERALS,"Stone, sand and gravel, construction, Stone, Other, size and shape unspecified, calcareous, Calcite","metric tons, gross weight",2017,425000,,MYB3-2020-21
ARG,INDUSTRIAL MINERALS,"Stone, sand and gravel, construction, Stone, Other, size and shape unspecified, calcareous, Calcite","metric tons, gross weight",2018,280000,,MYB3-2020-21
ARG,INDUSTRIAL MINERALS,"Stone, sand and gravel, construction, Stone, Other, size and shape unspecified, calcareous, Calcite","metric tons, gross weight",2019,55000,r,MYB3-2020-21
ARG,INDUSTRIAL MINERALS,"Stone, sand and gravel, construction, Stone, Other, size and shape unspecified, calcareous, Calcite","metric tons, gross weight",2020,115000,,MYB3-2020-21
ARG,INDUSTRIAL MINERALS,"Stone, sand and gravel, construction, Stone, Other, size and shape unspecified, calcareous, Calcite","metric tons, gross weight",2021,130000,e,MYB3-2020-21
ARG,INDUSTRIAL MINERALS,"Stone, sand and gravel, construction, Stone, Other, size and shape unspecified, calcareous, Marble, onyx, travertine","metric tons, gross weight",2014,187108,r,MYB3-2017-18
ARG,INDUSTRIAL MINERALS,"Stone, sand and gravel, construction, Stone, Other, size and shape unspecified, calcareous, Marble, onyx, travertine","metric tons, gross weight",2015,194072,,MYB3-2019
ARG,INDUSTRIAL MINERALS,"Stone, sand and gravel, construction, Stone, Other, size and shape unspecified, calcareous, Marble, onyx, travertine","metric tons, gross weight",2016,192422,,MYB3-2019
ARG,INDUSTRIAL MINERALS,"Stone, sand and gravel, construction, Stone, Other, size and shape unspecified, calcareous, Marble, onyx, travertine","metric tons, gross weight",2017,10000,e,MYB3-2020-21
ARG,INDUSTRIAL MINERALS,"Stone, sand and gravel, construction, Stone, Other, size and shape unspecified, calcareous, Marble, onyx, travertine","metric tons, gross weight",2018,7440,,MYB3-2020-21
ARG,INDUSTRIAL MINERALS,"Stone, sand and gravel, construction, Stone, Other, size and shape unspecified, calcareous, Marble, onyx, travertine","metric tons, gross weight",2019,10000,e,MYB3-2020-21
ARG,INDUSTRIAL MINERALS,"Stone, sand and gravel, construction, Stone, Other, size and shape unspecified, calcareous, Marble, onyx, travertine","metric tons, gross weight",2020,9100,e,MYB3-2020-21
ARG,INDUSTRIAL MINERALS,"Stone, sand and gravel, construction, Stone, Other, size and shape unspecified, calcareous, Marble, onyx, travertine","metric tons, gross weight",2021,10000,e,MYB3-2020-21
ARG,INDUSTRIAL MINERALS,"Sulfur compounds, sulfates (Magnesium, epsomite)","metric tons, gross weight",2015,1973,,MYB3-2019
ARG,INDUSTRIAL MINERALS,"Sulfur compounds, sulfates (Magnesium, epsomite)","metric tons, gross weight",2016,1909,,MYB3-2019
ARG,INDUSTRIAL MINERALS,"Sulfur compounds, sulfates (Magnesium, epsomite)","metric tons, gross weight",2017,1900,e,MYB3-2020-21
ARG,INDUSTRIAL MINERALS,"Sulfur compounds, sulfates (Magnesium, epsomite)","metric tons, gross weight",2018,0,,MYB3-2020-21
ARG,INDUSTRIAL MINERALS,"Sulfur compounds, sulfates (Magnesium, epsomite)","metric tons, gross weight",2019,0,,MYB3-2020-21
ARG,INDUSTRIAL MINERALS,"Sulfur compounds, sulfates (Magnesium, epsomite)","metric tons, gross weight",2020,0,,MYB3-2020-21
ARG,INDUSTRIAL MINERALS,"Sulfur compounds, sulfates (Magnesium, epsomite)","metric tons, gross weight",2021,0,,MYB3-2020-21
ARG,INDUSTRIAL MINERALS,"Sulfur compounds, sulfates, Magnesium, epsomite","metric tons, gross weight",2014,1934,,MYB3-2017-18
ARG,INDUSTRIAL MINERALS,"Sulfur compounds, sulfates, Magnesium, epsomite","metric tons, gross weight",2015,1973,,MYB3-2017-18
ARG,INDUSTRIAL MINERALS,"Sulfur compounds, sulfates, Magnesium, epsomite","metric tons, gross weight",2016,1909,,MYB3-2017-18
ARG,INDUSTRIAL MINERALS,"Sulfur compounds, sulfates, Magnesium, epsomite","metric tons, gross weight",2017,1900,e,MYB3-2017-18
ARG,INDUSTRIAL MINERALS,"Sulfur compounds, sulfates, Magnesium, epsomite","metric tons, gross weight",2018,0,,MYB3-2017-18
ARG,INDUSTRIAL MINERALS,Talc,"metric tons, gross weight",2014,41260,r,MYB3-2017-18
ARG,INDUSTRIAL MINERALS,Talc,"metric tons, gross weight",2015,27386,,MYB3-2019
ARG,INDUSTRIAL MINERALS,Talc,"metric tons, gross weight",2016,11262,,MYB3-2019
ARG,INDUSTRIAL MINERALS,Talc,"metric tons, gross weight",2017,8335,,MYB3-2020-21
ARG,INDUSTRIAL MINERALS,Talc,"metric tons, gross weight",2018,11728,,MYB3-2020-21
ARG,INDUSTRIAL MINERALS,Talc,"metric tons, gross weight",2019,11000,e,MYB3-2020-21
ARG,INDUSTRIAL MINERALS,Talc,"metric tons, gross weight",2020,11000,e,MYB3-2020-21
ARG,INDUSTRIAL MINERALS,Talc,"metric tons, gross weight",2021,11000,e,MYB3-2020-21
ARG,INDUSTRIAL MINERALS,Vermiculite,"metric tons, gross weight",2014,90,,MYB3-2017-18
ARG,INDUSTRIAL MINERALS,Vermiculite,"metric tons, gross weight",2015,90,,MYB3-2019
ARG,INDUSTRIAL MINERALS,Vermiculite,"metric tons, gross weight",2016,60,,MYB3-2019
ARG,INDUSTRIAL MINERALS,Vermiculite,"metric tons, gross weight",2017,0,,MYB3-2019
ARG,INDUSTRIAL MINERALS,Vermiculite,"metric tons, gross weight",2018,0,e,MYB3-2019
ARG,INDUSTRIAL MINERALS,Vermiculite,"metric tons, gross weight",2019,0,e,MYB3-2019
ARG,METALS,"Aluminum, metal, primary","metric tons, gross weight",2014,441597,,MYB3-2017-18
ARG,METALS,"Aluminum, metal, primary","metric tons, gross weight",2015,433478,,MYB3-2017-18
ARG,METALS,"Aluminum, metal, primary","metric tons, gross weight",2016,412283,,MYB3-2017-18
ARG,METALS,"Aluminum, metal, primary","metric tons, gross weight",2017,403192,,MYB3-2017-18
ARG,METALS,"Aluminum, metal, primary","metric tons, gross weight",2018,419435,,MYB3-2017-18
ARG,METALS,"Aluminum, primary","metric tons, gross weight",2015,433478,,MYB3-2019
ARG,METALS,"Aluminum, primary","metric tons, gross weight",2016,412283,,MYB3-2019
ARG,METALS,"Aluminum, primary","metric tons, gross weight",2017,403192,,MYB3-2020-21
ARG,METALS,"Aluminum, primary","metric tons, gross weight",2018,419435,,MYB3-2020-21
ARG,METALS,"Aluminum, primary","metric tons, gross weight",2019,426886,,MYB3-2020-21
ARG,METALS,"Aluminum, primary","metric tons, gross weight",2020,376875,,MYB3-2020-21
ARG,METALS,"Aluminum, primary","metric tons, gross weight",2021,400000,e,MYB3-2020-21
ARG,METALS,"Cadmium, Mine, Cd content","metric tons, gross weight",2014,115,e,MYB3-2017-18
ARG,METALS,"Cadmium, Mine, Cd content","metric tons, gross weight",2015,107,,MYB3-2019
ARG,METALS,"Cadmium, Mine, Cd content","metric tons, gross weight",2016,91,,MYB3-2019
ARG,METALS,"Cadmium, Mine, Cd content","metric tons, gross weight",2017,96,,MYB3-2019
ARG,METALS,"Cadmium, Mine, Cd content","metric tons, gross weight",2018,74,,MYB3-2019
ARG,METALS,"Cadmium, Mine, Cd content","metric tons, gross weight",2019,45,,MYB3-2019
ARG,METALS,"Cadmium, Refinery, primary","metric tons, gross weight",2015,30,e,MYB3-2019
ARG,METALS,"Cadmium, Refinery, primary","metric tons, gross weight",2016,0,,MYB3-2019
ARG,METALS,"Cadmium, Refinery, primary","metric tons, gross weight",2017,0,,MYB3-2019
ARG,METALS,"Cadmium, Refinery, primary","metric tons, gross weight",2018,0,,MYB3-2019
ARG,METALS,"Cadmium, Refinery, primary","metric tons, gross weight",2019,0,,MYB3-2019
ARG,METALS,"Cadmium, Refinery, primary, metal","metric tons, gross weight",2014,30,e,MYB3-2017-18
ARG,METALS,"Cadmium, Refinery, primary, metal","metric tons, gross weight",2015,30,e,MYB3-2017-18
ARG,METALS,"Cadmium, Refinery, primary, metal","metric tons, gross weight",2016,0,r,MYB3-2017-18
ARG,METALS,"Cadmium, Refinery, primary, metal","metric tons, gross weight",2017,0,,MYB3-2017-18
ARG,METALS,"Cadmium, Refinery, primary, metal","metric tons, gross weight",2018,0,,MYB3-2017-18
ARG,METALS,"Cadmium, mine, Cd content","metric tons, gross weight",2017,96,,MYB3-2020-21
ARG,METALS,"Cadmium, mine, Cd content","metric tons, gross weight",2018,74,,MYB3-2020-21
ARG,METALS,"Cadmium, mine, Cd content","metric tons, gross weight",2019,80,r,MYB3-2020-21
ARG,METALS,"Cadmium, mine, Cd content","metric tons, gross weight",2020,46,,MYB3-2020-21
ARG,METALS,"Cadmium, mine, Cd content","metric tons, gross weight",2021,0,,MYB3-2020-21
ARG,METALS,"Copper, Mine, Cu content","metric tons, gross weight",2014,97566,r,MYB3-2017-18
ARG,METALS,"Copper, Mine, Cu content","metric tons, gross weight",2015,61766,,MYB3-2019
ARG,METALS,"Copper, Mine, Cu content","metric tons, gross weight",2016,81902,,MYB3-2019
ARG,METALS,"Copper, Mine, Cu content","metric tons, gross weight",2017,33303,,MYB3-2020-21
ARG,METALS,"Copper, Mine, Cu content","metric tons, gross weight",2018,17435,,MYB3-2020-21
ARG,METALS,"Copper, Mine, Cu content","metric tons, gross weight",2019,0,,MYB3-2020-21
ARG,METALS,"Copper, Mine, Cu content","metric tons, gross weight",2020,0,,MYB3-2020-21
ARG,METALS,"Copper, Mine, Cu content","metric tons, gross weight",2021,0,,MYB3-2020-21
ARG,METALS,"Copper, Refinery, secondarye","metric tons, gross weight",2014,16000,r,MYB3-2017-18
ARG,METALS,"Copper, Refinery, secondarye","metric tons, gross weight",2015,16000,,MYB3-2019
ARG,METALS,"Copper, Refinery, secondarye","metric tons, gross weight",2016,16000,,MYB3-2019
ARG,METALS,"Copper, Refinery, secondarye","metric tons, gross weight",2017,16000,,MYB3-2019
ARG,METALS,"Copper, Refinery, secondarye","metric tons, gross weight",2018,16000,,MYB3-2019
ARG,METALS,"Copper, Refinery, secondarye","metric tons, gross weight",2019,0,,MYB3-2019
ARG,METALS,"Ferroalloys, ferrosilicone","metric tons, gross weight",2014,17000,,MYB3-2017-18
ARG,METALS,"Ferroalloys, ferrosilicone","metric tons, gross weight",2015,12700,,MYB3-2019
ARG,METALS,"Ferroalloys, ferrosilicone","metric tons, gross weight",2016,12000,,MYB3-2019
ARG,METALS,"Ferroalloys, ferrosilicone","metric tons, gross weight",2017,13000,,MYB3-2020-21
ARG,METALS,"Ferroalloys, ferrosilicone","metric tons, gross weight",2018,13000,,MYB3-2020-21
ARG,METALS,"Ferroalloys, ferrosilicone","metric tons, gross weight",2019,13000,,MYB3-2020-21
ARG,METALS,"Ferroalloys, ferrosilicone","metric tons, gross weight",2020,11200,,MYB3-2020-21
ARG,METALS,"Ferroalloys, ferrosilicone","metric tons, gross weight",2021,13000,,MYB3-2020-21
ARG,METALS,"Gold, mine, Au content",kilograms,2014,60162,,MYB3-2017-18
ARG,METALS,"Gold, mine, Au content",kilograms,2015,61310,,MYB3-2019
ARG,METALS,"Gold, mine, Au content",kilograms,2016,56998,,MYB3-2019
ARG,METALS,"Gold, mine, Au content",kilograms,2017,60956,,MYB3-2020-21
ARG,METALS,"Gold, mine, Au content",kilograms,2018,58375,,MYB3-2020-21
ARG,METALS,"Gold, mine, Au content",kilograms,2019,53092,,MYB3-2020-21
ARG,METALS,"Gold, mine, Au content",kilograms,2020,37100,,MYB3-2020-21
ARG,METALS,"Gold, mine, Au content",kilograms,2021,43000,e,MYB3-2020-21
ARG,METALS,"Iron and steel, Direct-reduced iron",thousand metric tons,2014,1663,,MYB3-2017-18
ARG,METALS,"Iron and steel, Direct-reduced iron",thousand metric tons,2015,1252,,MYB3-2019
ARG,METALS,"Iron and steel, Direct-reduced iron",thousand metric tons,2016,773,,MYB3-2019
ARG,METALS,"Iron and steel, Direct-reduced iron",thousand metric tons,2017,1231,,MYB3-2020-21
ARG,METALS,"Iron and steel, Direct-reduced iron",thousand metric tons,2018,1606,,MYB3-2020-21
ARG,METALS,"Iron and steel, Direct-reduced iron",thousand metric tons,2019,1006,,MYB3-2020-21
ARG,METALS,"Iron and steel, Direct-reduced iron",thousand metric tons,2020,525,,MYB3-2020-21
ARG,METALS,"Iron and steel, Direct-reduced iron",thousand metric tons,2021,1408,,MYB3-2020-21
ARG,METALS,"Iron and steel, Pig iron",thousand metric tons,2014,2766,,MYB3-2017-18
ARG,METALS,"Iron and steel, Pig iron",thousand metric tons,2015,2685,,MYB3-2019
ARG,METALS,"Iron and steel, Pig iron",thousand metric tons,2016,2141,,MYB3-2019
ARG,METALS,"Iron and steel, Pig iron",thousand metric tons,2017,2171,,MYB3-2020-21
ARG,METALS,"Iron and steel, Pig iron",thousand metric tons,2018,2184,,MYB3-2020-21
ARG,METALS,"Iron and steel, Pig iron",thousand metric tons,2019,1964,,MYB3-2020-21
ARG,METALS,"Iron and steel, Pig iron",thousand metric tons,2020,1930,,MYB3-2020-21
ARG,METALS,"Iron and steel, Pig iron",thousand metric tons,2021,2142,,MYB3-2020-21
ARG,METALS,"Iron and steel, Raw steel",thousand metric tons,2014,5488,,MYB3-2017-18
ARG,METALS,"Iron and steel, Raw steel",thousand metric tons,2015,5028,,MYB3-2019
ARG,METALS,"Iron and steel, Raw steel",thousand metric tons,2016,4126,,MYB3-2019
ARG,METALS,"Iron and steel, Raw steel",thousand metric tons,2017,4624,,MYB3-2020-21
ARG,METALS,"Iron and steel, Raw steel",thousand metric tons,2018,5162,,MYB3-2020-21
ARG,METALS,"Iron and steel, Raw steel",thousand metric tons,2019,4645,,MYB3-2020-21
ARG,METALS,"Iron and steel, Raw steel",thousand metric tons,2020,3651,,MYB3-2020-21
ARG,METALS,"Iron and steel, Raw steel",thousand metric tons,2021,4875,,MYB3-2020-21
ARG,METALS,"Iron ore, mine, Fe content",thousand metric tons,2014,118,,MYB3-2017-18
ARG,METALS,"Iron ore, mine, Fe content",thousand metric tons,2015,118,,MYB3-2019
ARG,METALS,"Iron ore, mine, Fe content",thousand metric tons,2016,56,,MYB3-2019
ARG,METALS,"Iron ore, mine, Fe content",thousand metric tons,2017,2020,r,MYB3-2020-21
ARG,METALS,"Iron ore, mine, Fe content",thousand metric tons,2018,2260,r,MYB3-2020-21
ARG,METALS,"Iron ore, mine, Fe content",thousand metric tons,2019,1820,r,MYB3-2020-21
ARG,METALS,"Iron ore, mine, Fe content",thousand metric tons,2020,1460,,MYB3-2020-21
ARG,METALS,"Iron ore, mine, Fe content",thousand metric tons,2021,2110,,MYB3-2020-21
ARG,METALS,"Iron ore, mine, Gross weight",thousand metric tons,2014,197,,MYB3-2017-18
ARG,METALS,"Iron ore, mine, Gross weight",thousand metric tons,2015,197,,MYB3-2019
ARG,METALS,"Iron ore, mine, Gross weight",thousand metric tons,2016,94,,MYB3-2019
ARG,METALS,"Iron ore, mine, Gross weight",thousand metric tons,2017,3401,r,MYB3-2020-21
ARG,METALS,"Iron ore, mine, Gross weight",thousand metric tons,2018,3794,r,MYB3-2020-21
