country_iso3,source_table,table_title,series,year,value
ESP,Cuadro 17.6,"El PIB a precios constantes, 1850-2000 (millones de pesetas de 1995)",PIB p.m. (1995=100),1899,6.1
ESP,Cuadro 17.6,"El PIB a precios constantes, 1850-2000 (millones de pesetas de 1995)",PIB c.f. (millones pts. 1995),1900,4211912.0
ESP,Cuadro 17.6,"El PIB a precios constantes, 1850-2000 (millones de pesetas de 1995)",PIB c.f. (1995=100),1900,6.27
ESP,Cuadro 17.6,"El PIB a precios constantes, 1850-2000 (millones de pesetas de 1995)",PIB p.m. (millones pts. 1995),1900,4537252.0
ESP,Cuadro 17.6,"El PIB a precios constantes, 1850-2000 (millones de pesetas de 1995)",PIB p.m. (1995=100),1900,6.23
ESP,Cuadro 17.6,"El PIB a precios constantes, 1850-2000 (millones de pesetas de 1995)",PIB c.f. (millones pts. 1995),1901,4504902.0
ESP,Cuadro 17.6,"El PIB a precios constantes, 1850-2000 (millones de pesetas de 1995)",PIB c.f. (1995=100),1901,6.71
ESP,Cuadro 17.6,"El PIB a precios constantes, 1850-2000 (millones de pesetas de 1995)",PIB p.m. (millones pts. 1995),1901,4839535.0
ESP,Cuadro 17.6,"El PIB a precios constantes, 1850-2000 (millones de pesetas de 1995)",PIB p.m. (1995=100),1901,6.64
ESP,Cuadro 17.6,"El PIB a precios constantes, 1850-2000 (millones de pesetas de 1995)",PIB c.f. (millones pts. 1995),1902,4373932.0
ESP,Cuadro 17.6,"El PIB a precios constantes, 1850-2000 (millones de pesetas de 1995)",PIB c.f. (1995=100),1902,6.51
ESP,Cuadro 17.6,"El PIB a precios constantes, 1850-2000 (millones de pesetas de 1995)",PIB p.m. (millones pts. 1995),1902,4693759.0
ESP,Cuadro 17.6,"El PIB a precios constantes, 1850-2000 (millones de pesetas de 1995)",PIB p.m. (1995=100),1902,6.44
ESP,Cuadro 17.6,"El PIB a precios constantes, 1850-2000 (millones de pesetas de 1995)",PIB c.f. (millones pts. 1995),1903,4394261.0
ESP,Cuadro 17.6,"El PIB a precios constantes, 1850-2000 (millones de pesetas de 1995)",PIB c.f. (1995=100),1903,6.54
ESP,Cuadro 17.6,"El PIB a precios constantes, 1850-2000 (millones de pesetas de 1995)",PIB p.m. (millones pts. 1995),1903,4713587.0
ESP,Cuadro 17.6,"El PIB a precios constantes, 1850-2000 (millones de pesetas de 1995)",PIB p.m. (1995=100),1903,6.47
ESP,Cuadro 17.6,"El PIB a precios constantes, 1850-2000 (millones de pesetas de 1995)",PIB c.f. (millones pts. 1995),1904,4379642.0
ESP,Cuadro 17.6,"El PIB a precios constantes, 1850-2000 (millones de pesetas de 1995)",PIB c.f. (1995=100),1904,6.52
ESP,Cuadro 17.6,"El PIB a precios constantes, 1850-2000 (millones de pesetas de 1995)",PIB p.m. (millones pts. 1995),1904,4685905.0
ESP,Cuadro 17.6,"El PIB a precios constantes, 1850-2000 (millones de pesetas de 1995)",PIB p.m. (1995=100),1904,6.43
ESP,Cuadro 17.6,"El PIB a precios constantes, 1850-2000 (millones de pesetas de 1995)",PIB c.f. (millones pts. 1995),1905,4318742.0
ESP,Cuadro 17.6,"El PIB a precios constantes, 1850-2000 (millones de pesetas de 1995)",PIB c.f. (1995=100),1905,6.43
ESP,Cuadro 17.6,"El PIB a precios constantes, 1850-2000 (millones de pesetas de 1995)",PIB p.m. (millones pts. 1995),1905,4629035.0
ESP,Cuadro 17.6,"El PIB a precios constantes, 1850-2000 (millones de pesetas de 1995)",PIB p.m. (1995=100),1905,6.35
ESP,Cuadro 17.6,"El PIB a precios constantes, 1850-2000 (millones de pesetas de 1995)",PIB c.f. (millones pts. 1995),1906,4541650.0
ESP,Cuadro 17.6,"El PIB a precios constantes, 1850-2000 (millones de pesetas de 1995)",PIB c.f. (1995=100),1906,6.76
ESP,Cuadro 17.6,"El PIB a precios constantes, 1850-2000 (millones de pesetas de 1995)",PIB p.m. (millones pts. 1995),1906,4882862.0
ESP,Cuadro 17.6,"El PIB a precios constantes, 1850-2000 (millones de pesetas de 1995)",PIB p.m. (1995=100),1906,6.7
ESP,Cuadro 17.6,"El PIB a precios constantes, 1850-2000 (millones de pesetas de 1995)",PIB c.f. (millones pts. 1995),1907,4684524.0
ESP,Cuadro 17.6,"El PIB a precios constantes, 1850-2000 (millones de pesetas de 1995)",PIB c.f. (1995=100),1907,6.98
ESP,Cuadro 17.6,"El PIB a precios constantes, 1850-2000 (millones de pesetas de 1995)",PIB p.m. (millones pts. 1995),1907,5022569.0
ESP,Cuadro 17.6,"El PIB a precios constantes, 1850-2000 (millones de pesetas de 1995)",PIB p.m. (1995=100),1907,6.9
ESP,Cuadro 17.6,"El PIB a precios constantes, 1850-2000 (millones de pesetas de 1995)",PIB c.f. (millones pts. 1995),1908,4868114.0
ESP,Cuadro 17.6,"El PIB a precios constantes, 1850-2000 (millones de pesetas de 1995)",PIB c.f. (1995=100),1908,7.25
ESP,Cuadro 17.6,"El PIB a precios constantes, 1850-2000 (millones de pesetas de 1995)",PIB p.m. (millones pts. 1995),1908,5208303.0
ESP,Cuadro 17.6,"El PIB a precios constantes, 1850-2000 (millones de pesetas de 1995)",PIB p.m. (1995=100),1908,7.15
ESP,Cuadro 17.6,"El PIB a precios constantes, 1850-2000 (millones de pesetas de 1995)",PIB c.f. (millones pts. 1995),1909,4952873.0
ESP,Cuadro 17.6,"El PIB a precios constantes, 1850-2000 (millones de pesetas de 1995)",PIB c.f. (1995=100),1909,7.38
ESP,Cuadro 17.6,"El PIB a precios constantes, 1850-2000 (millones de pesetas de 1995)",PIB p.m. (millones pts. 1995),1909,5302118.0
ESP,Cuadro 17.6,"El PIB a precios constantes, 1850-2000 (millones de pesetas de 1995)",PIB p.m. (1995=100),1909,7.28
ESP,Cuadro 17.6,"El PIB a precios constantes, 1850-2000 (millones de pesetas de 1995)",PIB c.f. (millones pts. 1995),1910,4779506.0
ESP,Cuadro 17.6,"El PIB a precios constantes, 1850-2000 (millones de pesetas de 1995)",PIB c.f. (1995=100),1910,7.12
ESP,Cuadro 17.6,"El PIB a precios constantes, 1850-2000 (millones de pesetas de 1995)",PIB p.m. (millones pts. 1995),1910,5147700.0
ESP,Cuadro 17.6,"El PIB a precios constantes, 1850-2000 (millones de pesetas de 1995)",PIB p.m. (1995=100),1910,7.07
ESP,Cuadro 17.6,"El PIB a precios constantes, 1850-2000 (millones de pesetas de 1995)",PIB c.f. (millones pts. 1995),1911,5122326.0
ESP,Cuadro 17.6,"El PIB a precios constantes, 1850-2000 (millones de pesetas de 1995)",PIB c.f. (1995=100),1911,7.63
ESP,Cuadro 17.6,"El PIB a precios constantes, 1850-2000 (millones de pesetas de 1995)",PIB p.m. (millones pts. 1995),1911,5485042.0
ESP,Cuadro 17.6,"El PIB a precios constantes, 1850-2000 (millones de pesetas de 1995)",PIB p.m. (1995=100),1911,7.53
ESP,Cuadro 17.6,"El PIB a precios constantes, 1850-2000 (millones de pesetas de 1995)",PIB c.f. (millones pts. 1995),1912,5083699.0
ESP,Cuadro 17.6,"El PIB a precios constantes, 1850-2000 (millones de pesetas de 1995)",PIB c.f. (1995=100),1912,7.57
ESP,Cuadro 17.6,"El PIB a precios constantes, 1850-2000 (millones de pesetas de 1995)",PIB p.m. (millones pts. 1995),1912,5432749.0
ESP,Cuadro 17.6,"El PIB a precios constantes, 1850-2000 (millones de pesetas de 1995)",PIB p.m. (1995=100),1912,7.46
ESP,Cuadro 17.6,"El PIB a precios constantes, 1850-2000 (millones de pesetas de 1995)",PIB c.f. (millones pts. 1995),1913,5290069.0
ESP,Cuadro 17.6,"El PIB a precios constantes, 1850-2000 (millones de pesetas de 1995)",PIB c.f. (1995=100),1913,7.88
ESP,Cuadro 17.6,"El PIB a precios constantes, 1850-2000 (millones de pesetas de 1995)",PIB p.m. (millones pts. 1995),1913,5688834.0
ESP,Cuadro 17.6,"El PIB a precios constantes, 1850-2000 (millones de pesetas de 1995)",PIB p.m. (1995=100),1913,7.81
ESP,Cuadro 17.6,"El PIB a precios constantes, 1850-2000 (millones de pesetas de 1995)",PIB c.f. (millones pts. 1995),1914,5216662.0
ESP,Cuadro 17.6,"El PIB a precios constantes, 1850-2000 (millones de pesetas de 1995)",PIB c.f. (1995=100),1914,7.77
ESP,Cuadro 17.6,"El PIB a precios constantes, 1850-2000 (millones de pesetas de 1995)",PIB p.m. (millones pts. 1995),1914,5575481.0
ESP,Cuadro 17.6,"El PIB a precios constantes, 1850-2000 (millones de pesetas de 1995)",PIB p.m. (1995=100),1914,7.65
ESP,Cuadro 17.6,"El PIB a precios constantes, 1850-2000 (millones de pesetas de 1995)",PIB c.f. (millones pts. 1995),1915,5301909.0
ESP,Cuadro 17.6,"El PIB a precios constantes, 1850-2000 (millones de pesetas de 1995)",PIB c.f. (1995=100),1915,7.9
ESP,Cuadro 17.6,"El PIB a precios constantes, 1850-2000 (millones de pesetas de 1995)",PIB p.m. (millones pts. 1995),1915,5607264.0
ESP,Cuadro 17.6,"El PIB a precios constantes, 1850-2000 (millones de pesetas de 1995)",PIB p.m. (1995=100),1915,7.7
ESP,Cuadro 17.6,"El PIB a precios constantes, 1850-2000 (millones de pesetas de 1995)",PIB c.f. (millones pts. 1995),1916,5548327.0
ESP,Cuadro 17.6,"El PIB a precios constantes, 1850-2000 (millones de pesetas de 1995)",PIB c.f. (1995=100),1916,8.26
ESP,Cuadro 17.6,"El PIB a precios constantes, 1850-2000 (millones de pesetas de 1995)",PIB p.m. (millones pts. 1995),1916,5853367.0
ESP,Cuadro 17.6,"El PIB a precios constantes, 1850-2000 (millones de pesetas de 1995)",PIB p.m. (1995=100),1916,8.04
ESP,Cuadro 17.6,"El PIB a precios constantes, 1850-2000 (millones de pesetas de 1995)",PIB c.f. (millones pts. 1995),1917,5480214.0
ESP,Cuadro 17.6,"El PIB a precios constantes, 1850-2000 (millones de pesetas de 1995)",PIB c.f. (1995=100),1917,8.16
ESP,Cuadro 17.6,"El PIB a precios constantes, 1850-2000 (millones de pesetas de 1995)",PIB p.m. (millones pts. 1995),1917,5771900.0
ESP,Cuadro 17.6,"El PIB a precios constantes, 1850-2000 (millones de pesetas de 1995)",PIB p.m. (1995=100),1917,7.92
ESP,Cuadro 17.6,"El PIB a precios constantes, 1850-2000 (millones de pesetas de 1995)",PIB c.f. (millones pts. 1995),1918,5441363.0
ESP,Cuadro 17.6,"El PIB a precios constantes, 1850-2000 (millones de pesetas de 1995)",PIB c.f. (1995=100),1918,8.1
ESP,Cuadro 17.6,"El PIB a precios constantes, 1850-2000 (millones de pesetas de 1995)",PIB p.m. (millones pts. 1995),1918,5708694.0
ESP,Cuadro 17.6,"El PIB a precios constantes, 1850-2000 (millones de pesetas de 1995)",PIB p.m. (1995=100),1918,7.84
ESP,Cuadro 17.6,"El PIB a precios constantes, 1850-2000 (millones de pesetas de 1995)",PIB c.f. (millones pts. 1995),1919,5475412.0
ESP,Cuadro 17.6,"El PIB a precios constantes, 1850-2000 (millones de pesetas de 1995)",PIB c.f. (1995=100),1919,8.16
ESP,Cuadro 17.6,"El PIB a precios constantes, 1850-2000 (millones de pesetas de 1995)",PIB p.m. (millones pts. 1995),1919,5772323.0
ESP,Cuadro 17.6,"El PIB a precios constantes, 1850-2000 (millones de pesetas de 1995)",PIB p.m. (1995=100),1919,7.92
ESP,Cuadro 17.6,"El PIB a precios constantes, 1850-2000 (millones de pesetas de 1995)",PIB c.f. (millones pts. 1995),1920,5870810.0
ESP,Cuadro 17.6,"El PIB a precios constantes, 1850-2000 (millones de pesetas de 1995)",PIB c.f. (1995=100),1920,8.74
ESP,Cuadro 17.6,"El PIB a precios constantes, 1850-2000 (millones de pesetas de 1995)",PIB p.m. (millones pts. 1995),1920,6218565.0
ESP,Cuadro 17.6,"El PIB a precios constantes, 1850-2000 (millones de pesetas de 1995)",PIB p.m. (1995=100),1920,8.54
ESP,Cuadro 17.6,"El PIB a precios constantes, 1850-2000 (millones de pesetas de 1995)",PIB c.f. (millones pts. 1995),1921,6016105.0
ESP,Cuadro 17.6,"El PIB a precios constantes, 1850-2000 (millones de pesetas de 1995)",PIB c.f. (1995=100),1921,8.96
ESP,Cuadro 17.6,"El PIB a precios constantes, 1850-2000 (millones de pesetas de 1995)",PIB p.m. (millones pts. 1995),1921,6418427.0
ESP,Cuadro 17.6,"El PIB a precios constantes, 1850-2000 (millones de pesetas de 1995)",PIB p.m. (1995=100),1921,8.81
ESP,Cuadro 17.6,"El PIB a precios constantes, 1850-2000 (millones de pesetas de 1995)",PIB c.f. (millones pts. 1995),1922,6272708.0
ESP,Cuadro 17.6,"El PIB a precios constantes, 1850-2000 (millones de pesetas de 1995)",PIB c.f. (1995=100),1922,9.34
ESP,Cuadro 17.6,"El PIB a precios constantes, 1850-2000 (millones de pesetas de 1995)",PIB p.m. (millones pts. 1995),1922,6698456.0
ESP,Cuadro 17.6,"El PIB a precios constantes, 1850-2000 (millones de pesetas de 1995)",PIB p.m. (1995=100),1922,9.2
ESP,Cuadro 17.6,"El PIB a precios constantes, 1850-2000 (millones de pesetas de 1995)",PIB c.f. (millones pts. 1995),1923,6353646.0
ESP,Cuadro 17.6,"El PIB a precios constantes, 1850-2000 (millones de pesetas de 1995)",PIB c.f. (1995=100),1923,9.46
ESP,Cuadro 17.6,"El PIB a precios constantes, 1850-2000 (millones de pesetas de 1995)",PIB p.m. (millones pts. 1995),1923,6817691.0
ESP,Cuadro 17.6,"El PIB a precios constantes, 1850-2000 (millones de pesetas de 1995)",PIB p.m. (1995=100),1923,9.36
ESP,Cuadro 17.6,"El PIB a precios constantes, 1850-2000 (millones de pesetas de 1995)",PIB c.f. (millones pts. 1995),1924,6533421.0
ESP,Cuadro 17.6,"El PIB a precios constantes, 1850-2000 (millones de pesetas de 1995)",PIB c.f. (1995=100),1924,9.73
ESP,Cuadro 17.6,"El PIB a precios constantes, 1850-2000 (millones de pesetas de 1995)",PIB p.m. (millones pts. 1995),1924,7056780.0
ESP,Cuadro 17.6,"El PIB a precios constantes, 1850-2000 (millones de pesetas de 1995)",PIB p.m. (1995=100),1924,9.69
ESP,Cuadro 17.6,"El PIB a precios constantes, 1850-2000 (millones de pesetas de 1995)",PIB c.f. (millones pts. 1995),1925,6937837.0
ESP,Cuadro 17.6,"El PIB a precios constantes, 1850-2000 (millones de pesetas de 1995)",PIB c.f. (1995=100),1925,10.33
ESP,Cuadro 17.6,"El PIB a precios constantes, 1850-2000 (millones de pesetas de 1995)",PIB p.m. (millones pts. 1995),1925,7468229.0
ESP,Cuadro 17.6,"El PIB a precios constantes, 1850-2000 (millones de pesetas de 1995)",PIB p.m. (1995=100),1925,10.25
ESP,Cuadro 17.6,"El PIB a precios constantes, 1850-2000 (millones de pesetas de 1995)",PIB c.f. (millones pts. 1995),1926,6912033.0
ESP,Cuadro 17.6,"El PIB a precios constantes, 1850-2000 (millones de pesetas de 1995)",PIB c.f. (1995=100),1926,10.3
ESP,Cuadro 17.6,"El PIB a precios constantes, 1850-2000 (millones de pesetas de 1995)",PIB p.m. (millones pts. 1995),1926,7451188.0
ESP,Cuadro 17.6,"El PIB a precios constantes, 1850-2000 (millones de pesetas de 1995)",PIB p.m. (1995=100),1926,10.23
ESP,Cuadro 17.6,"El PIB a precios constantes, 1850-2000 (millones de pesetas de 1995)",PIB c.f. (millones pts. 1995),1927,7510986.0
ESP,Cuadro 17.6,"El PIB a precios constantes, 1850-2000 (millones de pesetas de 1995)",PIB c.f. (1995=100),1927,11.19
ESP,Cuadro 17.6,"El PIB a precios constantes, 1850-2000 (millones de pesetas de 1995)",PIB p.m. (millones pts. 1995),1927,8097371.0
ESP,Cuadro 17.6,"El PIB a precios constantes, 1850-2000 (millones de pesetas de 1995)",PIB p.m. (1995=100),1927,11.12
ESP,Cuadro 17.6,"El PIB a precios constantes, 1850-2000 (millones de pesetas de 1995)",PIB c.f. (millones pts. 1995),1928,7540298.0
ESP,Cuadro 17.6,"El PIB a precios constantes, 1850-2000 (millones de pesetas de 1995)",PIB c.f. (1995=100),1928,11.23
ESP,Cuadro 17.6,"El PIB a precios constantes, 1850-2000 (millones de pesetas de 1995)",PIB p.m. (millones pts. 1995),1928,8174267.0
ESP,Cuadro 17.6,"El PIB a precios constantes, 1850-2000 (millones de pesetas de 1995)",PIB p.m. (1995=100),1928,11.22
ESP,Cuadro 17.6,"El PIB a precios constantes, 1850-2000 (millones de pesetas de 1995)",PIB c.f. (millones pts. 1995),1929,8073612.0
ESP,Cuadro 17.6,"El PIB a precios constantes, 1850-2000 (millones de pesetas de 1995)",PIB c.f. (1995=100),1929,12.03
ESP,Cuadro 17.6,"El PIB a precios constantes, 1850-2000 (millones de pesetas de 1995)",PIB p.m. (millones pts. 1995),1929,8707560.0
ESP,Cuadro 17.6,"El PIB a precios constantes, 1850-2000 (millones de pesetas de 1995)",PIB p.m. (1995=100),1929,11.95
ESP,Cuadro 17.6,"El PIB a precios constantes, 1850-2000 (millones de pesetas de 1995)",PIB c.f. (millones pts. 1995),1930,7802377.0
ESP,Cuadro 17.6,"El PIB a precios constantes, 1850-2000 (millones de pesetas de 1995)",PIB c.f. (1995=100),1930,11.62
ESP,Cuadro 17.6,"El PIB a precios constantes, 1850-2000 (millones de pesetas de 1995)",PIB p.m. (millones pts. 1995),1930,8370706.0
ESP,Cuadro 17.6,"El PIB a precios constantes, 1850-2000 (millones de pesetas de 1995)",PIB p.m. (1995=100),1930,11.49
ESP,Cuadro 17.6,"El PIB a precios constantes, 1850-2000 (millones de pesetas de 1995)",PIB c.f. (millones pts. 1995),1931,7603854.0
ESP,Cuadro 17.6,"El PIB a precios constantes, 1850-2000 (millones de pesetas de 1995)",PIB c.f. (1995=100),1931,11.33
ESP,Cuadro 17.6,"El PIB a precios constantes, 1850-2000 (millones de pesetas de 1995)",PIB p.m. (millones pts. 1995),1931,8146615.0
ESP,Cuadro 17.6,"El PIB a precios constantes, 1850-2000 (millones de pesetas de 1995)",PIB p.m. (1995=100),1931,11.18
ESP,Cuadro 17.6,"El PIB a precios constantes, 1850-2000 (millones de pesetas de 1995)",PIB c.f. (millones pts. 1995),1932,7767924.0
ESP,Cuadro 17.6,"El PIB a precios constantes, 1850-2000 (millones de pesetas de 1995)",PIB c.f. (1995=100),1932,11.57
ESP,Cuadro 17.6,"El PIB a precios constantes, 1850-2000 (millones de pesetas de 1995)",PIB p.m. (millones pts. 1995),1932,8364158.0
ESP,Cuadro 17.6,"El PIB a precios constantes, 1850-2000 (millones de pesetas de 1995)",PIB p.m. (1995=100),1932,11.48
ESP,Cuadro 17.6,"El PIB a precios constantes, 1850-2000 (millones de pesetas de 1995)",PIB c.f. (millones pts. 1995),1933,7615873.0
ESP,Cuadro 17.6,"El PIB a precios constantes, 1850-2000 (millones de pesetas de 1995)",PIB c.f. (1995=100),1933,11.34
ESP,Cuadro 17.6,"El PIB a precios constantes, 1850-2000 (millones de pesetas de 1995)",PIB p.m. (millones pts. 1995),1933,8193131.0
ESP,Cuadro 17.6,"El PIB a precios constantes, 1850-2000 (millones de pesetas de 1995)",PIB p.m. (1995=100),1933,11.25
ESP,Cuadro 17.6,"El PIB a precios constantes, 1850-2000 (millones de pesetas de 1995)",PIB c.f. (millones pts. 1995),1934,7903477.0
ESP,Cuadro 17.6,"El PIB a precios constantes, 1850-2000 (millones de pesetas de 1995)",PIB c.f. (1995=100),1934,11.77
ESP,Cuadro 17.6,"El PIB a precios constantes, 1850-2000 (millones de pesetas de 1995)",PIB p.m. (millones pts. 1995),1934,8485391.0
ESP,Cuadro 17.6,"El PIB a precios constantes, 1850-2000 (millones de pesetas de 1995)",PIB p.m. (1995=100),1934,11.65
ESP,Cuadro 17.6,"El PIB a precios constantes, 1850-2000 (millones de pesetas de 1995)",PIB c.f. (millones pts. 1995),1935,8062389.0
ESP,Cuadro 17.6,"El PIB a precios constantes, 1850-2000 (millones de pesetas de 1995)",PIB c.f. (1995=100),1935,12.01
ESP,Cuadro 17.6,"El PIB a precios constantes, 1850-2000 (millones de pesetas de 1995)",PIB p.m. (millones pts. 1995),1935,8673581.0
ESP,Cuadro 17.6,"El PIB a precios constantes, 1850-2000 (millones de pesetas de 1995)",PIB p.m. (1995=100),1935,11.91
ESP,Cuadro 17.6,"El PIB a precios constantes, 1850-2000 (millones de pesetas de 1995)",PIB c.f. (millones pts. 1995),1936,6266681.0
ESP,Cuadro 17.6,"El PIB a precios constantes, 1850-2000 (millones de pesetas de 1995)",PIB c.f. (1995=100),1936,9.33
ESP,Cuadro 17.6,"El PIB a precios constantes, 1850-2000 (millones de pesetas de 1995)",PIB p.m. (millones pts. 1995),1936,6715567.0
ESP,Cuadro 17.6,"El PIB a precios constantes, 1850-2000 (millones de pesetas de 1995)",PIB p.m. (1995=100),1936,9.22
ESP,Cuadro 17.6,"El PIB a precios constantes, 1850-2000 (millones de pesetas de 1995)",PIB c.f. (millones pts. 1995),1937,5749631.0
ESP,Cuadro 17.6,"El PIB a precios constantes, 1850-2000 (millones de pesetas de 1995)",PIB c.f. (1995=100),1937,8.56
ESP,Cuadro 17.6,"El PIB a precios constantes, 1850-2000 (millones de pesetas de 1995)",PIB p.m. (millones pts. 1995),1937,6168774.0
ESP,Cuadro 17.6,"El PIB a precios constantes, 1850-2000 (millones de pesetas de 1995)",PIB p.m. (1995=100),1937,8.47
ESP,Cuadro 17.6,"El PIB a precios constantes, 1850-2000 (millones de pesetas de 1995)",PIB c.f. (millones pts. 1995),1938,5747482.0
ESP,Cuadro 17.6,"El PIB a precios constantes, 1850-2000 (millones de pesetas de 1995)",PIB c.f. (1995=100),1938,8.56
ESP,Cuadro 17.6,"El PIB a precios constantes, 1850-2000 (millones de pesetas de 1995)",PIB p.m. (millones pts. 1995),1938,6153206.0
ESP,Cuadro 17.6,"El PIB a precios constantes, 1850-2000 (millones de pesetas de 1995)",PIB p.m. (1995=100),1938,8.45
ESP,Cuadro 17.6,"El PIB a precios constantes, 1850-2000 (millones de pesetas de 1995)",PIB c.f. (millones pts. 1995),1939,6204834.0
ESP,Cuadro 17.6,"El PIB a precios constantes, 1850-2000 (millones de pesetas de 1995)",PIB c.f. (1995=100),1939,9.24
ESP,Cuadro 17.6,"El PIB a precios constantes, 1850-2000 (millones de pesetas de 1995)",PIB p.m. (millones pts. 1995),1939,6627724.0
