law_id,law_date,law_title_fa,n_charts,source_path
8e0b98216e43,2006,آيين نامه اجرايي قانون حمايت از تاسيس و اداره مجتمعهاي بزرگ و متمركز قاليبافي,1,/Users/rohamhosseini/Documents/scraper simple/laws_clean/Aeen-Nameh/آيين_نامه_اجرايي_قانون_حمايت_از_تاسيس_و_اداره_مجتمعهاي_بزرگ_و_متمركز_قاليبافي_13351651444512077947.txt
b1d60a8a1599,2010,آيين نامه اجرايي قانون ارتقاء كيفي توليد خودرو و ساير توليدات صنعتي داخلي,1,/Users/rohamhosseini/Documents/scraper simple/laws_clean/Aeen-Nameh/آيين_نامه_اجرايي_قانون_ارتقاء_كيفي_توليد_خودرو_و_ساير_توليدات_صنعتي_داخلي_9456766416223505608.txt
3697dc755648,2006,آئين نامه شماره 60 درخصوص سرمايه گذاري مؤسسات بيمه,1,/Users/rohamhosseini/Documents/scraper simple/laws_clean/Aeen-Nameh/آئين_نامه_شماره_60_درخصوص_سرمايه_گذاري_مؤسسات_بيمه_14898934666272175145.txt
03cfc6d6775c,1969,قانون اجازه مبادله قرارداد نفت با شركت كنتينانتال,1,/Users/rohamhosseini/Documents/scraper simple/laws_clean/general_laws/قانون_اجازه_مبادله_قرارداد_نفت_با_شركت_كنتينانتال_10747138975987761978.txt
6b91e2cd8045,1995,آئين نامه شماره 34 درخصوص شرايط عمومي بيمه نامه اعتبار صادرات كالا و حداقل نرخ حق بيمه آن,1,/Users/rohamhosseini/Documents/scraper simple/laws_clean/Aeen-Nameh/آئين_نامه_شماره_34_درخصوص_شرايط_عمومي_بيمه_نامه_اعتبار_صادرات_كالا_و_حداقل_نرخ_حق_بيمه_آن_15932890585439611731.txt
d0885b12e8f1,1963,ابقاء معافيتهاي قانوني حقوق گمركي و سود  ... ا پايان مدت اعتبار تصويبنامه هاي ياد شده,1,/Users/rohamhosseini/Documents/scraper simple/laws_clean/general_laws/ابقاء_معافيتهاي_قانوني_حقوق_گمركي_و_سود__..._ا_پايان_مدت_اعتبار_تصويبنامه_هاي_ياد_شده_7667289927212803088.txt
8c0c6ae28d56,2016,آيين نامه اجرايي شناسه هاي كالا و رهگيري ... ده  13  قانون مبارزه با قاچاق كالا و ارز,1,/Users/rohamhosseini/Documents/scraper simple/laws_clean/Aeen-Nameh/آيين_نامه_اجرايي_شناسه_هاي_كالا_و_رهگيري_..._ده__13__قانون_مبارزه_با_قاچاق_كالا_و_ارز_9272612583273295751.txt
e705e648c9bf,1992,قانون چگونگي محاسبه و وصول حقوق گمركي، س ... راهسازي وارداتي و ساخت داخل و قطعات آنها,1,/Users/rohamhosseini/Documents/scraper simple/laws_clean/general_laws/قانون_چگونگي_محاسبه_و_وصول_حقوق_گمركي،_س_..._راهسازي_وارداتي_و_ساخت_داخل_و_قطعات_آنها_3489923977457885212.txt
4510614044d2,1995,آيين نامه اجرايي ورود موقت مواد اوليه موضوع ماده 12 قانون صادرات و واردات,1,/Users/rohamhosseini/Documents/scraper simple/laws_clean/Aeen-Nameh/آيين_نامه_اجرايي_ورود_موقت_مواد_اوليه_موضوع_ماده_12_قانون_صادرات_و_واردات_7351532728705542578.txt
452968a70228,2021,آئين نامه نحوه استفاده از زمين و منابع ملي در مناطق آزاد تجاري ـ صنعتي جمهوري اسلامي ايران,1,/Users/rohamhosseini/Documents/scraper simple/laws_clean/Aeen-Nameh/آئين_نامه_نحوه_استفاده_از_زمين_و_منابع_ملي_در_مناطق_آزاد_تجاري_ـ_صنعتي_جمهوري_اسلامي_ايران_12869747001136389973.txt
b9fe487f2bd0,1967,قانون حفاظت و بهره   برداري از جنگلها و مراتع,1,/Users/rohamhosseini/Documents/scraper simple/laws_clean/general_laws/قانون_حفاظت_و_بهره___برداري_از_جنگلها_و_مراتع_2746259939847080675.txt
01fbacc0c5fc,2015,آيين نامه اجرايي ماده  33  اصلاحي قانون حفاظت و بهره برداري از جنگل ها و مراتع كشور,1,/Users/rohamhosseini/Documents/scraper simple/laws_clean/Aeen-Nameh/آيين_نامه_اجرايي_ماده__33__اصلاحي_قانون_حفاظت_و_بهره_برداري_از_جنگل_ها_و_مراتع_كشور_16924364006144540719.txt
ac52803889a9,2001,آيين نامه اجرايي انتشار چهارصد ميليارد ر ...  تبصره  40  قانون بودجه سال 1380 كل كشور,1,/Users/rohamhosseini/Documents/scraper simple/laws_clean/Aeen-Nameh/آيين_نامه_اجرايي_انتشار_چهارصد_ميليارد_ر_...__تبصره__40__قانون_بودجه_سال_1380_كل_كشور_100064219480398942.txt
0316cafc6c7a,1980,لايحه قانوني راجع به انتقال سهام و دارائ ... ر زير نظر و زارت كشاورزي و عمران روستائي,1,/Users/rohamhosseini/Documents/scraper simple/laws_clean/general_laws/لايحه_قانوني_راجع_به_انتقال_سهام_و_دارائ_..._ر_زير_نظر_و_زارت_كشاورزي_و_عمران_روستائي_11282211035355512097.txt
7f95a4aac583,1968,قانون نوسازي و عمران شهري,1,/Users/rohamhosseini/Documents/scraper simple/laws_clean/general_laws/قانون_نوسازي_و_عمران_شهري_10624902435611412947.txt
86381c314821,1980,لايحه قانوني اداره و تملك سهام شركتها و مؤسسات پيمانكاري و مهندسي مشاور,1,/Users/rohamhosseini/Documents/scraper simple/laws_clean/general_laws/لايحه_قانوني_اداره_و_تملك_سهام_شركتها_و_مؤسسات_پيمانكاري_و_مهندسي_مشاور_15373187942145027762.txt
a3ffd15b26e3,1973,پيشنهاد مقررات مربوط به تعيين تكليف نسقه ... رات اصلاحات ارضي به تملك دولت درآمده است,1,/Users/rohamhosseini/Documents/scraper simple/laws_clean/general_laws/پيشنهاد_مقررات_مربوط_به_تعيين_تكليف_نسقه_..._رات_اصلاحات_ارضي_به_تملك_دولت_درآمده_است_14079578698955405231.txt
b46060c9c18f,2005,قانون تعيين سقف انتشار اوراق مشاركت توسط بانك مركزي جمهوري اسلامي ايران,1,/Users/rohamhosseini/Documents/scraper simple/laws_clean/general_laws/قانون_تعيين_سقف_انتشار_اوراق_مشاركت_توسط_بانك_مركزي_جمهوري_اسلامي_ايران_15475979074087864672.txt
f8b7b4bf06ac,2001,آيين نامه اجرايي انتشار پانصد ميليارد ر ...  تبصره  40  قانون بودجه سال 1380 كل كشور,1,/Users/rohamhosseini/Documents/scraper simple/laws_clean/Aeen-Nameh/_آيين_نامه_اجرايي_انتشار_پانصد_ميليارد_ر_...__تبصره__40__قانون_بودجه_سال_1380_كل_كشور_17705226958685562990.txt
a8a37363a0ca,2016,آيين نامه اجرايي ماده  46  قانون رفع موا ... ير و ارتقاي نظام مالي كشور   مصوب 1394 -,1,/Users/rohamhosseini/Documents/scraper simple/laws_clean/Aeen-Nameh/آيين_نامه_اجرايي_ماده__46__قانون_رفع_موا_..._ير_و_ارتقاي_نظام_مالي_كشور___مصوب_1394_-_15009878543991622634.txt
e4642e9287dc,2025,آيين نامه ايجاد صندوق هاي سرمايه گذاري املاك و مستغلات,1,/Users/rohamhosseini/Documents/scraper simple/laws_clean/Divan_edalat_edari_votes/آيين_نامه_ايجاد_صندوق_هاي_سرمايه_گذاري_املاك_و_مستغلات_17362712572817840561.txt
bf8d730618c0,2019,رأي شماره 2620 هيأت عمومي ديوان عدالت اد ... 1397 5 20 بانك مركزي جمهوري اسلامي ايران,1,/Users/rohamhosseini/Documents/scraper simple/laws_clean/Divan_edalat_edari_votes/رأي_شماره_2620_هيأت_عمومي_ديوان_عدالت_اد_..._1397_5_20_بانك_مركزي_جمهوري_اسلامي_ايران_11174485297849682534.txt
4a696a007133,2017,اصلاح ماده (۷) آیین‌نامه ضوابط فنی واردات خودرو,1,/Users/rohamhosseini/Documents/scraper simple/laws_clean/Aeen-Nameh/5490031024868627292_5490031024868627292.txt
b4655d01599d,2025,بخشنامه بانك مركزي درخصوص ارسال فهرست سو ... التفاوت وزارت بهداشت درمان و آموزش پزشكي,1,/Users/rohamhosseini/Documents/scraper simple/laws_clean/Divan_aali_votes/بخشنامه_بانك_مركزي_درخصوص_ارسال_فهرست_سو_..._التفاوت_وزارت_بهداشت_درمان_و_آموزش_پزشكي_8410409942810229895.txt
959059806a5c,1967,قانون تشويق پس انداز مسكن,1,/Users/rohamhosseini/Documents/scraper simple/laws_clean/general_laws/قانون_تشويق_پس_انداز_مسكن_377206383880573301.txt
b6157695cdee,1980,لايحه قانوني راجع به معافيت كالاهاي وارد ... ز حقوق گمركي و سود بازرگاني در سال  1359,1,/Users/rohamhosseini/Documents/scraper simple/laws_clean/general_laws/لايحه_قانوني_راجع_به_معافيت_كالاهاي_وارد_..._ز_حقوق_گمركي_و_سود_بازرگاني_در_سال__1359_6422459325628946172.txt
7166b89604d5,1932,قانون اصلاح مواد سوم و چهارم قانون دخانیات با اصلاحات و الحاقات بعدی,1,/Users/rohamhosseini/Documents/scraper simple/laws_clean/general_laws/11400569117402634149_11400569117402634149.txt
9d49a31e2b8e,1980,لايحه قانوني اجازه تأمين سرمايه به منظور تداوم فعاليت بانكها و مؤسسات اعتباري ملي شده,1,/Users/rohamhosseini/Documents/scraper simple/laws_clean/general_laws/لايحه_قانوني_اجازه_تأمين_سرمايه_به_منظور_تداوم_فعاليت_بانكها_و_مؤسسات_اعتباري_ملي_شده_3017058742514070679.txt
e6026c05ae89,1995,قانون تمديد مهلت اجراي قانون اجازه تعيين ... و سود بازرگاني كالاهاي وارداتي توسط دولت,1,/Users/rohamhosseini/Documents/scraper simple/laws_clean/general_laws/قانون_تمديد_مهلت_اجراي_قانون_اجازه_تعيين_..._و_سود_بازرگاني_كالاهاي_وارداتي_توسط_دولت_16300513452181860562.txt
9464a8a2ab7c,1996,قانون اجازه تغيير درصدهاي حقوق گمركي بر اساس برخي از موافقتنامه هاي مصوب مجلس شوراي اسلامي,1,/Users/rohamhosseini/Documents/scraper simple/laws_clean/general_laws/قانون_اجازه_تغيير_درصدهاي_حقوق_گمركي_بر_اساس_برخي_از_موافقتنامه_هاي_مصوب_مجلس_شوراي_اسلامي_3675461636343101232.txt
c220e9f1d234,2002,قانون اصلاح سقف ارزي سال  1381 درجدول شم ... امه سوم توسعه اقتصادي ، اجتماعي و فرهنگي,1,/Users/rohamhosseini/Documents/scraper simple/laws_clean/general_laws/قانون_اصلاح_سقف_ارزي_سال__1381_درجدول_شم_..._امه_سوم_توسعه_اقتصادي_،_اجتماعي_و_فرهنگي_1354409947182331674.txt
cf528910db20,2002,آيين نامه  تسهيلات  و نحوه  تبديل  درآمد توليدكنندگان  غيردولتي برق  به  ارز,1,/Users/rohamhosseini/Documents/scraper simple/laws_clean/Aeen-Nameh/آيين_نامه__تسهيلات__و_نحوه__تبديل__درآمد_توليدكنندگان__غيردولتي_برق__به__ارز_13559458969854511442.txt
d365ce402f12,2003,رأي شماره 137 هيئت عمومي ديوان عدالت ادا ... آزادسازي نرخ حمل و نقل هوايي مسافر و بار,1,/Users/rohamhosseini/Documents/scraper simple/laws_clean/Divan_edalat_edari_votes/رأي_شماره_137_هيئت_عمومي_ديوان_عدالت_ادا_..._آزادسازي_نرخ_حمل_و_نقل_هوايي_مسافر_و_بار_9125763513503760909.txt
8b002d9b0d9d,2003,ابطال مصوبه شوراي عالي هواپيمايي كشوري درخصوص تعيين نرخ حمل و نقل هوايي مسافر و بار,1,/Users/rohamhosseini/Documents/scraper simple/laws_clean/Divan_edalat_edari_votes/ابطال_مصوبه_شوراي_عالي_هواپيمايي_كشوري_درخصوص_تعيين_نرخ_حمل_و_نقل_هوايي_مسافر_و_بار_10641917022887601761.txt
2bcc52517854,2003,قانون اصلاح سقف ارزي سال 1382 در قانون   ... ي، اجتماعي و فرهنگي  جمهوري اسلامي ايران,1,/Users/rohamhosseini/Documents/scraper simple/laws_clean/general_laws/قانون_اصلاح_سقف_ارزي_سال_1382_در_قانون___..._ي،_اجتماعي_و_فرهنگي__جمهوري_اسلامي_ايران_16937790468729977531.txt
293b31efe8b6,2002,اصلاح آيين نامه اجرايي قانون مقررات صادرات و واردات,1,/Users/rohamhosseini/Documents/scraper simple/laws_clean/Aeen-Nameh/اصلاح_آيين_نامه_اجرايي_قانون_مقررات_صادرات_و_واردات_15152326105462100676.txt
34f6bf12deec,1989,اصلاح آيين نامه اجرايي قانون مقررات صادرات و واردات,1,/Users/rohamhosseini/Documents/scraper simple/laws_clean/Aeen-Nameh/اصلاح_آيين_نامه_اجرايي_قانون_مقررات_صادرات_و_واردات_11375090942975896308.txt
44740015cdc3,1986,آيين نامه استخراج و فروش مواد معدني توسط بخش خصوصي,1,/Users/rohamhosseini/Documents/scraper simple/laws_clean/Aeen-Nameh/_آيين_نامه_استخراج_و_فروش_مواد_معدني_توسط_بخش_خصوصي_5896133174934685934.txt
40d3ddccbb9f,1991,قانون تغيير جدول حقوق و ضوابط پرداخت مستخدمين مشمول قانون استخدام كشوري و قضات,1,/Users/rohamhosseini/Documents/scraper simple/laws_clean/general_laws/قانون_تغيير_جدول_حقوق_و_ضوابط_پرداخت_مستخدمين_مشمول_قانون_استخدام_كشوري_و_قضات_5243419423202925612.txt
8024e457a095,2004,رأي شماره 411، 410، 409 هيأت عمومي ديوان ...  شماره 35 مستمريهاي سازمان تأمين اجتماعي,1,/Users/rohamhosseini/Documents/scraper simple/laws_clean/Divan_edalat_edari_votes/رأي_شماره_411،_410،_409_هيأت_عمومي_ديوان_...__شماره_35_مستمريهاي_سازمان_تأمين_اجتماعي_6580666300816507535.txt
9bb24e6626e5,1955,قانون مربوط به تبديل وضع بانك سپه بصورت شركت سهامي,1,/Users/rohamhosseini/Documents/scraper simple/laws_clean/general_laws/قانون_مربوط_به_تبديل_وضع_بانك_سپه_بصورت_شركت_سهامي_17663943816658752003.txt
f637e23fbcde,1959,قانون راجع باجازه تشكيل بانك تجارت خارجي ايران,1,/Users/rohamhosseini/Documents/scraper simple/laws_clean/general_laws/قانون_راجع_باجازه_تشكيل_بانك_تجارت_خارجي_ايران_14181803847141098221.txt
d8e658e394ab,1997,قانون افزايش ميزان صدور نفت خام موضوع تبصره 26 قانون بودجه سال 1372 كل كشور,1,/Users/rohamhosseini/Documents/scraper simple/laws_clean/general_laws/قانون_افزايش_ميزان_صدور_نفت_خام_موضوع_تبصره_26_قانون_بودجه_سال_1372_كل_كشور_13310705893971217579.txt
c777c3779705,2000,قانون  اجازه  به  شركت  ملي  نفت  ايران  ... اري  از ميدان هاي  نفت  و گاز درياي  خزر,1,/Users/rohamhosseini/Documents/scraper simple/laws_clean/general_laws/قانون__اجازه__به__شركت__ملي__نفت__ايران__..._اري__از_ميدان_هاي__نفت__و_گاز_درياي__خزر_2356626291589169460.txt
92ddbe3aaf0e,1965,قانون اجازه مبادله قرارداد الحاقي به قرارداد فروش نفت گاز مصوب هفتم آبان ماه 1333,1,/Users/rohamhosseini/Documents/scraper simple/laws_clean/general_laws/قانون_اجازه_مبادله_قرارداد_الحاقي_به_قرارداد_فروش_نفت_گاز_مصوب_هفتم_آبان_ماه_1333_15386404963802073174.txt
5c19b5355032,1974,قانون اجازه واگذاري هفتصد هكتار اراضي منابع ملي شده بشركت سهامي معادن مس سرچشمه كرمان,1,/Users/rohamhosseini/Documents/scraper simple/laws_clean/general_laws/قانون_اجازه_واگذاري_هفتصد_هكتار_اراضي_منابع_ملي_شده_بشركت_سهامي_معادن_مس_سرچشمه_كرمان_18018660046418863076.txt
e33c7b47839b,2010,آيين نامه اجرايي ماده  5  قانون توسعه حمل و نقل عمومي و مديريت مصرف سوخت - مصوب  1386,1,/Users/rohamhosseini/Documents/scraper simple/laws_clean/Aeen-Nameh/آيين_نامه_اجرايي_ماده__5__قانون_توسعه_حمل_و_نقل_عمومي_و_مديريت_مصرف_سوخت_-_مصوب__1386_6792161452613360287.txt
d52bbcab9018,1989,تصويبنامه راجع به تبديل تبصره ماده 28 به ... نامه اجرائي قانون مقررات صادرات و واردات,1,/Users/rohamhosseini/Documents/scraper simple/laws_clean/Aeen-Nameh/تصويبنامه_راجع_به_تبديل_تبصره_ماده_28_به_..._نامه_اجرائي_قانون_مقررات_صادرات_و_واردات_3014411599099127985.txt
5ad72b840093,1991,اصلاح  ماده  48 آئين  نامه اجرايي  قانون  مقررات  صادرات  و واردات,1,/Users/rohamhosseini/Documents/scraper simple/laws_clean/Aeen-Nameh/اصلاح__ماده__48_آئين__نامه_اجرايي__قانون__مقررات__صادرات__و_واردات_3923427690639265621.txt
51646530223f,1972,قانون اجازه اخذ وام و اعتبارات بشركت ملي ذوب آهن ايران,1,/Users/rohamhosseini/Documents/scraper simple/laws_clean/general_laws/قانون_اجازه_اخذ_وام_و_اعتبارات_بشركت_ملي_ذوب_آهن_ايران_873522168964021665.txt
cc8b95267417,1967,قانون وصول بهاي آب سازمانها و شركت هاي تابع وزارت آب و برق,1,/Users/rohamhosseini/Documents/scraper simple/laws_clean/general_laws/قانون_وصول_بهاي_آب_سازمانها_و_شركت_هاي_تابع_وزارت_آب_و_برق_2870358497526223931.txt
1d271a1392dd,1981,قانون راجع به نحوه اداره بنياد مسكن و معاملات واحدهاي مسكوني,1,/Users/rohamhosseini/Documents/scraper simple/laws_clean/general_laws/قانون_راجع_به_نحوه_اداره_بنياد_مسكن_و_معاملات_واحدهاي_مسكوني_13675556679387930938.txt
4c015ec950dc,1953,لايحه قانوني معافيت كارگاههاي ريسندگي و بافندگي از پرداخت هر گونه ماليات وعوارض,1,/Users/rohamhosseini/Documents/scraper simple/laws_clean/general_laws/لايحه_قانوني_معافيت_كارگاههاي_ريسندگي_و_بافندگي_از_پرداخت_هر_گونه_ماليات_وعوارض_7109772166294696932.txt
0858e531f259,2002,اصلاحيه آيين نامه اجرايي قانون مقررات صادرات و واردات,1,/Users/rohamhosseini/Documents/scraper simple/laws_clean/Aeen-Nameh/اصلاحيه_آيين_نامه_اجرايي_قانون_مقررات_صادرات_و_واردات_7730123841002507850.txt
3e20d45e4766,2000,اصلاحيه آيين نامه اجرايي قانون مقررات صادرات و واردات,1,/Users/rohamhosseini/Documents/scraper simple/laws_clean/Aeen-Nameh/اصلاحيه_آيين_نامه_اجرايي_قانون_مقررات_صادرات_و_واردات_13637818349951911445.txt
75d67abd8e9a,2000,اصلاح جداول پيوست آيين نامه اجرايي قانون مقررات صادرات و واردات,1,/Users/rohamhosseini/Documents/scraper simple/laws_clean/Aeen-Nameh/اصلاح_جداول_پيوست_آيين_نامه_اجرايي_قانون_مقررات_صادرات_و_واردات_1805547180932494084.txt
e2d535608fb4,2002,اصلاح ارقام مندرج در ماده هاي 18 و 21 آيين نامه اجرايي قانون مقررات صادرات و واردات,1,/Users/rohamhosseini/Documents/scraper simple/laws_clean/Aeen-Nameh/اصلاح_ارقام_مندرج_در_ماده_هاي_18_و_21_آيين_نامه_اجرايي_قانون_مقررات_صادرات_و_واردات_10892800906550422136.txt
6dfba42b71f0,1980,قانون چگونگي مصرف 15 ميليارد ريال براي ه ... ريال بقيه وام دريافتي دولت از بانك مركزي,1,/Users/rohamhosseini/Documents/scraper simple/laws_clean/general_laws/قانون_چگونگي_مصرف_15_ميليارد_ريال_براي_ه_..._ريال_بقيه_وام_دريافتي_دولت_از_بانك_مركزي_15741878200572518324.txt
387d7488dba2,2006,قانون اصلاح ماده  3  و جداول  4  و  8  ق ... لامي ايران و متمم بودجه سال 1384 كل كشور,1,/Users/rohamhosseini/Documents/scraper simple/laws_clean/general_laws/قانون_اصلاح_ماده__3__و_جداول__4__و__8__ق_..._لامي_ايران_و_متمم_بودجه_سال_1384_كل_كشور_9905453622405205055.txt
8726f49d6aa7,1998,قانون اصلاح قانون بودجه سال 1377 كل كشور,1,/Users/rohamhosseini/Documents/scraper simple/laws_clean/general_laws/قانون_اصلاح_قانون_بودجه_سال_1377_كل_كشور_2744847581425909151.txt
439e62ad03eb,1965,رد تصويب نامه شماره 3626 - 1342 3 6 راجع ... راي تأمين هزينه پروژه هاي اصلي برق ايران,1,/Users/rohamhosseini/Documents/scraper simple/laws_clean/general_laws/رد_تصويب_نامه_شماره_3626_-_1342_3_6_راجع_..._راي_تأمين_هزينه_پروژه_هاي_اصلي_برق_ايران_9396969964713936294.txt
1a9d4bfe9ece,1978,قانون مربوط بقرارداد فروش و خريد گاز طبي ... يران وشركت متاليمكس   METALIMEX چكسلواكي,1,/Users/rohamhosseini/Documents/scraper simple/laws_clean/general_laws/قانون_مربوط_بقرارداد_فروش_و_خريد_گاز_طبي_..._يران_وشركت_متاليمكس___METALIMEX_چكسلواكي_11143918961462869244.txt
8e4833e2cde6,2017,آیین‌نامه اجرایی بند (و) تبصره (۵) قانون بودجه سال ۱۳۹۶ کل کشور با اصلاحات و الحاقات بعدی,1,/Users/rohamhosseini/Documents/scraper simple/laws_clean/Aeen-Nameh/8412463424262186520_8412463424262186520.txt
7f3ddf11ee15,2016,آيين نامه اجرايي بندهاي  الف ،  ب ،  ج  و  د  تبصره  5  قانون بودجه سال 1395 كل كشور,1,/Users/rohamhosseini/Documents/scraper simple/laws_clean/Aeen-Nameh/آيين_نامه_اجرايي_بندهاي__الف_،__ب_،__ج__و__د__تبصره__5__قانون_بودجه_سال_1395_كل_كشور_5662453215756629786.txt
040894b9376f,2015,آيين نامه اجرايي بند  ز  تبصره  6  قانون بودجه سال 1394 كل كشور,1,/Users/rohamhosseini/Documents/scraper simple/laws_clean/Aeen-Nameh/آيين_نامه_اجرايي_بند__ز__تبصره__6__قانون_بودجه_سال_1394_كل_كشور_10114822313049398091.txt
a116322fcd1d,2016,آيين نامه اجرايي بند  ز  تبصره  5  قانون بودجه سال 1395 كل كشور,1,/Users/rohamhosseini/Documents/scraper simple/laws_clean/Aeen-Nameh/آيين_نامه_اجرايي_بند__ز__تبصره__5__قانون_بودجه_سال_1395_كل_كشور_357861560023262331.txt
58e8aa8fbe61,2019,آيين نامه نظام سنجش اعتبار,1,/Users/rohamhosseini/Documents/scraper simple/laws_clean/Aeen-Nameh/آيين_نامه_نظام_سنجش_اعتبار_18373177109780792401.txt
49379f524e01,2002,ضوابط اجرايي بودجه سال 1381كل كشور,1,/Users/rohamhosseini/Documents/scraper simple/laws_clean/Aeen-Nameh/ضوابط_اجرايي_بودجه_سال_1381كل_كشور_6505079506778810326.txt
0e4f1ff9e1e4,2016,رأي شماره 729 الي 737 هيأت عمومي ديوان ع ...  اي توسط واردكنندگان كالا از تاريخ تصويب,1,/Users/rohamhosseini/Documents/scraper simple/laws_clean/Divan_edalat_edari_votes/رأي_شماره_729_الي_737_هيأت_عمومي_ديوان_ع_...__اي_توسط_واردكنندگان_كالا_از_تاريخ_تصويب_12939527983203652745.txt
9d11f0b92e24,2018,آيين نامه اجرايي قانون مجازات استفاده كنندگان غيرمجاز از آب، برق ، تلفن، فاضلاب و گاز,1,/Users/rohamhosseini/Documents/scraper simple/laws_clean/Aeen-Nameh/آيين_نامه_اجرايي_قانون_مجازات_استفاده_كنندگان_غيرمجاز_از_آب،_برق_،_تلفن،_فاضلاب_و_گاز_10913883195871497547.txt
a152516ceaf0,2017,الحاق مواد  13 ،  14 ،  15 ،  16 ، و  17  به آيين نامه ضوابط فني واردات خودرو,1,/Users/rohamhosseini/Documents/scraper simple/laws_clean/Aeen-Nameh/الحاق_مواد__13_،__14_،__15_،__16_،_و__17__به_آيين_نامه_ضوابط_فني_واردات_خودرو_4830824959922117809.txt
12e5c7953ff4,2009,آيين نامه توزيع اعتبار جزء  6  رديف  520000  قانون بودجه سال 1388 كل كشور,1,/Users/rohamhosseini/Documents/scraper simple/laws_clean/Aeen-Nameh/آيين_نامه_توزيع_اعتبار_جزء__6__رديف__520000__قانون_بودجه_سال_1388_كل_كشور_16123264101351396291.txt
159e999dda79,2017,آيين نامه اجرايي بندهاي  الف ،  ب ،  ج ، ...  تبصره  16  قانون بودجه سال 1396 كل كشور,1,/Users/rohamhosseini/Documents/scraper simple/laws_clean/Aeen-Nameh/آيين_نامه_اجرايي_بندهاي__الف_،__ب_،__ج_،_...__تبصره__16__قانون_بودجه_سال_1396_كل_كشور_6064985975792834321.txt
4dff68091e91,1997,قانون  بيمه بازنشستگي ، فوت  وازكارافتادگي  بافندگان  قالي ، قاليچه گليم  و زيلو,1,/Users/rohamhosseini/Documents/scraper simple/laws_clean/general_laws/قانون__بيمه_بازنشستگي_،_فوت__وازكارافتادگي__بافندگان__قالي_،_قاليچه_گليم__و_زيلو_7465825350071975344.txt
4264ee7ee6ee,2019,آيين نامه اجرايي بند  الف  تبصره  18  ماده واحده قانون بودجه سال 1398 كل كشور,1,/Users/rohamhosseini/Documents/scraper simple/laws_clean/Aeen-Nameh/آيين_نامه_اجرايي_بند__الف__تبصره__18__ماده_واحده_قانون_بودجه_سال_1398_كل_كشور_16027454587912137028.txt
468439729db5,2006,قانون اصلاح جداول شماره  4  و  8  قانون  ... يران و متمم قانون بودجه سال 1385 كل كشور,1,/Users/rohamhosseini/Documents/scraper simple/laws_clean/general_laws/قانون_اصلاح_جداول_شماره__4__و__8__قانون__..._يران_و_متمم_قانون_بودجه_سال_1385_كل_كشور_13157136926557303942.txt
b78e8a2743c4,1985,قانون دريافت عوارض خروج از كشور,1,/Users/rohamhosseini/Documents/scraper simple/laws_clean/general_laws/قانون_دريافت_عوارض_خروج_از_كشور_11013367589281244734.txt
b1ca89980254,2008,آيين نامه ساماندهي خوشه ها و شبكه هاي صادرات گراي كسب و كار,1,/Users/rohamhosseini/Documents/scraper simple/laws_clean/Aeen-Nameh/آيين_نامه_ساماندهي_خوشه_ها_و_شبكه_هاي_صادرات_گراي_كسب_و_كار_9268774964655878934.txt
61a7cc847066,2006,دستورالعمل اجرايي ماده    5   آيين نامه اجرايي تبصره    13   قانون بودجه سال 1385كل كشور,1,/Users/rohamhosseini/Documents/scraper simple/laws_clean/Aeen-Nameh/دستورالعمل_اجرايي_ماده____5___آيين_نامه_اجرايي_تبصره____13___قانون_بودجه_سال_1385كل_كشور_2192923714977350441.txt
77239b03c541,1984,آيين نامه اكتشاف معادن و جايزه كشف,1,/Users/rohamhosseini/Documents/scraper simple/laws_clean/Aeen-Nameh/_آيين_نامه_اكتشاف_معادن_و_جايزه_كشف_1367289357553421582.txt
1ac260394c64,1997,قانون موافقتنامه اجتناب ازاخذ ماليات مضا ... مهوري اسلامي ايران ودولت جمهوري ارمنستان,1,/Users/rohamhosseini/Documents/scraper simple/laws_clean/general_laws/قانون_موافقتنامه_اجتناب_ازاخذ_ماليات_مضا_..._مهوري_اسلامي_ايران_ودولت_جمهوري_ارمنستان_12968211040373806618.txt
33ffef211da5,2003,آيين نامه اجرايي بند  خ  تبصره  19  قانون بودجه سال 1382 كل كشور,1,/Users/rohamhosseini/Documents/scraper simple/laws_clean/Aeen-Nameh/آيين_نامه_اجرايي_بند__خ__تبصره__19__قانون_بودجه_سال_1382_كل_كشور_16236239019175829614.txt
14c3d1dd2826,1980,لايحه قانوني اصلاح قانون اخذ ماليات از اتومبيلهاي سواري و صفحات گرامافون,1,/Users/rohamhosseini/Documents/scraper simple/laws_clean/general_laws/لايحه_قانوني_اصلاح_قانون_اخذ_ماليات_از_اتومبيلهاي_سواري_و_صفحات_گرامافون_4820619154603068592.txt
2aa111785dc7,1986,قانون معافيت كالاها و تجهيزات صنعت آب و برق از پرداخت حقوق و عوارض گمركي و سود بازرگاني,1,/Users/rohamhosseini/Documents/scraper simple/laws_clean/general_laws/قانون_معافيت_كالاها_و_تجهيزات_صنعت_آب_و_برق_از_پرداخت_حقوق_و_عوارض_گمركي_و_سود_بازرگاني_1757464703391435018.txt
87263ab34c45,1988,قانون اصلاح قانون صندوق عمران مراتع مصوب 1349,1,/Users/rohamhosseini/Documents/scraper simple/laws_clean/general_laws/قانون_اصلاح_قانون_صندوق_عمران_مراتع_مصوب_1349_12778909291383746759.txt
