country_iso3,source_table,table_title,category,code,indicator,unit,year,value
PRT,Q1.1,1.1 - Principais indicadores de população e emprego,Indicadores demográficos,1.3,Taxa de crescimento natural (%),,1990,0.14
PRT,Q1.1,1.1 - Principais indicadores de população e emprego,Indicadores demográficos,1.3,Taxa de crescimento natural (%),,1991,0.12
PRT,Q1.1,1.1 - Principais indicadores de população e emprego,Indicadores demográficos,1.3,Taxa de crescimento natural (%),,1992,0.14
PRT,Q1.1,1.1 - Principais indicadores de população e emprego,Indicadores demográficos,1.3,Taxa de crescimento natural (%),,1993,0.08
PRT,Q1.1,1.1 - Principais indicadores de população e emprego,Indicadores demográficos,1.3,Taxa de crescimento natural (%),,1994,0.1
PRT,Q1.1,1.1 - Principais indicadores de população e emprego,Indicadores demográficos,1.3,Taxa de crescimento natural (%),,1995,0.04
PRT,Q1.1,1.1 - Principais indicadores de população e emprego,Indicadores demográficos,1.3,Taxa de crescimento natural (%),,1996,0.03
PRT,Q1.1,1.1 - Principais indicadores de população e emprego,Indicadores demográficos,1.3,Taxa de crescimento natural (%),,1997,0.08
PRT,Q1.1,1.1 - Principais indicadores de população e emprego,Indicadores demográficos,1.3,Taxa de crescimento natural (%),,1998,0.07
PRT,Q1.1,1.1 - Principais indicadores de população e emprego,Indicadores demográficos,1.3,Taxa de crescimento natural (%),,1999,0.08
PRT,Q1.1,1.1 - Principais indicadores de população e emprego,Indicadores demográficos,1.3,Taxa de crescimento natural (%),,2000,0.14
PRT,Q1.1,1.1 - Principais indicadores de população e emprego,Indicadores demográficos,1.3,Taxa de crescimento natural (%),,2001,0.07
PRT,Q1.1,1.1 - Principais indicadores de população e emprego,Indicadores demográficos,1.3,Taxa de crescimento natural (%),,2002,0.08
PRT,Q1.1,1.1 - Principais indicadores de população e emprego,Indicadores demográficos,1.3,Taxa de crescimento natural (%),,2003,0.04
PRT,Q1.1,1.1 - Principais indicadores de população e emprego,Indicadores demográficos,1.3,Taxa de crescimento natural (%),,2004,0.07
PRT,Q1.1,1.1 - Principais indicadores de população e emprego,Indicadores demográficos,1.3,Taxa de crescimento natural (%),,2005,0.02
PRT,Q1.1,1.1 - Principais indicadores de população e emprego,Indicadores demográficos,1.3,Taxa de crescimento natural (%),,2006,0.03
PRT,Q1.1,1.1 - Principais indicadores de população e emprego,Indicadores demográficos,1.3,Taxa de crescimento natural (%),,2007,-0.01
PRT,Q1.1,1.1 - Principais indicadores de população e emprego,Indicadores demográficos,1.3,Taxa de crescimento natural (%),,2008,0
PRT,Q1.1,1.1 - Principais indicadores de população e emprego,Indicadores demográficos,1.3,Taxa de crescimento natural (%),,2009,-0.05
PRT,Q1.1,1.1 - Principais indicadores de população e emprego,Indicadores demográficos,1.3,Taxa de crescimento natural (%),,2010,-0.04
PRT,Q1.1,1.1 - Principais indicadores de população e emprego,Indicadores demográficos,1.3,Taxa de crescimento natural (%),,2011,-0.06
PRT,Q1.1,1.1 - Principais indicadores de população e emprego,Indicadores demográficos,1.3,Taxa de crescimento natural (%),,2012,-0.17
PRT,Q1.1,1.1 - Principais indicadores de população e emprego,Indicadores demográficos,1.3,Taxa de crescimento natural (%),,2013,-0.23
PRT,Q1.1,1.1 - Principais indicadores de população e emprego,Indicadores demográficos,1.3,Taxa de crescimento natural (%),,2014,-0.22
PRT,Q1.1,1.1 - Principais indicadores de população e emprego,Indicadores demográficos,1.3,Taxa de crescimento natural (%),,2015,-0.22
PRT,Q1.1,1.1 - Principais indicadores de população e emprego,Indicadores demográficos,1.3,Taxa de crescimento natural (%),,2016,-0.23
PRT,Q1.1,1.1 - Principais indicadores de população e emprego,Indicadores demográficos,1.3,Taxa de crescimento natural (%),,2017,-0.23
PRT,Q1.1,1.1 - Principais indicadores de população e emprego,Indicadores demográficos,1.3,Taxa de crescimento natural (%),,2018,-0.25
PRT,Q1.1,1.1 - Principais indicadores de população e emprego,Indicadores demográficos,1.3,Taxa de crescimento natural (%),,2019,-0.25
PRT,Q1.1,1.1 - Principais indicadores de população e emprego,Indicadores demográficos,1.3,Taxa de crescimento natural (%),,2020,-0.38
PRT,Q1.1,1.1 - Principais indicadores de população e emprego,Indicadores demográficos,1.4,Taxa de crescimento migratório (%),,1941,0.33
PRT,Q1.1,1.1 - Principais indicadores de população e emprego,Indicadores demográficos,1.4,Taxa de crescimento migratório (%),,1942,-0.05
PRT,Q1.1,1.1 - Principais indicadores de população e emprego,Indicadores demográficos,1.4,Taxa de crescimento migratório (%),,1943,0.05
PRT,Q1.1,1.1 - Principais indicadores de população e emprego,Indicadores demográficos,1.4,Taxa de crescimento migratório (%),,1944,-0.06
PRT,Q1.1,1.1 - Principais indicadores de população e emprego,Indicadores demográficos,1.4,Taxa de crescimento migratório (%),,1945,-0.1
PRT,Q1.1,1.1 - Principais indicadores de população e emprego,Indicadores demográficos,1.4,Taxa de crescimento migratório (%),,1946,-0.06
PRT,Q1.1,1.1 - Principais indicadores de população e emprego,Indicadores demográficos,1.4,Taxa de crescimento migratório (%),,1947,-0.17
PRT,Q1.1,1.1 - Principais indicadores de população e emprego,Indicadores demográficos,1.4,Taxa de crescimento migratório (%),,1948,-0.1
PRT,Q1.1,1.1 - Principais indicadores de população e emprego,Indicadores demográficos,1.4,Taxa de crescimento migratório (%),,1949,-0.21
PRT,Q1.1,1.1 - Principais indicadores de população e emprego,Indicadores demográficos,1.4,Taxa de crescimento migratório (%),,1950,-1.16
PRT,Q1.1,1.1 - Principais indicadores de população e emprego,Indicadores demográficos,1.4,Taxa de crescimento migratório (%),,1951,0.02
PRT,Q1.1,1.1 - Principais indicadores de população e emprego,Indicadores demográficos,1.4,Taxa de crescimento migratório (%),,1952,-1.04
PRT,Q1.1,1.1 - Principais indicadores de população e emprego,Indicadores demográficos,1.4,Taxa de crescimento migratório (%),,1953,-0.88
PRT,Q1.1,1.1 - Principais indicadores de população e emprego,Indicadores demográficos,1.4,Taxa de crescimento migratório (%),,1954,-0.96
PRT,Q1.1,1.1 - Principais indicadores de população e emprego,Indicadores demográficos,1.4,Taxa de crescimento migratório (%),,1955,-0.71
PRT,Q1.1,1.1 - Principais indicadores de população e emprego,Indicadores demográficos,1.4,Taxa de crescimento migratório (%),,1956,-0.69
PRT,Q1.1,1.1 - Principais indicadores de população e emprego,Indicadores demográficos,1.4,Taxa de crescimento migratório (%),,1957,-0.99
PRT,Q1.1,1.1 - Principais indicadores de população e emprego,Indicadores demográficos,1.4,Taxa de crescimento migratório (%),,1958,-0.79
PRT,Q1.1,1.1 - Principais indicadores de população e emprego,Indicadores demográficos,1.4,Taxa de crescimento migratório (%),,1959,-0.74
PRT,Q1.1,1.1 - Principais indicadores de população e emprego,Indicadores demográficos,1.4,Taxa de crescimento migratório (%),,1960,-0.63
PRT,Q1.1,1.1 - Principais indicadores de população e emprego,Indicadores demográficos,1.4,Taxa de crescimento migratório (%),,1961,-0.43
PRT,Q1.1,1.1 - Principais indicadores de população e emprego,Indicadores demográficos,1.4,Taxa de crescimento migratório (%),,1962,-0.82
PRT,Q1.1,1.1 - Principais indicadores de população e emprego,Indicadores demográficos,1.4,Taxa de crescimento migratório (%),,1963,-1.01
PRT,Q1.1,1.1 - Principais indicadores de população e emprego,Indicadores demográficos,1.4,Taxa de crescimento migratório (%),,1964,-1.48
PRT,Q1.1,1.1 - Principais indicadores de população e emprego,Indicadores demográficos,1.4,Taxa de crescimento migratório (%),,1965,-1.95
PRT,Q1.1,1.1 - Principais indicadores de população e emprego,Indicadores demográficos,1.4,Taxa de crescimento migratório (%),,1966,-2.03
PRT,Q1.1,1.1 - Principais indicadores de população e emprego,Indicadores demográficos,1.4,Taxa de crescimento migratório (%),,1967,-1.63
PRT,Q1.1,1.1 - Principais indicadores de população e emprego,Indicadores demográficos,1.4,Taxa de crescimento migratório (%),,1968,-1.56
PRT,Q1.1,1.1 - Principais indicadores de população e emprego,Indicadores demográficos,1.4,Taxa de crescimento migratório (%),,1969,-2.38
PRT,Q1.1,1.1 - Principais indicadores de população e emprego,Indicadores demográficos,1.4,Taxa de crescimento migratório (%),,1970,-1.4
PRT,Q1.1,1.1 - Principais indicadores de população e emprego,Indicadores demográficos,1.4,Taxa de crescimento migratório (%),,1971,-1.41
PRT,Q1.1,1.1 - Principais indicadores de população e emprego,Indicadores demográficos,1.4,Taxa de crescimento migratório (%),,1972,-0.83
PRT,Q1.1,1.1 - Principais indicadores de população e emprego,Indicadores demográficos,1.4,Taxa de crescimento migratório (%),,1973,-0.97
PRT,Q1.1,1.1 - Principais indicadores de população e emprego,Indicadores demográficos,1.4,Taxa de crescimento migratório (%),,1974,1.99
PRT,Q1.1,1.1 - Principais indicadores de população e emprego,Indicadores demográficos,1.4,Taxa de crescimento migratório (%),,1975,3.82
PRT,Q1.1,1.1 - Principais indicadores de população e emprego,Indicadores demográficos,1.4,Taxa de crescimento migratório (%),,1976,0.12
PRT,Q1.1,1.1 - Principais indicadores de população e emprego,Indicadores demográficos,1.4,Taxa de crescimento migratório (%),,1977,0.2
PRT,Q1.1,1.1 - Principais indicadores de população e emprego,Indicadores demográficos,1.4,Taxa de crescimento migratório (%),,1978,0.32
PRT,Q1.1,1.1 - Principais indicadores de população e emprego,Indicadores demográficos,1.4,Taxa de crescimento migratório (%),,1979,0.38
PRT,Q1.1,1.1 - Principais indicadores de população e emprego,Indicadores demográficos,1.4,Taxa de crescimento migratório (%),,1980,0.43
PRT,Q1.1,1.1 - Principais indicadores de população e emprego,Indicadores demográficos,1.4,Taxa de crescimento migratório (%),,1981,0.08
PRT,Q1.1,1.1 - Principais indicadores de população e emprego,Indicadores demográficos,1.4,Taxa de crescimento migratório (%),,1982,-0.02
PRT,Q1.1,1.1 - Principais indicadores de população e emprego,Indicadores demográficos,1.4,Taxa de crescimento migratório (%),,1983,-0.12
PRT,Q1.1,1.1 - Principais indicadores de população e emprego,Indicadores demográficos,1.4,Taxa de crescimento migratório (%),,1984,-0.05
PRT,Q1.1,1.1 - Principais indicadores de população e emprego,Indicadores demográficos,1.4,Taxa de crescimento migratório (%),,1985,-0.19
PRT,Q1.1,1.1 - Principais indicadores de população e emprego,Indicadores demográficos,1.4,Taxa de crescimento migratório (%),,1986,-0.27
PRT,Q1.1,1.1 - Principais indicadores de população e emprego,Indicadores demográficos,1.4,Taxa de crescimento migratório (%),,1987,-0.38
PRT,Q1.1,1.1 - Principais indicadores de população e emprego,Indicadores demográficos,1.4,Taxa de crescimento migratório (%),,1988,-0.35
PRT,Q1.1,1.1 - Principais indicadores de população e emprego,Indicadores demográficos,1.4,Taxa de crescimento migratório (%),,1989,-0.41
PRT,Q1.1,1.1 - Principais indicadores de população e emprego,Indicadores demográficos,1.4,Taxa de crescimento migratório (%),,1990,-0.39
PRT,Q1.1,1.1 - Principais indicadores de população e emprego,Indicadores demográficos,1.4,Taxa de crescimento migratório (%),,1991,-0.33
PRT,Q1.1,1.1 - Principais indicadores de população e emprego,Indicadores demográficos,1.4,Taxa de crescimento migratório (%),,1992,-0.09
PRT,Q1.1,1.1 - Principais indicadores de população e emprego,Indicadores demográficos,1.4,Taxa de crescimento migratório (%),,1993,0.11
PRT,Q1.1,1.1 - Principais indicadores de população e emprego,Indicadores demográficos,1.4,Taxa de crescimento migratório (%),,1994,0.24
PRT,Q1.1,1.1 - Principais indicadores de população e emprego,Indicadores demográficos,1.4,Taxa de crescimento migratório (%),,1995,0.31
PRT,Q1.1,1.1 - Principais indicadores de população e emprego,Indicadores demográficos,1.4,Taxa de crescimento migratório (%),,1996,0.37
PRT,Q1.1,1.1 - Principais indicadores de população e emprego,Indicadores demográficos,1.4,Taxa de crescimento migratório (%),,1997,0.41
PRT,Q1.1,1.1 - Principais indicadores de população e emprego,Indicadores demográficos,1.4,Taxa de crescimento migratório (%),,1998,0.45
PRT,Q1.1,1.1 - Principais indicadores de população e emprego,Indicadores demográficos,1.4,Taxa de crescimento migratório (%),,1999,0.53
