country_iso3,country_name,year,value,unit,variant_code,variant_label,source_dataset,computed,notes
IRN,Iran,1966,-3.3,"billion rials (year-over-year change during FY ended March 20, flow not level)",other_items_net_increase_other_items,Other Items (net; increase = -) — Other Items,wb1974-table7.1-movements-monetary-aggregates,false,
IRN,Iran,1966,-0.0436,current US$ (computed),other_items_net_increase_other_items.USD_NOMINAL,"Other Items (net; increase = -) — Other Items (computed, nominal US$)",wb1974-table7.1-movements-monetary-aggregates,true,"computed via IRN official FX rate + CPI, base year 2015 (FX_1966=75.75000007575, rebased CPI_1966=0.0541)"
IRN,Iran,1966,-0.1812,constant 2015 US$ (computed),other_items_net_increase_other_items.USD_REAL_2015,"Other Items (net; increase = -) — Other Items (computed, real 2015 US$)",wb1974-table7.1-movements-monetary-aggregates,true,"computed via IRN official FX rate + CPI, base year 2015 (FX_1966=75.75000007575, rebased CPI_1966=0.0541)"
IRN,Iran,1967,1.0,"billion rials (year-over-year change during FY ended March 20, flow not level)",other_items_net_increase_other_items,Other Items (net; increase = -) — Other Items,wb1974-table7.1-movements-monetary-aggregates,false,
IRN,Iran,1967,0.0132,current US$ (computed),other_items_net_increase_other_items.USD_NOMINAL,"Other Items (net; increase = -) — Other Items (computed, nominal US$)",wb1974-table7.1-movements-monetary-aggregates,true,"computed via IRN official FX rate + CPI, base year 2015 (FX_1967=75.75000007575, rebased CPI_1967=0.055)"
IRN,Iran,1967,0.054,constant 2015 US$ (computed),other_items_net_increase_other_items.USD_REAL_2015,"Other Items (net; increase = -) — Other Items (computed, real 2015 US$)",wb1974-table7.1-movements-monetary-aggregates,true,"computed via IRN official FX rate + CPI, base year 2015 (FX_1967=75.75000007575, rebased CPI_1967=0.055)"
IRN,Iran,1968,-2.9,"billion rials (year-over-year change during FY ended March 20, flow not level)",other_items_net_increase_other_items,Other Items (net; increase = -) — Other Items,wb1974-table7.1-movements-monetary-aggregates,false,
IRN,Iran,1968,-0.0383,current US$ (computed),other_items_net_increase_other_items.USD_NOMINAL,"Other Items (net; increase = -) — Other Items (computed, nominal US$)",wb1974-table7.1-movements-monetary-aggregates,true,"computed via IRN official FX rate + CPI, base year 2015 (FX_1968=75.75000007575, rebased CPI_1968=0.0554)"
IRN,Iran,1968,-0.1555,constant 2015 US$ (computed),other_items_net_increase_other_items.USD_REAL_2015,"Other Items (net; increase = -) — Other Items (computed, real 2015 US$)",wb1974-table7.1-movements-monetary-aggregates,true,"computed via IRN official FX rate + CPI, base year 2015 (FX_1968=75.75000007575, rebased CPI_1968=0.0554)"
IRN,Iran,1969,-3.5,"billion rials (year-over-year change during FY ended March 20, flow not level)",other_items_net_increase_other_items,Other Items (net; increase = -) — Other Items,wb1974-table7.1-movements-monetary-aggregates,false,
IRN,Iran,1969,-0.0462,current US$ (computed),other_items_net_increase_other_items.USD_NOMINAL,"Other Items (net; increase = -) — Other Items (computed, nominal US$)",wb1974-table7.1-movements-monetary-aggregates,true,"computed via IRN official FX rate + CPI, base year 2015 (FX_1969=75.75000007575, rebased CPI_1969=0.0573)"
IRN,Iran,1969,-0.1814,constant 2015 US$ (computed),other_items_net_increase_other_items.USD_REAL_2015,"Other Items (net; increase = -) — Other Items (computed, real 2015 US$)",wb1974-table7.1-movements-monetary-aggregates,true,"computed via IRN official FX rate + CPI, base year 2015 (FX_1969=75.75000007575, rebased CPI_1969=0.0573)"
IRN,Iran,1970,-7.9,"billion rials (year-over-year change during FY ended March 20, flow not level)",other_items_net_increase_other_items,Other Items (net; increase = -) — Other Items,wb1974-table7.1-movements-monetary-aggregates,false,
IRN,Iran,1970,-0.1043,current US$ (computed),other_items_net_increase_other_items.USD_NOMINAL,"Other Items (net; increase = -) — Other Items (computed, nominal US$)",wb1974-table7.1-movements-monetary-aggregates,true,"computed via IRN official FX rate + CPI, base year 2015 (FX_1970=75.75000007575, rebased CPI_1970=0.0583)"
IRN,Iran,1970,-0.4025,constant 2015 US$ (computed),other_items_net_increase_other_items.USD_REAL_2015,"Other Items (net; increase = -) — Other Items (computed, real 2015 US$)",wb1974-table7.1-movements-monetary-aggregates,true,"computed via IRN official FX rate + CPI, base year 2015 (FX_1970=75.75000007575, rebased CPI_1970=0.0583)"
IRN,Iran,1971,-1.7,"billion rials (year-over-year change during FY ended March 20, flow not level)",other_items_net_increase_other_items,Other Items (net; increase = -) — Other Items,wb1974-table7.1-movements-monetary-aggregates,false,
IRN,Iran,1971,-0.0224,current US$ (computed),other_items_net_increase_other_items.USD_NOMINAL,"Other Items (net; increase = -) — Other Items (computed, nominal US$)",wb1974-table7.1-movements-monetary-aggregates,true,"computed via IRN official FX rate + CPI, base year 2015 (FX_1971=75.7500000694375, rebased CPI_1971=0.0607)"
IRN,Iran,1971,-0.0832,constant 2015 US$ (computed),other_items_net_increase_other_items.USD_REAL_2015,"Other Items (net; increase = -) — Other Items (computed, real 2015 US$)",wb1974-table7.1-movements-monetary-aggregates,true,"computed via IRN official FX rate + CPI, base year 2015 (FX_1971=75.7500000694375, rebased CPI_1971=0.0607)"
IRN,Iran,1972,-4.0,"billion rials (year-over-year change during FY ended March 20, flow not level)",other_items_net_increase_other_items,Other Items (net; increase = -) — Other Items,wb1974-table7.1-movements-monetary-aggregates,false,
IRN,Iran,1972,-0.0528,current US$ (computed),other_items_net_increase_other_items.USD_NOMINAL,"Other Items (net; increase = -) — Other Items (computed, nominal US$)",wb1974-table7.1-movements-monetary-aggregates,true,"computed via IRN official FX rate + CPI, base year 2015 (FX_1972=75.7499701345202, rebased CPI_1972=0.0646)"
IRN,Iran,1972,-0.1839,constant 2015 US$ (computed),other_items_net_increase_other_items.USD_REAL_2015,"Other Items (net; increase = -) — Other Items (computed, real 2015 US$)",wb1974-table7.1-movements-monetary-aggregates,true,"computed via IRN official FX rate + CPI, base year 2015 (FX_1972=75.7499701345202, rebased CPI_1972=0.0646)"
IRN,Iran,1973,-11.5,"billion rials (year-over-year change during FY ended March 20, flow not level)",other_items_net_increase_other_items,Other Items (net; increase = -) — Other Items,wb1974-table7.1-movements-monetary-aggregates,false,
IRN,Iran,1973,-0.1669,current US$ (computed),other_items_net_increase_other_items.USD_NOMINAL,"Other Items (net; increase = -) — Other Items (computed, nominal US$)",wb1974-table7.1-movements-monetary-aggregates,true,"computed via IRN official FX rate + CPI, base year 2015 (FX_1973=68.88604194825852, rebased CPI_1973=0.071)"
IRN,Iran,1973,-0.4811,constant 2015 US$ (computed),other_items_net_increase_other_items.USD_REAL_2015,"Other Items (net; increase = -) — Other Items (computed, real 2015 US$)",wb1974-table7.1-movements-monetary-aggregates,true,"computed via IRN official FX rate + CPI, base year 2015 (FX_1973=68.88604194825852, rebased CPI_1973=0.071)"
