country_iso3,source_table,table_title,code,indicator,unit,year,value
SAU,Table 5,Gross Fixed Capital Formation By Type of Capital Asset at Current Prices,1-,Government,SAR million,2024,210251
SAU,Table 5,Gross Fixed Capital Formation By Type of Capital Asset at Current Prices,2-,Non-Government,SAR million,2018,534616
SAU,Table 5,Gross Fixed Capital Formation By Type of Capital Asset at Current Prices,2-,Non-Government,SAR million,2019,586302
SAU,Table 5,Gross Fixed Capital Formation By Type of Capital Asset at Current Prices,2-,Non-Government,SAR million,2020,549503
SAU,Table 5,Gross Fixed Capital Formation By Type of Capital Asset at Current Prices,2-,Non-Government,SAR million,2021,758536
SAU,Table 5,Gross Fixed Capital Formation By Type of Capital Asset at Current Prices,2-,Non-Government,SAR million,2022,976678
SAU,Table 5,Gross Fixed Capital Formation By Type of Capital Asset at Current Prices,2-,Non-Government,SAR million,2023,1069832
SAU,Table 5,Gross Fixed Capital Formation By Type of Capital Asset at Current Prices,2-,Non-Government,SAR million,2024,1230273
SAU,Table 5,Gross Fixed Capital Formation By Type of Capital Asset at Current Prices,a),Non-oil,SAR million,2018,419926
SAU,Table 5,Gross Fixed Capital Formation By Type of Capital Asset at Current Prices,a),Non-oil,SAR million,2019,457590
SAU,Table 5,Gross Fixed Capital Formation By Type of Capital Asset at Current Prices,a),Non-oil,SAR million,2020,433545
SAU,Table 5,Gross Fixed Capital Formation By Type of Capital Asset at Current Prices,a),Non-oil,SAR million,2021,649137
SAU,Table 5,Gross Fixed Capital Formation By Type of Capital Asset at Current Prices,a),Non-oil,SAR million,2022,836228
SAU,Table 5,Gross Fixed Capital Formation By Type of Capital Asset at Current Prices,a),Non-oil,SAR million,2023,925176
SAU,Table 5,Gross Fixed Capital Formation By Type of Capital Asset at Current Prices,a),Non-oil,SAR million,2024,1015425
SAU,Table 5,Gross Fixed Capital Formation By Type of Capital Asset at Current Prices,b),Oil,SAR million,2018,114690
SAU,Table 5,Gross Fixed Capital Formation By Type of Capital Asset at Current Prices,b),Oil,SAR million,2019,128712
SAU,Table 5,Gross Fixed Capital Formation By Type of Capital Asset at Current Prices,b),Oil,SAR million,2020,115957
SAU,Table 5,Gross Fixed Capital Formation By Type of Capital Asset at Current Prices,b),Oil,SAR million,2021,109399
SAU,Table 5,Gross Fixed Capital Formation By Type of Capital Asset at Current Prices,b),Oil,SAR million,2022,140450
SAU,Table 5,Gross Fixed Capital Formation By Type of Capital Asset at Current Prices,b),Oil,SAR million,2023,144656
SAU,Table 5,Gross Fixed Capital Formation By Type of Capital Asset at Current Prices,b),Oil,SAR million,2024,214848
SAU,Table 6,Gross National Income,1-,Compensation of Employees,SAR million,2018,872937
SAU,Table 6,Gross National Income,1-,Compensation of Employees,SAR million,2019,929155
SAU,Table 6,Gross National Income,1-,Compensation of Employees,SAR million,2020,919645
SAU,Table 6,Gross National Income,1-,Compensation of Employees,SAR million,2021,972272
SAU,Table 6,Gross National Income,1-,Compensation of Employees,SAR million,2022,1072511
SAU,Table 6,Gross National Income,1-,Compensation of Employees,SAR million,2023,1144228
SAU,Table 6,Gross National Income,1-,Compensation of Employees,SAR million,2024,1216167
SAU,Table 6,Gross National Income,2-,Consumption of Fixed Capital,SAR million,2018,287563
SAU,Table 6,Gross National Income,2-,Consumption of Fixed Capital,SAR million,2019,305204
SAU,Table 6,Gross National Income,2-,Consumption of Fixed Capital,SAR million,2020,323683
SAU,Table 6,Gross National Income,2-,Consumption of Fixed Capital,SAR million,2021,347463
SAU,Table 6,Gross National Income,2-,Consumption of Fixed Capital,SAR million,2022,373846
SAU,Table 6,Gross National Income,2-,Consumption of Fixed Capital,SAR million,2023,388649
SAU,Table 6,Gross National Income,2-,Consumption of Fixed Capital,SAR million,2024,415402
SAU,Table 6,Gross National Income,3-,Net Operating Surplus,SAR million,2018,2013545
SAU,Table 6,Gross National Income,3-,Net Operating Surplus,SAR million,2019,1930708
SAU,Table 6,Gross National Income,3-,Net Operating Surplus,SAR million,2020,1473943
SAU,Table 6,Gross National Income,3-,Net Operating Surplus,SAR million,2021,2119972
SAU,Table 6,Gross National Income,3-,Net Operating Surplus,SAR million,2022,2952555
SAU,Table 6,Gross National Income,3-,Net Operating Surplus,SAR million,2023,2747606
SAU,Table 6,Gross National Income,3-,Net Operating Surplus,SAR million,2024,2768799
SAU,Table 6,Gross National Income,,Domestic Factor Income,SAR million,2018,3174045
SAU,Table 6,Gross National Income,,Domestic Factor Income,SAR million,2019,3165068
SAU,Table 6,Gross National Income,,Domestic Factor Income,SAR million,2020,2717271
SAU,Table 6,Gross National Income,,Domestic Factor Income,SAR million,2021,3439707
SAU,Table 6,Gross National Income,,Domestic Factor Income,SAR million,2022,4398911
SAU,Table 6,Gross National Income,,Domestic Factor Income,SAR million,2023,4280483
SAU,Table 6,Gross National Income,,Domestic Factor Income,SAR million,2024,4400368
SAU,Table 6,Gross National Income,4-,Compensation of Employees from the Rest of the World (Net),SAR million,2018,-2163
SAU,Table 6,Gross National Income,4-,Compensation of Employees from the Rest of the World (Net),SAR million,2019,-2163
SAU,Table 6,Gross National Income,4-,Compensation of Employees from the Rest of the World (Net),SAR million,2020,167
SAU,Table 6,Gross National Income,4-,Compensation of Employees from the Rest of the World (Net),SAR million,2021,-2326
SAU,Table 6,Gross National Income,4-,Compensation of Employees from the Rest of the World (Net),SAR million,2022,-921
SAU,Table 6,Gross National Income,4-,Compensation of Employees from the Rest of the World (Net),SAR million,2023,-968
SAU,Table 6,Gross National Income,4-,Compensation of Employees from the Rest of the World (Net),SAR million,2024,-2040
SAU,Table 6,Gross National Income,5-,Property and Entrepreneurial Income from the Rest of the World (Net),SAR million,2018,32817
SAU,Table 6,Gross National Income,5-,Property and Entrepreneurial Income from the Rest of the World (Net),SAR million,2019,32743
SAU,Table 6,Gross National Income,5-,Property and Entrepreneurial Income from the Rest of the World (Net),SAR million,2020,41890
SAU,Table 6,Gross National Income,5-,Property and Entrepreneurial Income from the Rest of the World (Net),SAR million,2021,50684
SAU,Table 6,Gross National Income,5-,Property and Entrepreneurial Income from the Rest of the World (Net),SAR million,2022,36953
SAU,Table 6,Gross National Income,5-,Property and Entrepreneurial Income from the Rest of the World (Net),SAR million,2023,29885
SAU,Table 6,Gross National Income,5-,Property and Entrepreneurial Income from the Rest of the World (Net),SAR million,2024,34701
SAU,Table 6,Gross National Income,6-,Net Taxes on Production,SAR million,2018,150573
SAU,Table 6,Gross National Income,6-,Net Taxes on Production,SAR million,2019,168270
SAU,Table 6,Gross National Income,6-,Net Taxes on Production,SAR million,2020,162546
SAU,Table 6,Gross National Income,6-,Net Taxes on Production,SAR million,2021,245272
SAU,Table 6,Gross National Income,6-,Net Taxes on Production,SAR million,2022,247621
SAU,Table 6,Gross National Income,6-,Net Taxes on Production,SAR million,2023,289210
SAU,Table 6,Gross National Income,6-,Net Taxes on Production,SAR million,2024,302660
SAU,Table 6,Gross National Income,,Gross National Income,SAR million,2018,3355273
SAU,Table 6,Gross National Income,,Gross National Income,SAR million,2019,3363918
SAU,Table 6,Gross National Income,,Gross National Income,SAR million,2020,2921875
SAU,Table 6,Gross National Income,,Gross National Income,SAR million,2021,3733337
SAU,Table 6,Gross National Income,,Gross National Income,SAR million,2022,4682564
SAU,Table 6,Gross National Income,,Gross National Income,SAR million,2023,4598610
SAU,Table 6,Gross National Income,,Gross National Income,SAR million,2024,4735689
SAU,Table 8,National Accounts Aggregates,1-,Gross Domestic Product,SAR million,2018,3324619
SAU,Table 8,National Accounts Aggregates,1-,Gross Domestic Product,SAR million,2019,3333338
SAU,Table 8,National Accounts Aggregates,1-,Gross Domestic Product,SAR million,2020,2879817
SAU,Table 8,National Accounts Aggregates,1-,Gross Domestic Product,SAR million,2021,3684979
SAU,Table 8,National Accounts Aggregates,1-,Gross Domestic Product,SAR million,2022,4646532
SAU,Table 8,National Accounts Aggregates,1-,Gross Domestic Product,SAR million,2023,4569693
SAU,Table 8,National Accounts Aggregates,1-,Gross Domestic Product,SAR million,2024,4703029
SAU,Table 8,National Accounts Aggregates,2-,Net Factor Income From the rest of the World,SAR million,2018,30654
SAU,Table 8,National Accounts Aggregates,2-,Net Factor Income From the rest of the World,SAR million,2019,30580
SAU,Table 8,National Accounts Aggregates,2-,Net Factor Income From the rest of the World,SAR million,2020,42058
SAU,Table 8,National Accounts Aggregates,2-,Net Factor Income From the rest of the World,SAR million,2021,48358
SAU,Table 8,National Accounts Aggregates,2-,Net Factor Income From the rest of the World,SAR million,2022,36032
SAU,Table 8,National Accounts Aggregates,2-,Net Factor Income From the rest of the World,SAR million,2023,28917
SAU,Table 8,National Accounts Aggregates,2-,Net Factor Income From the rest of the World,SAR million,2024,32661
SAU,Table 8,National Accounts Aggregates,a),Factor Income from the Rest of the World,SAR million,2018,72993
SAU,Table 8,National Accounts Aggregates,a),Factor Income from the Rest of the World,SAR million,2019,77328
SAU,Table 8,National Accounts Aggregates,a),Factor Income from the Rest of the World,SAR million,2020,81470
SAU,Table 8,National Accounts Aggregates,a),Factor Income from the Rest of the World,SAR million,2021,99347
SAU,Table 8,National Accounts Aggregates,a),Factor Income from the Rest of the World,SAR million,2022,97348
SAU,Table 8,National Accounts Aggregates,a),Factor Income from the Rest of the World,SAR million,2023,128338
SAU,Table 8,National Accounts Aggregates,a),Factor Income from the Rest of the World,SAR million,2024,148376
SAU,Table 8,National Accounts Aggregates,b),Factor Income to the Rest of the World,SAR million,2018,42339
SAU,Table 8,National Accounts Aggregates,b),Factor Income to the Rest of the World,SAR million,2019,46749
SAU,Table 8,National Accounts Aggregates,b),Factor Income to the Rest of the World,SAR million,2020,39412
SAU,Table 8,National Accounts Aggregates,b),Factor Income to the Rest of the World,SAR million,2021,50989
SAU,Table 8,National Accounts Aggregates,b),Factor Income to the Rest of the World,SAR million,2022,61316
SAU,Table 8,National Accounts Aggregates,b),Factor Income to the Rest of the World,SAR million,2023,99421
SAU,Table 8,National Accounts Aggregates,b),Factor Income to the Rest of the World,SAR million,2024,115715
SAU,Table 8,National Accounts Aggregates,,Gross National Income,SAR million,2018,3355273
SAU,Table 8,National Accounts Aggregates,,Gross National Income,SAR million,2019,3363918
SAU,Table 8,National Accounts Aggregates,,Gross National Income,SAR million,2020,2921875
SAU,Table 8,National Accounts Aggregates,,Gross National Income,SAR million,2021,3733337
SAU,Table 8,National Accounts Aggregates,,Gross National Income,SAR million,2022,4682564
SAU,Table 8,National Accounts Aggregates,,Gross National Income,SAR million,2023,4598610
SAU,Table 8,National Accounts Aggregates,,Gross National Income,SAR million,2024,4735689
SAU,Table 8,National Accounts Aggregates,3-,Consumption of Fixed Capital,SAR million,2018,287563
SAU,Table 8,National Accounts Aggregates,3-,Consumption of Fixed Capital,SAR million,2019,305204
SAU,Table 8,National Accounts Aggregates,3-,Consumption of Fixed Capital,SAR million,2020,323683
SAU,Table 8,National Accounts Aggregates,3-,Consumption of Fixed Capital,SAR million,2021,347463
SAU,Table 8,National Accounts Aggregates,3-,Consumption of Fixed Capital,SAR million,2022,373846
SAU,Table 8,National Accounts Aggregates,3-,Consumption of Fixed Capital,SAR million,2023,388649
SAU,Table 8,National Accounts Aggregates,3-,Consumption of Fixed Capital,SAR million,2024,415402
SAU,Table 8,National Accounts Aggregates,,Net National Income,SAR million,2018,3067710
SAU,Table 8,National Accounts Aggregates,,Net National Income,SAR million,2019,3058714
SAU,Table 8,National Accounts Aggregates,,Net National Income,SAR million,2020,2598191
SAU,Table 8,National Accounts Aggregates,,Net National Income,SAR million,2021,3385874
SAU,Table 8,National Accounts Aggregates,,Net National Income,SAR million,2022,4308718
SAU,Table 8,National Accounts Aggregates,,Net National Income,SAR million,2023,4209961
SAU,Table 8,National Accounts Aggregates,,Net National Income,SAR million,2024,4320287
SAU,Table 8,National Accounts Aggregates,4-,Net Current Transfers from the Rest of the World,SAR million,2018,-153998
SAU,Table 8,National Accounts Aggregates,4-,Net Current Transfers from the Rest of the World,SAR million,2019,-137208
SAU,Table 8,National Accounts Aggregates,4-,Net Current Transfers from the Rest of the World,SAR million,2020,-140351
SAU,Table 8,National Accounts Aggregates,4-,Net Current Transfers from the Rest of the World,SAR million,2021,-165612
SAU,Table 8,National Accounts Aggregates,4-,Net Current Transfers from the Rest of the World,SAR million,2022,-171593
SAU,Table 8,National Accounts Aggregates,4-,Net Current Transfers from the Rest of the World,SAR million,2023,-192744
SAU,Table 8,National Accounts Aggregates,4-,Net Current Transfers from the Rest of the World,SAR million,2024,-205127
SAU,Table 8,National Accounts Aggregates,b),Current Transfers to the Rest of the World,SAR million,2018,153998
SAU,Table 8,National Accounts Aggregates,b),Current Transfers to the Rest of the World,SAR million,2019,137208
SAU,Table 8,National Accounts Aggregates,b),Current Transfers to the Rest of the World,SAR million,2020,140351
SAU,Table 8,National Accounts Aggregates,b),Current Transfers to the Rest of the World,SAR million,2021,165612
SAU,Table 8,National Accounts Aggregates,b),Current Transfers to the Rest of the World,SAR million,2022,171593
SAU,Table 8,National Accounts Aggregates,b),Current Transfers to the Rest of the World,SAR million,2023,192744
SAU,Table 8,National Accounts Aggregates,b),Current Transfers to the Rest of the World,SAR million,2024,205127
SAU,Table 8,National Accounts Aggregates,,"Disposable Income, Net",SAR million,2018,2913712
SAU,Table 8,National Accounts Aggregates,,"Disposable Income, Net",SAR million,2019,2921506
SAU,Table 8,National Accounts Aggregates,,"Disposable Income, Net",SAR million,2020,2457841
SAU,Table 8,National Accounts Aggregates,,"Disposable Income, Net",SAR million,2021,3220262
SAU,Table 8,National Accounts Aggregates,,"Disposable Income, Net",SAR million,2022,4137125
SAU,Table 8,National Accounts Aggregates,,"Disposable Income, Net",SAR million,2023,4017216
SAU,Table 8,National Accounts Aggregates,,"Disposable Income, Net",SAR million,2024,4115160
SAU,Table 8,National Accounts Aggregates,5-,Final Consumption,SAR million,2018,2183882
SAU,Table 8,National Accounts Aggregates,5-,Final Consumption,SAR million,2019,2230774
SAU,Table 8,National Accounts Aggregates,5-,Final Consumption,SAR million,2020,2205873
SAU,Table 8,National Accounts Aggregates,5-,Final Consumption,SAR million,2021,2440560
SAU,Table 8,National Accounts Aggregates,5-,Final Consumption,SAR million,2022,2710702
SAU,Table 8,National Accounts Aggregates,5-,Final Consumption,SAR million,2023,2948495
SAU,Table 8,National Accounts Aggregates,5-,Final Consumption,SAR million,2024,3101793
SAU,Table 8,National Accounts Aggregates,,Gross Saving,SAR million,2018,1017392
SAU,Table 8,National Accounts Aggregates,,Gross Saving,SAR million,2019,995936
SAU,Table 8,National Accounts Aggregates,,Gross Saving,SAR million,2020,575651
SAU,Table 8,National Accounts Aggregates,,Gross Saving,SAR million,2021,1127164
SAU,Table 8,National Accounts Aggregates,,Gross Saving,SAR million,2022,1800268
SAU,Table 8,National Accounts Aggregates,,Gross Saving,SAR million,2023,1457371
SAU,Table 8,National Accounts Aggregates,,Gross Saving,SAR million,2024,1428770
SAU,Table 8,National Accounts Aggregates,,Net Saving,SAR million,2018,729829
SAU,Table 8,National Accounts Aggregates,,Net Saving,SAR million,2019,690732
SAU,Table 8,National Accounts Aggregates,,Net Saving,SAR million,2020,251968
SAU,Table 8,National Accounts Aggregates,,Net Saving,SAR million,2021,779702
SAU,Table 8,National Accounts Aggregates,,Net Saving,SAR million,2022,1426423
SAU,Table 8,National Accounts Aggregates,,Net Saving,SAR million,2023,1068721
SAU,Table 8,National Accounts Aggregates,,Net Saving,SAR million,2024,1013367
SAU,Table 12,Various Economic Indicators,a),Tourism Industries Gross Value Added,Million,2024,195573
SAU,Table 12,Various Economic Indicators,b),Tourism direct Gross Value Added,Million,2024,218616
SAU,Table 12,Various Economic Indicators,c),Tourism direct Gross Domestic Product,Million,2024,231476
SAU,Table 12,Various Economic Indicators,d),Tourism Direct Contribution to GDP,%,2024,4.92
SAU,Table 12,Various Economic Indicators,Household Sector Indicators / a),Households saving rate,%,2024,10.143
SAU,Table 12,Various Economic Indicators,Household Sector Indicators / b),Household saving ratio,%,2024,22.937
SAU,Table 12,Various Economic Indicators,Household Sector Indicators / c),Household debt to disposable income ratio,%,2024,70.765
SAU,Table 12,Various Economic Indicators,Other indicators / a),The Contribution of SMEs to GDP,%,2024,22.9
SAU,Table 12,Various Economic Indicators,Other indicators / b),Net of fixed capital formation flows of GDP,%,2024,21.8
SAU,Table 12,Various Economic Indicators,Other indicators / c),Merchandise trade of GDP,%,2024,42.92
