"ref_area","source","indicator","time","obs_value","note_indicator","note_source"
"BEN","FX:3240","EAR_INEE_NOC_NB","2009",31625,"I19:3444_T30:3",
"BEN","FX:3240","EAR_INEE_NOC_NB","2008",31625,"I19:3444_T30:3",
"BEN","FX:3240","EAR_INEE_NOC_NB","2007",31625,"T30:3","R1:2803"
"BEN","FX:3240","EAR_INEE_NOC_NB","2006",31625,"T30:3","R1:2803"
"BEN","FX:3240","EAR_INEE_NOC_NB","2005",25000,"T30:3","R1:2803"
"BEN","FX:3240","EAR_INEE_NOC_NB","2004",25000,"T30:3","R1:2803"
"BEN","FX:3240","EAR_INEE_NOC_NB","2003",25000,"T30:3","R1:2803"
"BEN","FX:3240","EAR_INEE_NOC_NB","2002",25000,"T30:3","R1:2803"
"BEN","FX:3240","EAR_INEE_NOC_NB","2001",25000,"T30:3","R1:2803"
"BEN","FX:3240","EAR_INEE_NOC_NB","2000",25000,"T30:3","R1:2803"
"BFA","FX:908","EAR_INEE_NOC_NB","2024",45000,"I19:6285_T30:5","S8:61"
"BFA","FX:908","EAR_INEE_NOC_NB","2023",34664,"I19:6285_T30:5","S8:61"
"BFA","FX:908","EAR_INEE_NOC_NB","2022",30684,"I19:6285_T30:5","S8:61"
"BFA","FX:3354","EAR_INEE_NOC_NB","2021",34664,"I19:6285_T30:5",
"BFA","FX:3354","EAR_INEE_NOC_NB","2020",34664,"I19:6285_T30:5",
"BFA","FX:3354","EAR_INEE_NOC_NB","2019",34664,"I19:6285_T30:5",
"BFA","FX:3354","EAR_INEE_NOC_NB","2018",34664,"I19:6285_T30:5",
"BFA","FX:3354","EAR_INEE_NOC_NB","2017",34664,"I19:6285_T30:5",
"BFA","FX:3354","EAR_INEE_NOC_NB","2016",34664,"I19:6285_T30:5",
"BFA","FX:3354","EAR_INEE_NOC_NB","2015",34664,"I19:6285_T30:5",
"BFA","FX:3354","EAR_INEE_NOC_NB","2014",34664,"I19:6285_T30:5",
"BFA","FX:3354","EAR_INEE_NOC_NB","2013",34664,"I19:6285_T30:5",
"BFA","FX:3354","EAR_INEE_NOC_NB","2012",34664,"I19:6285_T30:5",
"BFA","FX:3354","EAR_INEE_NOC_NB","2011",30684,"I19:6285_T30:5",
"BFA","FX:3354","EAR_INEE_NOC_NB","2010",30684,"I19:6285_T30:5",
"BFA","FX:3354","EAR_INEE_NOC_NB","2009",30684,"I19:6285_T30:5",
"BFA","FX:3354","EAR_INEE_NOC_NB","2008",30684,"I19:6285_T30:5",
"BFA","FX:3354","EAR_INEE_NOC_NB","2007",30684,"T30:5","S7:57_S8:61"
"BFA","FX:3354","EAR_INEE_NOC_NB","2006",30684,"T30:5","S7:57_S8:61"
"BFA","FX:3354","EAR_INEE_NOC_NB","2005",28811,"T30:5","S7:57_S8:61"
"BFA","FX:3354","EAR_INEE_NOC_NB","2004",28811,"T30:5","S7:57_S8:61"
"BFA","FX:3354","EAR_INEE_NOC_NB","2003",28811,"T30:5","S7:57_S8:61"
"BFA","FX:3354","EAR_INEE_NOC_NB","2002",28811,"T30:5","S7:57_S8:61"
"BFA","FX:3354","EAR_INEE_NOC_NB","2001",28811,"T30:5","S7:57_S8:61"
"BFA","FX:3354","EAR_INEE_NOC_NB","2000",28811,"T30:5","S7:57_S8:61"
"BFA","FX:3354","EAR_INEE_NOC_NB","1999",28811,"T30:5","S7:57_S8:61"
"BFA","FX:3354","EAR_INEE_NOC_NB","1998",24918,"T30:5","S7:57_S8:61"
"BFA","FX:3354","EAR_INEE_NOC_NB","1997",24918,"T30:5","S7:57_S8:61"
"BFA","FX:3354","EAR_INEE_NOC_NB","1996",24918,"T30:5","S7:57_S8:61"
"BFA","FX:3354","EAR_INEE_NOC_NB","1995",24918,"T30:5","S7:57_S8:61"
"BGD","FX:3340","EAR_INEE_NOC_NB","2024",12500,"I19:3444_T30:114",
"BGD","FX:3340","EAR_INEE_NOC_NB","2023",12500,"I19:3444_T30:114",
"BGD","FX:3340","EAR_INEE_NOC_NB","2022",1500,"I19:3444_T30:114",
"BGD","FX:3340","EAR_INEE_NOC_NB","2021",1500,"I19:3444_T30:114",
"BGD","FX:3340","EAR_INEE_NOC_NB","2020",1500,"I19:3444_T30:114",
"BGD","FX:3340","EAR_INEE_NOC_NB","2019",1500,"I19:3444_T30:114",
"BGD","FX:3340","EAR_INEE_NOC_NB","2018",1500,"I19:3444_T30:114",
"BGD","FX:3340","EAR_INEE_NOC_NB","2017",1500,"I19:3444_T30:114",
"BGD","FX:3340","EAR_INEE_NOC_NB","2016",1500,"I19:3444_T30:114",
"BGD","FX:3340","EAR_INEE_NOC_NB","2015",1500,"I19:3444_T30:114",
"BGD","FX:3340","EAR_INEE_NOC_NB","2014",1500,"I19:3444_T30:114",
"BGD","FX:3340","EAR_INEE_NOC_NB","2013",1500,"I19:3444_T30:114",
"BGD","FX:3340","EAR_INEE_NOC_NB","2012",1500,"I19:3444_T30:114",
"BGD","FX:3340","EAR_INEE_NOC_NB","2011",1500,"I19:3444_T30:114",
"BGD","FX:3340","EAR_INEE_NOC_NB","2010",1500,"I19:3444_T30:114",
"BGD","FX:3340","EAR_INEE_NOC_NB","2009",1500,"I19:3444_T30:114",
"BGD","FX:3340","EAR_INEE_NOC_NB","2008",1500,"I19:3444_T30:114",
"BGD","FX:3340","EAR_INEE_NOC_NB","2007",1662,"I19:3446_T30:114","S3:24_S9:2783"
"BGD","FX:3340","EAR_INEE_NOC_NB","2006",1662,"I19:3446_T30:114","S3:24_S9:2783"
"BGR","FX:3311","EAR_INEE_NOC_NB","2025",551,"I19:3444_T30:165","R1:2383_S3:18"
"BGR","FX:3311","EAR_INEE_NOC_NB","2024",477,"I19:3444_T30:165","R1:2383_S3:18"
"BGR","FX:3311","EAR_INEE_NOC_NB","2023",399,"I19:3444_T30:165","R1:2383_S3:18"
"BGR","FX:3311","EAR_INEE_NOC_NB","2022",363,"I19:3444_T30:165","R1:2383_S3:18"
"BGR","FX:3311","EAR_INEE_NOC_NB","2021",332,"I19:3444_T30:165","R1:2383_S3:18"
"BGR","FX:3311","EAR_INEE_NOC_NB","2020",312,"I19:3444_T30:165","R1:2383_S3:18"
"BGR","FX:3311","EAR_INEE_NOC_NB","2019",286,"I19:3444_T30:165","R1:2383_S3:18"
"BGR","FX:3311","EAR_INEE_NOC_NB","2018",261,"I19:3444_T30:165","R1:2383_S3:18"
"BGR","FX:3311","EAR_INEE_NOC_NB","2017",235,"I19:3444_T30:165","R1:2383_S3:18"
"BGR","FX:3311","EAR_INEE_NOC_NB","2016",215,"I19:3444_T30:165","R1:2383_S3:18"
"BGR","FX:3311","EAR_INEE_NOC_NB","2015",194,"I19:3444_T30:165","R1:2383_S3:18"
"BGR","FX:3311","EAR_INEE_NOC_NB","2014",174,"I19:3444_T30:165","R1:2383_S3:18"
"BGR","FX:3311","EAR_INEE_NOC_NB","2013",159,"I19:3444_T30:165","R1:2383_S3:18"
"BGR","FX:3311","EAR_INEE_NOC_NB","2012",148,"I19:3444_T30:165","R1:2383_S3:18"
"BGR","FX:3311","EAR_INEE_NOC_NB","2011",123,"I19:3444_T30:165","R1:2383_S3:18"
"BGR","FX:3311","EAR_INEE_NOC_NB","2010",123,"I19:3444_T30:165","R1:2383_S3:18"
"BGR","FX:3311","EAR_INEE_NOC_NB","2009",123,"I19:3444_T30:165","R1:2383_S3:18"
"BGR","FX:3311","EAR_INEE_NOC_NB","2008",112,"I19:3444_T30:165","R1:2383_S3:18"
"BGR","FX:3311","EAR_INEE_NOC_NB","2007",92,"I19:3444_T30:165","R1:2383_S3:18"
"BGR","FX:3311","EAR_INEE_NOC_NB","2006",82,"I19:3444_T30:165","R1:2383_S3:18"
"BGR","FX:3311","EAR_INEE_NOC_NB","2005",77,"I19:3444_T30:165","R1:2383_S3:18"
"BGR","FX:3311","EAR_INEE_NOC_NB","2004",61,"I19:3444_T30:165","R1:2383_S3:18"
"BGR","FX:3311","EAR_INEE_NOC_NB","2003",56,"I19:3444_T30:165","R1:2383_S3:18"
"BGR","FX:3311","EAR_INEE_NOC_NB","2002",51,"I19:3444_T30:165","R1:2383_S3:18"
"BGR","FX:3311","EAR_INEE_NOC_NB","2001",43,"I19:3444_T30:165","R1:2383_S3:18"
"BGR","FX:3311","EAR_INEE_NOC_NB","2000",38,"I19:3444_T30:165","R1:2383_S3:18"
"BGR","FX:3311","EAR_INEE_NOC_NB","1999",34,"I19:3444_T30:165","R1:2383_S3:18"
"BHR","FX:3288","EAR_INEE_NOC_NB","2024",300,"T30:113","R1:2803_S7:56"
"BHR","FX:3288","EAR_INEE_NOC_NB","2023",300,"T30:113","R1:2803_S7:56"
"BHR","FX:3288","EAR_INEE_NOC_NB","2022",300,"T30:113","R1:2803_S7:56"
"BHR","FX:3288","EAR_INEE_NOC_NB","2021",300,"T30:113","R1:2803_S7:56"
"BHR","FX:3288","EAR_INEE_NOC_NB","2020",300,"T30:113","R1:2803_S7:56"
"BHR","FX:3288","EAR_INEE_NOC_NB","2019",300,"T30:113","R1:2803_S7:56"
"BHR","FX:3288","EAR_INEE_NOC_NB","2018",300,"T30:113","R1:2803_S7:56"
"BHR","FX:3288","EAR_INEE_NOC_NB","2011",300,"T30:113","R1:2803_S7:56"
"BHS","FX:3284","EAR_INEE_NOC_NB","2024",1125.8,"I19:3444_T30:63_I33:3771",
"BHS","FX:3284","EAR_INEE_NOC_NB","2023",1125.8,"I19:3444_T30:63_I33:3771",
"BHS","FX:3284","EAR_INEE_NOC_NB","2022",910,"I19:3444_T30:63_I33:3771",
"BHS","FX:3284","EAR_INEE_NOC_NB","2021",910,"I19:3444_T30:63_I33:3771",
"BHS","FX:3284","EAR_INEE_NOC_NB","2020",910,"I19:3444_T30:63_I33:3771",
"BHS","FX:3284","EAR_INEE_NOC_NB","2019",910,"I19:3444_T30:63_I33:3771",
"BHS","FX:3284","EAR_INEE_NOC_NB","2018",910,"I19:3444_T30:63_I33:3771",
"BHS","FX:3284","EAR_INEE_NOC_NB","2017",910,"I19:3444_T30:63_I33:3771",
"BHS","FX:3284","EAR_INEE_NOC_NB","2016",910,"I19:3444_T30:63_I33:3771",
"BHS","FX:3284","EAR_INEE_NOC_NB","2015",910,"I19:3444_T30:63_I33:3771",
"BHS","FX:3284","EAR_INEE_NOC_NB","2014",650,"I19:3444_T30:63_I33:3771",
"BHS","FX:3284","EAR_INEE_NOC_NB","2013",650,"I19:3444_T30:63_I33:3771",
"BHS","FX:3284","EAR_INEE_NOC_NB","2012",650,"I19:3444_T30:63_I33:3771",
"BHS","FX:3284","EAR_INEE_NOC_NB","2011",650,"I19:3444_T30:63_I33:3771",
"BHS","FX:3284","EAR_INEE_NOC_NB","2010",650,"I19:3444_T30:63_I33:3771",
"BHS","FX:3284","EAR_INEE_NOC_NB","2009",650,"I19:3444_T30:63_I33:3771",
"BHS","FX:3284","EAR_INEE_NOC_NB","2008",650,"I19:3444_T30:63_I33:3771",
"BHS","FX:3284","EAR_INEE_NOC_NB","2007",693,"T30:63","S7:57"
"BHS","FX:3284","EAR_INEE_NOC_NB","2006",693,"T30:63","S7:57"
"BHS","FX:3284","EAR_INEE_NOC_NB","2005",693,"T30:63","S7:57"
"BHS","FX:3284","EAR_INEE_NOC_NB","2004",693,"T30:63","S7:57"
"BHS","FX:3284","EAR_INEE_NOC_NB","2003",693,"T30:63","S7:57"
"BHS","FX:3284","EAR_INEE_NOC_NB","2002",693,"T30:63","S7:57"
"BIH","FX:16107","EAR_INEE_NOC_NB","2024",626,"I19:3444_T30:164",
"BIH","FX:16107","EAR_INEE_NOC_NB","2023",596,"I19:3444_T30:164",
"BIH","FX:16107","EAR_INEE_NOC_NB","2022",543,"I19:3444_T30:164",
"BIH","FX:16107","EAR_INEE_NOC_NB","2021",406,"I19:3444_T30:164",
"BIH","FX:16107","EAR_INEE_NOC_NB","2020",406,"I19:3444_T30:164",
"BIH","FX:16107","EAR_INEE_NOC_NB","2019",406,"I19:3444_T30:164",
"BIH","FX:16107","EAR_INEE_NOC_NB","2018",406,"I19:3444_T30:164",
"BIH","FX:16107","EAR_INEE_NOC_NB","2017",406,"I19:3444_T30:164",
"BIH","FX:16107","EAR_INEE_NOC_NB","2016",406,"I19:3444_T30:164",
"BLR","FX:3292","EAR_INEE_NOC_NB","2024",626,"I19:3444_T30:380",
"BLR","FX:3292","EAR_INEE_NOC_NB","2023",554,"I19:3444_T30:380",
"BLR","FX:3292","EAR_INEE_NOC_NB","2022",482.29,"I19:3444_T30:380",
"BLR","FX:3292","EAR_INEE_NOC_NB","2021",375,"I19:3444_T30:380",
"BLR","FX:3292","EAR_INEE_NOC_NB","2020",375,"I19:3444_T30:380",
"BLR","FX:3292","EAR_INEE_NOC_NB","2019",330,"I19:3444_T30:380",
"BLR","FX:3292","EAR_INEE_NOC_NB","2018",305,"I19:3444_T30:380",
"BLR","FX:3292","EAR_INEE_NOC_NB","2017",265,"I19:3444_T30:380",
"BLR","FX:3292","EAR_INEE_NOC_NB","2016",239.42,"I19:3444_T30:380",
"BLR","FX:3292","EAR_INEE_NOC_NB","2015",2180058,"I19:3444_T8:406_T11:142_T12:145_T30:162","S3:23"
"BLR","FX:3292","EAR_INEE_NOC_NB","2014",1841483,"I19:3444_T8:406_T11:142_T12:145_T30:162","S3:23"
"BLR","FX:3292","EAR_INEE_NOC_NB","2013",1532230,"I19:3444_T8:406_T11:142_T12:145_T30:162","S3:23"
"BLR","FX:3292","EAR_INEE_NOC_NB","2012",1171610,"I19:3444_T8:406_T11:142_T12:145_T30:162","S3:23"
"BLR","FX:3292","EAR_INEE_NOC_NB","2011",925520,"I19:3444_T8:406_T11:142_T12:145_T30:162","S3:23"
"BLR","FX:3292","EAR_INEE_NOC_NB","2010",400000,"I19:3444_T8:406_T11:142_T12:145_T30:162","S3:23"
"BLR","FX:3292","EAR_INEE_NOC_NB","2009",229700,"I19:3444_T8:406_T11:142_T12:145_T30:162","S3:23"
"BLR","FX:3292","EAR_INEE_NOC_NB","2008",220080,"I19:3444_T8:406_T11:142_T12:145_T30:162","S3:23"
"BLR","FX:3292","EAR_INEE_NOC_NB","2007",188360,"I19:3444_T8:406_T11:142_T12:145_T30:162","S3:23"
"BLR","FX:3292","EAR_INEE_NOC_NB","2006",165220,"I19:3444_T8:406_T11:142_T12:145_T30:162","S3:23"
"BLR","FX:3292","EAR_INEE_NOC_NB","2005",134970,"I19:3444_T8:406_T11:142_T12:145_T30:162","S3:23"
"BLR","FX:3292","EAR_INEE_NOC_NB","2004",128390,"I19:3444_T8:406_T11:142_T12:145_T30:162","S3:23"
"BLR","FX:3292","EAR_INEE_NOC_NB","2003",47910,"I19:3444_T8:406_T11:142_T12:145_T30:162","S3:23"
"BLR","FX:3292","EAR_INEE_NOC_NB","2002",20330,"I19:3444_T8:406_T11:142_T12:145_T30:162","S3:23"
"BLR","FX:3292","EAR_INEE_NOC_NB","2001",10000,"I19:3444_T8:406_T11:142_T12:145_T30:162","S3:23"
"BLR","FX:3292","EAR_INEE_NOC_NB","2000",3600,"I19:3444_T8:406_T11:142_T12:145_T30:162_I11:268","S3:23"
"BLR","FX:3292","EAR_INEE_NOC_NB","1999",1450000,"T30:162",
"BLR","FX:3292","EAR_INEE_NOC_NB","1998",350000,"T30:162",
"BLR","FX:3292","EAR_INEE_NOC_NB","1997",200000,"T30:162",
"BLR","FX:3292","EAR_INEE_NOC_NB","1996",100000,"T30:162",
"BLR","FX:3292","EAR_INEE_NOC_NB","1995",60000,"T30:162",
"BLZ","FX:3362","EAR_INEE_NOC_NB","2024",1039.2,"I19:3444_T30:65_I33:6299",
"BLZ","FX:3362","EAR_INEE_NOC_NB","2023",1039.2,"I19:3444_T30:65_I33:6299",
"BLZ","FX:3362","EAR_INEE_NOC_NB","2022",643.5,"I19:3444_T30:65_I33:6299",
"BLZ","FX:3362","EAR_INEE_NOC_NB","2021",643.5,"I19:3444_T30:65_I33:6299",
"BLZ","FX:3362","EAR_INEE_NOC_NB","2020",643.5,"I19:3444_T30:65_I33:6299",
"BLZ","FX:3362","EAR_INEE_NOC_NB","2019",643.5,"I19:3444_T30:65_I33:6299",
"BLZ","FX:3362","EAR_INEE_NOC_NB","2018",643.5,"I19:3444_T30:65_I33:6299",
"BLZ","FX:3362","EAR_INEE_NOC_NB","2017",643.5,"I19:3444_T30:65_I33:6299",
"BLZ","FX:3362","EAR_INEE_NOC_NB","2016",643.5,"I19:3444_T30:65_I33:6299",
"BLZ","FX:3362","EAR_INEE_NOC_NB","2015",643.5,"I19:3444_T30:65_I33:6299",
"BLZ","FX:3362","EAR_INEE_NOC_NB","2014",643.5,"I19:3444_T30:65_I33:6299",
"BLZ","FX:3362","EAR_INEE_NOC_NB","2013",643.5,"I19:3444_T30:65_I33:6299",
"BLZ","FX:3362","EAR_INEE_NOC_NB","2012",643.5,"I19:3444_T30:65_I33:6299",
"BLZ","FX:3362","EAR_INEE_NOC_NB","2011",604.5,"I19:3444_T30:65_I33:6299",
"BLZ","FX:3362","EAR_INEE_NOC_NB","2010",604.5,"I19:3444_T30:65_I33:6299",
"BLZ","FX:3362","EAR_INEE_NOC_NB","2009",487.5,"I19:3444_T30:65_I33:6299",
"BLZ","FX:3362","EAR_INEE_NOC_NB","2008",487.5,"I19:3444_T30:65_I33:6299",
"BLZ","FX:3362","EAR_INEE_NOC_NB","2007",487.5,"T8:3277_T12:1516_T30:65","S4:34_S9:2777"
"BOL","FX:947","EAR_INEE_NOC_NB","2024",2500,"I19:3444_T30:67",
"BOL","FX:947","EAR_INEE_NOC_NB","2023",2362,"I19:3444_T30:67",
"BOL","FX:947","EAR_INEE_NOC_NB","2022",2250,"I19:3444_T30:67",
"BOL","FX:947","EAR_INEE_NOC_NB","2021",2164,"I19:3444_T30:67",
"BOL","FX:947","EAR_INEE_NOC_NB","2020",2122,"I19:3444_T30:67",
"BOL","FX:947","EAR_INEE_NOC_NB","2019",2122,"I19:3444_T30:67",
"BOL","FX:947","EAR_INEE_NOC_NB","2018",2060,"I19:3444_T30:67",
"BOL","FX:947","EAR_INEE_NOC_NB","2017",2000,"I19:3444_T30:67",
"BOL","FX:947","EAR_INEE_NOC_NB","2016",1805,"I19:3444_T30:67",
"BOL","FX:947","EAR_INEE_NOC_NB","2015",1656,"I19:3444_T30:67",
"BOL","FX:947","EAR_INEE_NOC_NB","2014",1440,"I19:3444_T30:67",
"BOL","FX:947","EAR_INEE_NOC_NB","2013",1200,"I19:3444_T30:67",
"BOL","FX:947","EAR_INEE_NOC_NB","2012",1000,"I19:3444_T30:67",
"BOL","FX:947","EAR_INEE_NOC_NB","2011",815.4,"I19:3444_T30:67",
"BOL","FX:947","EAR_INEE_NOC_NB","2010",679.5,"I19:3444_T30:67",
"BOL","FX:947","EAR_INEE_NOC_NB","2009",647,"I19:3444_T30:67",
"BOL","FX:947","EAR_INEE_NOC_NB","2008",577.5,"I19:3444_T30:67",
"BOL","FX:947","EAR_INEE_NOC_NB","2007",525,"T30:67","R1:2475"
"BOL","FX:947","EAR_INEE_NOC_NB","2006",500,"T30:67","R1:2475"
"BOL","FX:947","EAR_INEE_NOC_NB","2005",440,"T30:67","R1:2475"
"BOL","FX:947","EAR_INEE_NOC_NB","2004",440,"T30:67","R1:2475"
"BOL","FX:947","EAR_INEE_NOC_NB","2003",440,"T30:67","R1:2475"
"BOL","FX:947","EAR_INEE_NOC_NB","2002",430,"T30:67","R1:2475"
"BOL","FX:947","EAR_INEE_NOC_NB","2001",400,"T30:67","R1:2475"
"BOL","FX:947","EAR_INEE_NOC_NB","2000",355,"T30:67","R1:2475"
"BOL","FX:947","EAR_INEE_NOC_NB","1999",320,"T30:67","R1:2475"
"BOL","FX:947","EAR_INEE_NOC_NB","1998",300,"T30:67","R1:2475"
"BOL","FX:947","EAR_INEE_NOC_NB","1997",240,"T30:67","R1:2475"
"BOL","FX:947","EAR_INEE_NOC_NB","1996",223,"T30:67","R1:2475"
"BOL","FX:947","EAR_INEE_NOC_NB","1995",205,"T30:67","R1:2475"
"BRA","FX:3119","EAR_INEE_NOC_NB","2024",1412,"I19:6286_T30:68",
"BRA","FX:3119","EAR_INEE_NOC_NB","2023",1302,"I19:6286_T30:68",
"BRA","FX:3119","EAR_INEE_NOC_NB","2022",1212,"I19:6286_T30:68",
"BRA","FX:3119","EAR_INEE_NOC_NB","2021",1100,"I19:6286_T30:68",
"BRA","FX:3119","EAR_INEE_NOC_NB","2020",1045,"I19:6286_T30:68",
"BRA","FX:3119","EAR_INEE_NOC_NB","2019",998,"I19:6286_T30:68",
"BRA","FX:3119","EAR_INEE_NOC_NB","2018",954,"I19:6286_T30:68",
"BRA","FX:3119","EAR_INEE_NOC_NB","2017",937,"I19:6286_T30:68",
"BRA","FX:3119","EAR_INEE_NOC_NB","2016",880,"I19:6286_T30:68",
"BRA","FX:3119","EAR_INEE_NOC_NB","2015",788,"I19:6286_T30:68",
"BRA","FX:3119","EAR_INEE_NOC_NB","2014",724,"I19:6286_T30:68",
"BRA","FX:3119","EAR_INEE_NOC_NB","2013",678,"I19:6286_T30:68",
"BRA","FX:3119","EAR_INEE_NOC_NB","2012",622,"I19:6286_T30:68",
"BRA","FX:3119","EAR_INEE_NOC_NB","2011",545,"I19:6286_T30:68",
"BRA","FX:3119","EAR_INEE_NOC_NB","2010",510,"I19:6286_T30:68",
"BRA","FX:3119","EAR_INEE_NOC_NB","2009",465,"I19:6286_T30:68",
"BRA","FX:3119","EAR_INEE_NOC_NB","2008",415,"I19:6286_T30:68",
"BRA","FX:3119","EAR_INEE_NOC_NB","2007",380,"T30:68",
"BRA","FX:3119","EAR_INEE_NOC_NB","2006",350,"T30:68",
"BRA","FX:3119","EAR_INEE_NOC_NB","2005",300,"T30:68",
"BRA","FX:3119","EAR_INEE_NOC_NB","2004",260,"T30:68",
"BRA","FX:3119","EAR_INEE_NOC_NB","2003",240,"T30:68",
"BRA","FX:3119","EAR_INEE_NOC_NB","2002",200,"T30:68",
"BRA","FX:3119","EAR_INEE_NOC_NB","2001",180,"T30:68",
"BRA","FX:3119","EAR_INEE_NOC_NB","2000",151,"T30:68",
"BRA","FX:3119","EAR_INEE_NOC_NB","1999",136,"T30:68",
"BRA","FX:3119","EAR_INEE_NOC_NB","1998",130,"T30:68",
"BRA","FX:3119","EAR_INEE_NOC_NB","1997",120,"T30:68",
"BRA","FX:3119","EAR_INEE_NOC_NB","1996",112,"T30:68",
"BRA","FX:3119","EAR_INEE_NOC_NB","1995",100,"T30:68",
"BRA","FX:3119","EAR_INEE_NOC_NB","1994",70,"T30:68",
"BRB","FX:16095","EAR_INEE_NOC_NB","2024",1473.33,"I19:3444_T30:64_I33:3771",
"BRB","FX:16095","EAR_INEE_NOC_NB","2023",1473.33,"I19:3444_T30:64_I33:3771",
"BRB","FX:16095","EAR_INEE_NOC_NB","2022",1473.333,"I19:3444_T30:64_I33:3771",
"BRB","FX:16095","EAR_INEE_NOC_NB","2021",1473.333,"I19:3444_T30:64_I33:3771",
"BRB","FX:16095","EAR_INEE_NOC_NB","2020",1083.333,"I19:3444_T30:64_I33:3771",
"BRB","FX:16095","EAR_INEE_NOC_NB","2019",1083.333,"I19:3444_T30:64_I33:3771",
"BRB","FX:16095","EAR_INEE_NOC_NB","2018",1083.333,"I19:3444_T30:64_I33:3771",
"BRB","FX:16095","EAR_INEE_NOC_NB","2017",1083.333,"I19:3444_T30:64_I33:3771",
"BRB","FX:16095","EAR_INEE_NOC_NB","2016",1083.333,"I19:3444_T30:64_I33:3771",
"BRB","FX:16095","EAR_INEE_NOC_NB","2015",1083.333,"I19:3444_T30:64_I33:3771",
"BRB","FX:16095","EAR_INEE_NOC_NB","2014",1083.333,"I19:3444_T30:64_I33:3771",
"BRB","FX:16095","EAR_INEE_NOC_NB","2013",1083.333,"I19:3444_T30:64_I33:3771",
"BRB","FX:16095","EAR_INEE_NOC_NB","2012",1083.333,"I19:3444_T30:64_I33:3771",
"BRB","FX:16095","EAR_INEE_NOC_NB","2011",866.667,"I19:3444_T30:64_I33:3771",
"BTN","FX:3238","EAR_INEE_NOC_NB","2024",3750,"I19:3447_T30:115","S3:22_S9:66"
"BTN","FX:3238","EAR_INEE_NOC_NB","2023",3750,"I19:3447_T30:115","S3:22_S9:66"
"BTN","FX:3238","EAR_INEE_NOC_NB","2022",3750,"I19:3447_T30:115","S3:22_S9:66"
"BTN","FX:3238","EAR_INEE_NOC_NB","2021",3750,"I19:3447_T30:115","S3:22_S9:66"
"BTN","FX:3238","EAR_INEE_NOC_NB","2020",215,"I19:3447_T7:123_T30:115","S3:23_S9:66"
"BTN","FX:3238","EAR_INEE_NOC_NB","2019",215,"I19:3447_T7:123_T30:115","S3:23_S9:66"
"BTN","FX:3238","EAR_INEE_NOC_NB","2018",215,"I19:3447_T7:123_T30:115","S3:23_S9:66"
"BTN","FX:3238","EAR_INEE_NOC_NB","2017",215,"I19:3447_T7:123_T30:115","S3:23_S9:66"
"BTN","FX:3238","EAR_INEE_NOC_NB","2016",215,"I19:3447_T7:123_T30:115","S3:23_S9:66"
"BTN","FX:3238","EAR_INEE_NOC_NB","2014",3750,"T30:115",
"BTN","FX:3238","EAR_INEE_NOC_NB","2013",3000,"T30:115",
"BTN","FX:3238","EAR_INEE_NOC_NB","2012",3000,"T30:115",
"BTN","FX:3238","EAR_INEE_NOC_NB","2011",3000,"T30:115",
"BWA","FX:3355","EAR_INEE_NOC_NB","2024",1883.03,"I19:3446_T30:4_I33:6299",
"BWA","FX:3355","EAR_INEE_NOC_NB","2023",1526.72,"I19:3446_T30:4_I33:6299",
"BWA","FX:3355","EAR_INEE_NOC_NB","2022",1526.72,"I19:3446_T30:4_I33:6299",
"BWA","FX:3355","EAR_INEE_NOC_NB","2021",1408.16,"I19:3446_T30:4_I33:6299",
"BWA","FX:3355","EAR_INEE_NOC_NB","2020",1408.16,"I19:3446_T30:4_I33:6299",
"BWA","FX:3355","EAR_INEE_NOC_NB","2019",1408.16,"I19:3446_T30:4_I33:6299",
"BWA","FX:3355","EAR_INEE_NOC_NB","2018",1204.32,"I19:3446_T30:4_I33:6299",
"BWA","FX:3355","EAR_INEE_NOC_NB","2017",1204.32,"I19:3446_T30:4_I33:6299",
"BWA","FX:3355","EAR_INEE_NOC_NB","2016",1204.32,"I19:3446_T30:4_I33:6299",
"BWA","FX:3355","EAR_INEE_NOC_NB","2015",1010.88,"I19:3446_T30:4_I33:6299",
"BWA","FX:3355","EAR_INEE_NOC_NB","2014",1010.88,"I19:3446_T30:4_I33:6299",
"BWA","FX:3355","EAR_INEE_NOC_NB","2013",936,"I19:3446_T30:4_I33:6299",
"BWA","FX:3355","EAR_INEE_NOC_NB","2012",873.6,"I19:3446_T30:4_I33:6299",
"BWA","FX:3355","EAR_INEE_NOC_NB","2011",790.4,"I19:3446_T30:4_I33:6299",
"BWA","FX:3355","EAR_INEE_NOC_NB","2010",790.4,"I19:3446_T30:4_I33:6299",
"BWA","FX:3355","EAR_INEE_NOC_NB","2009",790.4,"I19:3446_T30:4_I33:6299",
"BWA","FX:3355","EAR_INEE_NOC_NB","2008",790.4,"I19:3446_T30:4_I33:6299",
"BWA","FX:3355","EAR_INEE_NOC_NB","2007",615,"T30:4","S7:2762_S8:2769"
"BWA","FX:3355","EAR_INEE_NOC_NB","2006",581,"T30:4","S7:2762_S8:2769"
"BWA","FX:3355","EAR_INEE_NOC_NB","2005",537,"T30:4","S7:2762_S8:2769"
"BWA","FX:3355","EAR_INEE_NOC_NB","2004",503,"T30:4","S7:2762_S8:2769"
"BWA","FX:3355","EAR_INEE_NOC_NB","2003",451,"T30:4","S7:2762_S8:2769"
"BWA","FX:3355","EAR_INEE_NOC_NB","2002",416,"T30:4","S7:2762_S8:2769"
