"ref_area","source","indicator","sex","classif1","time","obs_value","obs_status","note_classif","note_indicator","note_source"
"AGO","BA:13951","SDG_B831_SEX_ECO_RT","SEX_T","ECO_SECTOR_SER","2021",75.113,,,,"R1:3513"
"AGO","BA:13951","SDG_B831_SEX_ECO_RT","SEX_M","ECO_SECTOR_TOTAL","2021",82.628,,,,"R1:3513"
"AGO","BA:13951","SDG_B831_SEX_ECO_RT","SEX_M","ECO_SECTOR_AGR","2021",99.418,,,,"R1:3513"
"AGO","BA:13951","SDG_B831_SEX_ECO_RT","SEX_M","ECO_SECTOR_NAG","2021",67.63,,,,"R1:3513"
"AGO","BA:13951","SDG_B831_SEX_ECO_RT","SEX_M","ECO_SECTOR_IND","2021",83.113,,,,"R1:3513"
"AGO","BA:13951","SDG_B831_SEX_ECO_RT","SEX_M","ECO_SECTOR_SER","2021",62.858,,,,"R1:3513"
"AGO","BA:13951","SDG_B831_SEX_ECO_RT","SEX_F","ECO_SECTOR_TOTAL","2021",93.783,,,,"R1:3513"
"AGO","BA:13951","SDG_B831_SEX_ECO_RT","SEX_F","ECO_SECTOR_AGR","2021",99.841,,,,"R1:3513"
"AGO","BA:13951","SDG_B831_SEX_ECO_RT","SEX_F","ECO_SECTOR_NAG","2021",86.543,,,,"R1:3513"
"AGO","BA:13951","SDG_B831_SEX_ECO_RT","SEX_F","ECO_SECTOR_IND","2021",82.487,,,,"R1:3513"
"AGO","BA:13951","SDG_B831_SEX_ECO_RT","SEX_F","ECO_SECTOR_SER","2021",86.688,,,,"R1:3513"
"AGO","BA:13951","SDG_B831_SEX_ECO_RT","SEX_T","ECO_AGGREGATE_TOTAL","2021",88.126,,,,"R1:3513"
"AGO","BA:13951","SDG_B831_SEX_ECO_RT","SEX_T","ECO_AGGREGATE_AGR","2021",99.642,,,,"R1:3513"
"AGO","BA:13951","SDG_B831_SEX_ECO_RT","SEX_T","ECO_AGGREGATE_MAN","2021",84.058,,,,"R1:3513"
"AGO","BA:13951","SDG_B831_SEX_ECO_RT","SEX_T","ECO_AGGREGATE_CON","2021",90.281,,,,"R1:3513"
"AGO","BA:13951","SDG_B831_SEX_ECO_RT","SEX_T","ECO_AGGREGATE_MEL","2021",60.756,,,,"R1:3513"
"AGO","BA:13951","SDG_B831_SEX_ECO_RT","SEX_T","ECO_AGGREGATE_MKT","2021",89.129,,,,"R1:3513"
"AGO","BA:13951","SDG_B831_SEX_ECO_RT","SEX_T","ECO_AGGREGATE_PUB","2021",45.35,,,,"R1:3513"
"AGO","BA:13951","SDG_B831_SEX_ECO_RT","SEX_M","ECO_AGGREGATE_TOTAL","2021",82.628,,,,"R1:3513"
"AGO","BA:13951","SDG_B831_SEX_ECO_RT","SEX_M","ECO_AGGREGATE_AGR","2021",99.418,,,,"R1:3513"
"AGO","BA:13951","SDG_B831_SEX_ECO_RT","SEX_M","ECO_AGGREGATE_MAN","2021",82.894,,,,"R1:3513"
"AGO","BA:13951","SDG_B831_SEX_ECO_RT","SEX_M","ECO_AGGREGATE_CON","2021",90.464,,,,"R1:3513"
"AGO","BA:13951","SDG_B831_SEX_ECO_RT","SEX_M","ECO_AGGREGATE_MEL","2021",61.797,,,,"R1:3513"
"AGO","BA:13951","SDG_B831_SEX_ECO_RT","SEX_M","ECO_AGGREGATE_MKT","2021",82.747,,,,"R1:3513"
"AGO","BA:13951","SDG_B831_SEX_ECO_RT","SEX_M","ECO_AGGREGATE_PUB","2021",30.858,,,,"R1:3513"
"AGO","BA:13951","SDG_B831_SEX_ECO_RT","SEX_F","ECO_AGGREGATE_TOTAL","2021",93.783,,,,"R1:3513"
"AGO","BA:13951","SDG_B831_SEX_ECO_RT","SEX_F","ECO_AGGREGATE_AGR","2021",99.841,,,,"R1:3513"
"AGO","BA:13951","SDG_B831_SEX_ECO_RT","SEX_F","ECO_AGGREGATE_MAN","2021",87.665,,,,"R1:3513"
"AGO","BA:13951","SDG_B831_SEX_ECO_RT","SEX_F","ECO_AGGREGATE_CON","2021",75.631,,,,"R1:3513"
"AGO","BA:13951","SDG_B831_SEX_ECO_RT","SEX_F","ECO_AGGREGATE_MEL","2021",47.962,,,,"R1:3513"
"AGO","BA:13951","SDG_B831_SEX_ECO_RT","SEX_F","ECO_AGGREGATE_MKT","2021",94.156,,,,"R1:3513"
"AGO","BA:13951","SDG_B831_SEX_ECO_RT","SEX_F","ECO_AGGREGATE_PUB","2021",65.49,,,,"R1:3513"
"AGO","BA:13951","SDG_B831_SEX_ECO_RT","SEX_T","ECO_SECTOR_TOTAL","2020",87.769,,,,"R1:3513"
"AGO","BA:13951","SDG_B831_SEX_ECO_RT","SEX_T","ECO_SECTOR_AGR","2020",99.692,,,,"R1:3513"
"AGO","BA:13951","SDG_B831_SEX_ECO_RT","SEX_T","ECO_SECTOR_NAG","2020",75.184,,,,"R1:3513"
"AGO","BA:13951","SDG_B831_SEX_ECO_RT","SEX_T","ECO_SECTOR_IND","2020",81.813,,,,"R1:3513"
"AGO","BA:13951","SDG_B831_SEX_ECO_RT","SEX_T","ECO_SECTOR_SER","2020",74.13,,,,"R1:3513"
"AGO","BA:13951","SDG_B831_SEX_ECO_RT","SEX_M","ECO_SECTOR_TOTAL","2020",81.709,,,,"R1:3513"
"AGO","BA:13951","SDG_B831_SEX_ECO_RT","SEX_M","ECO_SECTOR_AGR","2020",99.574,,,,"R1:3513"
"AGO","BA:13951","SDG_B831_SEX_ECO_RT","SEX_M","ECO_SECTOR_NAG","2020",65.889,,,,"R1:3513"
"AGO","BA:13951","SDG_B831_SEX_ECO_RT","SEX_M","ECO_SECTOR_IND","2020",81.599,,,,"R1:3513"
"AGO","BA:13951","SDG_B831_SEX_ECO_RT","SEX_M","ECO_SECTOR_SER","2020",61.537,,,,"R1:3513"
"AGO","BA:13951","SDG_B831_SEX_ECO_RT","SEX_F","ECO_SECTOR_TOTAL","2020",94.122,,,,"R1:3513"
"AGO","BA:13951","SDG_B831_SEX_ECO_RT","SEX_F","ECO_SECTOR_AGR","2020",99.796,,,,"R1:3513"
"AGO","BA:13951","SDG_B831_SEX_ECO_RT","SEX_F","ECO_SECTOR_NAG","2020",86.917,,,,"R1:3513"
"AGO","BA:13951","SDG_B831_SEX_ECO_RT","SEX_F","ECO_SECTOR_IND","2020",83.421,,,,"R1:3513"
"AGO","BA:13951","SDG_B831_SEX_ECO_RT","SEX_F","ECO_SECTOR_SER","2020",87.049,,,,"R1:3513"
"AGO","BA:13951","SDG_B831_SEX_ECO_RT","SEX_T","ECO_AGGREGATE_TOTAL","2020",87.769,,,,"R1:3513"
"AGO","BA:13951","SDG_B831_SEX_ECO_RT","SEX_T","ECO_AGGREGATE_AGR","2020",99.692,,,,"R1:3513"
"AGO","BA:13951","SDG_B831_SEX_ECO_RT","SEX_T","ECO_AGGREGATE_MAN","2020",84.026,,,,"R1:3513"
"AGO","BA:13951","SDG_B831_SEX_ECO_RT","SEX_T","ECO_AGGREGATE_CON","2020",89.033,,,,"R1:3513"
"AGO","BA:13951","SDG_B831_SEX_ECO_RT","SEX_T","ECO_AGGREGATE_MEL","2020",59.727,,,,"R1:3513"
"AGO","BA:13951","SDG_B831_SEX_ECO_RT","SEX_T","ECO_AGGREGATE_MKT","2020",89.219,,,,"R1:3513"
"AGO","BA:13951","SDG_B831_SEX_ECO_RT","SEX_T","ECO_AGGREGATE_PUB","2020",42.048,,,,"R1:3513"
"AGO","BA:13951","SDG_B831_SEX_ECO_RT","SEX_M","ECO_AGGREGATE_TOTAL","2020",81.709,,,,"R1:3513"
"AGO","BA:13951","SDG_B831_SEX_ECO_RT","SEX_M","ECO_AGGREGATE_AGR","2020",99.574,,,,"R1:3513"
"AGO","BA:13951","SDG_B831_SEX_ECO_RT","SEX_M","ECO_AGGREGATE_MAN","2020",82.538,,,,"R1:3513"
"AGO","BA:13951","SDG_B831_SEX_ECO_RT","SEX_M","ECO_AGGREGATE_CON","2020",89.514,,,,"R1:3513"
"AGO","BA:13951","SDG_B831_SEX_ECO_RT","SEX_M","ECO_AGGREGATE_MEL","2020",60.017,,,,"R1:3513"
"AGO","BA:13951","SDG_B831_SEX_ECO_RT","SEX_M","ECO_AGGREGATE_MKT","2020",82.177,,,,"R1:3513"
"AGO","BA:13951","SDG_B831_SEX_ECO_RT","SEX_M","ECO_AGGREGATE_PUB","2020",28.98,,,,"R1:3513"
"AGO","BA:13951","SDG_B831_SEX_ECO_RT","SEX_F","ECO_AGGREGATE_TOTAL","2020",94.122,,,,"R1:3513"
"AGO","BA:13951","SDG_B831_SEX_ECO_RT","SEX_F","ECO_AGGREGATE_AGR","2020",99.796,,,,"R1:3513"
"AGO","BA:13951","SDG_B831_SEX_ECO_RT","SEX_F","ECO_AGGREGATE_MAN","2020",88.329,,,,"R1:3513"
"AGO","BA:13951","SDG_B831_SEX_ECO_RT","SEX_F","ECO_AGGREGATE_CON","2020",52.654,,,,"R1:3513"
"AGO","BA:13951","SDG_B831_SEX_ECO_RT","SEX_F","ECO_AGGREGATE_MEL","2020",55.456,,,,"R1:3513"
"AGO","BA:13951","SDG_B831_SEX_ECO_RT","SEX_F","ECO_AGGREGATE_MKT","2020",95.113,,,,"R1:3513"
"AGO","BA:13951","SDG_B831_SEX_ECO_RT","SEX_F","ECO_AGGREGATE_PUB","2020",62.855,,,,"R1:3513"
"AGO","BA:13951","SDG_B831_SEX_ECO_RT","SEX_T","ECO_SECTOR_TOTAL","2019",86.262,"B",,"I11:264","R1:3513"
"AGO","BA:13951","SDG_B831_SEX_ECO_RT","SEX_T","ECO_SECTOR_AGR","2019",99.029,"B",,"I11:264","R1:3513"
"AGO","BA:13951","SDG_B831_SEX_ECO_RT","SEX_T","ECO_SECTOR_NAG","2019",74.969,"B",,"I11:264","R1:3513"
"AGO","BA:13951","SDG_B831_SEX_ECO_RT","SEX_T","ECO_SECTOR_IND","2019",82.455,"B",,"I11:264","R1:3513"
"AGO","BA:13951","SDG_B831_SEX_ECO_RT","SEX_T","ECO_SECTOR_SER","2019",73.515,"B",,"I11:264","R1:3513"
"AGO","BA:13951","SDG_B831_SEX_ECO_RT","SEX_T","ECO_SECTOR_X","2019",89.91,"B",,"I11:264","R1:3513"
"AGO","BA:13951","SDG_B831_SEX_ECO_RT","SEX_M","ECO_SECTOR_TOTAL","2019",80.069,"B",,"I11:264","R1:3513"
"AGO","BA:13951","SDG_B831_SEX_ECO_RT","SEX_M","ECO_SECTOR_AGR","2019",98.51,"B",,"I11:264","R1:3513"
"AGO","BA:13951","SDG_B831_SEX_ECO_RT","SEX_M","ECO_SECTOR_NAG","2019",66.814,"B",,"I11:264","R1:3513"
"AGO","BA:13951","SDG_B831_SEX_ECO_RT","SEX_M","ECO_SECTOR_IND","2019",82.49,"B",,"I11:264","R1:3513"
"AGO","BA:13951","SDG_B831_SEX_ECO_RT","SEX_M","ECO_SECTOR_SER","2019",62.002,"B",,"I11:264","R1:3513"
"AGO","BA:13951","SDG_B831_SEX_ECO_RT","SEX_M","ECO_SECTOR_X","2019",85.021,"B",,"I11:264","R1:3513"
"AGO","BA:13951","SDG_B831_SEX_ECO_RT","SEX_F","ECO_SECTOR_TOTAL","2019",92.741,"B",,"I11:264","R1:3513"
"AGO","BA:13951","SDG_B831_SEX_ECO_RT","SEX_F","ECO_SECTOR_AGR","2019",99.463,"B",,"I11:264","R1:3513"
"AGO","BA:13951","SDG_B831_SEX_ECO_RT","SEX_F","ECO_SECTOR_NAG","2019",85.374,"B",,"I11:264","R1:3513"
"AGO","BA:13951","SDG_B831_SEX_ECO_RT","SEX_F","ECO_SECTOR_IND","2019",82.241,"B",,"I11:264","R1:3513"
"AGO","BA:13951","SDG_B831_SEX_ECO_RT","SEX_F","ECO_SECTOR_SER","2019",85.436,"B",,"I11:264","R1:3513"
"AGO","BA:13951","SDG_B831_SEX_ECO_RT","SEX_F","ECO_SECTOR_X","2019",95.455,"B",,"I11:264","R1:3513"
"AGO","BA:13951","SDG_B831_SEX_ECO_RT","SEX_T","ECO_AGGREGATE_TOTAL","2019",86.262,"B",,"I11:264","R1:3513"
"AGO","BA:13951","SDG_B831_SEX_ECO_RT","SEX_T","ECO_AGGREGATE_AGR","2019",99.029,"B",,"I11:264","R1:3513"
"AGO","BA:13951","SDG_B831_SEX_ECO_RT","SEX_T","ECO_AGGREGATE_MAN","2019",81.097,"B",,"I11:264","R1:3513"
"AGO","BA:13951","SDG_B831_SEX_ECO_RT","SEX_T","ECO_AGGREGATE_CON","2019",87.024,"B",,"I11:264","R1:3513"
"AGO","BA:13951","SDG_B831_SEX_ECO_RT","SEX_T","ECO_AGGREGATE_MEL","2019",70.11,"B",,"I11:264","R1:3513"
"AGO","BA:13951","SDG_B831_SEX_ECO_RT","SEX_T","ECO_AGGREGATE_MKT","2019",87.378,"B",,"I11:264","R1:3513"
"AGO","BA:13951","SDG_B831_SEX_ECO_RT","SEX_T","ECO_AGGREGATE_PUB","2019",48.614,"B",,"I11:264","R1:3513"
"AGO","BA:13951","SDG_B831_SEX_ECO_RT","SEX_T","ECO_AGGREGATE_X","2019",89.91,"B",,"I11:264","R1:3513"
"AGO","BA:13951","SDG_B831_SEX_ECO_RT","SEX_M","ECO_AGGREGATE_TOTAL","2019",80.069,"B",,"I11:264","R1:3513"
"AGO","BA:13951","SDG_B831_SEX_ECO_RT","SEX_M","ECO_AGGREGATE_AGR","2019",98.51,"B",,"I11:264","R1:3513"
"AGO","BA:13951","SDG_B831_SEX_ECO_RT","SEX_M","ECO_AGGREGATE_MAN","2019",78.531,"B",,"I11:264","R1:3513"
"AGO","BA:13951","SDG_B831_SEX_ECO_RT","SEX_M","ECO_AGGREGATE_CON","2019",87.99,"B",,"I11:264","R1:3513"
"AGO","BA:13951","SDG_B831_SEX_ECO_RT","SEX_M","ECO_AGGREGATE_MEL","2019",70.727,"B",,"I11:264","R1:3513"
"AGO","BA:13951","SDG_B831_SEX_ECO_RT","SEX_M","ECO_AGGREGATE_MKT","2019",80.338,"B",,"I11:264","R1:3513"
"AGO","BA:13951","SDG_B831_SEX_ECO_RT","SEX_M","ECO_AGGREGATE_PUB","2019",35.918,"B",,"I11:264","R1:3513"
"AGO","BA:13951","SDG_B831_SEX_ECO_RT","SEX_M","ECO_AGGREGATE_X","2019",85.021,"B",,"I11:264","R1:3513"
"AGO","BA:13951","SDG_B831_SEX_ECO_RT","SEX_F","ECO_AGGREGATE_TOTAL","2019",92.741,"B",,"I11:264","R1:3513"
"AGO","BA:13951","SDG_B831_SEX_ECO_RT","SEX_F","ECO_AGGREGATE_AGR","2019",99.463,"B",,"I11:264","R1:3513"
"AGO","BA:13951","SDG_B831_SEX_ECO_RT","SEX_F","ECO_AGGREGATE_MAN","2019",87.706,"B",,"I11:264","R1:3513"
"AGO","BA:13951","SDG_B831_SEX_ECO_RT","SEX_F","ECO_AGGREGATE_CON","2019",66.388,"B",,"I11:264","R1:3513"
"AGO","BA:13951","SDG_B831_SEX_ECO_RT","SEX_F","ECO_AGGREGATE_MEL","2019",64.188,"B",,"I11:264","R1:3513"
"AGO","BA:13951","SDG_B831_SEX_ECO_RT","SEX_F","ECO_AGGREGATE_MKT","2019",93.498,"B",,"I11:264","R1:3513"
"AGO","BA:13951","SDG_B831_SEX_ECO_RT","SEX_F","ECO_AGGREGATE_PUB","2019",66.671,"B",,"I11:264","R1:3513"
"AGO","BA:13951","SDG_B831_SEX_ECO_RT","SEX_F","ECO_AGGREGATE_X","2019",95.455,"B",,"I11:264","R1:3513"
"ARM","BA:867","SDG_B831_SEX_ECO_RT","SEX_T","ECO_SECTOR_TOTAL","2024",32.019,,,,"R1:3513_T3:240"
"ARM","BA:867","SDG_B831_SEX_ECO_RT","SEX_T","ECO_SECTOR_AGR","2024",95.06,,,,"R1:3513_T3:240"
"ARM","BA:867","SDG_B831_SEX_ECO_RT","SEX_T","ECO_SECTOR_NAG","2024",18.96,,,,"R1:3513_T3:240"
"ARM","BA:867","SDG_B831_SEX_ECO_RT","SEX_T","ECO_SECTOR_IND","2024",36.656,,,,"R1:3513_T3:240"
"ARM","BA:867","SDG_B831_SEX_ECO_RT","SEX_T","ECO_SECTOR_SER","2024",12.42,,,,"R1:3513_T3:240"
"ARM","BA:867","SDG_B831_SEX_ECO_RT","SEX_M","ECO_SECTOR_TOTAL","2024",37.854,,,,"R1:3513_T3:240"
"ARM","BA:867","SDG_B831_SEX_ECO_RT","SEX_M","ECO_SECTOR_AGR","2024",94.154,,,,"R1:3513_T3:240"
"ARM","BA:867","SDG_B831_SEX_ECO_RT","SEX_M","ECO_SECTOR_NAG","2024",26.363,,,,"R1:3513_T3:240"
"ARM","BA:867","SDG_B831_SEX_ECO_RT","SEX_M","ECO_SECTOR_IND","2024",43.54,,,,"R1:3513_T3:240"
"ARM","BA:867","SDG_B831_SEX_ECO_RT","SEX_M","ECO_SECTOR_SER","2024",16.347,,,,"R1:3513_T3:240"
"ARM","BA:867","SDG_B831_SEX_ECO_RT","SEX_F","ECO_SECTOR_TOTAL","2024",24.493,,,,"R1:3513_T3:240"
"ARM","BA:867","SDG_B831_SEX_ECO_RT","SEX_F","ECO_SECTOR_AGR","2024",96.196,,,,"R1:3513_T3:240"
"ARM","BA:867","SDG_B831_SEX_ECO_RT","SEX_F","ECO_SECTOR_NAG","2024",9.356,,,,"R1:3513_T3:240"
"ARM","BA:867","SDG_B831_SEX_ECO_RT","SEX_F","ECO_SECTOR_IND","2024",13.504,,,,"R1:3513_T3:240"
"ARM","BA:867","SDG_B831_SEX_ECO_RT","SEX_F","ECO_SECTOR_SER","2024",8.669,,,,"R1:3513_T3:240"
"ARM","BA:867","SDG_B831_SEX_ECO_RT","SEX_T","ECO_AGGREGATE_TOTAL","2024",32.019,,,,"R1:3513_T3:240"
"ARM","BA:867","SDG_B831_SEX_ECO_RT","SEX_T","ECO_AGGREGATE_AGR","2024",95.06,,,,"R1:3513_T3:240"
"ARM","BA:867","SDG_B831_SEX_ECO_RT","SEX_T","ECO_AGGREGATE_MAN","2024",12.492,,,,"R1:3513_T3:240"
"ARM","BA:867","SDG_B831_SEX_ECO_RT","SEX_T","ECO_AGGREGATE_CON","2024",73.716,,,,"R1:3513_T3:240"
"ARM","BA:867","SDG_B831_SEX_ECO_RT","SEX_T","ECO_AGGREGATE_MEL","2024",1.18,"U",,,"R1:3513_T3:240"
"ARM","BA:867","SDG_B831_SEX_ECO_RT","SEX_T","ECO_AGGREGATE_MKT","2024",16.66,,,,"R1:3513_T3:240"
"ARM","BA:867","SDG_B831_SEX_ECO_RT","SEX_T","ECO_AGGREGATE_PUB","2024",7.83,,,,"R1:3513_T3:240"
"ARM","BA:867","SDG_B831_SEX_ECO_RT","SEX_M","ECO_AGGREGATE_TOTAL","2024",37.854,,,,"R1:3513_T3:240"
"ARM","BA:867","SDG_B831_SEX_ECO_RT","SEX_M","ECO_AGGREGATE_AGR","2024",94.154,,,,"R1:3513_T3:240"
"ARM","BA:867","SDG_B831_SEX_ECO_RT","SEX_M","ECO_AGGREGATE_MAN","2024",10.427,,,,"R1:3513_T3:240"
"ARM","BA:867","SDG_B831_SEX_ECO_RT","SEX_M","ECO_AGGREGATE_CON","2024",75.558,,,,"R1:3513_T3:240"
"ARM","BA:867","SDG_B831_SEX_ECO_RT","SEX_M","ECO_AGGREGATE_MEL","2024",1.345,"U",,,"R1:3513_T3:240"
"ARM","BA:867","SDG_B831_SEX_ECO_RT","SEX_M","ECO_AGGREGATE_MKT","2024",22.226,,,,"R1:3513_T3:240"
"ARM","BA:867","SDG_B831_SEX_ECO_RT","SEX_M","ECO_AGGREGATE_PUB","2024",6.765,,,,"R1:3513_T3:240"
"ARM","BA:867","SDG_B831_SEX_ECO_RT","SEX_F","ECO_AGGREGATE_TOTAL","2024",24.493,,,,"R1:3513_T3:240"
"ARM","BA:867","SDG_B831_SEX_ECO_RT","SEX_F","ECO_AGGREGATE_AGR","2024",96.196,,,,"R1:3513_T3:240"
"ARM","BA:867","SDG_B831_SEX_ECO_RT","SEX_F","ECO_AGGREGATE_MAN","2024",14.921,,,,"R1:3513_T3:240"
"ARM","BA:867","SDG_B831_SEX_ECO_RT","SEX_F","ECO_AGGREGATE_CON","2024",,"U",,,"R1:3513_T3:240"
"ARM","BA:867","SDG_B831_SEX_ECO_RT","SEX_F","ECO_AGGREGATE_MKT","2024",8.896,,,,"R1:3513_T3:240"
"ARM","BA:867","SDG_B831_SEX_ECO_RT","SEX_F","ECO_AGGREGATE_PUB","2024",8.502,,,,"R1:3513_T3:240"
"ARM","BA:867","SDG_B831_SEX_ECO_RT","SEX_T","ECO_SECTOR_TOTAL","2023",34.843,,,,"R1:3513_T3:240"
"ARM","BA:867","SDG_B831_SEX_ECO_RT","SEX_T","ECO_SECTOR_AGR","2023",95.961,,,,"R1:3513_T3:240"
"ARM","BA:867","SDG_B831_SEX_ECO_RT","SEX_T","ECO_SECTOR_NAG","2023",20.519,,,,"R1:3513_T3:240"
"ARM","BA:867","SDG_B831_SEX_ECO_RT","SEX_T","ECO_SECTOR_IND","2023",38.391,,,,"R1:3513_T3:240"
"ARM","BA:867","SDG_B831_SEX_ECO_RT","SEX_T","ECO_SECTOR_SER","2023",13.396,,,,"R1:3513_T3:240"
"ARM","BA:867","SDG_B831_SEX_ECO_RT","SEX_M","ECO_SECTOR_TOTAL","2023",40.17,,,,"R1:3513_T3:240"
"ARM","BA:867","SDG_B831_SEX_ECO_RT","SEX_M","ECO_SECTOR_AGR","2023",95.249,,,,"R1:3513_T3:240"
"ARM","BA:867","SDG_B831_SEX_ECO_RT","SEX_M","ECO_SECTOR_NAG","2023",28.432,,,,"R1:3513_T3:240"
"ARM","BA:867","SDG_B831_SEX_ECO_RT","SEX_M","ECO_SECTOR_IND","2023",44.065,,,,"R1:3513_T3:240"
"ARM","BA:867","SDG_B831_SEX_ECO_RT","SEX_M","ECO_SECTOR_SER","2023",18.12,,,,"R1:3513_T3:240"
"ARM","BA:867","SDG_B831_SEX_ECO_RT","SEX_F","ECO_SECTOR_TOTAL","2023",27.996,,,,"R1:3513_T3:240"
"ARM","BA:867","SDG_B831_SEX_ECO_RT","SEX_F","ECO_SECTOR_AGR","2023",96.734,,,,"R1:3513_T3:240"
"ARM","BA:867","SDG_B831_SEX_ECO_RT","SEX_F","ECO_SECTOR_NAG","2023",9.928,,,,"R1:3513_T3:240"
"ARM","BA:867","SDG_B831_SEX_ECO_RT","SEX_F","ECO_SECTOR_IND","2023",15.94,,,,"R1:3513_T3:240"
"ARM","BA:867","SDG_B831_SEX_ECO_RT","SEX_F","ECO_SECTOR_SER","2023",8.994,,,,"R1:3513_T3:240"
"ARM","BA:867","SDG_B831_SEX_ECO_RT","SEX_T","ECO_AGGREGATE_TOTAL","2023",34.843,,,,"R1:3513_T3:240"
"ARM","BA:867","SDG_B831_SEX_ECO_RT","SEX_T","ECO_AGGREGATE_AGR","2023",95.961,,,,"R1:3513_T3:240"
"ARM","BA:867","SDG_B831_SEX_ECO_RT","SEX_T","ECO_AGGREGATE_MAN","2023",14.497,,,,"R1:3513_T3:240"
"ARM","BA:867","SDG_B831_SEX_ECO_RT","SEX_T","ECO_AGGREGATE_CON","2023",74.257,,,,"R1:3513_T3:240"
"ARM","BA:867","SDG_B831_SEX_ECO_RT","SEX_T","ECO_AGGREGATE_MEL","2023",3.785,"U",,,"R1:3513_T3:240"
"ARM","BA:867","SDG_B831_SEX_ECO_RT","SEX_T","ECO_AGGREGATE_MKT","2023",19.503,,,,"R1:3513_T3:240"
"ARM","BA:867","SDG_B831_SEX_ECO_RT","SEX_T","ECO_AGGREGATE_PUB","2023",6.889,,,,"R1:3513_T3:240"
"ARM","BA:867","SDG_B831_SEX_ECO_RT","SEX_M","ECO_AGGREGATE_TOTAL","2023",40.17,,,,"R1:3513_T3:240"
"ARM","BA:867","SDG_B831_SEX_ECO_RT","SEX_M","ECO_AGGREGATE_AGR","2023",95.249,,,,"R1:3513_T3:240"
"ARM","BA:867","SDG_B831_SEX_ECO_RT","SEX_M","ECO_AGGREGATE_MAN","2023",13.881,,,,"R1:3513_T3:240"
"ARM","BA:867","SDG_B831_SEX_ECO_RT","SEX_M","ECO_AGGREGATE_CON","2023",74.884,,,,"R1:3513_T3:240"
"ARM","BA:867","SDG_B831_SEX_ECO_RT","SEX_M","ECO_AGGREGATE_MEL","2023",2.732,"U",,,"R1:3513_T3:240"
"ARM","BA:867","SDG_B831_SEX_ECO_RT","SEX_M","ECO_AGGREGATE_MKT","2023",25.067,,,,"R1:3513_T3:240"
"ARM","BA:867","SDG_B831_SEX_ECO_RT","SEX_M","ECO_AGGREGATE_PUB","2023",6.224,,,,"R1:3513_T3:240"
"ARM","BA:867","SDG_B831_SEX_ECO_RT","SEX_F","ECO_AGGREGATE_TOTAL","2023",27.996,,,,"R1:3513_T3:240"
"ARM","BA:867","SDG_B831_SEX_ECO_RT","SEX_F","ECO_AGGREGATE_AGR","2023",96.734,,,,"R1:3513_T3:240"
"ARM","BA:867","SDG_B831_SEX_ECO_RT","SEX_F","ECO_AGGREGATE_MAN","2023",15.443,,,,"R1:3513_T3:240"
"ARM","BA:867","SDG_B831_SEX_ECO_RT","SEX_F","ECO_AGGREGATE_CON","2023",39.573,"U",,,"R1:3513_T3:240"
"ARM","BA:867","SDG_B831_SEX_ECO_RT","SEX_F","ECO_AGGREGATE_MEL","2023",,"U",,,"R1:3513_T3:240"
"ARM","BA:867","SDG_B831_SEX_ECO_RT","SEX_F","ECO_AGGREGATE_MKT","2023",11.486,,,,"R1:3513_T3:240"
"ARM","BA:867","SDG_B831_SEX_ECO_RT","SEX_F","ECO_AGGREGATE_PUB","2023",7.274,,,,"R1:3513_T3:240"
"ARM","BA:867","SDG_B831_SEX_ECO_RT","SEX_T","ECO_SECTOR_TOTAL","2022",36.653,,,,"R1:3513_T3:240"
"ARM","BA:867","SDG_B831_SEX_ECO_RT","SEX_T","ECO_SECTOR_AGR","2022",96.844,,,,"R1:3513_T3:240"
"ARM","BA:867","SDG_B831_SEX_ECO_RT","SEX_T","ECO_SECTOR_NAG","2022",19.861,,,,"R1:3513_T3:240"
"ARM","BA:867","SDG_B831_SEX_ECO_RT","SEX_T","ECO_SECTOR_IND","2022",37.343,,,,"R1:3513_T3:240"
"ARM","BA:867","SDG_B831_SEX_ECO_RT","SEX_T","ECO_SECTOR_SER","2022",13.15,,,,"R1:3513_T3:240"
"ARM","BA:867","SDG_B831_SEX_ECO_RT","SEX_M","ECO_SECTOR_TOTAL","2022",41.981,,,,"R1:3513_T3:240"
"ARM","BA:867","SDG_B831_SEX_ECO_RT","SEX_M","ECO_SECTOR_AGR","2022",96.146,,,,"R1:3513_T3:240"
"ARM","BA:867","SDG_B831_SEX_ECO_RT","SEX_M","ECO_SECTOR_NAG","2022",27.274,,,,"R1:3513_T3:240"
"ARM","BA:867","SDG_B831_SEX_ECO_RT","SEX_M","ECO_SECTOR_IND","2022",43.13,,,,"R1:3513_T3:240"
"ARM","BA:867","SDG_B831_SEX_ECO_RT","SEX_M","ECO_SECTOR_SER","2022",17.343,,,,"R1:3513_T3:240"
"ARM","BA:867","SDG_B831_SEX_ECO_RT","SEX_F","ECO_SECTOR_TOTAL","2022",29.826,,,,"R1:3513_T3:240"
"ARM","BA:867","SDG_B831_SEX_ECO_RT","SEX_F","ECO_SECTOR_AGR","2022",97.697,,,,"R1:3513_T3:240"
"ARM","BA:867","SDG_B831_SEX_ECO_RT","SEX_F","ECO_SECTOR_NAG","2022",10.232,,,,"R1:3513_T3:240"
"ARM","BA:867","SDG_B831_SEX_ECO_RT","SEX_F","ECO_SECTOR_IND","2022",16.287,,,,"R1:3513_T3:240"
"ARM","BA:867","SDG_B831_SEX_ECO_RT","SEX_F","ECO_SECTOR_SER","2022",9.267,,,,"R1:3513_T3:240"
