"ref_area","source","indicator","sex","time","obs_value","obs_status","note_indicator","note_source"
"AUT","BB:275","EAR_EMTA_SEX_NB","SEX_M","2013",4247.164,,"T30:161","R1:3513_T2:85"
"AUT","BB:275","EAR_EMTA_SEX_NB","SEX_F","2013",2741.539,,"T30:161","R1:3513_T2:85"
"AUT","BB:275","EAR_EMTA_SEX_NB","SEX_T","2012",3459.086,,"T30:161","R1:3513_T2:85"
"AUT","BB:275","EAR_EMTA_SEX_NB","SEX_M","2012",4098.008,,"T30:161","R1:3513_T2:85"
"AUT","BB:275","EAR_EMTA_SEX_NB","SEX_F","2012",2666.782,,"T30:161","R1:3513_T2:85"
"AUT","BB:275","EAR_EMTA_SEX_NB","SEX_T","2011",3335.132,,"T30:161","R1:3513_T2:85"
"AUT","BB:275","EAR_EMTA_SEX_NB","SEX_M","2011",3929.064,,"T30:161","R1:3513_T2:85"
"AUT","BB:275","EAR_EMTA_SEX_NB","SEX_F","2011",2617.402,,"T30:161","R1:3513_T2:85"
"AUT","BB:275","EAR_EMTA_SEX_NB","SEX_T","2010",3374.459,,"T30:161","R1:3513_T2:85"
"AUT","BB:275","EAR_EMTA_SEX_NB","SEX_M","2010",3961.925,,"T30:161","R1:3513_T2:85"
"AUT","BB:275","EAR_EMTA_SEX_NB","SEX_F","2010",2639.167,,"T30:161","R1:3513_T2:85"
"AUT","BB:275","EAR_EMTA_SEX_NB","SEX_T","2009",3296.399,,"T30:161","R1:3513_T2:85"
"AUT","BB:275","EAR_EMTA_SEX_NB","SEX_M","2009",3942.366,,"T30:161","R1:3513_T2:85"
"AUT","BB:275","EAR_EMTA_SEX_NB","SEX_F","2009",2509.584,,"T30:161","R1:3513_T2:85"
"AUT","BB:275","EAR_EMTA_SEX_NB","SEX_T","2008",3135.246,,"T30:161","R1:3513_T2:85"
"AUT","BB:275","EAR_EMTA_SEX_NB","SEX_M","2008",3687.06,,"T30:161","R1:3513_T2:85"
"AUT","BB:275","EAR_EMTA_SEX_NB","SEX_F","2008",2424.231,,"T30:161","R1:3513_T2:85"
"AUT","BB:275","EAR_EMTA_SEX_NB","SEX_T","2007",2812.792,,"T30:161","R1:3513_T2:85"
"AUT","BB:275","EAR_EMTA_SEX_NB","SEX_M","2007",3303.052,,"T30:161","R1:3513_T2:85"
"AUT","BB:275","EAR_EMTA_SEX_NB","SEX_F","2007",2174.364,,"T30:161","R1:3513_T2:85"
"AUT","BB:275","EAR_EMTA_SEX_NB","SEX_T","2006",2250.82,,"T30:161","R1:3513_T2:85"
"AUT","BB:275","EAR_EMTA_SEX_NB","SEX_M","2006",2629.62,,"T30:161","R1:3513_T2:85"
"AUT","BB:275","EAR_EMTA_SEX_NB","SEX_F","2006",1762.04,,"T30:161","R1:3513_T2:85"
"AUT","BB:275","EAR_EMTA_SEX_NB","SEX_T","2005",2247.152,,"T30:161","R1:3513_T2:85"
"AUT","BB:275","EAR_EMTA_SEX_NB","SEX_M","2005",2625.646,,"T30:161","R1:3513_T2:85"
"AUT","BB:275","EAR_EMTA_SEX_NB","SEX_F","2005",1757.038,,"T30:161","R1:3513_T2:85"
"AUT","BB:275","EAR_EMTA_SEX_NB","SEX_T","2004",2163.847,,"T30:161","R1:3513_T2:85"
"AUT","BB:275","EAR_EMTA_SEX_NB","SEX_M","2004",2549.886,,"T30:161","R1:3513_T2:85"
"AUT","BB:275","EAR_EMTA_SEX_NB","SEX_F","2004",1667.587,,"T30:161","R1:3513_T2:85"
"AZE","DA:126","EAR_EMTA_SEX_NB","SEX_T","2010",331.5,,"T34:2127_T30:112",
"AZE","DA:126","EAR_EMTA_SEX_NB","SEX_T","2009",298,,"T34:2127_T30:112",
"AZE","DA:126","EAR_EMTA_SEX_NB","SEX_T","2008",274.4,,"T34:2127_T30:112",
"AZE","DA:126","EAR_EMTA_SEX_NB","SEX_T","2007",215.8,,"T34:2127_T30:112",
"AZE","DA:126","EAR_EMTA_SEX_NB","SEX_T","2006",149,,"T34:2127_T30:112",
"AZE","DA:126","EAR_EMTA_SEX_NB","SEX_T","2005",123.6,,"T34:2127_T30:112",
"AZE","DA:126","EAR_EMTA_SEX_NB","SEX_T","2004",99.4,,"T34:2127_T30:112",
"AZE","DA:126","EAR_EMTA_SEX_NB","SEX_T","2003",77.4,,"T34:2127_T30:112",
"AZE","DA:126","EAR_EMTA_SEX_NB","SEX_T","2002",63.1,,"T34:2127_T30:112",
"AZE","DA:126","EAR_EMTA_SEX_NB","SEX_T","2001",52,,"T34:2127_T30:112",
"AZE","DA:126","EAR_EMTA_SEX_NB","SEX_T","2000",44.3,,"T34:2127_T30:112",
"AZE","DA:126","EAR_EMTA_SEX_NB","SEX_T","1999",36.9,,"T34:2127_T30:112",
"AZE","DA:126","EAR_EMTA_SEX_NB","SEX_T","1998",33.7,,"T34:2127_T30:112",
"BDI","BB:7040","EAR_EMTA_SEX_NB","SEX_T","2020",96843.791,,"T30:6","R1:3513"
"BDI","BB:7040","EAR_EMTA_SEX_NB","SEX_M","2020",103060.266,,"T30:6","R1:3513"
"BDI","BB:7040","EAR_EMTA_SEX_NB","SEX_F","2020",85497.189,,"T30:6","R1:3513"
"BDI","BB:7040","EAR_EMTA_SEX_NB","SEX_T","2014",64028.147,,"T30:6","R1:3513"
"BDI","BB:7040","EAR_EMTA_SEX_NB","SEX_M","2014",60003.73,,"T30:6","R1:3513"
"BDI","BB:7040","EAR_EMTA_SEX_NB","SEX_F","2014",76188.038,,"T30:6","R1:3513"
"BEL","BB:276","EAR_EMTA_SEX_NB","SEX_T","2024",6240.786,,"T30:163","R1:3513_T2:85"
"BEL","BB:276","EAR_EMTA_SEX_NB","SEX_M","2024",6871.333,,"T30:163","R1:3513_T2:85"
"BEL","BB:276","EAR_EMTA_SEX_NB","SEX_F","2024",5622.785,,"T30:163","R1:3513_T2:85"
"BEL","BB:276","EAR_EMTA_SEX_NB","SEX_T","2023",5843.968,,"T30:163","R1:3513_T2:85"
"BEL","BB:276","EAR_EMTA_SEX_NB","SEX_M","2023",6514.11,,"T30:163","R1:3513_T2:85"
"BEL","BB:276","EAR_EMTA_SEX_NB","SEX_F","2023",5166.568,,"T30:163","R1:3513_T2:85"
"BEL","BB:276","EAR_EMTA_SEX_NB","SEX_T","2022",5417.902,,"T30:163","R1:3513_T2:85"
"BEL","BB:276","EAR_EMTA_SEX_NB","SEX_M","2022",6043.09,,"T30:163","R1:3513_T2:85"
"BEL","BB:276","EAR_EMTA_SEX_NB","SEX_F","2022",4788.237,,"T30:163","R1:3513_T2:85"
"BEL","BB:276","EAR_EMTA_SEX_NB","SEX_T","2021",5185.728,,"T30:163","R1:3513_T2:85"
"BEL","BB:276","EAR_EMTA_SEX_NB","SEX_M","2021",5856.674,,"T30:163","R1:3513_T2:85"
"BEL","BB:276","EAR_EMTA_SEX_NB","SEX_F","2021",4516.035,,"T30:163","R1:3513_T2:85"
"BEL","BB:276","EAR_EMTA_SEX_NB","SEX_T","2020",5043.15,,"T30:163","R1:3513_T2:85"
"BEL","BB:276","EAR_EMTA_SEX_NB","SEX_M","2020",5732.087,,"T30:163","R1:3513_T2:85"
"BEL","BB:276","EAR_EMTA_SEX_NB","SEX_F","2020",4354.52,,"T30:163","R1:3513_T2:85"
"BEL","BB:276","EAR_EMTA_SEX_NB","SEX_T","2019",4956.203,,"T30:163","R1:3513_T2:85"
"BEL","BB:276","EAR_EMTA_SEX_NB","SEX_M","2019",5671.977,,"T30:163","R1:3513_T2:85"
"BEL","BB:276","EAR_EMTA_SEX_NB","SEX_F","2019",4225.942,,"T30:163","R1:3513_T2:85"
"BEL","BB:276","EAR_EMTA_SEX_NB","SEX_T","2018",4701.583,,"T30:163","R1:3513_T2:85"
"BEL","BB:276","EAR_EMTA_SEX_NB","SEX_M","2018",5397.234,,"T30:163","R1:3513_T2:85"
"BEL","BB:276","EAR_EMTA_SEX_NB","SEX_F","2018",3964.4,,"T30:163","R1:3513_T2:85"
"BEL","BB:276","EAR_EMTA_SEX_NB","SEX_T","2017",4655.451,,"T30:163","R1:3513_T2:85"
"BEL","BB:276","EAR_EMTA_SEX_NB","SEX_M","2017",5335.822,,"T30:163","R1:3513_T2:85"
"BEL","BB:276","EAR_EMTA_SEX_NB","SEX_F","2017",3949.001,,"T30:163","R1:3513_T2:85"
"BEL","BB:276","EAR_EMTA_SEX_NB","SEX_T","2016",4566.641,,"T30:163","R1:3513_T2:85"
"BEL","BB:276","EAR_EMTA_SEX_NB","SEX_M","2016",5223.04,,"T30:163","R1:3513_T2:85"
"BEL","BB:276","EAR_EMTA_SEX_NB","SEX_F","2016",3859.319,,"T30:163","R1:3513_T2:85"
"BEL","BB:276","EAR_EMTA_SEX_NB","SEX_T","2015",4517.856,,"T30:163","R1:3513_T2:85"
"BEL","BB:276","EAR_EMTA_SEX_NB","SEX_M","2015",5166.255,,"T30:163","R1:3513_T2:85"
"BEL","BB:276","EAR_EMTA_SEX_NB","SEX_F","2015",3816.738,,"T30:163","R1:3513_T2:85"
"BEL","BB:276","EAR_EMTA_SEX_NB","SEX_T","2014",4527.225,,"T30:163","R1:3513_T2:85"
"BEL","BB:276","EAR_EMTA_SEX_NB","SEX_M","2014",5201.141,,"T30:163","R1:3513_T2:85"
"BEL","BB:276","EAR_EMTA_SEX_NB","SEX_F","2014",3822.849,,"T30:163","R1:3513_T2:85"
"BEL","BB:276","EAR_EMTA_SEX_NB","SEX_T","2013",4422.129,,"T30:163","R1:3513_T2:85"
"BEL","BB:276","EAR_EMTA_SEX_NB","SEX_M","2013",5136.8,,"T30:163","R1:3513_T2:85"
"BEL","BB:276","EAR_EMTA_SEX_NB","SEX_F","2013",3676.079,,"T30:163","R1:3513_T2:85"
"BEL","BB:276","EAR_EMTA_SEX_NB","SEX_T","2012",4252.609,,"T30:163","R1:3513_T2:85"
"BEL","BB:276","EAR_EMTA_SEX_NB","SEX_M","2012",4876.95,,"T30:163","R1:3513_T2:85"
"BEL","BB:276","EAR_EMTA_SEX_NB","SEX_F","2012",3561.894,,"T30:163","R1:3513_T2:85"
"BEL","BB:276","EAR_EMTA_SEX_NB","SEX_T","2011",4118.507,,"T30:163","R1:3513_T2:85"
"BEL","BB:276","EAR_EMTA_SEX_NB","SEX_M","2011",4736.428,,"T30:163","R1:3513_T2:85"
"BEL","BB:276","EAR_EMTA_SEX_NB","SEX_F","2011",3454.75,,"T30:163","R1:3513_T2:85"
"BEL","BB:276","EAR_EMTA_SEX_NB","SEX_T","2010",4016.742,,"T30:163","R1:3513_T2:85"
"BEL","BB:276","EAR_EMTA_SEX_NB","SEX_M","2010",4588.527,,"T30:163","R1:3513_T2:85"
"BEL","BB:276","EAR_EMTA_SEX_NB","SEX_F","2010",3377.722,,"T30:163","R1:3513_T2:85"
"BEL","BB:276","EAR_EMTA_SEX_NB","SEX_T","2009",3922.081,,"T30:163","R1:3513_T2:85"
"BEL","BB:276","EAR_EMTA_SEX_NB","SEX_M","2009",4506.495,,"T30:163","R1:3513_T2:85"
"BEL","BB:276","EAR_EMTA_SEX_NB","SEX_F","2009",3255.802,,"T30:163","R1:3513_T2:85"
"BEL","BB:276","EAR_EMTA_SEX_NB","SEX_T","2008",3706.729,,"T30:163","R1:3513_T2:85"
"BEL","BB:276","EAR_EMTA_SEX_NB","SEX_M","2008",4291.548,,"T30:163","R1:3513_T2:85"
"BEL","BB:276","EAR_EMTA_SEX_NB","SEX_F","2008",3028.889,,"T30:163","R1:3513_T2:85"
"BEL","BB:276","EAR_EMTA_SEX_NB","SEX_T","2007",3722.836,,"T30:163","R1:3513_T2:85"
"BEL","BB:276","EAR_EMTA_SEX_NB","SEX_M","2007",4322.569,,"T30:163","R1:3513_T2:85"
"BEL","BB:276","EAR_EMTA_SEX_NB","SEX_F","2007",3023.896,,"T30:163","R1:3513_T2:85"
"BEL","BB:276","EAR_EMTA_SEX_NB","SEX_T","2006",2685.664,,"T30:163","R1:3513_T2:85"
"BEL","BB:276","EAR_EMTA_SEX_NB","SEX_M","2006",3044.958,,"T30:163","R1:3513_T2:85"
"BEL","BB:276","EAR_EMTA_SEX_NB","SEX_F","2006",2250.535,,"T30:163","R1:3513_T2:85"
"BEL","BB:276","EAR_EMTA_SEX_NB","SEX_T","2005",2603.602,,"T30:163","R1:3513_T2:85"
"BEL","BB:276","EAR_EMTA_SEX_NB","SEX_M","2005",2961.602,,"T30:163","R1:3513_T2:85"
"BEL","BB:276","EAR_EMTA_SEX_NB","SEX_F","2005",2176.717,,"T30:163","R1:3513_T2:85"
"BEL","BB:276","EAR_EMTA_SEX_NB","SEX_T","2004",2509.499,,"T30:163","R1:3513_T2:85"
"BEL","BB:276","EAR_EMTA_SEX_NB","SEX_M","2004",2865.91,,"T30:163","R1:3513_T2:85"
"BEL","BB:276","EAR_EMTA_SEX_NB","SEX_F","2004",2074.317,,"T30:163","R1:3513_T2:85"
"BEN","BB:426","EAR_EMTA_SEX_NB","SEX_T","2022",84524.927,,"T30:3","R1:3513"
"BEN","BB:426","EAR_EMTA_SEX_NB","SEX_M","2022",95885.987,,"T30:3","R1:3513"
"BEN","BB:426","EAR_EMTA_SEX_NB","SEX_F","2022",57627.524,,"T30:3","R1:3513"
"BEN","BB:426","EAR_EMTA_SEX_NB","SEX_T","2019",74175.732,,"T30:3","R1:3513"
"BEN","BB:426","EAR_EMTA_SEX_NB","SEX_M","2019",82608.571,,"T30:3","R1:3513"
"BEN","BB:426","EAR_EMTA_SEX_NB","SEX_F","2019",51898.665,,"T30:3","R1:3513"
"BEN","BB:426","EAR_EMTA_SEX_NB","SEX_T","2011",78811.643,,"T30:3","R1:3513"
"BEN","BB:426","EAR_EMTA_SEX_NB","SEX_M","2011",82861.776,,"T30:3","R1:3513"
"BEN","BB:426","EAR_EMTA_SEX_NB","SEX_F","2011",65808.224,,"T30:3","R1:3513"
"BFA","BA:904","EAR_EMTA_SEX_NB","SEX_T","2025",123467.988,,"T30:5","R1:3513"
"BFA","BA:904","EAR_EMTA_SEX_NB","SEX_M","2025",145112.296,,"T30:5","R1:3513"
"BFA","BA:904","EAR_EMTA_SEX_NB","SEX_F","2025",76498.624,,"T30:5","R1:3513"
"BFA","BA:904","EAR_EMTA_SEX_NB","SEX_T","2024",102930.888,,"T30:5","R1:3513"
"BFA","BA:904","EAR_EMTA_SEX_NB","SEX_M","2024",113758.803,,"T30:5","R1:3513"
"BFA","BA:904","EAR_EMTA_SEX_NB","SEX_F","2024",82183.304,,"T30:5","R1:3513"
"BFA","BA:15678","EAR_EMTA_SEX_NB","SEX_T","2023",103666.669,,"T30:5","R1:3513"
"BFA","BA:15678","EAR_EMTA_SEX_NB","SEX_M","2023",119831.322,,"T30:5","R1:3513"
"BFA","BA:15678","EAR_EMTA_SEX_NB","SEX_F","2023",65850.514,,"T30:5","R1:3513"
"BFA","BB:16126","EAR_EMTA_SEX_NB","SEX_T","2022",84008.694,,"T30:5","R1:3513"
"BFA","BB:16126","EAR_EMTA_SEX_NB","SEX_M","2022",91954.585,,"T30:5","R1:3513"
"BFA","BB:16126","EAR_EMTA_SEX_NB","SEX_F","2022",64327.504,,"T30:5","R1:3513"
"BFA","BB:16126","EAR_EMTA_SEX_NB","SEX_T","2019",111405.428,,"T30:5","R1:3513"
"BFA","BB:16126","EAR_EMTA_SEX_NB","SEX_M","2019",121652.343,,"T30:5","R1:3513"
"BFA","BB:16126","EAR_EMTA_SEX_NB","SEX_F","2019",86797.572,,"T30:5","R1:3513"
"BFA","BA:15678","EAR_EMTA_SEX_NB","SEX_T","2018",107024.67,,"T30:5","R1:3513"
"BFA","BA:15678","EAR_EMTA_SEX_NB","SEX_M","2018",118306.464,,"T30:5","R1:3513"
"BFA","BA:15678","EAR_EMTA_SEX_NB","SEX_F","2018",83244.935,,"T30:5","R1:3513"
"BGD","BA:673","EAR_EMTA_SEX_NB","SEX_T","2024",15516.525,,"T30:114","R1:3513"
"BGD","BA:673","EAR_EMTA_SEX_NB","SEX_M","2024",16067.453,,"T30:114","R1:3513"
"BGD","BA:673","EAR_EMTA_SEX_NB","SEX_F","2024",12635.445,,"T30:114","R1:3513"
"BGD","BA:673","EAR_EMTA_SEX_NB","SEX_O","2024",12828.914,"U","T30:114","R1:3513"
"BGD","BA:673","EAR_EMTA_SEX_NB","SEX_T","2023",13802.508,,"T30:114","R1:3513"
"BGD","BA:673","EAR_EMTA_SEX_NB","SEX_M","2023",14440.139,,"T30:114","R1:3513"
"BGD","BA:673","EAR_EMTA_SEX_NB","SEX_F","2023",10711.85,,"T30:114","R1:3513"
"BGD","BA:673","EAR_EMTA_SEX_NB","SEX_O","2023",,"U","T30:114","R1:3513"
"BGD","BA:673","EAR_EMTA_SEX_NB","SEX_T","2022",13403.404,,"T30:114","R1:3513"
"BGD","BA:673","EAR_EMTA_SEX_NB","SEX_M","2022",13883.884,,"T30:114","R1:3513"
"BGD","BA:673","EAR_EMTA_SEX_NB","SEX_F","2022",10983.382,,"T30:114","R1:3513"
"BGD","BA:673","EAR_EMTA_SEX_NB","SEX_T","2017",11811.698,,"T30:114","R1:3513"
"BGD","BA:673","EAR_EMTA_SEX_NB","SEX_M","2017",12044.784,,"T30:114","R1:3513"
"BGD","BA:673","EAR_EMTA_SEX_NB","SEX_F","2017",11058.771,,"T30:114","R1:3513"
"BGD","BA:673","EAR_EMTA_SEX_NB","SEX_T","2013",11229.39,"B","T30:114_I11:264","R1:3513"
"BGD","BA:673","EAR_EMTA_SEX_NB","SEX_M","2013",11331.407,"B","T30:114_I11:264","R1:3513"
"BGD","BA:673","EAR_EMTA_SEX_NB","SEX_F","2013",10953.11,"B","T30:114_I11:264","R1:3513"
"BGR","BB:3058","EAR_EMTA_SEX_NB","SEX_T","2024",1199.781,,"T30:385","R1:3513_T2:85"
"BGR","BB:3058","EAR_EMTA_SEX_NB","SEX_M","2024",1263.183,,"T30:385","R1:3513_T2:85"
"BGR","BB:3058","EAR_EMTA_SEX_NB","SEX_F","2024",1130.329,,"T30:385","R1:3513_T2:85"
"BGR","BB:3058","EAR_EMTA_SEX_NB","SEX_T","2023",1010.359,,"T30:385","R1:3513_T2:85"
"BGR","BB:3058","EAR_EMTA_SEX_NB","SEX_M","2023",1066.557,,"T30:385","R1:3513_T2:85"
"BGR","BB:3058","EAR_EMTA_SEX_NB","SEX_F","2023",949.164,,"T30:385","R1:3513_T2:85"
"BGR","BB:3058","EAR_EMTA_SEX_NB","SEX_T","2022",917.982,,"T30:385","R1:3513_T2:85"
"BGR","BB:3058","EAR_EMTA_SEX_NB","SEX_M","2022",963.815,,"T30:385","R1:3513_T2:85"
"BGR","BB:3058","EAR_EMTA_SEX_NB","SEX_F","2022",867.554,,"T30:385","R1:3513_T2:85"
"BGR","BB:3058","EAR_EMTA_SEX_NB","SEX_T","2021",811.217,,"T30:385","R1:3513_T2:85"
"BGR","BB:3058","EAR_EMTA_SEX_NB","SEX_M","2021",855.739,,"T30:385","R1:3513_T2:85"
"BGR","BB:3058","EAR_EMTA_SEX_NB","SEX_F","2021",761.439,,"T30:385","R1:3513_T2:85"
"BGR","BB:3058","EAR_EMTA_SEX_NB","SEX_T","2020",748.931,,"T30:385","R1:3513_T2:85"
"BGR","BB:3058","EAR_EMTA_SEX_NB","SEX_M","2020",798.147,,"T30:385","R1:3513_T2:85"
"BGR","BB:3058","EAR_EMTA_SEX_NB","SEX_F","2020",693.943,,"T30:385","R1:3513_T2:85"
"BGR","BB:3058","EAR_EMTA_SEX_NB","SEX_T","2019",699.482,,"T30:385","R1:3513_T2:85"
"BGR","BB:3058","EAR_EMTA_SEX_NB","SEX_M","2019",749.123,,"T30:385","R1:3513_T2:85"
"BGR","BB:3058","EAR_EMTA_SEX_NB","SEX_F","2019",644.369,,"T30:385","R1:3513_T2:85"
"BGR","BB:3058","EAR_EMTA_SEX_NB","SEX_T","2018",561.327,,"T30:385","R1:3513_T2:85"
"BGR","BB:3058","EAR_EMTA_SEX_NB","SEX_M","2018",592.313,,"T30:385","R1:3513_T2:85"
"BGR","BB:3058","EAR_EMTA_SEX_NB","SEX_F","2018",527.338,,"T30:385","R1:3513_T2:85"
"BGR","BB:3058","EAR_EMTA_SEX_NB","SEX_T","2017",565.55,,"T30:385","R1:3513_T2:85"
"BGR","BB:3058","EAR_EMTA_SEX_NB","SEX_M","2017",597.635,,"T30:385","R1:3513_T2:85"
"BGR","BB:3058","EAR_EMTA_SEX_NB","SEX_F","2017",531.668,,"T30:385","R1:3513_T2:85"
"BGR","BB:3058","EAR_EMTA_SEX_NB","SEX_T","2016",548.124,,"T30:385","R1:3513_T2:85"
"BGR","BB:3058","EAR_EMTA_SEX_NB","SEX_M","2016",585.071,,"T30:385","R1:3513_T2:85"
"BGR","BB:3058","EAR_EMTA_SEX_NB","SEX_F","2016",508.344,,"T30:385","R1:3513_T2:85"
"BGR","BB:3058","EAR_EMTA_SEX_NB","SEX_T","2015",489.009,,"T30:385","R1:3513_T2:85"
"BGR","BB:3058","EAR_EMTA_SEX_NB","SEX_M","2015",538.236,,"T30:385","R1:3513_T2:85"
"BGR","BB:3058","EAR_EMTA_SEX_NB","SEX_F","2015",436.42,,"T30:385","R1:3513_T2:85"
"BGR","BB:3058","EAR_EMTA_SEX_NB","SEX_T","2014",433.866,,"T30:385","R1:3513_T2:85"
"BGR","BB:3058","EAR_EMTA_SEX_NB","SEX_M","2014",475.089,,"T30:385","R1:3513_T2:85"
"BGR","BB:3058","EAR_EMTA_SEX_NB","SEX_F","2014",391.78,,"T30:385","R1:3513_T2:85"
"BGR","BB:3058","EAR_EMTA_SEX_NB","SEX_T","2013",405.303,,"T30:385","R1:3513_T2:85"
"BGR","BB:3058","EAR_EMTA_SEX_NB","SEX_M","2013",439.846,,"T30:385","R1:3513_T2:85"
"BGR","BB:3058","EAR_EMTA_SEX_NB","SEX_F","2013",369.121,,"T30:385","R1:3513_T2:85"
"BGR","BB:3058","EAR_EMTA_SEX_NB","SEX_T","2012",447.262,,"T30:385","R1:3513_T2:85"
"BGR","BB:3058","EAR_EMTA_SEX_NB","SEX_M","2012",490.887,,"T30:385","R1:3513_T2:85"
"BGR","BB:3058","EAR_EMTA_SEX_NB","SEX_F","2012",400.126,,"T30:385","R1:3513_T2:85"
"BGR","BB:3058","EAR_EMTA_SEX_NB","SEX_T","2011",350.6,,"T30:385","R1:3513_T2:85"
"BGR","BB:3058","EAR_EMTA_SEX_NB","SEX_M","2011",383.502,,"T30:385","R1:3513_T2:85"
"BGR","BB:3058","EAR_EMTA_SEX_NB","SEX_F","2011",315.902,,"T30:385","R1:3513_T2:85"
"BGR","BB:3058","EAR_EMTA_SEX_NB","SEX_T","2010",375.38,,"T30:385","R1:3513_T2:85"
"BGR","BB:3058","EAR_EMTA_SEX_NB","SEX_M","2010",401.873,,"T30:385","R1:3513_T2:85"
"BGR","BB:3058","EAR_EMTA_SEX_NB","SEX_F","2010",345.903,,"T30:385","R1:3513_T2:85"
"BGR","BB:3058","EAR_EMTA_SEX_NB","SEX_T","2009",378.081,,"T30:385","R1:3513_T2:85"
"BGR","BB:3058","EAR_EMTA_SEX_NB","SEX_M","2009",412.316,,"T30:385","R1:3513_T2:85"
"BGR","BB:3058","EAR_EMTA_SEX_NB","SEX_F","2009",339.513,,"T30:385","R1:3513_T2:85"
"BGR","BB:3058","EAR_EMTA_SEX_NB","SEX_T","2008",294.095,,"T30:385","R1:3513_T2:85"
"BGR","BB:3058","EAR_EMTA_SEX_NB","SEX_M","2008",324.924,,"T30:385","R1:3513_T2:85"
"BGR","BB:3058","EAR_EMTA_SEX_NB","SEX_F","2008",258.436,,"T30:385","R1:3513_T2:85"
"BGR","BB:3058","EAR_EMTA_SEX_NB","SEX_T","2007",247.347,,"T30:385","R1:3513_T2:85"
"BGR","BB:3058","EAR_EMTA_SEX_NB","SEX_M","2007",272.245,,"T30:385","R1:3513_T2:85"
"BGR","BB:3058","EAR_EMTA_SEX_NB","SEX_F","2007",218.61,,"T30:385","R1:3513_T2:85"
"BGR","DA:3095","EAR_EMTA_SEX_NB","SEX_T","2006",364,,"T34:2127_T30:165",
"BGR","DA:3095","EAR_EMTA_SEX_NB","SEX_T","2005",327,,"T34:2127_T30:165",
"BGR","DA:3095","EAR_EMTA_SEX_NB","SEX_T","2004",293.583,,"T34:2127_T30:165",
"BGR","DA:3095","EAR_EMTA_SEX_NB","SEX_T","2003",284,,"T34:2127_T30:165",
"BGR","DA:3095","EAR_EMTA_SEX_NB","SEX_T","2000",228.083,,"T34:2127_T30:165",
"BHS","BA:17","EAR_EMTA_SEX_NB","SEX_T","2023",2038.117,,"T30:63","R1:3513"
"BHS","BA:17","EAR_EMTA_SEX_NB","SEX_M","2023",2155.936,,"T30:63","R1:3513"
"BHS","BA:17","EAR_EMTA_SEX_NB","SEX_F","2023",1930.124,,"T30:63","R1:3513"
"BHS","BA:17","EAR_EMTA_SEX_NB","SEX_T","2019",4585.317,,"T30:63","R1:3513"
"BHS","BA:17","EAR_EMTA_SEX_NB","SEX_M","2019",4911.727,,"T30:63","R1:3513"
"BHS","BA:17","EAR_EMTA_SEX_NB","SEX_F","2019",4267.944,,"T30:63","R1:3513"
"BIH","BA:493","EAR_EMTA_SEX_NB","SEX_T","2024",1671.398,,"T30:164","R1:3513"
"BIH","BA:493","EAR_EMTA_SEX_NB","SEX_M","2024",1730.498,,"T30:164","R1:3513"
"BIH","BA:493","EAR_EMTA_SEX_NB","SEX_F","2024",1578.758,,"T30:164","R1:3513"
"BIH","BA:493","EAR_EMTA_SEX_NB","SEX_T","2023",1497.914,"B","T30:164_I11:264","R1:3513"
"BIH","BA:493","EAR_EMTA_SEX_NB","SEX_M","2023",1572.732,"B","T30:164_I11:264","R1:3513"
"BIH","BA:493","EAR_EMTA_SEX_NB","SEX_F","2023",1379.031,"B","T30:164_I11:264","R1:3513"
"BIH","BA:493","EAR_EMTA_SEX_NB","SEX_T","2022",1357.312,"B","T30:164_I11:264","R1:3513"
"BIH","BA:493","EAR_EMTA_SEX_NB","SEX_M","2022",1424.094,"B","T30:164_I11:264","R1:3513"
"BIH","BA:493","EAR_EMTA_SEX_NB","SEX_F","2022",1248.069,"B","T30:164_I11:264","R1:3513"
"BIH","BA:493","EAR_EMTA_SEX_NB","SEX_T","2021",1282.689,"B","T30:164_I11:264","R1:3513"
"BIH","BA:493","EAR_EMTA_SEX_NB","SEX_M","2021",1345.483,"B","T30:164_I11:264","R1:3513"
"BIH","BA:493","EAR_EMTA_SEX_NB","SEX_F","2021",1180.656,"B","T30:164_I11:264","R1:3513"
"BIH","BA:493","EAR_EMTA_SEX_NB","SEX_T","2020",1235.389,"B","I20:4077_T30:164_I11:264","R1:3513"
"BIH","BA:493","EAR_EMTA_SEX_NB","SEX_M","2020",1309.794,"B","I20:4077_T30:164_I11:264","R1:3513"
"BIH","BA:493","EAR_EMTA_SEX_NB","SEX_F","2020",1112.741,"B","I20:4077_T30:164_I11:264","R1:3513"
"BIH","BA:493","EAR_EMTA_SEX_NB","SEX_T","2016",742.69,,"T30:164","R1:3513"
"BIH","BA:493","EAR_EMTA_SEX_NB","SEX_M","2016",778.463,,"T30:164","R1:3513"
"BIH","BA:493","EAR_EMTA_SEX_NB","SEX_F","2016",681.73,,"T30:164","R1:3513"
"BIH","BA:493","EAR_EMTA_SEX_NB","SEX_T","2015",737.467,,"T30:164","R1:3513"
"BIH","BA:493","EAR_EMTA_SEX_NB","SEX_M","2015",771.291,,"T30:164","R1:3513"
"BIH","BA:493","EAR_EMTA_SEX_NB","SEX_F","2015",683.084,,"T30:164","R1:3513"
"BIH","BA:493","EAR_EMTA_SEX_NB","SEX_T","2014",747.474,,"T30:164","R1:3513"
"BIH","BA:493","EAR_EMTA_SEX_NB","SEX_M","2014",780.464,,"T30:164","R1:3513"
