# Series;Series description (EN);Metric;Unit of Measure;Reference date;Value;State
12519709;Interest Rate-Overnight deposits-Non Financial Sector MU exc GG (Stocks);Annualized agreed rate;Percentage;2003-04-30;0.38;
12519709;Interest Rate-Overnight deposits-Non Financial Sector MU exc GG (Stocks);Annualized agreed rate;Percentage;2003-03-31;0.37;
12519709;Interest Rate-Overnight deposits-Non Financial Sector MU exc GG (Stocks);Annualized agreed rate;Percentage;2003-02-28;0.38;
12519709;Interest Rate-Overnight deposits-Non Financial Sector MU exc GG (Stocks);Annualized agreed rate;Percentage;2003-01-31;0.42;
12519709;Interest Rate-Overnight deposits-Non Financial Sector MU exc GG (Stocks);Annualized agreed rate;Percentage;2026-05-31;0.04;
12519709;Interest Rate-Overnight deposits-Non Financial Sector MU exc GG (Stocks);Annualized agreed rate;Percentage;2026-04-30;0.04;
12519709;Interest Rate-Overnight deposits-Non Financial Sector MU exc GG (Stocks);Annualized agreed rate;Percentage;2026-03-31;0.04;
12519709;Interest Rate-Overnight deposits-Non Financial Sector MU exc GG (Stocks);Annualized agreed rate;Percentage;2026-02-28;0.03;
12519709;Interest Rate-Overnight deposits-Non Financial Sector MU exc GG (Stocks);Annualized agreed rate;Percentage;2026-01-31;0.03;
12519709;Interest Rate-Overnight deposits-Non Financial Sector MU exc GG (Stocks);Annualized agreed rate;Percentage;2025-12-31;0.03;
12519709;Interest Rate-Overnight deposits-Non Financial Sector MU exc GG (Stocks);Annualized agreed rate;Percentage;2025-11-30;0.03;
12519709;Interest Rate-Overnight deposits-Non Financial Sector MU exc GG (Stocks);Annualized agreed rate;Percentage;2025-10-31;0.03;
12519709;Interest Rate-Overnight deposits-Non Financial Sector MU exc GG (Stocks);Annualized agreed rate;Percentage;2025-09-30;0.03;
12519709;Interest Rate-Overnight deposits-Non Financial Sector MU exc GG (Stocks);Annualized agreed rate;Percentage;2025-08-31;0.03;
12519709;Interest Rate-Overnight deposits-Non Financial Sector MU exc GG (Stocks);Annualized agreed rate;Percentage;2025-07-31;0.03;
12519709;Interest Rate-Overnight deposits-Non Financial Sector MU exc GG (Stocks);Annualized agreed rate;Percentage;2025-06-30;0.03;
12519709;Interest Rate-Overnight deposits-Non Financial Sector MU exc GG (Stocks);Annualized agreed rate;Percentage;2025-05-31;0.03;
12519709;Interest Rate-Overnight deposits-Non Financial Sector MU exc GG (Stocks);Annualized agreed rate;Percentage;2025-04-30;0.03;
12519709;Interest Rate-Overnight deposits-Non Financial Sector MU exc GG (Stocks);Annualized agreed rate;Percentage;2025-03-31;0.04;
12519709;Interest Rate-Overnight deposits-Non Financial Sector MU exc GG (Stocks);Annualized agreed rate;Percentage;2025-02-28;0.04;
12519709;Interest Rate-Overnight deposits-Non Financial Sector MU exc GG (Stocks);Annualized agreed rate;Percentage;2025-01-31;0.04;
12519709;Interest Rate-Overnight deposits-Non Financial Sector MU exc GG (Stocks);Annualized agreed rate;Percentage;2024-12-31;0.04;
12519709;Interest Rate-Overnight deposits-Non Financial Sector MU exc GG (Stocks);Annualized agreed rate;Percentage;2024-11-30;0.04;
12519709;Interest Rate-Overnight deposits-Non Financial Sector MU exc GG (Stocks);Annualized agreed rate;Percentage;2024-10-31;0.04;
12519709;Interest Rate-Overnight deposits-Non Financial Sector MU exc GG (Stocks);Annualized agreed rate;Percentage;2024-09-30;0.04;
12519709;Interest Rate-Overnight deposits-Non Financial Sector MU exc GG (Stocks);Annualized agreed rate;Percentage;2024-08-31;0.05;
12519709;Interest Rate-Overnight deposits-Non Financial Sector MU exc GG (Stocks);Annualized agreed rate;Percentage;2024-07-31;0.04;
12519709;Interest Rate-Overnight deposits-Non Financial Sector MU exc GG (Stocks);Annualized agreed rate;Percentage;2024-06-30;0.04;
12519709;Interest Rate-Overnight deposits-Non Financial Sector MU exc GG (Stocks);Annualized agreed rate;Percentage;2024-05-31;0.05;
12519709;Interest Rate-Overnight deposits-Non Financial Sector MU exc GG (Stocks);Annualized agreed rate;Percentage;2024-04-30;0.05;
12519709;Interest Rate-Overnight deposits-Non Financial Sector MU exc GG (Stocks);Annualized agreed rate;Percentage;2024-03-31;0.05;
12519709;Interest Rate-Overnight deposits-Non Financial Sector MU exc GG (Stocks);Annualized agreed rate;Percentage;2024-02-29;0.05;
12519709;Interest Rate-Overnight deposits-Non Financial Sector MU exc GG (Stocks);Annualized agreed rate;Percentage;2024-01-31;0.05;
12519709;Interest Rate-Overnight deposits-Non Financial Sector MU exc GG (Stocks);Annualized agreed rate;Percentage;2023-12-31;0.06;
12519709;Interest Rate-Overnight deposits-Non Financial Sector MU exc GG (Stocks);Annualized agreed rate;Percentage;2023-11-30;0.05;
12519709;Interest Rate-Overnight deposits-Non Financial Sector MU exc GG (Stocks);Annualized agreed rate;Percentage;2023-10-31;0.05;
12519709;Interest Rate-Overnight deposits-Non Financial Sector MU exc GG (Stocks);Annualized agreed rate;Percentage;2023-09-30;0.04;
12519709;Interest Rate-Overnight deposits-Non Financial Sector MU exc GG (Stocks);Annualized agreed rate;Percentage;2023-08-31;0.04;
12519709;Interest Rate-Overnight deposits-Non Financial Sector MU exc GG (Stocks);Annualized agreed rate;Percentage;2023-07-31;0.02;
12519709;Interest Rate-Overnight deposits-Non Financial Sector MU exc GG (Stocks);Annualized agreed rate;Percentage;2023-06-30;0.02;
12519709;Interest Rate-Overnight deposits-Non Financial Sector MU exc GG (Stocks);Annualized agreed rate;Percentage;2023-05-31;0.02;
12519709;Interest Rate-Overnight deposits-Non Financial Sector MU exc GG (Stocks);Annualized agreed rate;Percentage;2023-04-30;0.02;
12519709;Interest Rate-Overnight deposits-Non Financial Sector MU exc GG (Stocks);Annualized agreed rate;Percentage;2023-03-31;0.02;
12519709;Interest Rate-Overnight deposits-Non Financial Sector MU exc GG (Stocks);Annualized agreed rate;Percentage;2023-02-28;0.01;
12519709;Interest Rate-Overnight deposits-Non Financial Sector MU exc GG (Stocks);Annualized agreed rate;Percentage;2023-01-31;0.01;
12519709;Interest Rate-Overnight deposits-Non Financial Sector MU exc GG (Stocks);Annualized agreed rate;Percentage;2022-12-31;0.01;
12519709;Interest Rate-Overnight deposits-Non Financial Sector MU exc GG (Stocks);Annualized agreed rate;Percentage;2022-11-30;0.01;
12519709;Interest Rate-Overnight deposits-Non Financial Sector MU exc GG (Stocks);Annualized agreed rate;Percentage;2022-10-31;0.01;
12519709;Interest Rate-Overnight deposits-Non Financial Sector MU exc GG (Stocks);Annualized agreed rate;Percentage;2022-09-30;0.01;
12519709;Interest Rate-Overnight deposits-Non Financial Sector MU exc GG (Stocks);Annualized agreed rate;Percentage;2022-08-31;0;
12519709;Interest Rate-Overnight deposits-Non Financial Sector MU exc GG (Stocks);Annualized agreed rate;Percentage;2022-07-31;0;
12519709;Interest Rate-Overnight deposits-Non Financial Sector MU exc GG (Stocks);Annualized agreed rate;Percentage;2022-06-30;0;
12519709;Interest Rate-Overnight deposits-Non Financial Sector MU exc GG (Stocks);Annualized agreed rate;Percentage;2022-05-31;0;
12519709;Interest Rate-Overnight deposits-Non Financial Sector MU exc GG (Stocks);Annualized agreed rate;Percentage;2022-04-30;0;
12519709;Interest Rate-Overnight deposits-Non Financial Sector MU exc GG (Stocks);Annualized agreed rate;Percentage;2022-03-31;0;
12519709;Interest Rate-Overnight deposits-Non Financial Sector MU exc GG (Stocks);Annualized agreed rate;Percentage;2022-02-28;0;
12519709;Interest Rate-Overnight deposits-Non Financial Sector MU exc GG (Stocks);Annualized agreed rate;Percentage;2022-01-31;0;
12519709;Interest Rate-Overnight deposits-Non Financial Sector MU exc GG (Stocks);Annualized agreed rate;Percentage;2021-12-31;0;
12519709;Interest Rate-Overnight deposits-Non Financial Sector MU exc GG (Stocks);Annualized agreed rate;Percentage;2021-11-30;0;
12519709;Interest Rate-Overnight deposits-Non Financial Sector MU exc GG (Stocks);Annualized agreed rate;Percentage;2021-10-31;0;
12519709;Interest Rate-Overnight deposits-Non Financial Sector MU exc GG (Stocks);Annualized agreed rate;Percentage;2021-09-30;0;
12519709;Interest Rate-Overnight deposits-Non Financial Sector MU exc GG (Stocks);Annualized agreed rate;Percentage;2021-08-31;0;
12519709;Interest Rate-Overnight deposits-Non Financial Sector MU exc GG (Stocks);Annualized agreed rate;Percentage;2021-07-31;0;
12519709;Interest Rate-Overnight deposits-Non Financial Sector MU exc GG (Stocks);Annualized agreed rate;Percentage;2021-06-30;0;
12519709;Interest Rate-Overnight deposits-Non Financial Sector MU exc GG (Stocks);Annualized agreed rate;Percentage;2021-05-31;0;
12519709;Interest Rate-Overnight deposits-Non Financial Sector MU exc GG (Stocks);Annualized agreed rate;Percentage;2021-04-30;0;
12519709;Interest Rate-Overnight deposits-Non Financial Sector MU exc GG (Stocks);Annualized agreed rate;Percentage;2021-03-31;0;
12519709;Interest Rate-Overnight deposits-Non Financial Sector MU exc GG (Stocks);Annualized agreed rate;Percentage;2021-02-28;0;
12519709;Interest Rate-Overnight deposits-Non Financial Sector MU exc GG (Stocks);Annualized agreed rate;Percentage;2021-01-31;0;
12519709;Interest Rate-Overnight deposits-Non Financial Sector MU exc GG (Stocks);Annualized agreed rate;Percentage;2020-12-31;0.01;
12519710;Interest Rate-Dep agreed mat-2+ yrs-Non Financial Sector MU exc GG (Stocks);Annualized agreed rate;Percentage;2015-05-31;2.18;
12519710;Interest Rate-Dep agreed mat-2+ yrs-Non Financial Sector MU exc GG (Stocks);Annualized agreed rate;Percentage;2015-04-30;2.24;
12519710;Interest Rate-Dep agreed mat-2+ yrs-Non Financial Sector MU exc GG (Stocks);Annualized agreed rate;Percentage;2015-03-31;2.33;
12519710;Interest Rate-Dep agreed mat-2+ yrs-Non Financial Sector MU exc GG (Stocks);Annualized agreed rate;Percentage;2015-02-28;2.41;
12519710;Interest Rate-Dep agreed mat-2+ yrs-Non Financial Sector MU exc GG (Stocks);Annualized agreed rate;Percentage;2015-01-31;2.49;
12519710;Interest Rate-Dep agreed mat-2+ yrs-Non Financial Sector MU exc GG (Stocks);Annualized agreed rate;Percentage;2014-12-31;2.58;
12519710;Interest Rate-Dep agreed mat-2+ yrs-Non Financial Sector MU exc GG (Stocks);Annualized agreed rate;Percentage;2014-11-30;2.67;
12519710;Interest Rate-Dep agreed mat-2+ yrs-Non Financial Sector MU exc GG (Stocks);Annualized agreed rate;Percentage;2014-10-31;2.74;
12519710;Interest Rate-Dep agreed mat-2+ yrs-Non Financial Sector MU exc GG (Stocks);Annualized agreed rate;Percentage;2014-09-30;2.83;
12519710;Interest Rate-Dep agreed mat-2+ yrs-Non Financial Sector MU exc GG (Stocks);Annualized agreed rate;Percentage;2014-08-31;2.84;
12519710;Interest Rate-Dep agreed mat-2+ yrs-Non Financial Sector MU exc GG (Stocks);Annualized agreed rate;Percentage;2014-07-31;2.91;
12519710;Interest Rate-Dep agreed mat-2+ yrs-Non Financial Sector MU exc GG (Stocks);Annualized agreed rate;Percentage;2014-06-30;2.98;
12519710;Interest Rate-Dep agreed mat-2+ yrs-Non Financial Sector MU exc GG (Stocks);Annualized agreed rate;Percentage;2014-05-31;3.02;
12519710;Interest Rate-Dep agreed mat-2+ yrs-Non Financial Sector MU exc GG (Stocks);Annualized agreed rate;Percentage;2014-04-30;3.06;
12519710;Interest Rate-Dep agreed mat-2+ yrs-Non Financial Sector MU exc GG (Stocks);Annualized agreed rate;Percentage;2014-03-31;3.1;
12519710;Interest Rate-Dep agreed mat-2+ yrs-Non Financial Sector MU exc GG (Stocks);Annualized agreed rate;Percentage;2014-02-28;3.13;
12519710;Interest Rate-Dep agreed mat-2+ yrs-Non Financial Sector MU exc GG (Stocks);Annualized agreed rate;Percentage;2014-01-31;3.12;
12519710;Interest Rate-Dep agreed mat-2+ yrs-Non Financial Sector MU exc GG (Stocks);Annualized agreed rate;Percentage;2013-12-31;3.13;
12519710;Interest Rate-Dep agreed mat-2+ yrs-Non Financial Sector MU exc GG (Stocks);Annualized agreed rate;Percentage;2013-11-30;3.13;
12519710;Interest Rate-Dep agreed mat-2+ yrs-Non Financial Sector MU exc GG (Stocks);Annualized agreed rate;Percentage;2013-10-31;3.11;
12519710;Interest Rate-Dep agreed mat-2+ yrs-Non Financial Sector MU exc GG (Stocks);Annualized agreed rate;Percentage;2013-09-30;3.1;
12519710;Interest Rate-Dep agreed mat-2+ yrs-Non Financial Sector MU exc GG (Stocks);Annualized agreed rate;Percentage;2013-08-31;3.09;
12519710;Interest Rate-Dep agreed mat-2+ yrs-Non Financial Sector MU exc GG (Stocks);Annualized agreed rate;Percentage;2013-07-31;3.08;
12519710;Interest Rate-Dep agreed mat-2+ yrs-Non Financial Sector MU exc GG (Stocks);Annualized agreed rate;Percentage;2013-06-30;3.11;
12519710;Interest Rate-Dep agreed mat-2+ yrs-Non Financial Sector MU exc GG (Stocks);Annualized agreed rate;Percentage;2013-05-31;3.07;
12519710;Interest Rate-Dep agreed mat-2+ yrs-Non Financial Sector MU exc GG (Stocks);Annualized agreed rate;Percentage;2013-04-30;3.04;
12519710;Interest Rate-Dep agreed mat-2+ yrs-Non Financial Sector MU exc GG (Stocks);Annualized agreed rate;Percentage;2013-03-31;3.02;
12519710;Interest Rate-Dep agreed mat-2+ yrs-Non Financial Sector MU exc GG (Stocks);Annualized agreed rate;Percentage;2013-02-28;3.02;
12519710;Interest Rate-Dep agreed mat-2+ yrs-Non Financial Sector MU exc GG (Stocks);Annualized agreed rate;Percentage;2013-01-31;3.03;
12519710;Interest Rate-Dep agreed mat-2+ yrs-Non Financial Sector MU exc GG (Stocks);Annualized agreed rate;Percentage;2012-12-31;3.04;
12519710;Interest Rate-Dep agreed mat-2+ yrs-Non Financial Sector MU exc GG (Stocks);Annualized agreed rate;Percentage;2012-11-30;3.05;
12519710;Interest Rate-Dep agreed mat-2+ yrs-Non Financial Sector MU exc GG (Stocks);Annualized agreed rate;Percentage;2012-10-31;3.03;
12519710;Interest Rate-Dep agreed mat-2+ yrs-Non Financial Sector MU exc GG (Stocks);Annualized agreed rate;Percentage;2012-09-30;3.03;
12519710;Interest Rate-Dep agreed mat-2+ yrs-Non Financial Sector MU exc GG (Stocks);Annualized agreed rate;Percentage;2012-08-31;3.03;
12519710;Interest Rate-Dep agreed mat-2+ yrs-Non Financial Sector MU exc GG (Stocks);Annualized agreed rate;Percentage;2012-07-31;3.03;
12519710;Interest Rate-Dep agreed mat-2+ yrs-Non Financial Sector MU exc GG (Stocks);Annualized agreed rate;Percentage;2012-06-30;3.05;
12519710;Interest Rate-Dep agreed mat-2+ yrs-Non Financial Sector MU exc GG (Stocks);Annualized agreed rate;Percentage;2012-05-31;3.07;
12519710;Interest Rate-Dep agreed mat-2+ yrs-Non Financial Sector MU exc GG (Stocks);Annualized agreed rate;Percentage;2012-04-30;3.08;
12519710;Interest Rate-Dep agreed mat-2+ yrs-Non Financial Sector MU exc GG (Stocks);Annualized agreed rate;Percentage;2012-03-31;3.04;
12519710;Interest Rate-Dep agreed mat-2+ yrs-Non Financial Sector MU exc GG (Stocks);Annualized agreed rate;Percentage;2012-02-29;2.97;
12519710;Interest Rate-Dep agreed mat-2+ yrs-Non Financial Sector MU exc GG (Stocks);Annualized agreed rate;Percentage;2012-01-31;2.95;
12519710;Interest Rate-Dep agreed mat-2+ yrs-Non Financial Sector MU exc GG (Stocks);Annualized agreed rate;Percentage;2011-12-31;2.9;
12519710;Interest Rate-Dep agreed mat-2+ yrs-Non Financial Sector MU exc GG (Stocks);Annualized agreed rate;Percentage;2011-11-30;2.84;
12519710;Interest Rate-Dep agreed mat-2+ yrs-Non Financial Sector MU exc GG (Stocks);Annualized agreed rate;Percentage;2011-10-31;2.8;
12519710;Interest Rate-Dep agreed mat-2+ yrs-Non Financial Sector MU exc GG (Stocks);Annualized agreed rate;Percentage;2011-09-30;2.71;
12519710;Interest Rate-Dep agreed mat-2+ yrs-Non Financial Sector MU exc GG (Stocks);Annualized agreed rate;Percentage;2011-08-31;2.63;
12519710;Interest Rate-Dep agreed mat-2+ yrs-Non Financial Sector MU exc GG (Stocks);Annualized agreed rate;Percentage;2011-07-31;2.55;
12519710;Interest Rate-Dep agreed mat-2+ yrs-Non Financial Sector MU exc GG (Stocks);Annualized agreed rate;Percentage;2011-06-30;2.45;
12519710;Interest Rate-Dep agreed mat-2+ yrs-Non Financial Sector MU exc GG (Stocks);Annualized agreed rate;Percentage;2011-05-31;2.36;
12519710;Interest Rate-Dep agreed mat-2+ yrs-Non Financial Sector MU exc GG (Stocks);Annualized agreed rate;Percentage;2011-04-30;2.28;
12519710;Interest Rate-Dep agreed mat-2+ yrs-Non Financial Sector MU exc GG (Stocks);Annualized agreed rate;Percentage;2011-03-31;2.23;
12519710;Interest Rate-Dep agreed mat-2+ yrs-Non Financial Sector MU exc GG (Stocks);Annualized agreed rate;Percentage;2011-02-28;2.17;
12519710;Interest Rate-Dep agreed mat-2+ yrs-Non Financial Sector MU exc GG (Stocks);Annualized agreed rate;Percentage;2011-01-31;2.13;
12519710;Interest Rate-Dep agreed mat-2+ yrs-Non Financial Sector MU exc GG (Stocks);Annualized agreed rate;Percentage;2010-12-31;2.08;
12519710;Interest Rate-Dep agreed mat-2+ yrs-Non Financial Sector MU exc GG (Stocks);Annualized agreed rate;Percentage;2010-11-30;2.03;
