country_iso3,country_name,year,date,percentile_group,wid_variable_code,value,data_quality_score,source_dataset
DEU,Germany,1896,1896-01-01,p90p100,sptinc999j,0.4984,3.0,wid-world
DEU,Germany,1896,1896-01-01,p99p100,shweal992j,0.4989,2.0,wid-world
DEU,Germany,1896,1896-01-01,p90p100,shweal999j,0.8628,2.0,wid-world
DEU,Germany,1896,1896-01-01,p0p100,anninc999i,4955.900000000001,4.0,wid-world
DEU,Germany,1896,1896-01-01,p90p100,sptinc992j,0.4984,3.0,wid-world
DEU,Germany,1896,1896-01-01,p90p100,shweal992j,0.8628,2.0,wid-world
DEU,Germany,1896,1896-01-01,p0p100,anninc992i,9001.1,4.0,wid-world
DEU,Germany,1897,1897-01-01,p99p100,shweal999j,0.5064000000000001,2.0,wid-world
DEU,Germany,1897,1897-01-01,p99p100,sptinc999j,0.2142,3.0,wid-world
DEU,Germany,1897,1897-01-01,p99p100,sptinc992j,0.2142,3.0,wid-world
DEU,Germany,1897,1897-01-01,p90p100,sptinc999j,0.5018,3.0,wid-world
DEU,Germany,1897,1897-01-01,p99p100,shweal992j,0.5064000000000001,2.0,wid-world
DEU,Germany,1897,1897-01-01,p90p100,shweal999j,0.8692000000000001,2.0,wid-world
DEU,Germany,1897,1897-01-01,p0p100,anninc999i,5049.6,4.0,wid-world
DEU,Germany,1897,1897-01-01,p90p100,sptinc992j,0.5018,3.0,wid-world
DEU,Germany,1897,1897-01-01,p90p100,shweal992j,0.8692000000000001,2.0,wid-world
DEU,Germany,1897,1897-01-01,p0p100,anninc992i,9141.4,4.0,wid-world
DEU,Germany,1898,1898-01-01,p99p100,sptinc999j,0.2189,3.0,wid-world
DEU,Germany,1898,1898-01-01,p99p100,sptinc992j,0.2189,3.0,wid-world
DEU,Germany,1898,1898-01-01,p90p100,sptinc999j,0.5055000000000001,3.0,wid-world
DEU,Germany,1898,1898-01-01,p0p100,anninc999i,5282.200000000001,4.0,wid-world
DEU,Germany,1898,1898-01-01,p90p100,sptinc992j,0.5055000000000001,3.0,wid-world
DEU,Germany,1898,1898-01-01,p0p100,anninc992i,9529.300000000001,4.0,wid-world
DEU,Germany,1899,1899-01-01,p99p100,shweal999j,0.5135000000000001,2.0,wid-world
DEU,Germany,1899,1899-01-01,p99p100,sptinc999j,0.2222,3.0,wid-world
DEU,Germany,1899,1899-01-01,p99p100,sptinc992j,0.2222,3.0,wid-world
DEU,Germany,1899,1899-01-01,p90p100,sptinc999j,0.5084000000000001,3.0,wid-world
DEU,Germany,1899,1899-01-01,p99p100,shweal992j,0.5135000000000001,2.0,wid-world
DEU,Germany,1899,1899-01-01,p90p100,shweal999j,0.8698,2.0,wid-world
DEU,Germany,1899,1899-01-01,p0p100,anninc999i,5151.200000000001,4.0,wid-world
DEU,Germany,1899,1899-01-01,p90p100,sptinc992j,0.5084000000000001,3.0,wid-world
DEU,Germany,1899,1899-01-01,p90p100,shweal992j,0.8698,2.0,wid-world
DEU,Germany,1899,1899-01-01,p0p100,anninc992i,9261.300000000001,4.0,wid-world
DEU,Germany,1900,1900-01-01,p99p100,shweal999j,0.5196000000000001,2.0,wid-world
DEU,Germany,1900,1900-01-01,p99p100,sptinc999j,0.2244,3.0,wid-world
DEU,Germany,1900,1900-01-01,p99p100,sptinc992j,0.2244,3.0,wid-world
DEU,Germany,1900,1900-01-01,p90p100,sptinc999j,0.5105000000000001,3.0,wid-world
DEU,Germany,1900,1900-01-01,p99p100,shweal992j,0.5196000000000001,2.0,wid-world
DEU,Germany,1900,1900-01-01,p90p100,shweal999j,0.8673000000000001,2.0,wid-world
DEU,Germany,1900,1900-01-01,p0p100,anninc999i,5139.1,4.0,wid-world
DEU,Germany,1900,1900-01-01,p90p100,sptinc992j,0.5105000000000001,3.0,wid-world
DEU,Germany,1900,1900-01-01,p90p100,shweal992j,0.8673000000000001,2.0,wid-world
DEU,Germany,1900,1900-01-01,p0p100,anninc992i,9214.7,4.0,wid-world
DEU,Germany,1901,1901-01-01,p99p100,sptinc999j,0.2224,3.0,wid-world
DEU,Germany,1901,1901-01-01,p99p100,sptinc992j,0.2224,3.0,wid-world
DEU,Germany,1901,1901-01-01,p90p100,sptinc999j,0.5075000000000001,3.0,wid-world
DEU,Germany,1901,1901-01-01,p0p100,anninc999i,5110.8,4.0,wid-world
DEU,Germany,1901,1901-01-01,p90p100,sptinc992j,0.5075000000000001,3.0,wid-world
DEU,Germany,1901,1901-01-01,p0p100,anninc992i,9129.300000000001,4.0,wid-world
DEU,Germany,1902,1902-01-01,p99p100,shweal999j,0.5151,2.0,wid-world
DEU,Germany,1902,1902-01-01,p99p100,sptinc999j,0.222,3.0,wid-world
DEU,Germany,1902,1902-01-01,p99p100,sptinc992j,0.222,3.0,wid-world
DEU,Germany,1902,1902-01-01,p90p100,sptinc999j,0.5055000000000001,3.0,wid-world
DEU,Germany,1902,1902-01-01,p99p100,shweal992j,0.5151,2.0,wid-world
DEU,Germany,1902,1902-01-01,p90p100,shweal999j,0.8678,2.0,wid-world
DEU,Germany,1902,1902-01-01,p0p100,anninc999i,5106.3,4.0,wid-world
DEU,Germany,1902,1902-01-01,p90p100,sptinc992j,0.5055000000000001,3.0,wid-world
DEU,Germany,1902,1902-01-01,p90p100,shweal992j,0.8678,2.0,wid-world
DEU,Germany,1902,1902-01-01,p0p100,anninc992i,9080.5,4.0,wid-world
DEU,Germany,1903,1903-01-01,p99p100,sptinc999j,0.2178,3.0,wid-world
DEU,Germany,1903,1903-01-01,p99p100,sptinc992j,0.2178,3.0,wid-world
DEU,Germany,1903,1903-01-01,p90p100,sptinc999j,0.5012,3.0,wid-world
DEU,Germany,1903,1903-01-01,p0p100,anninc999i,5139.6,4.0,wid-world
DEU,Germany,1903,1903-01-01,p90p100,sptinc992j,0.5012,3.0,wid-world
DEU,Germany,1903,1903-01-01,p0p100,anninc992i,9104.4,4.0,wid-world
DEU,Germany,1904,1904-01-01,p99p100,sptinc999j,0.2183,3.0,wid-world
DEU,Germany,1904,1904-01-01,p99p100,sptinc992j,0.2183,3.0,wid-world
DEU,Germany,1904,1904-01-01,p90p100,sptinc999j,0.4998,3.0,wid-world
DEU,Germany,1904,1904-01-01,p0p100,anninc999i,5231.8,4.0,wid-world
DEU,Germany,1904,1904-01-01,p90p100,sptinc992j,0.4998,3.0,wid-world
DEU,Germany,1904,1904-01-01,p0p100,anninc992i,9235.5,4.0,wid-world
DEU,Germany,1905,1905-01-01,p99p100,shweal999j,0.5191,2.0,wid-world
DEU,Germany,1905,1905-01-01,p99p100,sptinc999j,0.2201,3.0,wid-world
DEU,Germany,1905,1905-01-01,p99p100,sptinc992j,0.2201,3.0,wid-world
DEU,Germany,1905,1905-01-01,p90p100,sptinc999j,0.4992,3.0,wid-world
DEU,Germany,1905,1905-01-01,p99p100,shweal992j,0.5191,2.0,wid-world
DEU,Germany,1905,1905-01-01,p90p100,shweal999j,0.8669,2.0,wid-world
DEU,Germany,1905,1905-01-01,p0p100,anninc999i,5388.700000000001,4.0,wid-world
DEU,Germany,1905,1905-01-01,p90p100,sptinc992j,0.4992,3.0,wid-world
DEU,Germany,1905,1905-01-01,p90p100,shweal992j,0.8669,2.0,wid-world
DEU,Germany,1905,1905-01-01,p0p100,anninc992i,9481.7,4.0,wid-world
DEU,Germany,1906,1906-01-01,p99p100,sptinc999j,0.2203,3.0,wid-world
DEU,Germany,1906,1906-01-01,p99p100,sptinc992j,0.2203,3.0,wid-world
DEU,Germany,1906,1906-01-01,p90p100,sptinc999j,0.4977,3.0,wid-world
DEU,Germany,1906,1906-01-01,p0p100,anninc999i,5248.3,4.0,wid-world
DEU,Germany,1906,1906-01-01,p90p100,sptinc992j,0.4977,3.0,wid-world
DEU,Germany,1906,1906-01-01,p0p100,anninc992i,9206.4,4.0,wid-world
DEU,Germany,1907,1907-01-01,p99p100,sptinc999j,0.2188,3.0,wid-world
DEU,Germany,1907,1907-01-01,p99p100,sptinc992j,0.2188,3.0,wid-world
DEU,Germany,1907,1907-01-01,p90p100,sptinc999j,0.4950000000000001,3.0,wid-world
DEU,Germany,1907,1907-01-01,p0p100,anninc999i,5352.5,4.0,wid-world
DEU,Germany,1907,1907-01-01,p90p100,sptinc992j,0.4950000000000001,3.0,wid-world
DEU,Germany,1907,1907-01-01,p0p100,anninc992i,9359.1,4.0,wid-world
DEU,Germany,1908,1908-01-01,p99p100,shweal999j,0.5242,2.0,wid-world
DEU,Germany,1908,1908-01-01,p99p100,sptinc999j,0.2152,3.0,wid-world
DEU,Germany,1908,1908-01-01,p99p100,sptinc992j,0.2152,3.0,wid-world
DEU,Germany,1908,1908-01-01,p90p100,sptinc999j,0.491,3.0,wid-world
DEU,Germany,1908,1908-01-01,p99p100,shweal992j,0.5242,2.0,wid-world
DEU,Germany,1908,1908-01-01,p90p100,shweal999j,0.8672000000000001,2.0,wid-world
DEU,Germany,1908,1908-01-01,p0p100,anninc999i,5493.900000000001,4.0,wid-world
DEU,Germany,1908,1908-01-01,p90p100,sptinc992j,0.491,3.0,wid-world
DEU,Germany,1908,1908-01-01,p90p100,shweal992j,0.8672000000000001,2.0,wid-world
DEU,Germany,1908,1908-01-01,p0p100,anninc992i,9578.2,4.0,wid-world
DEU,Germany,1909,1909-01-01,p99p100,sptinc999j,0.2132,3.0,wid-world
DEU,Germany,1909,1909-01-01,p99p100,sptinc992j,0.2132,3.0,wid-world
DEU,Germany,1909,1909-01-01,p90p100,sptinc999j,0.488,3.0,wid-world
DEU,Germany,1909,1909-01-01,p0p100,anninc999i,5485.5,4.0,wid-world
DEU,Germany,1909,1909-01-01,p90p100,sptinc992j,0.488,3.0,wid-world
DEU,Germany,1909,1909-01-01,p0p100,anninc992i,9536.4,4.0,wid-world
DEU,Germany,1910,1910-01-01,p99p100,shweal999j,0.5076,2.0,wid-world
DEU,Germany,1910,1910-01-01,p99p100,sptinc999j,0.214,3.0,wid-world
DEU,Germany,1910,1910-01-01,p99p100,sptinc992j,0.214,3.0,wid-world
DEU,Germany,1910,1910-01-01,p90p100,sptinc999j,0.4868,3.0,wid-world
DEU,Germany,1910,1910-01-01,p99p100,shweal992j,0.5076,2.0,wid-world
DEU,Germany,1910,1910-01-01,p90p100,shweal999j,0.8595,2.0,wid-world
DEU,Germany,1910,1910-01-01,p0p100,anninc999i,5598.8,4.0,wid-world
DEU,Germany,1910,1910-01-01,p90p100,sptinc992j,0.4868,3.0,wid-world
DEU,Germany,1910,1910-01-01,p90p100,shweal992j,0.8595,2.0,wid-world
DEU,Germany,1910,1910-01-01,p0p100,anninc992i,9950.0,4.0,wid-world
DEU,Germany,1911,1911-01-01,p99p100,shweal999j,0.5158,2.0,wid-world
DEU,Germany,1911,1911-01-01,p99p100,sptinc999j,0.2133,3.0,wid-world
DEU,Germany,1911,1911-01-01,p99p100,sptinc992j,0.2133,3.0,wid-world
DEU,Germany,1911,1911-01-01,p90p100,sptinc999j,0.4871,3.0,wid-world
DEU,Germany,1911,1911-01-01,p99p100,shweal992j,0.5158,2.0,wid-world
DEU,Germany,1911,1911-01-01,p90p100,shweal999j,0.8614,2.0,wid-world
DEU,Germany,1911,1911-01-01,p0p100,anninc999i,5744.5,4.0,wid-world
DEU,Germany,1911,1911-01-01,p90p100,sptinc992j,0.4871,3.0,wid-world
DEU,Germany,1911,1911-01-01,p90p100,shweal992j,0.8614,2.0,wid-world
DEU,Germany,1911,1911-01-01,p0p100,anninc992i,10091.6,4.0,wid-world
DEU,Germany,1912,1912-01-01,p99p100,sptinc999j,0.2147,3.0,wid-world
DEU,Germany,1912,1912-01-01,p99p100,sptinc992j,0.2147,3.0,wid-world
DEU,Germany,1912,1912-01-01,p90p100,sptinc999j,0.4887,3.0,wid-world
DEU,Germany,1912,1912-01-01,p0p100,anninc999i,5762.5,4.0,wid-world
DEU,Germany,1912,1912-01-01,p90p100,sptinc992j,0.4887,3.0,wid-world
DEU,Germany,1912,1912-01-01,p0p100,anninc992i,10011.9,4.0,wid-world
DEU,Germany,1913,1913-01-01,p99p100,sptinc999j,0.2188,3.0,wid-world
DEU,Germany,1913,1913-01-01,p99p100,sptinc992j,0.2188,3.0,wid-world
DEU,Germany,1913,1913-01-01,p90p100,sptinc999j,0.4921,3.0,wid-world
DEU,Germany,1913,1913-01-01,p0p100,anninc999i,5925.8,4.0,wid-world
DEU,Germany,1913,1913-01-01,p90p100,sptinc992j,0.4921,3.0,wid-world
DEU,Germany,1913,1913-01-01,p0p100,anninc992i,10165.4,4.0,wid-world
DEU,Germany,1914,1914-01-01,p99p100,shweal999j,0.4979,2.0,wid-world
DEU,Germany,1914,1914-01-01,p99p100,sptinc999j,0.2193,3.0,wid-world
DEU,Germany,1914,1914-01-01,p99p100,sptinc992j,0.2193,3.0,wid-world
DEU,Germany,1914,1914-01-01,p90p100,sptinc999j,0.4932,3.0,wid-world
DEU,Germany,1914,1914-01-01,p99p100,shweal992j,0.4979,2.0,wid-world
DEU,Germany,1914,1914-01-01,p90p100,shweal999j,0.8573000000000001,2.0,wid-world
DEU,Germany,1914,1914-01-01,p0p100,anninc999i,5378.400000000001,4.0,wid-world
DEU,Germany,1914,1914-01-01,p90p100,sptinc992j,0.4932,3.0,wid-world
DEU,Germany,1914,1914-01-01,p90p100,shweal992j,0.8573000000000001,2.0,wid-world
DEU,Germany,1914,1914-01-01,p0p100,anninc992i,9130.0,4.0,wid-world
DEU,Germany,1915,1915-01-01,p99p100,sptinc999j,0.218,3.0,wid-world
DEU,Germany,1915,1915-01-01,p99p100,sptinc992j,0.218,3.0,wid-world
DEU,Germany,1915,1915-01-01,p90p100,sptinc999j,0.4931,3.0,wid-world
DEU,Germany,1915,1915-01-01,p0p100,anninc999i,4898.400000000001,4.0,wid-world
DEU,Germany,1915,1915-01-01,p90p100,sptinc992j,0.4931,3.0,wid-world
DEU,Germany,1915,1915-01-01,p0p100,anninc992i,8291.2,4.0,wid-world
DEU,Germany,1916,1916-01-01,p99p100,sptinc999j,0.2265,3.0,wid-world
DEU,Germany,1916,1916-01-01,p99p100,sptinc992j,0.2265,3.0,wid-world
DEU,Germany,1916,1916-01-01,p90p100,sptinc999j,0.4993,3.0,wid-world
DEU,Germany,1916,1916-01-01,p0p100,anninc999i,4655.900000000001,4.0,wid-world
DEU,Germany,1916,1916-01-01,p90p100,sptinc992j,0.4993,3.0,wid-world
DEU,Germany,1916,1916-01-01,p0p100,anninc992i,7882.5,4.0,wid-world
DEU,Germany,1917,1917-01-01,p99p100,sptinc999j,0.2242,3.0,wid-world
DEU,Germany,1917,1917-01-01,p99p100,sptinc992j,0.2242,3.0,wid-world
DEU,Germany,1917,1917-01-01,p90p100,sptinc999j,0.4985,3.0,wid-world
DEU,Germany,1917,1917-01-01,p0p100,anninc999i,4524.1,4.0,wid-world
DEU,Germany,1917,1917-01-01,p90p100,sptinc992j,0.4985,3.0,wid-world
DEU,Germany,1917,1917-01-01,p0p100,anninc992i,7669.400000000001,4.0,wid-world
DEU,Germany,1918,1918-01-01,p99p100,sptinc999j,0.2206,3.0,wid-world
DEU,Germany,1918,1918-01-01,p99p100,sptinc992j,0.2206,3.0,wid-world
DEU,Germany,1918,1918-01-01,p90p100,sptinc999j,0.4969,3.0,wid-world
DEU,Germany,1918,1918-01-01,p0p100,anninc999i,4425.6,4.0,wid-world
DEU,Germany,1918,1918-01-01,p90p100,sptinc992j,0.4969,3.0,wid-world
DEU,Germany,1918,1918-01-01,p0p100,anninc992i,7536.3,4.0,wid-world
DEU,Germany,1919,1919-01-01,p99p100,sptinc999j,0.2249,2.0,wid-world
DEU,Germany,1919,1919-01-01,p99p100,sptinc992j,0.2249,2.0,wid-world
DEU,Germany,1919,1919-01-01,p90p100,sptinc999j,0.5004000000000001,2.0,wid-world
DEU,Germany,1919,1919-01-01,p0p100,anninc999i,3770.3,4.0,wid-world
DEU,Germany,1919,1919-01-01,p90p100,sptinc992j,0.5004000000000001,2.0,wid-world
DEU,Germany,1919,1919-01-01,p0p100,anninc992i,6229.200000000001,4.0,wid-world
DEU,Germany,1920,1920-01-01,p99p100,shweal999j,0.3893,2.0,wid-world
DEU,Germany,1920,1920-01-01,p99p100,sptinc999j,0.2185,3.0,wid-world
DEU,Germany,1920,1920-01-01,p99p100,sptinc992j,0.2185,3.0,wid-world
DEU,Germany,1920,1920-01-01,p90p100,sptinc999j,0.497,3.0,wid-world
DEU,Germany,1920,1920-01-01,p99p100,shweal992j,0.3893,2.0,wid-world
DEU,Germany,1920,1920-01-01,p90p100,shweal999j,0.7265,2.0,wid-world
DEU,Germany,1920,1920-01-01,p0p100,anninc999i,3976.1,4.0,wid-world
DEU,Germany,1920,1920-01-01,p90p100,sptinc992j,0.497,3.0,wid-world
DEU,Germany,1920,1920-01-01,p90p100,shweal992j,0.7265,2.0,wid-world
DEU,Germany,1920,1920-01-01,p0p100,anninc992i,6382.200000000001,4.0,wid-world
DEU,Germany,1921,1921-01-01,p0p100,anninc999i,4151.900000000001,4.0,wid-world
DEU,Germany,1921,1921-01-01,p0p100,anninc992i,6587.1,4.0,wid-world
DEU,Germany,1922,1922-01-01,p0p100,anninc999i,4478.5,4.0,wid-world
DEU,Germany,1922,1922-01-01,p0p100,anninc992i,7119.200000000001,4.0,wid-world
DEU,Germany,1923,1923-01-01,p0p100,anninc999i,3873.3,4.0,wid-world
DEU,Germany,1923,1923-01-01,p0p100,anninc992i,6130.6,4.0,wid-world
DEU,Germany,1924,1924-01-01,p99p100,shweal999j,0.3751,2.0,wid-world
DEU,Germany,1924,1924-01-01,p99p100,shweal992j,0.3751,2.0,wid-world
DEU,Germany,1924,1924-01-01,p90p100,shweal999j,0.7274,2.0,wid-world
DEU,Germany,1924,1924-01-01,p0p100,anninc999i,4300.5,4.0,wid-world
DEU,Germany,1924,1924-01-01,p90p100,shweal992j,0.7274,2.0,wid-world
DEU,Germany,1924,1924-01-01,p0p100,anninc992i,6778.8,4.0,wid-world
DEU,Germany,1925,1925-01-01,p99p100,sptinc999j,0.1698,3.0,wid-world
DEU,Germany,1925,1925-01-01,p99p100,sptinc992j,0.1698,3.0,wid-world
DEU,Germany,1925,1925-01-01,p90p100,sptinc999j,0.422,3.0,wid-world
DEU,Germany,1925,1925-01-01,p0p100,anninc999i,4552.0,4.0,wid-world
DEU,Germany,1925,1925-01-01,p90p100,sptinc992j,0.422,3.0,wid-world
DEU,Germany,1925,1925-01-01,p0p100,anninc992i,7141.400000000001,4.0,wid-world
DEU,Germany,1926,1926-01-01,p99p100,sptinc999j,0.1529,3.0,wid-world
DEU,Germany,1926,1926-01-01,p99p100,sptinc992j,0.1529,3.0,wid-world
DEU,Germany,1926,1926-01-01,p90p100,sptinc999j,0.402,3.0,wid-world
DEU,Germany,1926,1926-01-01,p0p100,anninc999i,4624.7,4.0,wid-world
DEU,Germany,1926,1926-01-01,p90p100,sptinc992j,0.402,3.0,wid-world
DEU,Germany,1926,1926-01-01,p0p100,anninc992i,7163.3,4.0,wid-world
DEU,Germany,1927,1927-01-01,p99p100,shweal999j,0.4007,2.0,wid-world
DEU,Germany,1927,1927-01-01,p99p100,sptinc999j,0.1469,3.0,wid-world
DEU,Germany,1927,1927-01-01,p99p100,sptinc992j,0.1469,3.0,wid-world
DEU,Germany,1927,1927-01-01,p90p100,sptinc999j,0.3895,3.0,wid-world
DEU,Germany,1927,1927-01-01,p99p100,shweal992j,0.4007,2.0,wid-world
DEU,Germany,1927,1927-01-01,p90p100,shweal999j,0.7258,2.0,wid-world
DEU,Germany,1927,1927-01-01,p0p100,anninc999i,4933.1,4.0,wid-world
DEU,Germany,1927,1927-01-01,p90p100,sptinc992j,0.3895,3.0,wid-world
DEU,Germany,1927,1927-01-01,p90p100,shweal992j,0.7258,2.0,wid-world
DEU,Germany,1927,1927-01-01,p0p100,anninc992i,7551.0,4.0,wid-world
DEU,Germany,1928,1928-01-01,p99p100,sptinc999j,0.1405,3.0,wid-world
DEU,Germany,1928,1928-01-01,p99p100,sptinc992j,0.1405,3.0,wid-world
DEU,Germany,1928,1928-01-01,p90p100,sptinc999j,0.3769,3.0,wid-world
DEU,Germany,1928,1928-01-01,p0p100,anninc999i,5112.6,4.0,wid-world
DEU,Germany,1928,1928-01-01,p90p100,sptinc992j,0.3769,3.0,wid-world
DEU,Germany,1928,1928-01-01,p0p100,anninc992i,7737.0,4.0,wid-world
DEU,Germany,1929,1929-01-01,p99p100,sptinc999j,0.129,3.0,wid-world
DEU,Germany,1929,1929-01-01,p99p100,sptinc992j,0.129,3.0,wid-world
DEU,Germany,1929,1929-01-01,p90p100,sptinc999j,0.3606,3.0,wid-world
DEU,Germany,1929,1929-01-01,p0p100,anninc999i,4999.3,4.0,wid-world
DEU,Germany,1929,1929-01-01,p90p100,sptinc992j,0.3606,3.0,wid-world
DEU,Germany,1929,1929-01-01,p0p100,anninc992i,7483.3,4.0,wid-world
DEU,Germany,1930,1930-01-01,p99p100,shweal999j,0.3931,2.0,wid-world
DEU,Germany,1930,1930-01-01,p99p100,sptinc999j,0.1249,3.0,wid-world
DEU,Germany,1930,1930-01-01,p99p100,sptinc992j,0.1249,3.0,wid-world
DEU,Germany,1930,1930-01-01,p90p100,sptinc999j,0.3497,3.0,wid-world
DEU,Germany,1930,1930-01-01,p99p100,shweal992j,0.3931,2.0,wid-world
DEU,Germany,1930,1930-01-01,p90p100,shweal999j,0.7559,2.0,wid-world
DEU,Germany,1930,1930-01-01,p0p100,anninc999i,4744.2,4.0,wid-world
DEU,Germany,1930,1930-01-01,p90p100,sptinc992j,0.3497,3.0,wid-world
DEU,Germany,1930,1930-01-01,p90p100,shweal992j,0.7559,2.0,wid-world
DEU,Germany,1930,1930-01-01,p0p100,anninc992i,7025.8,4.0,wid-world
DEU,Germany,1931,1931-01-01,p0p100,anninc999i,4148.2,4.0,wid-world
DEU,Germany,1931,1931-01-01,p0p100,anninc992i,6079.400000000001,4.0,wid-world
DEU,Germany,1932,1932-01-01,p99p100,sptinc999j,0.1311,3.0,wid-world
DEU,Germany,1932,1932-01-01,p99p100,sptinc992j,0.1311,3.0,wid-world
DEU,Germany,1932,1932-01-01,p90p100,sptinc999j,0.3677,3.0,wid-world
DEU,Germany,1932,1932-01-01,p0p100,anninc999i,3812.5,4.0,wid-world
DEU,Germany,1932,1932-01-01,p90p100,sptinc992j,0.3677,3.0,wid-world
DEU,Germany,1932,1932-01-01,p0p100,anninc992i,5532.200000000001,4.0,wid-world
DEU,Germany,1933,1933-01-01,p99p100,sptinc999j,0.1282,3.0,wid-world
DEU,Germany,1933,1933-01-01,p99p100,sptinc992j,0.1282,3.0,wid-world
DEU,Germany,1933,1933-01-01,p90p100,sptinc999j,0.3724,3.0,wid-world
DEU,Germany,1933,1933-01-01,p0p100,anninc999i,4030.8,4.0,wid-world
DEU,Germany,1933,1933-01-01,p90p100,sptinc992j,0.3724,3.0,wid-world
DEU,Germany,1933,1933-01-01,p0p100,anninc992i,5792.3,4.0,wid-world
DEU,Germany,1934,1934-01-01,p99p100,shweal999j,0.3261,2.0,wid-world
DEU,Germany,1934,1934-01-01,p99p100,sptinc999j,0.133,3.0,wid-world
DEU,Germany,1934,1934-01-01,p99p100,sptinc992j,0.133,3.0,wid-world
DEU,Germany,1934,1934-01-01,p90p100,sptinc999j,0.3826,3.0,wid-world
DEU,Germany,1934,1934-01-01,p99p100,shweal992j,0.3261,2.0,wid-world
DEU,Germany,1934,1934-01-01,p90p100,shweal999j,0.7082,2.0,wid-world
DEU,Germany,1934,1934-01-01,p0p100,anninc999i,4399.0,4.0,wid-world
DEU,Germany,1934,1934-01-01,p90p100,sptinc992j,0.3826,3.0,wid-world
DEU,Germany,1934,1934-01-01,p90p100,shweal992j,0.7082,2.0,wid-world
DEU,Germany,1934,1934-01-01,p0p100,anninc992i,6360.3,4.0,wid-world
DEU,Germany,1935,1935-01-01,p99p100,sptinc999j,0.1395,3.0,wid-world
DEU,Germany,1935,1935-01-01,p99p100,sptinc992j,0.1395,3.0,wid-world
DEU,Germany,1935,1935-01-01,p90p100,sptinc999j,0.3941,3.0,wid-world
DEU,Germany,1935,1935-01-01,p0p100,anninc999i,4838.3,4.0,wid-world
DEU,Germany,1935,1935-01-01,p90p100,sptinc992j,0.3941,3.0,wid-world
DEU,Germany,1935,1935-01-01,p0p100,anninc992i,7034.5,4.0,wid-world
DEU,Germany,1936,1936-01-01,p99p100,sptinc999j,0.1467,3.0,wid-world
DEU,Germany,1936,1936-01-01,p99p100,sptinc992j,0.1467,3.0,wid-world
DEU,Germany,1936,1936-01-01,p90p100,sptinc999j,0.4059,3.0,wid-world
DEU,Germany,1936,1936-01-01,p0p100,anninc999i,5306.900000000001,4.0,wid-world
DEU,Germany,1936,1936-01-01,p90p100,sptinc992j,0.4059,3.0,wid-world
DEU,Germany,1936,1936-01-01,p0p100,anninc992i,7757.5,4.0,wid-world
DEU,Germany,1937,1937-01-01,p99p100,sptinc999j,0.1527,3.0,wid-world
DEU,Germany,1937,1937-01-01,p99p100,sptinc992j,0.1527,3.0,wid-world
DEU,Germany,1937,1937-01-01,p90p100,sptinc999j,0.4169,3.0,wid-world
DEU,Germany,1937,1937-01-01,p0p100,anninc999i,5784.6,4.0,wid-world
DEU,Germany,1937,1937-01-01,p90p100,sptinc992j,0.4169,3.0,wid-world
DEU,Germany,1937,1937-01-01,p0p100,anninc992i,8501.1,4.0,wid-world
DEU,Germany,1938,1938-01-01,p99p100,sptinc999j,0.154,3.0,wid-world
DEU,Germany,1938,1938-01-01,p99p100,sptinc992j,0.154,3.0,wid-world
DEU,Germany,1938,1938-01-01,p90p100,sptinc999j,0.4247,3.0,wid-world
DEU,Germany,1938,1938-01-01,p0p100,anninc999i,6248.900000000001,4.0,wid-world
DEU,Germany,1938,1938-01-01,p90p100,sptinc992j,0.4247,3.0,wid-world
DEU,Germany,1938,1938-01-01,p0p100,anninc992i,9216.2,4.0,wid-world
DEU,Germany,1939,1939-01-01,p0p100,anninc999i,7241.400000000001,4.0,wid-world
DEU,Germany,1939,1939-01-01,p0p100,anninc992i,10653.9,4.0,wid-world
DEU,Germany,1940,1940-01-01,p99p100,shweal999j,0.3673,0.0,wid-world
DEU,Germany,1940,1940-01-01,p99p100,sptinc999j,0.1574,2.0,wid-world
DEU,Germany,1940,1940-01-01,p99p100,sptinc992j,0.1574,2.0,wid-world
DEU,Germany,1940,1940-01-01,p90p100,sptinc999j,0.4408,2.0,wid-world
DEU,Germany,1940,1940-01-01,p99p100,shweal992j,0.3673,0.0,wid-world
DEU,Germany,1940,1940-01-01,p90p100,shweal999j,0.7331000000000001,0.0,wid-world
DEU,Germany,1940,1940-01-01,p0p100,anninc999i,7665.400000000001,4.0,wid-world
DEU,Germany,1940,1940-01-01,p90p100,sptinc992j,0.4408,2.0,wid-world
DEU,Germany,1940,1940-01-01,p90p100,shweal992j,0.7331000000000001,0.0,wid-world
DEU,Germany,1940,1940-01-01,p0p100,anninc992i,11276.8,4.0,wid-world
DEU,Germany,1941,1941-01-01,p0p100,anninc999i,7899.400000000001,4.0,wid-world
DEU,Germany,1941,1941-01-01,p0p100,anninc992i,11620.3,4.0,wid-world
DEU,Germany,1942,1942-01-01,p0p100,anninc999i,7704.3,4.0,wid-world
DEU,Germany,1942,1942-01-01,p0p100,anninc992i,11332.5,4.0,wid-world
DEU,Germany,1943,1943-01-01,p0p100,anninc999i,8084.6,4.0,wid-world
DEU,Germany,1943,1943-01-01,p0p100,anninc992i,11891.3,4.0,wid-world
DEU,Germany,1944,1944-01-01,p0p100,anninc999i,8127.400000000001,4.0,wid-world
DEU,Germany,1944,1944-01-01,p0p100,anninc992i,11953.4,4.0,wid-world
DEU,Germany,1945,1945-01-01,p0p100,anninc999i,3267.9,4.0,wid-world
