country_iso3,country_name,indicator_id,indicator_label,year,date,value,unit,source_dataset,source_file
ARG,Argentina,maddison.gdppc,"GDP per capita (2011 international $, PPP)",1982,1982-01-01,11550.0,2011 international $,maddison-project,mpd2023_web.xlsx
ARG,Argentina,maddison.pop,Population (thousands),1982,1982-01-01,29330.0,thousands,maddison-project,mpd2023_web.xlsx
ARG,Argentina,maddison.gdppc,"GDP per capita (2011 international $, PPP)",1983,1983-01-01,11775.0,2011 international $,maddison-project,mpd2023_web.xlsx
ARG,Argentina,maddison.pop,Population (thousands),1983,1983-01-01,29784.0,thousands,maddison-project,mpd2023_web.xlsx
ARG,Argentina,maddison.gdppc,"GDP per capita (2011 international $, PPP)",1984,1984-01-01,11837.0,2011 international $,maddison-project,mpd2023_web.xlsx
ARG,Argentina,maddison.pop,Population (thousands),1984,1984-01-01,30231.0,thousands,maddison-project,mpd2023_web.xlsx
ARG,Argentina,maddison.gdppc,"GDP per capita (2011 international $, PPP)",1985,1985-01-01,10895.0,2011 international $,maddison-project,mpd2023_web.xlsx
ARG,Argentina,maddison.pop,Population (thousands),1985,1985-01-01,30672.0,thousands,maddison-project,mpd2023_web.xlsx
ARG,Argentina,maddison.gdppc,"GDP per capita (2011 international $, PPP)",1986,1986-01-01,11515.0,2011 international $,maddison-project,mpd2023_web.xlsx
ARG,Argentina,maddison.pop,Population (thousands),1986,1986-01-01,31145.0,thousands,maddison-project,mpd2023_web.xlsx
ARG,Argentina,maddison.gdppc,"GDP per capita (2011 international $, PPP)",1987,1987-01-01,11633.0,2011 international $,maddison-project,mpd2023_web.xlsx
ARG,Argentina,maddison.pop,Population (thousands),1987,1987-01-01,31625.0,thousands,maddison-project,mpd2023_web.xlsx
ARG,Argentina,maddison.gdppc,"GDP per capita (2011 international $, PPP)",1988,1988-01-01,11244.0,2011 international $,maddison-project,mpd2023_web.xlsx
ARG,Argentina,maddison.pop,Population (thousands),1988,1988-01-01,32099.0,thousands,maddison-project,mpd2023_web.xlsx
ARG,Argentina,maddison.gdppc,"GDP per capita (2011 international $, PPP)",1989,1989-01-01,10393.0,2011 international $,maddison-project,mpd2023_web.xlsx
ARG,Argentina,maddison.pop,Population (thousands),1989,1989-01-01,32572.0,thousands,maddison-project,mpd2023_web.xlsx
ARG,Argentina,maddison.gdppc,"GDP per capita (2011 international $, PPP)",1990,1990-01-01,10254.0,2011 international $,maddison-project,mpd2023_web.xlsx
ARG,Argentina,maddison.pop,Population (thousands),1990,1990-01-01,33036.0,thousands,maddison-project,mpd2023_web.xlsx
ARG,Argentina,maddison.gdppc,"GDP per capita (2011 international $, PPP)",1991,1991-01-01,11223.984636540246,2011 international $,maddison-project,mpd2023_web.xlsx
ARG,Argentina,maddison.pop,Population (thousands),1991,1991-01-01,33504.85,thousands,maddison-project,mpd2023_web.xlsx
ARG,Argentina,maddison.gdppc,"GDP per capita (2011 international $, PPP)",1992,1992-01-01,12267.083586781191,2011 international $,maddison-project,mpd2023_web.xlsx
ARG,Argentina,maddison.pop,Population (thousands),1992,1992-01-01,33967.31,thousands,maddison-project,mpd2023_web.xlsx
ARG,Argentina,maddison.gdppc,"GDP per capita (2011 international $, PPP)",1993,1993-01-01,12926.794665217649,2011 international $,maddison-project,mpd2023_web.xlsx
ARG,Argentina,maddison.pop,Population (thousands),1993,1993-01-01,34407.62,thousands,maddison-project,mpd2023_web.xlsx
ARG,Argentina,maddison.gdppc,"GDP per capita (2011 international $, PPP)",1994,1994-01-01,13571.379431200985,2011 international $,maddison-project,mpd2023_web.xlsx
ARG,Argentina,maddison.pop,Population (thousands),1994,1994-01-01,34847.36,thousands,maddison-project,mpd2023_web.xlsx
ARG,Argentina,maddison.gdppc,"GDP per capita (2011 international $, PPP)",1995,1995-01-01,13086.036451554311,2011 international $,maddison-project,mpd2023_web.xlsx
ARG,Argentina,maddison.pop,Population (thousands),1995,1995-01-01,35274.32,thousands,maddison-project,mpd2023_web.xlsx
ARG,Argentina,maddison.gdppc,"GDP per capita (2011 international $, PPP)",1996,1996-01-01,13715.226818707739,2011 international $,maddison-project,mpd2023_web.xlsx
ARG,Argentina,maddison.pop,Population (thousands),1996,1996-01-01,35683.44,thousands,maddison-project,mpd2023_web.xlsx
ARG,Argentina,maddison.gdppc,"GDP per capita (2011 international $, PPP)",1997,1997-01-01,14722.645940036533,2011 international $,maddison-project,mpd2023_web.xlsx
ARG,Argentina,maddison.pop,Population (thousands),1997,1997-01-01,36102.64,thousands,maddison-project,mpd2023_web.xlsx
ARG,Argentina,maddison.gdppc,"GDP per capita (2011 international $, PPP)",1998,1998-01-01,15185.958688486142,2011 international $,maddison-project,mpd2023_web.xlsx
ARG,Argentina,maddison.pop,Population (thousands),1998,1998-01-01,36518.41,thousands,maddison-project,mpd2023_web.xlsx
ARG,Argentina,maddison.gdppc,"GDP per capita (2011 international $, PPP)",1999,1999-01-01,14577.832273029322,2011 international $,maddison-project,mpd2023_web.xlsx
ARG,Argentina,maddison.pop,Population (thousands),1999,1999-01-01,36923.91,thousands,maddison-project,mpd2023_web.xlsx
ARG,Argentina,maddison.gdppc,"GDP per capita (2011 international $, PPP)",2000,2000-01-01,14368.942737362304,2011 international $,maddison-project,mpd2023_web.xlsx
ARG,Argentina,maddison.pop,Population (thousands),2000,2000-01-01,37336.15,thousands,maddison-project,mpd2023_web.xlsx
ARG,Argentina,maddison.gdppc,"GDP per capita (2011 international $, PPP)",2001,2001-01-01,13651.98098793502,2011 international $,maddison-project,mpd2023_web.xlsx
ARG,Argentina,maddison.pop,Population (thousands),2001,2001-01-01,37713.74,thousands,maddison-project,mpd2023_web.xlsx
ARG,Argentina,maddison.gdppc,"GDP per capita (2011 international $, PPP)",2002,2002-01-01,12094.7728377935,2011 international $,maddison-project,mpd2023_web.xlsx
ARG,Argentina,maddison.pop,Population (thousands),2002,2002-01-01,38079.14,thousands,maddison-project,mpd2023_web.xlsx
ARG,Argentina,maddison.gdppc,"GDP per capita (2011 international $, PPP)",2003,2003-01-01,13088.565010832575,2011 international $,maddison-project,mpd2023_web.xlsx
ARG,Argentina,maddison.pop,Population (thousands),2003,2003-01-01,38438.45,thousands,maddison-project,mpd2023_web.xlsx
ARG,Argentina,maddison.gdppc,"GDP per capita (2011 international $, PPP)",2004,2004-01-01,14183.225137776999,2011 international $,maddison-project,mpd2023_web.xlsx
ARG,Argentina,maddison.pop,Population (thousands),2004,2004-01-01,38799.8,thousands,maddison-project,mpd2023_web.xlsx
ARG,Argentina,maddison.gdppc,"GDP per capita (2011 international $, PPP)",2005,2005-01-01,15344.157134056737,2011 international $,maddison-project,mpd2023_web.xlsx
ARG,Argentina,maddison.pop,Population (thousands),2005,2005-01-01,39171.29,thousands,maddison-project,mpd2023_web.xlsx
ARG,Argentina,maddison.gdppc,"GDP per capita (2011 international $, PPP)",2006,2006-01-01,16490.47358157608,2011 international $,maddison-project,mpd2023_web.xlsx
ARG,Argentina,maddison.pop,Population (thousands),2006,2006-01-01,39555.98,thousands,maddison-project,mpd2023_web.xlsx
ARG,Argentina,maddison.gdppc,"GDP per capita (2011 international $, PPP)",2007,2007-01-01,17891.943410848908,2011 international $,maddison-project,mpd2023_web.xlsx
ARG,Argentina,maddison.pop,Population (thousands),2007,2007-01-01,39946.76,thousands,maddison-project,mpd2023_web.xlsx
ARG,Argentina,maddison.gdppc,"GDP per capita (2011 international $, PPP)",2008,2008-01-01,18520.30408357946,2011 international $,maddison-project,mpd2023_web.xlsx
ARG,Argentina,maddison.pop,Population (thousands),2008,2008-01-01,40342.61,thousands,maddison-project,mpd2023_web.xlsx
ARG,Argentina,maddison.gdppc,"GDP per capita (2011 international $, PPP)",2009,2009-01-01,17328.975752420036,2011 international $,maddison-project,mpd2023_web.xlsx
ARG,Argentina,maddison.pop,Population (thousands),2009,2009-01-01,40736.44,thousands,maddison-project,mpd2023_web.xlsx
ARG,Argentina,maddison.gdppc,"GDP per capita (2011 international $, PPP)",2010,2010-01-01,18979.99170299205,2011 international $,maddison-project,mpd2023_web.xlsx
ARG,Argentina,maddison.pop,Population (thousands),2010,2010-01-01,41400.71,thousands,maddison-project,mpd2023_web.xlsx
ARG,Argentina,maddison.gdppc,"GDP per capita (2011 international $, PPP)",2011,2011-01-01,20003.0,2011 international $,maddison-project,mpd2023_web.xlsx
ARG,Argentina,maddison.pop,Population (thousands),2011,2011-01-01,41880.85,thousands,maddison-project,mpd2023_web.xlsx
ARG,Argentina,maddison.gdppc,"GDP per capita (2011 international $, PPP)",2012,2012-01-01,19573.963185451754,2011 international $,maddison-project,mpd2023_web.xlsx
ARG,Argentina,maddison.pop,Population (thousands),2012,2012-01-01,42359.71,thousands,maddison-project,mpd2023_web.xlsx
ARG,Argentina,maddison.gdppc,"GDP per capita (2011 international $, PPP)",2013,2013-01-01,19821.64247991229,2011 international $,maddison-project,mpd2023_web.xlsx
ARG,Argentina,maddison.pop,Population (thousands),2013,2013-01-01,42836.43,thousands,maddison-project,mpd2023_web.xlsx
ARG,Argentina,maddison.gdppc,"GDP per capita (2011 international $, PPP)",2014,2014-01-01,19112.23290002307,2011 international $,maddison-project,mpd2023_web.xlsx
ARG,Argentina,maddison.pop,Population (thousands),2014,2014-01-01,43310.0,thousands,maddison-project,mpd2023_web.xlsx
ARG,Argentina,maddison.gdppc,"GDP per capita (2011 international $, PPP)",2015,2015-01-01,19423.666977703655,2011 international $,maddison-project,mpd2023_web.xlsx
ARG,Argentina,maddison.pop,Population (thousands),2015,2015-01-01,43779.41,thousands,maddison-project,mpd2023_web.xlsx
ARG,Argentina,maddison.gdppc,"GDP per capita (2011 international $, PPP)",2016,2016-01-01,18819.642886952533,2011 international $,maddison-project,mpd2023_web.xlsx
ARG,Argentina,maddison.pop,Population (thousands),2016,2016-01-01,44244.69,thousands,maddison-project,mpd2023_web.xlsx
ARG,Argentina,maddison.gdppc,"GDP per capita (2011 international $, PPP)",2017,2017-01-01,19150.520483421602,2011 international $,maddison-project,mpd2023_web.xlsx
ARG,Argentina,maddison.pop,Population (thousands),2017,2017-01-01,44705.95,thousands,maddison-project,mpd2023_web.xlsx
ARG,Argentina,maddison.gdppc,"GDP per capita (2011 international $, PPP)",2018,2018-01-01,18460.86900858157,2011 international $,maddison-project,mpd2023_web.xlsx
ARG,Argentina,maddison.pop,Population (thousands),2018,2018-01-01,45162.39,thousands,maddison-project,mpd2023_web.xlsx
ARG,Argentina,maddison.gdppc,"GDP per capita (2011 international $, PPP)",2019,2019-01-01,17912.635765177303,2011 international $,maddison-project,mpd2023_web.xlsx
ARG,Argentina,maddison.pop,Population (thousands),2019,2019-01-01,45613.27,thousands,maddison-project,mpd2023_web.xlsx
ARG,Argentina,maddison.gdppc,"GDP per capita (2011 international $, PPP)",2020,2020-01-01,15975.838772553547,2011 international $,maddison-project,mpd2023_web.xlsx
ARG,Argentina,maddison.pop,Population (thousands),2020,2020-01-01,46057.94,thousands,maddison-project,mpd2023_web.xlsx
ARG,Argentina,maddison.gdppc,"GDP per capita (2011 international $, PPP)",2021,2021-01-01,17470.682415187282,2011 international $,maddison-project,mpd2023_web.xlsx
ARG,Argentina,maddison.pop,Population (thousands),2021,2021-01-01,46496.42,thousands,maddison-project,mpd2023_web.xlsx
ARG,Argentina,maddison.gdppc,"GDP per capita (2011 international $, PPP)",2022,2022-01-01,18292.31782465981,2011 international $,maddison-project,mpd2023_web.xlsx
ARG,Argentina,maddison.pop,Population (thousands),2022,2022-01-01,46736.25,thousands,maddison-project,mpd2023_web.xlsx
DEU,Germany,maddison.pop,Population (thousands),1,0001-01-01,3000.0,thousands,maddison-project,mpd2023_web.xlsx
DEU,Germany,maddison.pop,Population (thousands),1000,1000-01-01,3500.0,thousands,maddison-project,mpd2023_web.xlsx
DEU,Germany,maddison.gdppc,"GDP per capita (2011 international $, PPP)",1500,1500-01-01,1755.9737105980819,2011 international $,maddison-project,mpd2023_web.xlsx
DEU,Germany,maddison.pop,Population (thousands),1500,1500-01-01,12000.0,thousands,maddison-project,mpd2023_web.xlsx
DEU,Germany,maddison.gdppc,"GDP per capita (2011 international $, PPP)",1501,1501-01-01,1724.7796117597452,2011 international $,maddison-project,mpd2023_web.xlsx
DEU,Germany,maddison.gdppc,"GDP per capita (2011 international $, PPP)",1502,1502-01-01,1720.4808010672139,2011 international $,maddison-project,mpd2023_web.xlsx
DEU,Germany,maddison.gdppc,"GDP per capita (2011 international $, PPP)",1503,1503-01-01,1685.6226194456333,2011 international $,maddison-project,mpd2023_web.xlsx
DEU,Germany,maddison.gdppc,"GDP per capita (2011 international $, PPP)",1504,1504-01-01,1736.3690102658359,2011 international $,maddison-project,mpd2023_web.xlsx
DEU,Germany,maddison.gdppc,"GDP per capita (2011 international $, PPP)",1505,1505-01-01,1789.3281752945663,2011 international $,maddison-project,mpd2023_web.xlsx
DEU,Germany,maddison.gdppc,"GDP per capita (2011 international $, PPP)",1506,1506-01-01,1808.3454358292418,2011 international $,maddison-project,mpd2023_web.xlsx
DEU,Germany,maddison.gdppc,"GDP per capita (2011 international $, PPP)",1507,1507-01-01,1826.3696819242116,2011 international $,maddison-project,mpd2023_web.xlsx
DEU,Germany,maddison.gdppc,"GDP per capita (2011 international $, PPP)",1508,1508-01-01,1804.6510797367455,2011 international $,maddison-project,mpd2023_web.xlsx
DEU,Germany,maddison.gdppc,"GDP per capita (2011 international $, PPP)",1509,1509-01-01,1816.9453245458615,2011 international $,maddison-project,mpd2023_web.xlsx
DEU,Germany,maddison.gdppc,"GDP per capita (2011 international $, PPP)",1510,1510-01-01,1805.637073817772,2011 international $,maddison-project,mpd2023_web.xlsx
DEU,Germany,maddison.gdppc,"GDP per capita (2011 international $, PPP)",1511,1511-01-01,1757.3357442672711,2011 international $,maddison-project,mpd2023_web.xlsx
DEU,Germany,maddison.gdppc,"GDP per capita (2011 international $, PPP)",1512,1512-01-01,1735.6704531740168,2011 international $,maddison-project,mpd2023_web.xlsx
DEU,Germany,maddison.gdppc,"GDP per capita (2011 international $, PPP)",1513,1513-01-01,1785.162592672793,2011 international $,maddison-project,mpd2023_web.xlsx
DEU,Germany,maddison.gdppc,"GDP per capita (2011 international $, PPP)",1514,1514-01-01,1739.0279321860428,2011 international $,maddison-project,mpd2023_web.xlsx
DEU,Germany,maddison.gdppc,"GDP per capita (2011 international $, PPP)",1515,1515-01-01,1755.0384710390103,2011 international $,maddison-project,mpd2023_web.xlsx
DEU,Germany,maddison.gdppc,"GDP per capita (2011 international $, PPP)",1516,1516-01-01,1737.6512279974697,2011 international $,maddison-project,mpd2023_web.xlsx
DEU,Germany,maddison.gdppc,"GDP per capita (2011 international $, PPP)",1517,1517-01-01,1676.7550868715928,2011 international $,maddison-project,mpd2023_web.xlsx
DEU,Germany,maddison.gdppc,"GDP per capita (2011 international $, PPP)",1518,1518-01-01,1709.9990775422657,2011 international $,maddison-project,mpd2023_web.xlsx
DEU,Germany,maddison.gdppc,"GDP per capita (2011 international $, PPP)",1519,1519-01-01,1737.5055932299792,2011 international $,maddison-project,mpd2023_web.xlsx
DEU,Germany,maddison.gdppc,"GDP per capita (2011 international $, PPP)",1520,1520-01-01,1724.6379433669836,2011 international $,maddison-project,mpd2023_web.xlsx
DEU,Germany,maddison.gdppc,"GDP per capita (2011 international $, PPP)",1521,1521-01-01,1730.2897625420444,2011 international $,maddison-project,mpd2023_web.xlsx
DEU,Germany,maddison.gdppc,"GDP per capita (2011 international $, PPP)",1522,1522-01-01,1712.245636521889,2011 international $,maddison-project,mpd2023_web.xlsx
DEU,Germany,maddison.gdppc,"GDP per capita (2011 international $, PPP)",1523,1523-01-01,1715.793773981992,2011 international $,maddison-project,mpd2023_web.xlsx
DEU,Germany,maddison.gdppc,"GDP per capita (2011 international $, PPP)",1524,1524-01-01,1724.967264549634,2011 international $,maddison-project,mpd2023_web.xlsx
DEU,Germany,maddison.gdppc,"GDP per capita (2011 international $, PPP)",1525,1525-01-01,1734.8721927473782,2011 international $,maddison-project,mpd2023_web.xlsx
DEU,Germany,maddison.gdppc,"GDP per capita (2011 international $, PPP)",1526,1526-01-01,1750.9296311351486,2011 international $,maddison-project,mpd2023_web.xlsx
DEU,Germany,maddison.gdppc,"GDP per capita (2011 international $, PPP)",1527,1527-01-01,1702.3058330608183,2011 international $,maddison-project,mpd2023_web.xlsx
DEU,Germany,maddison.gdppc,"GDP per capita (2011 international $, PPP)",1528,1528-01-01,1668.741625376951,2011 international $,maddison-project,mpd2023_web.xlsx
DEU,Germany,maddison.gdppc,"GDP per capita (2011 international $, PPP)",1529,1529-01-01,1644.5831056315567,2011 international $,maddison-project,mpd2023_web.xlsx
DEU,Germany,maddison.gdppc,"GDP per capita (2011 international $, PPP)",1530,1530-01-01,1625.5774903917952,2011 international $,maddison-project,mpd2023_web.xlsx
DEU,Germany,maddison.gdppc,"GDP per capita (2011 international $, PPP)",1531,1531-01-01,1600.8914058309065,2011 international $,maddison-project,mpd2023_web.xlsx
DEU,Germany,maddison.gdppc,"GDP per capita (2011 international $, PPP)",1532,1532-01-01,1662.392425855086,2011 international $,maddison-project,mpd2023_web.xlsx
DEU,Germany,maddison.gdppc,"GDP per capita (2011 international $, PPP)",1533,1533-01-01,1603.0050098269576,2011 international $,maddison-project,mpd2023_web.xlsx
DEU,Germany,maddison.gdppc,"GDP per capita (2011 international $, PPP)",1534,1534-01-01,1615.149896365756,2011 international $,maddison-project,mpd2023_web.xlsx
