date,admin1,admin2,market,market_id,latitude,longitude,category,commodity,commodity_id,unit,priceflag,pricetype,currency,price,usdprice
2022-08-15,Falcon,Piritu,Chimpire,7510,11.35,-69.12,miscellaneous food,Salt,185,KG,actual,Retail,USD,0.32,0.32
2022-08-15,Falcon,Piritu,Chimpire,7510,11.35,-69.12,miscellaneous food,Sugar,97,KG,actual,Retail,USD,1.45,1.45
2022-08-15,Falcon,Piritu,Chimpire,7510,11.35,-69.12,oil and fats,Margarine,1260,0.5 KG,actual,Retail,USD,2.39,2.39
2022-08-15,Falcon,Piritu,Chimpire,7510,11.35,-69.12,oil and fats,Oil (vegetable),96,850 ML,actual,Retail,USD,3.43,3.43
2022-08-15,Falcon,Piritu,Chimpire,7510,11.35,-69.12,pulses and nuts,"Beans (black, dry)",1259,KG,actual,Retail,USD,2.48,2.48
2022-08-15,Falcon,Piritu,Chimpire,7510,11.35,-69.12,pulses and nuts,Lentils,108,900 G,actual,Retail,USD,2.4,2.4
2022-08-15,Falcon,Silva,Tucacas,7530,10.79,-68.32,cereals and tubers,Cassava,68,KG,actual,Retail,USD,1,1
2022-08-15,Falcon,Silva,Tucacas,7530,10.79,-68.32,cereals and tubers,Maize flour,76,KG,actual,Retail,USD,1.7,1.7
2022-08-15,Falcon,Silva,Tucacas,7530,10.79,-68.32,cereals and tubers,Pasta,112,0.5 KG,actual,Retail,USD,0.8,0.8
2022-08-15,Falcon,Silva,Tucacas,7530,10.79,-68.32,cereals and tubers,Potatoes,83,KG,actual,Retail,USD,1.2,1.2
2022-08-15,Falcon,Silva,Tucacas,7530,10.79,-68.32,cereals and tubers,Rice (white),133,KG,actual,Retail,USD,0.9,0.9
2022-08-15,Falcon,Silva,Tucacas,7530,10.79,-68.32,"meat, fish and eggs",Eggs,92,30 pcs,actual,Retail,USD,5,5
2022-08-15,Falcon,Silva,Tucacas,7530,10.79,-68.32,"meat, fish and eggs","Fish (sardine, canned)",321,170 G,actual,Retail,USD,0.7,0.7
2022-08-15,Falcon,Silva,Tucacas,7530,10.79,-68.32,"meat, fish and eggs","Fish (tuna, canned)",322,140 G,actual,Retail,USD,2,2
2022-08-15,Falcon,Silva,Tucacas,7530,10.79,-68.32,milk and dairy,Cheese (white),1257,KG,actual,Retail,USD,3,3
2022-08-15,Falcon,Silva,Tucacas,7530,10.79,-68.32,miscellaneous food,Salt,185,KG,actual,Retail,USD,0.3,0.3
2022-08-15,Falcon,Silva,Tucacas,7530,10.79,-68.32,miscellaneous food,Sugar,97,KG,actual,Retail,USD,1.78,1.78
2022-08-15,Falcon,Silva,Tucacas,7530,10.79,-68.32,oil and fats,Margarine,1260,0.5 KG,actual,Retail,USD,1.9,1.9
2022-08-15,Falcon,Silva,Tucacas,7530,10.79,-68.32,oil and fats,Oil (vegetable),96,850 ML,actual,Retail,USD,2.36,2.36
2022-08-15,Falcon,Silva,Tucacas,7530,10.79,-68.32,pulses and nuts,"Beans (black, dry)",1259,KG,actual,Retail,USD,2,2
2022-08-15,Falcon,Silva,Tucacas,7530,10.79,-68.32,pulses and nuts,Lentils,108,900 G,actual,Retail,USD,1.8,1.8
2022-08-15,Falcon,Silva,Tucacas,7530,10.79,-68.32,vegetables and fruits,Bananas,254,KG,actual,Retail,USD,0.6,0.6
2022-08-15,Falcon,Silva,Tucacas,7530,10.79,-68.32,vegetables and fruits,Carrots,166,KG,actual,Retail,USD,0.9,0.9
2022-08-15,Falcon,Silva,Tucacas,7530,10.79,-68.32,vegetables and fruits,Onions,173,KG,actual,Retail,USD,2,2
2022-08-15,Falcon,Silva,Tucacas,7530,10.79,-68.32,vegetables and fruits,Oranges,360,KG,actual,Retail,USD,1,1
2022-08-15,Falcon,Silva,Tucacas,7530,10.79,-68.32,vegetables and fruits,Papaya,408,KG,actual,Retail,USD,1,1
2022-08-15,Falcon,Silva,Tucacas,7530,10.79,-68.32,vegetables and fruits,Pumpkin,412,KG,actual,Retail,USD,0.5,0.5
2022-08-15,Falcon,Silva,Tucacas,7530,10.79,-68.32,vegetables and fruits,Tomatoes,114,KG,actual,Retail,USD,2,2
2022-08-15,Falcon,Urumaco,Urumaco,7521,11.2,-70.26,cereals and tubers,Pasta,112,0.5 KG,actual,Retail,USD,0.81,0.81
2022-08-15,Falcon,Urumaco,Urumaco,7521,11.2,-70.26,cereals and tubers,Rice (white),133,KG,actual,Retail,USD,0.89,0.89
2022-08-15,Falcon,Urumaco,Urumaco,7521,11.2,-70.26,"meat, fish and eggs",Eggs,92,30 pcs,actual,Retail,USD,4.87,4.87
2022-08-15,Falcon,Urumaco,Urumaco,7521,11.2,-70.26,"meat, fish and eggs","Fish (sardine, canned)",321,170 G,actual,Retail,USD,1.11,1.11
2022-08-15,Falcon,Urumaco,Urumaco,7521,11.2,-70.26,"meat, fish and eggs","Fish (tuna, canned)",322,140 G,actual,Retail,USD,1.39,1.39
2022-08-15,Falcon,Urumaco,Urumaco,7521,11.2,-70.26,"meat, fish and eggs","Meat (beef, minced)",211,KG,actual,Retail,USD,5.6,5.6
2022-08-15,Falcon,Urumaco,Urumaco,7521,11.2,-70.26,"meat, fish and eggs","Meat (chicken, breast)",1258,KG,actual,Retail,USD,3.87,3.87
2022-08-15,Falcon,Urumaco,Urumaco,7521,11.2,-70.26,milk and dairy,Cheese (white),1257,KG,actual,Retail,USD,2.61,2.61
2022-08-15,Falcon,Urumaco,Urumaco,7521,11.2,-70.26,miscellaneous food,Salt,185,KG,actual,Retail,USD,0.21,0.21
2022-08-15,Falcon,Urumaco,Urumaco,7521,11.2,-70.26,miscellaneous food,Sugar,97,KG,actual,Retail,USD,1.37,1.37
2022-08-15,Falcon,Urumaco,Urumaco,7521,11.2,-70.26,oil and fats,Margarine,1260,0.5 KG,actual,Retail,USD,2.11,2.11
2022-08-15,Falcon,Urumaco,Urumaco,7521,11.2,-70.26,oil and fats,Oil (vegetable),96,850 ML,actual,Retail,USD,2.29,2.29
2022-08-15,Falcon,Urumaco,Urumaco,7521,11.2,-70.26,pulses and nuts,"Beans (black, dry)",1259,KG,actual,Retail,USD,2.1,2.1
2022-08-15,Falcon,Urumaco,Urumaco,7521,11.2,-70.26,pulses and nuts,Lentils,108,900 G,actual,Retail,USD,1.59,1.59
2022-08-15,Falcon,Zamora,Puerto Cumarebo,7518,11.49,-69.35,cereals and tubers,Cassava,68,KG,actual,Retail,USD,1,1
2022-08-15,Falcon,Zamora,Puerto Cumarebo,7518,11.49,-69.35,cereals and tubers,Pasta,112,0.5 KG,actual,Retail,USD,0.85,0.85
2022-08-15,Falcon,Zamora,Puerto Cumarebo,7518,11.49,-69.35,cereals and tubers,Potatoes,83,KG,actual,Retail,USD,1.27,1.27
2022-08-15,Falcon,Zamora,Puerto Cumarebo,7518,11.49,-69.35,cereals and tubers,Rice (white),133,KG,actual,Retail,USD,0.94,0.94
2022-08-15,Falcon,Zamora,Puerto Cumarebo,7518,11.49,-69.35,"meat, fish and eggs",Eggs,92,30 pcs,actual,Retail,USD,4.06,4.06
2022-08-15,Falcon,Zamora,Puerto Cumarebo,7518,11.49,-69.35,"meat, fish and eggs","Fish (sardine, canned)",321,170 G,actual,Retail,USD,1.01,1.01
2022-08-15,Falcon,Zamora,Puerto Cumarebo,7518,11.49,-69.35,"meat, fish and eggs","Fish (tuna, canned)",322,140 G,actual,Retail,USD,1.61,1.61
2022-08-15,Falcon,Zamora,Puerto Cumarebo,7518,11.49,-69.35,"meat, fish and eggs","Meat (beef, minced)",211,KG,actual,Retail,USD,6,6
2022-08-15,Falcon,Zamora,Puerto Cumarebo,7518,11.49,-69.35,"meat, fish and eggs","Meat (chicken, breast)",1258,KG,actual,Retail,USD,4.8,4.8
2022-08-15,Falcon,Zamora,Puerto Cumarebo,7518,11.49,-69.35,milk and dairy,Cheese (white),1257,KG,actual,Retail,USD,2.61,2.61
2022-08-15,Falcon,Zamora,Puerto Cumarebo,7518,11.49,-69.35,miscellaneous food,Salt,185,KG,actual,Retail,USD,0.35,0.35
2022-08-15,Falcon,Zamora,Puerto Cumarebo,7518,11.49,-69.35,oil and fats,Margarine,1260,0.5 KG,actual,Retail,USD,2.06,2.06
2022-08-15,Falcon,Zamora,Puerto Cumarebo,7518,11.49,-69.35,oil and fats,Oil (vegetable),96,850 ML,actual,Retail,USD,2.75,2.75
2022-08-15,Falcon,Zamora,Puerto Cumarebo,7518,11.49,-69.35,pulses and nuts,"Beans (black, dry)",1259,KG,actual,Retail,USD,2.06,2.06
2022-08-15,Falcon,Zamora,Puerto Cumarebo,7518,11.49,-69.35,pulses and nuts,Lentils,108,900 G,actual,Retail,USD,1.93,1.93
2022-08-15,Falcon,Zamora,Puerto Cumarebo,7518,11.49,-69.35,vegetables and fruits,Bananas,254,KG,actual,Retail,USD,0.44,0.44
2022-08-15,Falcon,Zamora,Puerto Cumarebo,7518,11.49,-69.35,vegetables and fruits,Carrots,166,KG,actual,Retail,USD,0.7,0.7
2022-08-15,Falcon,Zamora,Puerto Cumarebo,7518,11.49,-69.35,vegetables and fruits,Onions,173,KG,actual,Retail,USD,1.47,1.47
2022-08-15,Falcon,Zamora,Puerto Cumarebo,7518,11.49,-69.35,vegetables and fruits,Oranges,360,KG,actual,Retail,USD,1,1
2022-08-15,Falcon,Zamora,Puerto Cumarebo,7518,11.49,-69.35,vegetables and fruits,Papaya,408,KG,actual,Retail,USD,0.8,0.8
2022-08-15,Falcon,Zamora,Puerto Cumarebo,7518,11.49,-69.35,vegetables and fruits,Pumpkin,412,KG,actual,Retail,USD,0.3,0.3
2022-08-15,Falcon,Zamora,Puerto Cumarebo,7518,11.49,-69.35,vegetables and fruits,Tomatoes,114,KG,actual,Retail,USD,1.5,1.5
2022-09-15,Falcon,Cacique Manaure,Yaracal,7522,10.97,-68.55,cereals and tubers,Maize flour,76,KG,actual,Retail,USD,1.5,1.5
2022-09-15,Falcon,Cacique Manaure,Yaracal,7522,10.97,-68.55,cereals and tubers,Pasta,112,0.5 KG,actual,Retail,USD,0.8,0.8
2022-09-15,Falcon,Cacique Manaure,Yaracal,7522,10.97,-68.55,cereals and tubers,Rice (white),133,KG,actual,Retail,USD,1.1,1.1
2022-09-15,Falcon,Cacique Manaure,Yaracal,7522,10.97,-68.55,"meat, fish and eggs",Eggs,92,30 pcs,actual,Retail,USD,4.9,4.9
2022-09-15,Falcon,Cacique Manaure,Yaracal,7522,10.97,-68.55,"meat, fish and eggs","Fish (sardine, canned)",321,170 G,actual,Retail,USD,1.03,1.03
2022-09-15,Falcon,Cacique Manaure,Yaracal,7522,10.97,-68.55,"meat, fish and eggs","Fish (tuna, canned)",322,140 G,actual,Retail,USD,2.06,2.06
2022-09-15,Falcon,Cacique Manaure,Yaracal,7522,10.97,-68.55,"meat, fish and eggs","Meat (chicken, breast)",1258,KG,actual,Retail,USD,3.5,3.5
2022-09-15,Falcon,Cacique Manaure,Yaracal,7522,10.97,-68.55,milk and dairy,Cheese (white),1257,KG,actual,Retail,USD,3.5,3.5
2022-09-15,Falcon,Cacique Manaure,Yaracal,7522,10.97,-68.55,miscellaneous food,Salt,185,KG,actual,Retail,USD,0.3,0.3
2022-09-15,Falcon,Cacique Manaure,Yaracal,7522,10.97,-68.55,oil and fats,Margarine,1260,0.5 KG,actual,Retail,USD,2.2,2.2
2022-09-15,Falcon,Cacique Manaure,Yaracal,7522,10.97,-68.55,oil and fats,Oil (vegetable),96,850 ML,actual,Retail,USD,2.36,2.36
2022-09-15,Falcon,Cacique Manaure,Yaracal,7522,10.97,-68.55,pulses and nuts,"Beans (black, dry)",1259,KG,actual,Retail,USD,2,2
2022-09-15,Falcon,Cacique Manaure,Yaracal,7522,10.97,-68.55,pulses and nuts,Lentils,108,900 G,actual,Retail,USD,2.34,2.34
2022-09-15,Falcon,Carirubana,Punto Fijo,7519,11.71,-70.18,cereals and tubers,Cassava,68,KG,actual,Retail,USD,1.23,1.23
2022-09-15,Falcon,Carirubana,Punto Fijo,7519,11.71,-70.18,cereals and tubers,Pasta,112,0.5 KG,actual,Retail,USD,1.05,1.05
2022-09-15,Falcon,Carirubana,Punto Fijo,7519,11.71,-70.18,cereals and tubers,Potatoes,83,KG,actual,Retail,USD,1,1
2022-09-15,Falcon,Carirubana,Punto Fijo,7519,11.71,-70.18,cereals and tubers,Rice (white),133,KG,actual,Retail,USD,1.26,1.26
2022-09-15,Falcon,Carirubana,Punto Fijo,7519,11.71,-70.18,"meat, fish and eggs",Eggs,92,30 pcs,actual,Retail,USD,5.55,5.55
2022-09-15,Falcon,Carirubana,Punto Fijo,7519,11.71,-70.18,"meat, fish and eggs","Fish (sardine, canned)",321,170 G,actual,Retail,USD,1.17,1.17
2022-09-15,Falcon,Carirubana,Punto Fijo,7519,11.71,-70.18,"meat, fish and eggs","Fish (tuna, canned)",322,140 G,actual,Retail,USD,2.09,2.09
2022-09-15,Falcon,Carirubana,Punto Fijo,7519,11.71,-70.18,"meat, fish and eggs","Meat (beef, minced)",211,KG,actual,Retail,USD,5.37,5.37
2022-09-15,Falcon,Carirubana,Punto Fijo,7519,11.71,-70.18,"meat, fish and eggs","Meat (chicken, breast)",1258,KG,actual,Retail,USD,5.79,5.79
2022-09-15,Falcon,Carirubana,Punto Fijo,7519,11.71,-70.18,milk and dairy,Cheese (white),1257,KG,actual,Retail,USD,4.32,4.32
2022-09-15,Falcon,Carirubana,Punto Fijo,7519,11.71,-70.18,miscellaneous food,Salt,185,KG,actual,Retail,USD,0.42,0.42
2022-09-15,Falcon,Carirubana,Punto Fijo,7519,11.71,-70.18,oil and fats,Margarine,1260,0.5 KG,actual,Retail,USD,2.43,2.43
2022-09-15,Falcon,Carirubana,Punto Fijo,7519,11.71,-70.18,oil and fats,Oil (vegetable),96,850 ML,actual,Retail,USD,4.07,4.07
2022-09-15,Falcon,Carirubana,Punto Fijo,7519,11.71,-70.18,pulses and nuts,"Beans (black, dry)",1259,KG,actual,Retail,USD,2.75,2.75
2022-09-15,Falcon,Carirubana,Punto Fijo,7519,11.71,-70.18,pulses and nuts,Lentils,108,900 G,actual,Retail,USD,2.79,2.79
2022-09-15,Falcon,Carirubana,Punto Fijo,7519,11.71,-70.18,vegetables and fruits,Bananas,254,KG,actual,Retail,USD,0.5,0.5
2022-09-15,Falcon,Carirubana,Punto Fijo,7519,11.71,-70.18,vegetables and fruits,Carrots,166,KG,actual,Retail,USD,0.81,0.81
2022-09-15,Falcon,Carirubana,Punto Fijo,7519,11.71,-70.18,vegetables and fruits,Onions,173,KG,actual,Retail,USD,0.88,0.88
2022-09-15,Falcon,Carirubana,Punto Fijo,7519,11.71,-70.18,vegetables and fruits,Oranges,360,KG,actual,Retail,USD,0.94,0.94
2022-09-15,Falcon,Carirubana,Punto Fijo,7519,11.71,-70.18,vegetables and fruits,Papaya,408,KG,actual,Retail,USD,0.75,0.75
2022-09-15,Falcon,Carirubana,Punto Fijo,7519,11.71,-70.18,vegetables and fruits,Pumpkin,412,KG,actual,Retail,USD,0.44,0.44
2022-09-15,Falcon,Carirubana,Punto Fijo,7519,11.71,-70.18,vegetables and fruits,Tomatoes,114,KG,actual,Retail,USD,1.44,1.44
2022-09-15,Falcon,Dabajuro,Dabajuro,7512,11.02,-70.68,cereals and tubers,Cassava,68,KG,actual,Retail,USD,1.25,1.25
2022-09-15,Falcon,Dabajuro,Dabajuro,7512,11.02,-70.68,cereals and tubers,Potatoes,83,KG,actual,Retail,USD,1,1
2022-09-15,Falcon,Dabajuro,Dabajuro,7512,11.02,-70.68,vegetables and fruits,Bananas,254,KG,actual,Retail,USD,0.38,0.38
2022-09-15,Falcon,Dabajuro,Dabajuro,7512,11.02,-70.68,vegetables and fruits,Carrots,166,KG,actual,Retail,USD,1,1
2022-09-15,Falcon,Dabajuro,Dabajuro,7512,11.02,-70.68,vegetables and fruits,Onions,173,KG,actual,Retail,USD,1.25,1.25
2022-09-15,Falcon,Dabajuro,Dabajuro,7512,11.02,-70.68,vegetables and fruits,Oranges,360,KG,actual,Retail,USD,0.75,0.75
2022-09-15,Falcon,Dabajuro,Dabajuro,7512,11.02,-70.68,vegetables and fruits,Papaya,408,KG,actual,Retail,USD,0.63,0.63
2022-09-15,Falcon,Dabajuro,Dabajuro,7512,11.02,-70.68,vegetables and fruits,Pumpkin,412,KG,actual,Retail,USD,0.38,0.38
2022-09-15,Falcon,Dabajuro,Dabajuro,7512,11.02,-70.68,vegetables and fruits,Tomatoes,114,KG,actual,Retail,USD,1.5,1.5
2022-09-15,Falcon,Mauroa,Mene de Mauroa,7516,10.68,-71.04,cereals and tubers,Pasta,112,0.5 KG,actual,Retail,USD,1.11,1.11
2022-09-15,Falcon,Mauroa,Mene de Mauroa,7516,10.68,-71.04,cereals and tubers,Rice (white),133,KG,actual,Retail,USD,1,1
2022-09-15,Falcon,Mauroa,Mene de Mauroa,7516,10.68,-71.04,"meat, fish and eggs",Eggs,92,30 pcs,actual,Retail,USD,6.01,6.01
2022-09-15,Falcon,Mauroa,Mene de Mauroa,7516,10.68,-71.04,"meat, fish and eggs","Fish (sardine, canned)",321,170 G,actual,Retail,USD,1.54,1.54
2022-09-15,Falcon,Mauroa,Mene de Mauroa,7516,10.68,-71.04,milk and dairy,Cheese (white),1257,KG,actual,Retail,USD,3.6,3.6
2022-09-15,Falcon,Mauroa,Mene de Mauroa,7516,10.68,-71.04,miscellaneous food,Salt,185,KG,actual,Retail,USD,0.63,0.63
2022-09-15,Falcon,Mauroa,Mene de Mauroa,7516,10.68,-71.04,miscellaneous food,Sugar,97,KG,actual,Retail,USD,1.92,1.92
2022-09-15,Falcon,Mauroa,Mene de Mauroa,7516,10.68,-71.04,oil and fats,Margarine,1260,0.5 KG,actual,Retail,USD,2.29,2.29
2022-09-15,Falcon,Mauroa,Mene de Mauroa,7516,10.68,-71.04,oil and fats,Oil (vegetable),96,850 ML,actual,Retail,USD,2.66,2.66
2022-09-15,Falcon,Mauroa,Mene de Mauroa,7516,10.68,-71.04,pulses and nuts,Lentils,108,900 G,actual,Retail,USD,2.53,2.53
2022-09-15,Falcon,Miranda,Coro,7523,11.4,-69.68,cereals and tubers,Cassava,68,KG,actual,Retail,USD,1.24,1.24
2022-09-15,Falcon,Miranda,Coro,7523,11.4,-69.68,cereals and tubers,Maize flour,76,KG,actual,Retail,USD,1.51,1.51
2022-09-15,Falcon,Miranda,Coro,7523,11.4,-69.68,cereals and tubers,Pasta,112,0.5 KG,actual,Retail,USD,1.09,1.09
2022-09-15,Falcon,Miranda,Coro,7523,11.4,-69.68,cereals and tubers,Potatoes,83,KG,actual,Retail,USD,1.43,1.43
2022-09-15,Falcon,Miranda,Coro,7523,11.4,-69.68,cereals and tubers,Rice (white),133,KG,actual,Retail,USD,1.26,1.26
2022-09-15,Falcon,Miranda,Coro,7523,11.4,-69.68,"meat, fish and eggs",Eggs,92,30 pcs,actual,Retail,USD,5.35,5.35
2022-09-15,Falcon,Miranda,Coro,7523,11.4,-69.68,"meat, fish and eggs","Fish (sardine, canned)",321,170 G,actual,Retail,USD,0.98,0.98
2022-09-15,Falcon,Miranda,Coro,7523,11.4,-69.68,"meat, fish and eggs","Fish (tuna, canned)",322,140 G,actual,Retail,USD,2.01,2.01
2022-09-15,Falcon,Miranda,Coro,7523,11.4,-69.68,"meat, fish and eggs","Meat (beef, minced)",211,KG,actual,Retail,USD,5.42,5.42
2022-09-15,Falcon,Miranda,Coro,7523,11.4,-69.68,"meat, fish and eggs","Meat (chicken, breast)",1258,KG,actual,Retail,USD,6.59,6.59
2022-09-15,Falcon,Miranda,Coro,7523,11.4,-69.68,milk and dairy,Cheese (white),1257,KG,actual,Retail,USD,4.51,4.51
2022-09-15,Falcon,Miranda,Coro,7523,11.4,-69.68,miscellaneous food,Salt,185,KG,actual,Retail,USD,0.34,0.34
2022-09-15,Falcon,Miranda,Coro,7523,11.4,-69.68,miscellaneous food,Sugar,97,KG,actual,Retail,USD,1.59,1.59
2022-09-15,Falcon,Miranda,Coro,7523,11.4,-69.68,oil and fats,Margarine,1260,0.5 KG,actual,Retail,USD,2.27,2.27
2022-09-15,Falcon,Miranda,Coro,7523,11.4,-69.68,oil and fats,Oil (vegetable),96,850 ML,actual,Retail,USD,3.31,3.31
2022-09-15,Falcon,Miranda,Coro,7523,11.4,-69.68,pulses and nuts,"Beans (black, dry)",1259,KG,actual,Retail,USD,2.72,2.72
2022-09-15,Falcon,Miranda,Coro,7523,11.4,-69.68,pulses and nuts,Lentils,108,900 G,actual,Retail,USD,2.84,2.84
2022-09-15,Falcon,Miranda,Coro,7523,11.4,-69.68,vegetables and fruits,Bananas,254,KG,actual,Retail,USD,0.52,0.52
2022-09-15,Falcon,Miranda,Coro,7523,11.4,-69.68,vegetables and fruits,Carrots,166,KG,actual,Retail,USD,0.92,0.92
2022-09-15,Falcon,Miranda,Coro,7523,11.4,-69.68,vegetables and fruits,Onions,173,KG,actual,Retail,USD,1.61,1.61
2022-09-15,Falcon,Miranda,Coro,7523,11.4,-69.68,vegetables and fruits,Oranges,360,KG,actual,Retail,USD,0.95,0.95
2022-09-15,Falcon,Miranda,Coro,7523,11.4,-69.68,vegetables and fruits,Papaya,408,KG,actual,Retail,USD,0.71,0.71
2022-09-15,Falcon,Miranda,Coro,7523,11.4,-69.68,vegetables and fruits,Pumpkin,412,KG,actual,Retail,USD,0.47,0.47
2022-09-15,Falcon,Miranda,Coro,7523,11.4,-69.68,vegetables and fruits,Tomatoes,114,KG,actual,Retail,USD,1.51,1.51
2022-09-15,Falcon,Piritu,Chimpire,7510,11.35,-69.12,cereals and tubers,Maize flour,76,KG,actual,Retail,USD,1.6,1.6
2022-09-15,Falcon,Piritu,Chimpire,7510,11.35,-69.12,cereals and tubers,Pasta,112,0.5 KG,actual,Retail,USD,1.06,1.06
2022-09-15,Falcon,Piritu,Chimpire,7510,11.35,-69.12,cereals and tubers,Rice (white),133,KG,actual,Retail,USD,1.5,1.5
2022-09-15,Falcon,Piritu,Chimpire,7510,11.35,-69.12,"meat, fish and eggs",Eggs,92,30 pcs,actual,Retail,USD,5,5
2022-09-15,Falcon,Piritu,Chimpire,7510,11.35,-69.12,"meat, fish and eggs","Fish (sardine, canned)",321,170 G,actual,Retail,USD,1,1
2022-09-15,Falcon,Piritu,Chimpire,7510,11.35,-69.12,"meat, fish and eggs","Fish (tuna, canned)",322,140 G,actual,Retail,USD,1.68,1.68
2022-09-15,Falcon,Piritu,Chimpire,7510,11.35,-69.12,milk and dairy,Cheese (white),1257,KG,actual,Retail,USD,3.5,3.5
2022-09-15,Falcon,Zamora,Puerto Cumarebo,7518,11.49,-69.35,cereals and tubers,Cassava,68,KG,actual,Retail,USD,1,1
2022-09-15,Falcon,Zamora,Puerto Cumarebo,7518,11.49,-69.35,cereals and tubers,Pasta,112,0.5 KG,actual,Retail,USD,0.94,0.94
2022-09-15,Falcon,Zamora,Puerto Cumarebo,7518,11.49,-69.35,cereals and tubers,Potatoes,83,KG,actual,Retail,USD,1,1
2022-09-15,Falcon,Zamora,Puerto Cumarebo,7518,11.49,-69.35,cereals and tubers,Rice (white),133,KG,actual,Retail,USD,1.24,1.24
2022-09-15,Falcon,Zamora,Puerto Cumarebo,7518,11.49,-69.35,"meat, fish and eggs",Eggs,92,30 pcs,actual,Retail,USD,4.64,4.64
2022-09-15,Falcon,Zamora,Puerto Cumarebo,7518,11.49,-69.35,"meat, fish and eggs","Fish (sardine, canned)",321,170 G,actual,Retail,USD,0.85,0.85
2022-09-15,Falcon,Zamora,Puerto Cumarebo,7518,11.49,-69.35,"meat, fish and eggs","Fish (tuna, canned)",322,140 G,actual,Retail,USD,2.29,2.29
2022-09-15,Falcon,Zamora,Puerto Cumarebo,7518,11.49,-69.35,"meat, fish and eggs","Meat (beef, minced)",211,KG,actual,Retail,USD,6,6
2022-09-15,Falcon,Zamora,Puerto Cumarebo,7518,11.49,-69.35,"meat, fish and eggs","Meat (chicken, breast)",1258,KG,actual,Retail,USD,4,4
2022-09-15,Falcon,Zamora,Puerto Cumarebo,7518,11.49,-69.35,milk and dairy,Cheese (white),1257,KG,actual,Retail,USD,3.67,3.67
2022-09-15,Falcon,Zamora,Puerto Cumarebo,7518,11.49,-69.35,miscellaneous food,Salt,185,KG,actual,Retail,USD,0.34,0.34
2022-09-15,Falcon,Zamora,Puerto Cumarebo,7518,11.49,-69.35,miscellaneous food,Sugar,97,KG,actual,Retail,USD,1.37,1.37
2022-09-15,Falcon,Zamora,Puerto Cumarebo,7518,11.49,-69.35,oil and fats,Margarine,1260,0.5 KG,actual,Retail,USD,2.39,2.39
2022-09-15,Falcon,Zamora,Puerto Cumarebo,7518,11.49,-69.35,oil and fats,Oil (vegetable),96,850 ML,actual,Retail,USD,2.11,2.11
2022-09-15,Falcon,Zamora,Puerto Cumarebo,7518,11.49,-69.35,pulses and nuts,"Beans (black, dry)",1259,KG,actual,Retail,USD,2.01,2.01
2022-09-15,Falcon,Zamora,Puerto Cumarebo,7518,11.49,-69.35,pulses and nuts,Lentils,108,900 G,actual,Retail,USD,1.99,1.99
2022-09-15,Falcon,Zamora,Puerto Cumarebo,7518,11.49,-69.35,vegetables and fruits,Bananas,254,KG,actual,Retail,USD,0.6,0.6
2022-09-15,Falcon,Zamora,Puerto Cumarebo,7518,11.49,-69.35,vegetables and fruits,Carrots,166,KG,actual,Retail,USD,0.7,0.7
2022-09-15,Falcon,Zamora,Puerto Cumarebo,7518,11.49,-69.35,vegetables and fruits,Onions,173,KG,actual,Retail,USD,0.9,0.9
2022-09-15,Falcon,Zamora,Puerto Cumarebo,7518,11.49,-69.35,vegetables and fruits,Oranges,360,KG,actual,Retail,USD,1,1
2022-09-15,Falcon,Zamora,Puerto Cumarebo,7518,11.49,-69.35,vegetables and fruits,Papaya,408,KG,actual,Retail,USD,0.56,0.56
2022-09-15,Falcon,Zamora,Puerto Cumarebo,7518,11.49,-69.35,vegetables and fruits,Pumpkin,412,KG,actual,Retail,USD,0.3,0.3
2022-09-15,Falcon,Zamora,Puerto Cumarebo,7518,11.49,-69.35,vegetables and fruits,Tomatoes,114,KG,actual,Retail,USD,1.55,1.55
2022-10-15,Falcon,Bolivar,Aracua,7509,10.99,-69.58,cereals and tubers,Maize flour,76,KG,actual,Retail,USD,1.28,1.28
2022-10-15,Falcon,Bolivar,Aracua,7509,10.99,-69.58,cereals and tubers,Pasta,112,0.5 KG,actual,Retail,USD,0.68,0.68
2022-10-15,Falcon,Bolivar,Aracua,7509,10.99,-69.58,cereals and tubers,Rice (white),133,KG,actual,Retail,USD,1.3,1.3
2022-10-15,Falcon,Bolivar,Aracua,7509,10.99,-69.58,"meat, fish and eggs",Eggs,92,30 pcs,actual,Retail,USD,4.98,4.98
2022-10-15,Falcon,Bolivar,Aracua,7509,10.99,-69.58,"meat, fish and eggs","Fish (sardine, canned)",321,170 G,actual,Retail,USD,0.74,0.74
2022-10-15,Falcon,Bolivar,Aracua,7509,10.99,-69.58,"meat, fish and eggs","Fish (tuna, canned)",322,140 G,actual,Retail,USD,1.44,1.44
2022-10-15,Falcon,Bolivar,Aracua,7509,10.99,-69.58,"meat, fish and eggs","Meat (chicken, breast)",1258,KG,actual,Retail,USD,2.5,2.5
2022-10-15,Falcon,Bolivar,Aracua,7509,10.99,-69.58,milk and dairy,Cheese (white),1257,KG,actual,Retail,USD,3.6,3.6
2022-10-15,Falcon,Bolivar,Aracua,7509,10.99,-69.58,miscellaneous food,Salt,185,KG,actual,Retail,USD,0.4,0.4
2022-10-15,Falcon,Bolivar,Aracua,7509,10.99,-69.58,miscellaneous food,Sugar,97,KG,actual,Retail,USD,1.25,1.25
2022-10-15,Falcon,Bolivar,Aracua,7509,10.99,-69.58,oil and fats,Margarine,1260,0.5 KG,actual,Retail,USD,2.34,2.34
