date_label,year,category,subcategory,value,unit,notes,country_iso3,source_dataset,citation
1970/71,1971,Agriculture,Production of major crops -- Cottonseed,305,thousand metric tons,"Figure 10; 1967/68 Barley cell printed as ""1,0?0"" (partially obscured digit) -- transcribed as 1030 per visual best-read; treat with light caution.",IRN,cia-nis33-iran-economy-1973,"NIS 33 ""Iran: The Economy"" (National Intelligence Survey), May 1973 (research completed Jan 1973), PDF p.17 (printed p.9)"
1971/72,1972,Agriculture,Production of major crops -- Cottonseed,288,thousand metric tons,"Figure 10; 1967/68 Barley cell printed as ""1,0?0"" (partially obscured digit) -- transcribed as 1030 per visual best-read; treat with light caution.",IRN,cia-nis33-iran-economy-1973,"NIS 33 ""Iran: The Economy"" (National Intelligence Survey), May 1973 (research completed Jan 1973), PDF p.17 (printed p.9)"
1961/62-1965/66 average,1965,Agriculture,Production of major crops -- Tea,10,thousand metric tons,"Figure 10; 1967/68 Barley cell printed as ""1,0?0"" (partially obscured digit) -- transcribed as 1030 per visual best-read; treat with light caution.",IRN,cia-nis33-iran-economy-1973,"NIS 33 ""Iran: The Economy"" (National Intelligence Survey), May 1973 (research completed Jan 1973), PDF p.17 (printed p.9)"
1966/67,1967,Agriculture,Production of major crops -- Tea,15,thousand metric tons,"Figure 10; 1967/68 Barley cell printed as ""1,0?0"" (partially obscured digit) -- transcribed as 1030 per visual best-read; treat with light caution.",IRN,cia-nis33-iran-economy-1973,"NIS 33 ""Iran: The Economy"" (National Intelligence Survey), May 1973 (research completed Jan 1973), PDF p.17 (printed p.9)"
1967/68,1968,Agriculture,Production of major crops -- Tea,18,thousand metric tons,"Figure 10; 1967/68 Barley cell printed as ""1,0?0"" (partially obscured digit) -- transcribed as 1030 per visual best-read; treat with light caution.",IRN,cia-nis33-iran-economy-1973,"NIS 33 ""Iran: The Economy"" (National Intelligence Survey), May 1973 (research completed Jan 1973), PDF p.17 (printed p.9)"
1968/69,1969,Agriculture,Production of major crops -- Tea,18,thousand metric tons,"Figure 10; 1967/68 Barley cell printed as ""1,0?0"" (partially obscured digit) -- transcribed as 1030 per visual best-read; treat with light caution.",IRN,cia-nis33-iran-economy-1973,"NIS 33 ""Iran: The Economy"" (National Intelligence Survey), May 1973 (research completed Jan 1973), PDF p.17 (printed p.9)"
1969/70,1970,Agriculture,Production of major crops -- Tea,19,thousand metric tons,"Figure 10; 1967/68 Barley cell printed as ""1,0?0"" (partially obscured digit) -- transcribed as 1030 per visual best-read; treat with light caution.",IRN,cia-nis33-iran-economy-1973,"NIS 33 ""Iran: The Economy"" (National Intelligence Survey), May 1973 (research completed Jan 1973), PDF p.17 (printed p.9)"
1970/71,1971,Agriculture,Production of major crops -- Tea,19,thousand metric tons,"Figure 10; 1967/68 Barley cell printed as ""1,0?0"" (partially obscured digit) -- transcribed as 1030 per visual best-read; treat with light caution.",IRN,cia-nis33-iran-economy-1973,"NIS 33 ""Iran: The Economy"" (National Intelligence Survey), May 1973 (research completed Jan 1973), PDF p.17 (printed p.9)"
1971/72,1972,Agriculture,Production of major crops -- Tea,19,thousand metric tons,"Figure 10; 1967/68 Barley cell printed as ""1,0?0"" (partially obscured digit) -- transcribed as 1030 per visual best-read; treat with light caution.",IRN,cia-nis33-iran-economy-1973,"NIS 33 ""Iran: The Economy"" (National Intelligence Survey), May 1973 (research completed Jan 1973), PDF p.17 (printed p.9)"
1961/62-1965/66 average,1965,Agriculture,"Production of major crops -- Sugar, raw",189,thousand metric tons,"Figure 10; 1967/68 Barley cell printed as ""1,0?0"" (partially obscured digit) -- transcribed as 1030 per visual best-read; treat with light caution.",IRN,cia-nis33-iran-economy-1973,"NIS 33 ""Iran: The Economy"" (National Intelligence Survey), May 1973 (research completed Jan 1973), PDF p.17 (printed p.9)"
1966/67,1967,Agriculture,"Production of major crops -- Sugar, raw",357,thousand metric tons,"Figure 10; 1967/68 Barley cell printed as ""1,0?0"" (partially obscured digit) -- transcribed as 1030 per visual best-read; treat with light caution.",IRN,cia-nis33-iran-economy-1973,"NIS 33 ""Iran: The Economy"" (National Intelligence Survey), May 1973 (research completed Jan 1973), PDF p.17 (printed p.9)"
1967/68,1968,Agriculture,"Production of major crops -- Sugar, raw",424,thousand metric tons,"Figure 10; 1967/68 Barley cell printed as ""1,0?0"" (partially obscured digit) -- transcribed as 1030 per visual best-read; treat with light caution.",IRN,cia-nis33-iran-economy-1973,"NIS 33 ""Iran: The Economy"" (National Intelligence Survey), May 1973 (research completed Jan 1973), PDF p.17 (printed p.9)"
1968/69,1969,Agriculture,"Production of major crops -- Sugar, raw",478,thousand metric tons,"Figure 10; 1967/68 Barley cell printed as ""1,0?0"" (partially obscured digit) -- transcribed as 1030 per visual best-read; treat with light caution.",IRN,cia-nis33-iran-economy-1973,"NIS 33 ""Iran: The Economy"" (National Intelligence Survey), May 1973 (research completed Jan 1973), PDF p.17 (printed p.9)"
1969/70,1970,Agriculture,"Production of major crops -- Sugar, raw",540,thousand metric tons,"Figure 10; 1967/68 Barley cell printed as ""1,0?0"" (partially obscured digit) -- transcribed as 1030 per visual best-read; treat with light caution.",IRN,cia-nis33-iran-economy-1973,"NIS 33 ""Iran: The Economy"" (National Intelligence Survey), May 1973 (research completed Jan 1973), PDF p.17 (printed p.9)"
1970/71,1971,Agriculture,"Production of major crops -- Sugar, raw",566,thousand metric tons,"Figure 10; 1967/68 Barley cell printed as ""1,0?0"" (partially obscured digit) -- transcribed as 1030 per visual best-read; treat with light caution.",IRN,cia-nis33-iran-economy-1973,"NIS 33 ""Iran: The Economy"" (National Intelligence Survey), May 1973 (research completed Jan 1973), PDF p.17 (printed p.9)"
1971/72,1972,Agriculture,"Production of major crops -- Sugar, raw",580,thousand metric tons,"Figure 10; 1967/68 Barley cell printed as ""1,0?0"" (partially obscured digit) -- transcribed as 1030 per visual best-read; treat with light caution.",IRN,cia-nis33-iran-economy-1973,"NIS 33 ""Iran: The Economy"" (National Intelligence Survey), May 1973 (research completed Jan 1973), PDF p.17 (printed p.9)"
1961/62-1965/66 average,1965,Agriculture,Production of major crops -- Raisins,50,thousand metric tons,"Figure 10; 1967/68 Barley cell printed as ""1,0?0"" (partially obscured digit) -- transcribed as 1030 per visual best-read; treat with light caution.",IRN,cia-nis33-iran-economy-1973,"NIS 33 ""Iran: The Economy"" (National Intelligence Survey), May 1973 (research completed Jan 1973), PDF p.17 (printed p.9)"
1966/67,1967,Agriculture,Production of major crops -- Raisins,63,thousand metric tons,"Figure 10; 1967/68 Barley cell printed as ""1,0?0"" (partially obscured digit) -- transcribed as 1030 per visual best-read; treat with light caution.",IRN,cia-nis33-iran-economy-1973,"NIS 33 ""Iran: The Economy"" (National Intelligence Survey), May 1973 (research completed Jan 1973), PDF p.17 (printed p.9)"
1967/68,1968,Agriculture,Production of major crops -- Raisins,45,thousand metric tons,"Figure 10; 1967/68 Barley cell printed as ""1,0?0"" (partially obscured digit) -- transcribed as 1030 per visual best-read; treat with light caution.",IRN,cia-nis33-iran-economy-1973,"NIS 33 ""Iran: The Economy"" (National Intelligence Survey), May 1973 (research completed Jan 1973), PDF p.17 (printed p.9)"
1968/69,1969,Agriculture,Production of major crops -- Raisins,60,thousand metric tons,"Figure 10; 1967/68 Barley cell printed as ""1,0?0"" (partially obscured digit) -- transcribed as 1030 per visual best-read; treat with light caution.",IRN,cia-nis33-iran-economy-1973,"NIS 33 ""Iran: The Economy"" (National Intelligence Survey), May 1973 (research completed Jan 1973), PDF p.17 (printed p.9)"
1969/70,1970,Agriculture,Production of major crops -- Raisins,35,thousand metric tons,"Figure 10; 1967/68 Barley cell printed as ""1,0?0"" (partially obscured digit) -- transcribed as 1030 per visual best-read; treat with light caution.",IRN,cia-nis33-iran-economy-1973,"NIS 33 ""Iran: The Economy"" (National Intelligence Survey), May 1973 (research completed Jan 1973), PDF p.17 (printed p.9)"
1970/71,1971,Agriculture,Production of major crops -- Raisins,60,thousand metric tons,"Figure 10; 1967/68 Barley cell printed as ""1,0?0"" (partially obscured digit) -- transcribed as 1030 per visual best-read; treat with light caution.",IRN,cia-nis33-iran-economy-1973,"NIS 33 ""Iran: The Economy"" (National Intelligence Survey), May 1973 (research completed Jan 1973), PDF p.17 (printed p.9)"
1971/72,1972,Agriculture,Production of major crops -- Raisins,50,thousand metric tons,"Figure 10; 1967/68 Barley cell printed as ""1,0?0"" (partially obscured digit) -- transcribed as 1030 per visual best-read; treat with light caution.",IRN,cia-nis33-iran-economy-1973,"NIS 33 ""Iran: The Economy"" (National Intelligence Survey), May 1973 (research completed Jan 1973), PDF p.17 (printed p.9)"
1961/62-1965/66 average,1965,Agriculture,Production of major crops -- Dates,302,thousand metric tons,"Figure 10; 1967/68 Barley cell printed as ""1,0?0"" (partially obscured digit) -- transcribed as 1030 per visual best-read; treat with light caution.",IRN,cia-nis33-iran-economy-1973,"NIS 33 ""Iran: The Economy"" (National Intelligence Survey), May 1973 (research completed Jan 1973), PDF p.17 (printed p.9)"
1966/67,1967,Agriculture,Production of major crops -- Dates,290,thousand metric tons,"Figure 10; 1967/68 Barley cell printed as ""1,0?0"" (partially obscured digit) -- transcribed as 1030 per visual best-read; treat with light caution.",IRN,cia-nis33-iran-economy-1973,"NIS 33 ""Iran: The Economy"" (National Intelligence Survey), May 1973 (research completed Jan 1973), PDF p.17 (printed p.9)"
1967/68,1968,Agriculture,Production of major crops -- Dates,280,thousand metric tons,"Figure 10; 1967/68 Barley cell printed as ""1,0?0"" (partially obscured digit) -- transcribed as 1030 per visual best-read; treat with light caution.",IRN,cia-nis33-iran-economy-1973,"NIS 33 ""Iran: The Economy"" (National Intelligence Survey), May 1973 (research completed Jan 1973), PDF p.17 (printed p.9)"
1968/69,1969,Agriculture,Production of major crops -- Dates,280,thousand metric tons,"Figure 10; 1967/68 Barley cell printed as ""1,0?0"" (partially obscured digit) -- transcribed as 1030 per visual best-read; treat with light caution.",IRN,cia-nis33-iran-economy-1973,"NIS 33 ""Iran: The Economy"" (National Intelligence Survey), May 1973 (research completed Jan 1973), PDF p.17 (printed p.9)"
1969/70,1970,Agriculture,Production of major crops -- Dates,290,thousand metric tons,"Figure 10; 1967/68 Barley cell printed as ""1,0?0"" (partially obscured digit) -- transcribed as 1030 per visual best-read; treat with light caution.",IRN,cia-nis33-iran-economy-1973,"NIS 33 ""Iran: The Economy"" (National Intelligence Survey), May 1973 (research completed Jan 1973), PDF p.17 (printed p.9)"
1970/71,1971,Agriculture,Production of major crops -- Dates,310,thousand metric tons,"Figure 10; 1967/68 Barley cell printed as ""1,0?0"" (partially obscured digit) -- transcribed as 1030 per visual best-read; treat with light caution.",IRN,cia-nis33-iran-economy-1973,"NIS 33 ""Iran: The Economy"" (National Intelligence Survey), May 1973 (research completed Jan 1973), PDF p.17 (printed p.9)"
1971/72,1972,Agriculture,Production of major crops -- Dates,280,thousand metric tons,"Figure 10; 1967/68 Barley cell printed as ""1,0?0"" (partially obscured digit) -- transcribed as 1030 per visual best-read; treat with light caution.",IRN,cia-nis33-iran-economy-1973,"NIS 33 ""Iran: The Economy"" (National Intelligence Survey), May 1973 (research completed Jan 1973), PDF p.17 (printed p.9)"
1961/62-1965/66 average,1965,Agriculture,"Production of major crops -- Apricots, dried",9,thousand metric tons,"Figure 10; 1967/68 Barley cell printed as ""1,0?0"" (partially obscured digit) -- transcribed as 1030 per visual best-read; treat with light caution.",IRN,cia-nis33-iran-economy-1973,"NIS 33 ""Iran: The Economy"" (National Intelligence Survey), May 1973 (research completed Jan 1973), PDF p.17 (printed p.9)"
1966/67,1967,Agriculture,"Production of major crops -- Apricots, dried",3,thousand metric tons,"Figure 10; 1967/68 Barley cell printed as ""1,0?0"" (partially obscured digit) -- transcribed as 1030 per visual best-read; treat with light caution.",IRN,cia-nis33-iran-economy-1973,"NIS 33 ""Iran: The Economy"" (National Intelligence Survey), May 1973 (research completed Jan 1973), PDF p.17 (printed p.9)"
1967/68,1968,Agriculture,"Production of major crops -- Apricots, dried",7,thousand metric tons,"Figure 10; 1967/68 Barley cell printed as ""1,0?0"" (partially obscured digit) -- transcribed as 1030 per visual best-read; treat with light caution.",IRN,cia-nis33-iran-economy-1973,"NIS 33 ""Iran: The Economy"" (National Intelligence Survey), May 1973 (research completed Jan 1973), PDF p.17 (printed p.9)"
1968/69,1969,Agriculture,"Production of major crops -- Apricots, dried",9,thousand metric tons,"Figure 10; 1967/68 Barley cell printed as ""1,0?0"" (partially obscured digit) -- transcribed as 1030 per visual best-read; treat with light caution.",IRN,cia-nis33-iran-economy-1973,"NIS 33 ""Iran: The Economy"" (National Intelligence Survey), May 1973 (research completed Jan 1973), PDF p.17 (printed p.9)"
1969/70,1970,Agriculture,"Production of major crops -- Apricots, dried",4,thousand metric tons,"Figure 10; 1967/68 Barley cell printed as ""1,0?0"" (partially obscured digit) -- transcribed as 1030 per visual best-read; treat with light caution.",IRN,cia-nis33-iran-economy-1973,"NIS 33 ""Iran: The Economy"" (National Intelligence Survey), May 1973 (research completed Jan 1973), PDF p.17 (printed p.9)"
1970/71,1971,Agriculture,"Production of major crops -- Apricots, dried",12,thousand metric tons,"Figure 10; 1967/68 Barley cell printed as ""1,0?0"" (partially obscured digit) -- transcribed as 1030 per visual best-read; treat with light caution.",IRN,cia-nis33-iran-economy-1973,"NIS 33 ""Iran: The Economy"" (National Intelligence Survey), May 1973 (research completed Jan 1973), PDF p.17 (printed p.9)"
1971/72,1972,Agriculture,"Production of major crops -- Apricots, dried",4,thousand metric tons,"Figure 10; 1967/68 Barley cell printed as ""1,0?0"" (partially obscured digit) -- transcribed as 1030 per visual best-read; treat with light caution.",IRN,cia-nis33-iran-economy-1973,"NIS 33 ""Iran: The Economy"" (National Intelligence Survey), May 1973 (research completed Jan 1973), PDF p.17 (printed p.9)"
1971/72,1972,Agriculture,Wheat output,3,million metric tons,Same level as 1963/64.,IRN,cia-nis33-iran-economy-1973,"NIS 33 ""Iran: The Economy"" (National Intelligence Survey), May 1973 (research completed Jan 1973), PDF p.18 (printed p.10)"
1972/73,1973,Agriculture,Wheat output (with expected shortfall to be imported),4,million metric tons,"Expected to fall short of needs by about 500,000 tons, which will be imported.",IRN,cia-nis33-iran-economy-1973,"NIS 33 ""Iran: The Economy"" (National Intelligence Survey), May 1973 (research completed Jan 1973), PDF p.18 (printed p.10)"
1962/63-1970/71,1970,Agriculture,Barley output average annual growth rate,3.0,percent,,IRN,cia-nis33-iran-economy-1973,"NIS 33 ""Iran: The Economy"" (National Intelligence Survey), May 1973 (research completed Jan 1973), PDF p.18 (printed p.10)"
