date_label,year,category,subcategory,value,unit,notes,country_iso3,source_dataset,citation
1987 (demographics: midyear 1988),1987,Demographics,Population doubling time -- Iran,22,years,"Table 1 comparison row 'Population doubling time', Iran column. 1987 data except demographics (midyear 1988).",IRN,cia-iran-iraq-war-weary-economies-1988,"CIA NESA 88-10067, Table 1 ""How Do Iran-Iraq Economies Compare?"" (1987 data; demographics midyear 1988), November 1988, PDF p.9"
1987 (demographics: midyear 1988),1987,Demographics,Population doubling time -- Iraq,20,years,"Table 1 comparison row 'Population doubling time', Iraq column. 1987 data except demographics (midyear 1988).",IRN,cia-iran-iraq-war-weary-economies-1988,"CIA NESA 88-10067, Table 1 ""How Do Iran-Iraq Economies Compare?"" (1987 data; demographics midyear 1988), November 1988, PDF p.9"
1987 (demographics: midyear 1988),1987,Demographics,Population younger than 15 -- Iran,45.5,percent,"Table 1 comparison row 'Population younger than 15', Iran column. 1987 data except demographics (midyear 1988).",IRN,cia-iran-iraq-war-weary-economies-1988,"CIA NESA 88-10067, Table 1 ""How Do Iran-Iraq Economies Compare?"" (1987 data; demographics midyear 1988), November 1988, PDF p.9"
1987 (demographics: midyear 1988),1987,Demographics,Population younger than 15 -- Iraq,45.0,percent,"Table 1 comparison row 'Population younger than 15', Iraq column. 1987 data except demographics (midyear 1988).",IRN,cia-iran-iraq-war-weary-economies-1988,"CIA NESA 88-10067, Table 1 ""How Do Iran-Iraq Economies Compare?"" (1987 data; demographics midyear 1988), November 1988, PDF p.9"
1987 (demographics: midyear 1988),1987,Demographics,Population in urban areas -- Iran,51.0,percent,"Table 1 comparison row 'Population in urban areas', Iran column. 1987 data except demographics (midyear 1988).",IRN,cia-iran-iraq-war-weary-economies-1988,"CIA NESA 88-10067, Table 1 ""How Do Iran-Iraq Economies Compare?"" (1987 data; demographics midyear 1988), November 1988, PDF p.9"
1987 (demographics: midyear 1988),1987,Demographics,Population in urban areas -- Iraq,70.0,percent,"Table 1 comparison row 'Population in urban areas', Iraq column. 1987 data except demographics (midyear 1988).",IRN,cia-iran-iraq-war-weary-economies-1988,"CIA NESA 88-10067, Table 1 ""How Do Iran-Iraq Economies Compare?"" (1987 data; demographics midyear 1988), November 1988, PDF p.9"
1987 (demographics: midyear 1988),1987,Demographics,Shia Muslim share of population -- Iran,94,percent,"Table 1 comparison row 'Shia Muslim share of population', Iran column. 1987 data except demographics (midyear 1988).",IRN,cia-iran-iraq-war-weary-economies-1988,"CIA NESA 88-10067, Table 1 ""How Do Iran-Iraq Economies Compare?"" (1987 data; demographics midyear 1988), November 1988, PDF p.9"
1987 (demographics: midyear 1988),1987,Demographics,Shia Muslim share of population -- Iraq,63,percent,"Table 1 comparison row 'Shia Muslim share of population', Iraq column. 1987 data except demographics (midyear 1988).",IRN,cia-iran-iraq-war-weary-economies-1988,"CIA NESA 88-10067, Table 1 ""How Do Iran-Iraq Economies Compare?"" (1987 data; demographics midyear 1988), November 1988, PDF p.9"
1987 (demographics: midyear 1988),1987,Demographics,Sunni Muslim share of population -- Iran,5,percent,"Table 1 comparison row 'Sunni Muslim share of population', Iran column. 1987 data except demographics (midyear 1988).",IRN,cia-iran-iraq-war-weary-economies-1988,"CIA NESA 88-10067, Table 1 ""How Do Iran-Iraq Economies Compare?"" (1987 data; demographics midyear 1988), November 1988, PDF p.9"
1987 (demographics: midyear 1988),1987,Demographics,Sunni Muslim share of population -- Iraq,34,percent,"Table 1 comparison row 'Sunni Muslim share of population', Iraq column. 1987 data except demographics (midyear 1988).",IRN,cia-iran-iraq-war-weary-economies-1988,"CIA NESA 88-10067, Table 1 ""How Do Iran-Iraq Economies Compare?"" (1987 data; demographics midyear 1988), November 1988, PDF p.9"
1987 (demographics: midyear 1988),1987,Demographics,Other religion share of population -- Iran,1,percent,"Table 1 comparison row 'Other religion share of population', Iran column. 1987 data except demographics (midyear 1988).",IRN,cia-iran-iraq-war-weary-economies-1988,"CIA NESA 88-10067, Table 1 ""How Do Iran-Iraq Economies Compare?"" (1987 data; demographics midyear 1988), November 1988, PDF p.9"
1987 (demographics: midyear 1988),1987,Demographics,Other religion share of population -- Iraq,3,percent,"Table 1 comparison row 'Other religion share of population', Iraq column. 1987 data except demographics (midyear 1988).",IRN,cia-iran-iraq-war-weary-economies-1988,"CIA NESA 88-10067, Table 1 ""How Do Iran-Iraq Economies Compare?"" (1987 data; demographics midyear 1988), November 1988, PDF p.9"
1987 (demographics: midyear 1988),1987,Demographics,Life expectancy -- Iran,57,years,"Table 1 comparison row 'Life expectancy', Iran column. 1987 data except demographics (midyear 1988).",IRN,cia-iran-iraq-war-weary-economies-1988,"CIA NESA 88-10067, Table 1 ""How Do Iran-Iraq Economies Compare?"" (1987 data; demographics midyear 1988), November 1988, PDF p.9"
1987 (demographics: midyear 1988),1987,Demographics,Life expectancy -- Iraq,64,years,"Table 1 comparison row 'Life expectancy', Iraq column. 1987 data except demographics (midyear 1988).",IRN,cia-iran-iraq-war-weary-economies-1988,"CIA NESA 88-10067, Table 1 ""How Do Iran-Iraq Economies Compare?"" (1987 data; demographics midyear 1988), November 1988, PDF p.9"
1987 (demographics: midyear 1988),1987,Demographics,Literacy rate -- Iran,48,percent,"Table 1 comparison row 'Literacy rate', Iran column. 1987 data except demographics (midyear 1988).",IRN,cia-iran-iraq-war-weary-economies-1988,"CIA NESA 88-10067, Table 1 ""How Do Iran-Iraq Economies Compare?"" (1987 data; demographics midyear 1988), November 1988, PDF p.9"
1987 (demographics: midyear 1988),1987,Demographics,Literacy rate -- Iraq,55,percent,"Table 1 comparison row 'Literacy rate', Iraq column. 1987 data except demographics (midyear 1988).",IRN,cia-iran-iraq-war-weary-economies-1988,"CIA NESA 88-10067, Table 1 ""How Do Iran-Iraq Economies Compare?"" (1987 data; demographics midyear 1988), November 1988, PDF p.9"
1987 (demographics: midyear 1988),1987,Macro / National Accounts,Estimated per capita GDP -- Iran,1800,USD,"Table 1 comparison row 'Estimated per capita GDP', Iran column. 1987 data except demographics (midyear 1988).",IRN,cia-iran-iraq-war-weary-economies-1988,"CIA NESA 88-10067, Table 1 ""How Do Iran-Iraq Economies Compare?"" (1987 data; demographics midyear 1988), November 1988, PDF p.9"
1987 (demographics: midyear 1988),1987,Macro / National Accounts,Estimated per capita GDP -- Iraq,2000,USD,"Table 1 comparison row 'Estimated per capita GDP', Iraq column. 1987 data except demographics (midyear 1988).",IRN,cia-iran-iraq-war-weary-economies-1988,"CIA NESA 88-10067, Table 1 ""How Do Iran-Iraq Economies Compare?"" (1987 data; demographics midyear 1988), November 1988, PDF p.9"
1987 (demographics: midyear 1988),1987,Prices,Current annual inflation rate -- Iran,30-40,percent,"Table 1 comparison row 'Current annual inflation rate', Iran column. 1987 data except demographics (midyear 1988).",IRN,cia-iran-iraq-war-weary-economies-1988,"CIA NESA 88-10067, Table 1 ""How Do Iran-Iraq Economies Compare?"" (1987 data; demographics midyear 1988), November 1988, PDF p.9"
1987 (demographics: midyear 1988),1987,Prices,Current annual inflation rate -- Iraq,about 30,percent,"Table 1 comparison row 'Current annual inflation rate', Iraq column. 1987 data except demographics (midyear 1988).",IRN,cia-iran-iraq-war-weary-economies-1988,"CIA NESA 88-10067, Table 1 ""How Do Iran-Iraq Economies Compare?"" (1987 data; demographics midyear 1988), November 1988, PDF p.9"
1987 (demographics: midyear 1988),1987,Labor & Employment,Unemployment rate -- Iran,about 30,percent,"Table 1 comparison row 'Unemployment rate', Iran column. 1987 data except demographics (midyear 1988).",IRN,cia-iran-iraq-war-weary-economies-1988,"CIA NESA 88-10067, Table 1 ""How Do Iran-Iraq Economies Compare?"" (1987 data; demographics midyear 1988), November 1988, PDF p.9"
1987 (demographics: midyear 1988),1987,Labor & Employment,Unemployment rate -- Iraq,less than 5,percent,"Table 1 comparison row 'Unemployment rate', Iraq column. 1987 data except demographics (midyear 1988).",IRN,cia-iran-iraq-war-weary-economies-1988,"CIA NESA 88-10067, Table 1 ""How Do Iran-Iraq Economies Compare?"" (1987 data; demographics midyear 1988), November 1988, PDF p.9"
1987 (demographics: midyear 1988),1987,Trade,Oil exports -- Iran,11000000000,USD,"Table 1 comparison row 'Oil exports', Iran column. 1987 data except demographics (midyear 1988).",IRN,cia-iran-iraq-war-weary-economies-1988,"CIA NESA 88-10067, Table 1 ""How Do Iran-Iraq Economies Compare?"" (1987 data; demographics midyear 1988), November 1988, PDF p.9"
1987 (demographics: midyear 1988),1987,Trade,Oil exports -- Iraq,11000000000,USD,"Table 1 comparison row 'Oil exports', Iraq column. 1987 data except demographics (midyear 1988).",IRN,cia-iran-iraq-war-weary-economies-1988,"CIA NESA 88-10067, Table 1 ""How Do Iran-Iraq Economies Compare?"" (1987 data; demographics midyear 1988), November 1988, PDF p.9"
1987 (demographics: midyear 1988),1987,Trade,Nonoil exports -- Iran,1000000000,"USD (mostly pistachios, carpets, textiles)","Table 1 comparison row 'Nonoil exports', Iran column. 1987 data except demographics (midyear 1988).",IRN,cia-iran-iraq-war-weary-economies-1988,"CIA NESA 88-10067, Table 1 ""How Do Iran-Iraq Economies Compare?"" (1987 data; demographics midyear 1988), November 1988, PDF p.9"
1987 (demographics: midyear 1988),1987,Trade,Nonoil exports -- Iraq,600000000,"USD (mostly petroleum products, manufactured goods, sulfur)","Table 1 comparison row 'Nonoil exports', Iraq column. 1987 data except demographics (midyear 1988).",IRN,cia-iran-iraq-war-weary-economies-1988,"CIA NESA 88-10067, Table 1 ""How Do Iran-Iraq Economies Compare?"" (1987 data; demographics midyear 1988), November 1988, PDF p.9"
1987 (demographics: midyear 1988),1987,External debt,Foreign debt -- Iran,5500000000,USD,"Table 1 comparison row 'Foreign debt', Iran column. 1987 data except demographics (midyear 1988).",IRN,cia-iran-iraq-war-weary-economies-1988,"CIA NESA 88-10067, Table 1 ""How Do Iran-Iraq Economies Compare?"" (1987 data; demographics midyear 1988), November 1988, PDF p.9"
1987 (demographics: midyear 1988),1987,External debt,Foreign debt -- Iraq,40000000000,USD,"Table 1 comparison row 'Foreign debt', Iraq column. 1987 data except demographics (midyear 1988).",IRN,cia-iran-iraq-war-weary-economies-1988,"CIA NESA 88-10067, Table 1 ""How Do Iran-Iraq Economies Compare?"" (1987 data; demographics midyear 1988), November 1988, PDF p.9"
1987 (demographics: midyear 1988),1987,Foreign exchange,Foreign assets -- Iran,5500000000,USD,"Table 1 comparison row 'Foreign assets', Iran column. 1987 data except demographics (midyear 1988).",IRN,cia-iran-iraq-war-weary-economies-1988,"CIA NESA 88-10067, Table 1 ""How Do Iran-Iraq Economies Compare?"" (1987 data; demographics midyear 1988), November 1988, PDF p.9"
1987 (demographics: midyear 1988),1987,Foreign exchange,Foreign assets -- Iraq,3000000000,USD,"Table 1 comparison row 'Foreign assets', Iraq column. 1987 data except demographics (midyear 1988).",IRN,cia-iran-iraq-war-weary-economies-1988,"CIA NESA 88-10067, Table 1 ""How Do Iran-Iraq Economies Compare?"" (1987 data; demographics midyear 1988), November 1988, PDF p.9"
1987 (demographics: midyear 1988),1987,Balance of Payments (Net),Estimated current account deficit -- Iran,2000000000,USD (about),"Table 1 comparison row 'Estimated current account deficit', Iran column. 1987 data except demographics (midyear 1988).",IRN,cia-iran-iraq-war-weary-economies-1988,"CIA NESA 88-10067, Table 1 ""How Do Iran-Iraq Economies Compare?"" (1987 data; demographics midyear 1988), November 1988, PDF p.9"
1987 (demographics: midyear 1988),1987,Balance of Payments (Net),Estimated current account deficit -- Iraq,3000000000,USD (about),"Table 1 comparison row 'Estimated current account deficit', Iraq column. 1987 data except demographics (midyear 1988).",IRN,cia-iran-iraq-war-weary-economies-1988,"CIA NESA 88-10067, Table 1 ""How Do Iran-Iraq Economies Compare?"" (1987 data; demographics midyear 1988), November 1988, PDF p.9"
1988-08 (established),1987,Government finance,Martyr's wife lump-sum benefit equivalent,30000,USD,"A martyr's wife could obtain the equivalent of a $30,000 lump-sum payment -- roughly two years' salary for an Iranian engineer -- plus $575/month apparently for life.",IRN,cia-iran-iraq-war-weary-economies-1988,"CIA Directorate of Intelligence, NESA 88-10067, ""Iran-Iraq: A Comparison of Two War-Weary Economies"" (An Intelligence Assessment, information as of 10 Nov 1988), November 1988, PDF p.4"
1988-08 (established),1988,Government finance,Martyr's family monthly stipend,575,USD/month,"Plus $575 a month, apparently for life, alongside the lump sum; additional durable-goods benefits if the martyr left a large family.",IRN,cia-iran-iraq-war-weary-economies-1988,"CIA Directorate of Intelligence, NESA 88-10067, ""Iran-Iraq: A Comparison of Two War-Weary Economies"" (An Intelligence Assessment, information as of 10 Nov 1988), November 1988, PDF p.4"
1987-08,1987,Social Protection,"Iran unemployment insurance, maximum monthly payment",575,USD/month,"In August 1987, Iran's Ministry of Labor established unemployment insurance entitling some laid-off employees to monthly payments of up to $575.",IRN,cia-iran-iraq-war-weary-economies-1988,"CIA Directorate of Intelligence, NESA 88-10067, ""Iran-Iraq: A Comparison of Two War-Weary Economies"" (An Intelligence Assessment, information as of 10 Nov 1988), November 1988, PDF p.4"
1987-08 (established),1987,Social Protection,Mosque-affiliated community bank loan ceiling,30000,USD,"Small community banks associated with mosques (""Funds for the Lending of Money for Good Purposes"") sprang up nationwide, offering loans of up to $30,000 with minimal red tape.",IRN,cia-iran-iraq-war-weary-economies-1988,"CIA Directorate of Intelligence, NESA 88-10067, ""Iran-Iraq: A Comparison of Two War-Weary Economies"" (An Intelligence Assessment, information as of 10 Nov 1988), November 1988, PDF p.4"
1979 (beginning of revolution),1979,Macro / National Accounts,"Oil sector share of Iran GNP, revolution-era peak",38,percent (at least),Iran's oil sector has shrunk from at least 38 percent of GNP at the beginning of the revolution to less than 10 percent in 1987.,IRN,cia-iran-iraq-war-weary-economies-1988,"CIA Directorate of Intelligence, NESA 88-10067, ""Iran-Iraq: A Comparison of Two War-Weary Economies"" (An Intelligence Assessment, information as of 10 Nov 1988), November 1988, PDF p.4"
